pair_id,label,method,horizon_ms,block_index,target_frame_index,target_frame_start_sample,target_reference_sample,target_time_s,target_odd_cfo_hz,cutoff_sample,cutoff_time_s,training_cutoff_frame_start_sample,training_stop_reference_sample,training_stop_time_s,last_training_age_ms,actual_forecast_s,selected_history_ms,cfo_hz_at_cutoff,rate_hz_s,prediction_hz,prediction_sigma_hz,odd_residual_hz
D3:114102041:312500samples,D3,fixed_125ms,125.0,45,1230,114102041,114103713,45.6414852,-122472.215681,113791213,45.5164852,113788707,113790379,45.5161516,0.3336,0.1253336,125.0,-122015.74459058778,-3303.1550955072444,-122429.74091006604,27.461523303900528,-42.47477093395719
D3:114102041:312500samples,D3,fixed_500ms,125.0,45,1230,114102041,114103713,45.6414852,-122472.215681,113791213,45.5164852,113788707,113790379,45.5161516,0.3336,0.1253336,500.0,-122025.75305893237,-3573.6968540832245,-122473.6573509633,7.269114153025141,1.4416699633002281
D3:114102041:312500samples,D3,adaptive_75_500ms,125.0,45,1230,114102041,114103713,45.6414852,-122472.215681,113791213,45.5164852,113788707,113790379,45.5161516,0.3336,0.1253336,500.0,-122025.75305893237,-3573.6968540832245,-122473.6573509633,7.269114153025141,1.4416699633002281
D3:114152041:312500samples,D3,fixed_125ms,125.0,45,1245,114152041,114153713,45.6614852,-122607.297806,113841213,45.5364852,113838707,113840379,45.5361516,0.3336,0.1253336,125.0,-122113.54419853365,-3778.9060552463566,-122587.16809849947,27.45737347074819,-20.12970750052773
D3:114152041:312500samples,D3,fixed_500ms,125.0,45,1245,114152041,114153713,45.6614852,-122607.297806,113841213,45.5364852,113838707,113840379,45.5361516,0.3336,0.1253336,500.0,-122098.45279224499,-3568.5688014558013,-122545.71436697914,7.269206005899539,-61.58343902086199
D3:114152041:312500samples,D3,adaptive_75_500ms,125.0,45,1245,114152041,114153713,45.6614852,-122607.297806,113841213,45.5364852,113838707,113840379,45.5361516,0.3336,0.1253336,500.0,-122098.45279224499,-3568.5688014558013,-122545.71436697914,7.269206005899539,-61.58343902086199
D3:114202041:312500samples,D3,fixed_125ms,125.0,45,1260,114202041,114203713,45.6814852,-122635.151618,113891213,45.5564852,113888707,113890379,45.5561516,0.3336,0.1253336,125.0,-122211.45048715155,-4067.4210265874804,-122721.23500712946,27.390267849921734,86.08338912946056
D3:114202041:312500samples,D3,fixed_500ms,125.0,45,1260,114202041,114203713,45.6814852,-122635.151618,113891213,45.5564852,113888707,113890379,45.5561516,0.3336,0.1253336,500.0,-122179.80958423411,-3605.016503568663,-122631.63928068579,7.291322052027438,-3.5123373142123455
D3:114202041:312500samples,D3,adaptive_75_500ms,125.0,45,1260,114202041,114203713,45.6814852,-122635.151618,113891213,45.5564852,113888707,113890379,45.5561516,0.3336,0.1253336,125.0,-122211.45048715155,-4067.4210265874804,-122721.23500712946,27.390267849921734,86.08338912946056
D3:114252041:312500samples,D3,fixed_125ms,125.0,45,1275,114252041,114253713,45.7014852,-122759.681147,113941213,45.5764852,113938707,113940379,45.5761516,0.3336,0.1253336,125.0,-122299.91973634002,-4235.216813285427,-122830.7347063296,27.42924795284613,71.0535593296081
D3:114252041:312500samples,D3,fixed_500ms,125.0,45,1275,114252041,114253713,45.7014852,-122759.681147,113941213,45.5764852,113938707,113940379,45.5761516,0.3336,0.1253336,500.0,-122257.01140951768,-3617.917761103378,-122710.4580670207,7.291504329931794,-49.22307997928874
D3:114252041:312500samples,D3,adaptive_75_500ms,125.0,45,1275,114252041,114253713,45.7014852,-122759.681147,113941213,45.5764852,113938707,113940379,45.5761516,0.3336,0.1253336,125.0,-122299.91973634002,-4235.216813285427,-122830.7347063296,27.42924795284613,71.0535593296081
D3:114302041:312500samples,D3,fixed_125ms,125.0,45,1290,114302041,114303713,45.7214852,-122961.942661,113991213,45.5964852,113988707,113990379,45.5961516,0.3336,0.1253336,125.0,-122384.5780312491,-4296.292819519952,-122923.04787697368,27.35942672626653,-38.89478402631357
D3:114302041:312500samples,D3,fixed_500ms,125.0,45,1290,114302041,114303713,45.7214852,-122961.942661,113991213,45.5964852,113988707,113990379,45.5961516,0.3336,0.1253336,500.0,-122335.67854685486,-3635.946073527915,-122791.38475765598,7.296296728264684,-170.55790334401536
D3:114302041:312500samples,D3,adaptive_75_500ms,125.0,45,1290,114302041,114303713,45.7214852,-122961.942661,113991213,45.5964852,113988707,113990379,45.5961516,0.3336,0.1253336,125.0,-122384.5780312491,-4296.292819519952,-122923.04787697368,27.35942672626653,-38.89478402631357
D3:114352041:312500samples,D3,fixed_125ms,125.0,45,1305,114352041,114353713,45.7414852,-122941.488988,114041213,45.6164852,114038707,114040379,45.6161516,0.3336,0.1253336,125.0,-122441.39229679423,-3933.1003078360122,-122934.34191753643,27.357072047441672,-7.147070463572163
D3:114352041:312500samples,D3,fixed_500ms,125.0,45,1305,114352041,114353713,45.7414852,-122941.488988,114041213,45.6164852,114038707,114040379,45.6161516,0.3336,0.1253336,500.0,-122414.14647469751,-3667.4943740387357,-122873.80674757554,7.280702335221388,-67.68224042445945
D3:114352041:312500samples,D3,adaptive_75_500ms,125.0,45,1305,114352041,114353713,45.7414852,-122941.488988,114041213,45.6164852,114038707,114040379,45.6161516,0.3336,0.1253336,500.0,-122414.14647469751,-3667.4943740387357,-122873.80674757554,7.280702335221388,-67.68224042445945
D3:114402041:312500samples,D3,fixed_125ms,125.0,45,1320,114402041,114403713,45.7614852,-122944.75544,114091213,45.6364852,114088707,114090379,45.6361516,0.3336,0.1253336,125.0,-122472.25497894986,-3300.024381744876,-122885.85891480172,27.48345948182974,-58.896525198273594
D3:114402041:312500samples,D3,fixed_500ms,125.0,45,1320,114402041,114403713,45.7614852,-122944.75544,114091213,45.6364852,114088707,114090379,45.6361516,0.3336,0.1253336,500.0,-122484.98199868051,-3671.2190665950175,-122945.1091006855,7.262440065601476,0.3536606855050195
D3:114402041:312500samples,D3,adaptive_75_500ms,125.0,45,1320,114402041,114403713,45.7614852,-122944.75544,114091213,45.6364852,114088707,114090379,45.6361516,0.3336,0.1253336,125.0,-122472.25497894986,-3300.024381744876,-122885.85891480172,27.48345948182974,-58.896525198273594
D3:114452041:312500samples,D3,fixed_125ms,125.0,45,1335,114452041,114453713,45.7814852,-123037.502243,114141213,45.6564852,114138707,114140379,45.6561516,0.3336,0.1253336,125.0,-122537.03011195594,-3175.4833286110684,-122935.02486927075,27.40923575816065,-102.47737372924166
D3:114452041:312500samples,D3,fixed_500ms,125.0,45,1335,114452041,114453713,45.7814852,-123037.502243,114141213,45.6564852,114138707,114140379,45.6561516,0.3336,0.1253336,500.0,-122561.23760736098,-3689.277263369544,-123023.62800817723,7.251516118231541,-13.874234822767903
D3:114452041:312500samples,D3,adaptive_75_500ms,125.0,45,1335,114452041,114453713,45.7814852,-123037.502243,114141213,45.6564852,114138707,114140379,45.6561516,0.3336,0.1253336,125.0,-122537.03011195594,-3175.4833286110684,-122935.02486927075,27.40923575816065,-102.47737372924166
D3:114502041:312500samples,D3,fixed_125ms,125.0,45,1350,114502041,114503713,45.8014852,-123108.457112,114191213,45.6764852,114188707,114190379,45.6761516,0.3336,0.1253336,125.0,-122615.27331377275,-3310.7576804507053,-123030.22249259129,27.687468958168985,-78.23461940871493
D3:114502041:312500samples,D3,fixed_500ms,125.0,45,1350,114502041,114503713,45.8014852,-123108.457112,114191213,45.6764852,114188707,114190379,45.6761516,0.3336,0.1253336,500.0,-122639.39707870515,-3713.139321068793,-123104.77819711626,7.254695027269267,-3.678914883741527
D3:114502041:312500samples,D3,adaptive_75_500ms,125.0,45,1350,114502041,114503713,45.8014852,-123108.457112,114191213,45.6764852,114188707,114190379,45.6761516,0.3336,0.1253336,500.0,-122639.39707870515,-3713.139321068793,-123104.77819711626,7.254695027269267,-3.678914883741527
D3:114552041:312500samples,D3,fixed_125ms,125.0,45,1365,114552041,114553713,45.8214852,-123187.539808,114241213,45.6964852,114238707,114240379,45.6961516,0.3336,0.1253336,125.0,-122692.15527445769,-3485.781040164127,-123129.0407610332,27.579101748808114,-58.49904696679732
D3:114552041:312500samples,D3,fixed_500ms,125.0,45,1365,114552041,114553713,45.8214852,-123187.539808,114241213,45.6964852,114238707,114240379,45.6961516,0.3336,0.1253336,500.0,-122712.96929447127,-3718.0391170909907,-123178.96452195711,7.266968762576684,-8.575286042891094
D3:114552041:312500samples,D3,adaptive_75_500ms,125.0,45,1365,114552041,114553713,45.8214852,-123187.539808,114241213,45.6964852,114238707,114240379,45.6961516,0.3336,0.1253336,250.0,-122710.0219863912,-3717.3950135228956,-123175.93648605808,13.27773141277222,-11.603321941918693
D3:114602041:312500samples,D3,fixed_125ms,125.0,45,1380,114602041,114603713,45.8414852,-123272.911916,114291213,45.7164852,114288707,114290379,45.7161516,0.3336,0.1253336,125.0,-122771.25692306037,-3651.4245665548433,-123228.90310911513,27.55227755254381,-44.008806884870864
D3:114602041:312500samples,D3,fixed_500ms,125.0,45,1380,114602041,114603713,45.8414852,-123272.911916,114291213,45.7164852,114288707,114290379,45.7161516,0.3336,0.1253336,500.0,-122786.24367764097,-3718.9380773598527,-123252.35157505356,7.263982388463044,-20.560340946438373
D3:114602041:312500samples,D3,adaptive_75_500ms,125.0,45,1380,114602041,114603713,45.8414852,-123272.911916,114291213,45.7164852,114288707,114290379,45.7161516,0.3336,0.1253336,500.0,-122786.24367764097,-3718.9380773598527,-123252.35157505356,7.263982388463044,-20.560340946438373
D3:114652041:312500samples,D3,fixed_125ms,125.0,45,1395,114652041,114653713,45.8614852,-123364.711988,114341213,45.7364852,114338707,114340379,45.7361516,0.3336,0.1253336,125.0,-122908.08403964786,-4445.943166321907,-123465.31010207838,27.512562732465724,100.59811407838424
D3:114652041:312500samples,D3,fixed_500ms,125.0,45,1395,114652041,114653713,45.8614852,-123364.711988,114341213,45.7364852,114338707,114340379,45.7361516,0.3336,0.1253336,500.0,-122871.43947069731,-3747.3519751658187,-123341.10858421195,7.350504489048505,-23.603403788045398
D3:114652041:312500samples,D3,adaptive_75_500ms,125.0,45,1395,114652041,114653713,45.8614852,-123364.711988,114341213,45.7364852,114338707,114340379,45.7361516,0.3336,0.1253336,125.0,-122908.08403964786,-4445.943166321907,-123465.31010207838,27.512562732465724,100.59811407838424
D3:114702041:312500samples,D3,fixed_125ms,125.0,45,1410,114702041,114703713,45.8814852,-123473.110368,114391213,45.7564852,114388707,114390379,45.7561516,0.3336,0.1253336,125.0,-123003.63597510525,-4580.66998919088,-123577.7478352625,27.300822240130685,104.63746726250974
D3:114702041:312500samples,D3,fixed_500ms,125.0,45,1410,114702041,114703713,45.8814852,-123473.110368,114391213,45.7564852,114388707,114390379,45.7561516,0.3336,0.1253336,500.0,-122950.83790138554,-3751.9649436033064,-123421.08517484114,7.3581750096542,-52.02519315885729
D3:114702041:312500samples,D3,adaptive_75_500ms,125.0,45,1410,114702041,114703713,45.8814852,-123473.110368,114391213,45.7564852,114388707,114390379,45.7561516,0.3336,0.1253336,125.0,-123003.63597510525,-4580.66998919088,-123577.7478352625,27.300822240130685,104.63746726250974
D3:114752041:312500samples,D3,fixed_125ms,125.0,45,1425,114752041,114753713,45.9014852,-123470.593077,114441213,45.7764852,114438707,114440379,45.7761516,0.3336,0.1253336,125.0,-123042.53816097381,-3980.027902674068,-123541.3693861164,29.776331872444064,70.77630911640881
D3:114752041:312500samples,D3,fixed_500ms,125.0,45,1425,114752041,114753713,45.9014852,-123470.593077,114441213,45.7764852,114438707,114440379,45.7761516,0.3336,0.1253336,500.0,-123022.66883396293,-3749.021368471706,-123492.54717855042,7.373370319147821,21.95410155042191
D3:114752041:312500samples,D3,adaptive_75_500ms,125.0,45,1425,114752041,114753713,45.9014852,-123470.593077,114441213,45.7764852,114438707,114440379,45.7761516,0.3336,0.1253336,500.0,-123022.66883396293,-3749.021368471706,-123492.54717855042,7.373370319147821,21.95410155042191
D3:114802041:312500samples,D3,fixed_125ms,125.0,45,1440,114802041,114803713,45.9214852,-123517.177515,114491213,45.7964852,114488707,114490379,45.7961516,0.3336,0.1253336,125.0,-123089.72921402313,-3668.7196001903526,-123549.54304890554,31.157648161772784,32.36553390554036
D3:114802041:312500samples,D3,fixed_500ms,125.0,45,1440,114802041,114803713,45.9214852,-123517.177515,114491213,45.7964852,114488707,114490379,45.7961516,0.3336,0.1253336,500.0,-123088.51871357895,-3716.7481172374687,-123554.35213540554,7.35224769735961,37.17462040553801
D3:114802041:312500samples,D3,adaptive_75_500ms,125.0,45,1440,114802041,114803713,45.9214852,-123517.177515,114491213,45.7964852,114488707,114490379,45.7961516,0.3336,0.1253336,75.0,-123029.17563244149,-1665.9802475246324,-123237.97893439264,49.633474811561335,-279.1985806073644
D3:114852041:312500samples,D3,fixed_125ms,125.0,45,1455,114852041,114853713,45.9414852,-123609.295927,114541213,45.8164852,114538707,114540379,45.8161516,0.3336,0.1253336,125.0,-123127.95206572264,-3077.8809022499945,-123513.71395957288,27.781391371695605,-95.5819674271188
D3:114852041:312500samples,D3,fixed_500ms,125.0,45,1455,114852041,114853713,45.9414852,-123609.295927,114541213,45.8164852,114538707,114540379,45.8161516,0.3336,0.1253336,500.0,-123153.9505110042,-3683.5928086324006,-123615.6284586442,7.337675739556261,6.332531644206028
D3:114852041:312500samples,D3,adaptive_75_500ms,125.0,45,1455,114852041,114853713,45.9414852,-123609.295927,114541213,45.8164852,114538707,114540379,45.8161516,0.3336,0.1253336,125.0,-123127.95206572264,-3077.8809022499945,-123513.71395957288,27.781391371695605,-95.5819674271188
D3:114902041:312500samples,D3,fixed_125ms,125.0,45,1470,114902041,114903713,45.9614852,-123698.077935,114591213,45.8364852,114588707,114590379,45.8361516,0.3336,0.1253336,125.0,-123202.45751983719,-2995.4239025588427,-123577.88478107094,27.619217026325217,-120.19315392905264
D3:114902041:312500samples,D3,fixed_500ms,125.0,45,1470,114902041,114903713,45.9614852,-123698.077935,114591213,45.8364852,114588707,114590379,45.8361516,0.3336,0.1253336,500.0,-123230.69708643666,-3687.6216512027954,-123692.87998341984,7.329636941155846,-5.197951580150402
D3:114902041:312500samples,D3,adaptive_75_500ms,125.0,45,1470,114902041,114903713,45.9614852,-123698.077935,114591213,45.8364852,114588707,114590379,45.8361516,0.3336,0.1253336,75.0,-123248.13110760612,-4518.358709353601,-123814.43327074076,49.930436950963745,116.35533574076544
D3:114952041:312500samples,D3,fixed_125ms,125.0,45,1485,114952041,114953713,45.9814852,-123910.501634,114641213,45.8564852,114638707,114640379,45.8561516,0.3336,0.1253336,125.0,-123300.22696373882,-3477.783504086005,-123736.11009032653,27.57195606610651,-174.39154367346782
D3:114952041:312500samples,D3,fixed_500ms,125.0,45,1485,114952041,114953713,45.9814852,-123910.501634,114641213,45.8564852,114638707,114640379,45.8561516,0.3336,0.1253336,500.0,-123308.88656627286,-3701.3330531184083,-123772.78796261919,7.31073140171735,-137.71367138081405
D3:114952041:312500samples,D3,adaptive_75_500ms,125.0,45,1485,114952041,114953713,45.9814852,-123910.501634,114641213,45.8564852,114638707,114640379,45.8561516,0.3336,0.1253336,75.0,-123343.76560448845,-4730.261030096122,-123936.62624833011,50.13918655574667,26.12461433011049
D3:112452041:1250000samples,D3,fixed_125ms,500.0,44,735,112452041,112453713,44.9814852,-120137.924363,111203713,44.4814852,111202041,111203713,44.4814852,0.0,0.5,125.0,-118291.18113754407,-3327.0173106370376,-119954.6897928626,81.05090196320617,-183.23457013739971
D3:112452041:1250000samples,D3,fixed_500ms,500.0,44,735,112452041,112453713,44.9814852,-120137.924363,111203713,44.4814852,111202041,111203713,44.4814852,0.0,0.5,500.0,-118305.0688759239,-3458.5107043501566,-120034.32422809898,14.452510101736918,-103.60013490101846
D3:112452041:1250000samples,D3,adaptive_75_500ms,500.0,44,735,112452041,112453713,44.9814852,-120137.924363,111203713,44.4814852,111202041,111203713,44.4814852,0.0,0.5,500.0,-118305.0688759239,-3458.5107043501566,-120034.32422809898,14.452510101736918,-103.60013490101846
D3:112502041:1250000samples,D3,fixed_125ms,500.0,45,750,112502041,112503713,45.0014852,-120230.997808,111253713,44.5014852,111252041,111253713,44.5014852,0.0,0.5,125.0,-118351.22433536178,-3297.105158459268,-119999.77691459142,81.28738830846275,-231.2208934085793
D3:112502041:1250000samples,D3,fixed_500ms,500.0,45,750,112502041,112503713,45.0014852,-120230.997808,111253713,44.5014852,111252041,111253713,44.5014852,0.0,0.5,500.0,-118368.9874919901,-3442.7909653910365,-120090.38297468562,13.81925611290534,-140.6148333143792
D3:112502041:1250000samples,D3,adaptive_75_500ms,500.0,45,750,112502041,112503713,45.0014852,-120230.997808,111253713,44.5014852,111252041,111253713,44.5014852,0.0,0.5,500.0,-118368.9874919901,-3442.7909653910365,-120090.38297468562,13.81925611290534,-140.6148333143792
D3:112552041:1250000samples,D3,fixed_125ms,500.0,45,765,112552041,112553713,45.0214852,-120238.722181,111303713,44.5214852,111302041,111303713,44.5214852,0.0,0.5,125.0,-118405.9160244432,-3053.2384328297067,-119932.53524085805,80.82083616177937,-306.1869401419535
D3:112552041:1250000samples,D3,fixed_500ms,500.0,45,765,112552041,112553713,45.0214852,-120238.722181,111303713,44.5214852,111302041,111303713,44.5214852,0.0,0.5,500.0,-118430.22539776425,-3406.2639314270505,-120133.35736347779,13.866083798412445,-105.3648175222188
D3:112552041:1250000samples,D3,adaptive_75_500ms,500.0,45,765,112552041,112553713,45.0214852,-120238.722181,111303713,44.5214852,111302041,111303713,44.5214852,0.0,0.5,500.0,-118430.22539776425,-3406.2639314270505,-120133.35736347779,13.866083798412445,-105.3648175222188
D3:112602041:1250000samples,D3,fixed_125ms,500.0,45,780,112602041,112603713,45.0414852,-120412.624781,111353713,44.5414852,111352041,111353713,44.5414852,0.0,0.5,125.0,-118491.44224507915,-3342.022238909944,-120162.45336453411,80.9270328178565,-250.17141646589153
D3:112602041:1250000samples,D3,fixed_500ms,500.0,45,780,112602041,112603713,45.0414852,-120412.624781,111353713,44.5414852,111352041,111353713,44.5414852,0.0,0.5,500.0,-118498.48676139374,-3400.9145777924628,-120198.94405028997,13.822284226215173,-213.68073071003892
D3:112602041:1250000samples,D3,adaptive_75_500ms,500.0,45,780,112602041,112603713,45.0414852,-120412.624781,111353713,44.5414852,111352041,111353713,44.5414852,0.0,0.5,500.0,-118498.48676139374,-3400.9145777924628,-120198.94405028997,13.822284226215173,-213.68073071003892
D3:112652041:1250000samples,D3,fixed_125ms,500.0,45,795,112652041,112653713,45.0614852,-120434.330815,111403713,44.5614852,111402041,111403713,44.5614852,0.0,0.5,125.0,-118587.07090902979,-3741.3279832646954,-120457.73490066214,81.02462843769274,23.40408566214319
D3:112652041:1250000samples,D3,fixed_500ms,500.0,45,795,112652041,112653713,45.0614852,-120434.330815,111403713,44.5614852,111402041,111403713,44.5614852,0.0,0.5,500.0,-118570.9358584476,-3412.0196874402445,-120276.94570216772,13.911045453281888,-157.38511283227126
D3:112652041:1250000samples,D3,adaptive_75_500ms,500.0,45,795,112652041,112653713,45.0614852,-120434.330815,111403713,44.5614852,111402041,111403713,44.5614852,0.0,0.5,125.0,-118587.07090902979,-3741.3279832646954,-120457.73490066214,81.02462843769274,23.40408566214319
D3:112702041:1250000samples,D3,fixed_125ms,500.0,45,810,112702041,112703713,45.0814852,-120490.038725,111453713,44.5814852,111452041,111453713,44.5814852,0.0,0.5,125.0,-118696.55377268554,-4158.890157354478,-120775.99885136278,81.21596086396552,285.9601263627701
D3:112702041:1250000samples,D3,fixed_500ms,500.0,45,810,112702041,112703713,45.0814852,-120490.038725,111453713,44.5814852,111452041,111453713,44.5814852,0.0,0.5,500.0,-118647.54408064706,-3429.4551337402354,-120362.27164751718,14.022726744875584,-127.76707748282934
D3:112702041:1250000samples,D3,adaptive_75_500ms,500.0,45,810,112702041,112703713,45.0814852,-120490.038725,111453713,44.5814852,111452041,111453713,44.5814852,0.0,0.5,125.0,-118696.55377268554,-4158.890157354478,-120775.99885136278,81.21596086396552,285.9601263627701
D3:112752041:1250000samples,D3,fixed_125ms,500.0,45,825,112752041,112753713,45.1014852,-120649.905771,111503713,44.6014852,111502041,111503713,44.6014852,0.0,0.5,125.0,-118780.92950324697,-4328.839730559451,-120945.34936852669,81.17003836675379,295.4435975266824
D3:112752041:1250000samples,D3,fixed_500ms,500.0,45,825,112752041,112753713,45.1014852,-120649.905771,111503713,44.6014852,111502041,111503713,44.6014852,0.0,0.5,500.0,-118718.32924595517,-3424.776648902996,-120430.71757040668,13.970083491267257,-219.18820059332938
D3:112752041:1250000samples,D3,adaptive_75_500ms,500.0,45,825,112752041,112753713,45.1014852,-120649.905771,111503713,44.6014852,111502041,111503713,44.6014852,0.0,0.5,125.0,-118780.92950324697,-4328.839730559451,-120945.34936852669,81.17003836675379,295.4435975266824
D3:112802041:1250000samples,D3,fixed_125ms,500.0,45,840,112802041,112803713,45.1214852,-120696.008753,111553713,44.6214852,111552041,111553713,44.6214852,0.0,0.5,125.0,-118842.58058017064,-4023.205023553743,-120854.18309194752,81.02948142670382,158.17433894751593
D3:112802041:1250000samples,D3,fixed_500ms,500.0,45,840,112802041,112803713,45.1214852,-120696.008753,111553713,44.6214852,111552041,111553713,44.6214852,0.0,0.5,500.0,-118790.40215376671,-3429.8692421997193,-120505.33677486658,13.910486518796901,-190.671978133425
D3:112802041:1250000samples,D3,adaptive_75_500ms,500.0,45,840,112802041,112803713,45.1214852,-120696.008753,111553713,44.6214852,111552041,111553713,44.6214852,0.0,0.5,250.0,-118822.65129815294,-3705.627163554934,-120675.4648799304,31.915335646651307,-20.54387306960416
D3:112852041:1250000samples,D3,fixed_125ms,500.0,45,855,112852041,112853713,45.1414852,-120722.247311,111603713,44.6414852,111602041,111603713,44.6414852,0.0,0.5,125.0,-118888.9654784542,-3559.6490867012776,-120668.79002180485,80.9910879635762,-53.45728919515386
D3:112852041:1250000samples,D3,fixed_500ms,500.0,45,855,112852041,112853713,45.1414852,-120722.247311,111603713,44.6414852,111602041,111603713,44.6414852,0.0,0.5,500.0,-118860.75724196914,-3436.559801802257,-120579.03714287026,13.900189627736154,-143.2101681297354
D3:112852041:1250000samples,D3,adaptive_75_500ms,500.0,45,855,112852041,112853713,45.1414852,-120722.247311,111603713,44.6414852,111602041,111603713,44.6414852,0.0,0.5,75.0,-118855.62151062574,-2519.672607220716,-120115.4578142361,162.45449147321978,-606.7894967639004
D3:112902041:1250000samples,D3,fixed_125ms,500.0,45,870,112902041,112903713,45.1614852,-120788.259378,111653713,44.6614852,111652041,111653713,44.6614852,0.0,0.5,125.0,-118933.63450848623,-3122.6551872928753,-120494.96210213266,81.04412174690344,-293.29727586734225
D3:112902041:1250000samples,D3,fixed_500ms,500.0,45,870,112902041,112903713,45.1614852,-120788.259378,111653713,44.6614852,111652041,111653713,44.6614852,0.0,0.5,500.0,-118931.66456968924,-3448.514994424159,-120655.92206690132,13.90560472420967,-132.33731109868677
D3:112902041:1250000samples,D3,adaptive_75_500ms,500.0,45,870,112902041,112903713,45.1614852,-120788.259378,111653713,44.6614852,111652041,111653713,44.6614852,0.0,0.5,125.0,-118933.63450848623,-3122.6551872928753,-120494.96210213266,81.04412174690344,-293.29727586734225
D3:112952041:1250000samples,D3,fixed_125ms,500.0,45,885,112952041,112953713,45.1814852,-120809.820159,111703713,44.6814852,111702041,111703713,44.6814852,0.0,0.5,125.0,-119015.31902729458,-3251.7457182053386,-120641.19188639725,81.2735393208107,-168.62827260274207
D3:112952041:1250000samples,D3,fixed_500ms,500.0,45,885,112952041,112953713,45.1814852,-120809.820159,111703713,44.6814852,111702041,111703713,44.6814852,0.0,0.5,500.0,-119009.59048040566,-3479.151145450413,-120749.16605313087,13.961843802743509,-60.65410586912185
D3:112952041:1250000samples,D3,adaptive_75_500ms,500.0,45,885,112952041,112953713,45.1814852,-120809.820159,111703713,44.6814852,111702041,111703713,44.6814852,0.0,0.5,125.0,-119015.31902729458,-3251.7457182053386,-120641.19188639725,81.2735393208107,-168.62827260274207
D3:113002041:1250000samples,D3,fixed_125ms,500.0,45,900,113002041,113003713,45.2014852,-120881.668225,111753713,44.7014852,111752041,111753713,44.7014852,0.0,0.5,125.0,-119133.05252372593,-3941.997837227775,-121104.05144233981,81.4481500050963,222.38321733981138
D3:113002041:1250000samples,D3,fixed_500ms,500.0,45,900,113002041,113003713,45.2014852,-120881.668225,111753713,44.7014852,111752041,111753713,44.7014852,0.0,0.5,500.0,-119094.28668780753,-3534.0514392413675,-120861.31240742821,14.050762648934716,-20.355817571791704
D3:113002041:1250000samples,D3,adaptive_75_500ms,500.0,45,900,113002041,113003713,45.2014852,-120881.668225,111753713,44.7014852,111752041,111753713,44.7014852,0.0,0.5,75.0,-119174.30130109839,-5245.887846205246,-121797.245224201,163.2718990612149,915.5769992010028
D3:113052041:1250000samples,D3,fixed_125ms,500.0,45,915,113052041,113053713,45.2214852,-120959.693308,111803713,44.7214852,111802041,111803713,44.7214852,0.0,0.5,125.0,-119213.3813168126,-4081.157147640781,-121253.95989063299,80.83174415539528,294.2665826329903
D3:113052041:1250000samples,D3,fixed_500ms,500.0,45,915,113052041,113053713,45.2214852,-120959.693308,111803713,44.7214852,111802041,111803713,44.7214852,0.0,0.5,500.0,-119175.12648250876,-3579.202914238078,-120964.7279396278,13.843405338025862,5.034631627800991
D3:113052041:1250000samples,D3,adaptive_75_500ms,500.0,45,915,113052041,113053713,45.2214852,-120959.693308,111803713,44.7214852,111802041,111803713,44.7214852,0.0,0.5,250.0,-119207.98278313542,-3865.354737162343,-121140.6601517166,32.18007019122129,180.9668437165965
D3:113102041:1250000samples,D3,fixed_125ms,500.0,45,930,113102041,113103713,45.2414852,-120939.380746,111853713,44.7414852,111852041,111853713,44.7414852,0.0,0.5,125.0,-119289.86537395562,-4124.436025668545,-121352.08338678989,80.45335672276028,412.70264078989567
D3:113102041:1250000samples,D3,fixed_500ms,500.0,45,930,113102041,113103713,45.2414852,-120939.380746,111853713,44.7414852,111852041,111853713,44.7414852,0.0,0.5,500.0,-119254.41058469562,-3615.3147582220367,-121062.06796380664,13.761571883009596,122.68721780664055
D3:113102041:1250000samples,D3,adaptive_75_500ms,500.0,45,930,113102041,113103713,45.2414852,-120939.380746,111853713,44.7414852,111852041,111853713,44.7414852,0.0,0.5,250.0,-119278.41797212421,-3814.565426354905,-121185.70068530166,32.12487913352818,246.31993930166936
D3:113152041:1250000samples,D3,fixed_125ms,500.0,45,945,113152041,113153713,45.2614852,-121128.77883,111903713,44.7614852,111902041,111903713,44.7614852,0.0,0.5,125.0,-119343.28021422648,-3793.448622142603,-121240.00452529779,81.07582697242556,111.22569529779139
D3:113152041:1250000samples,D3,fixed_500ms,500.0,45,945,113152041,113153713,45.2614852,-121128.77883,111903713,44.7614852,111902041,111903713,44.7614852,0.0,0.5,500.0,-119326.0924432267,-3618.1906111662097,-121135.18774880981,13.752049094109747,6.408918809815077
D3:113152041:1250000samples,D3,adaptive_75_500ms,500.0,45,945,113152041,113153713,45.2614852,-121128.77883,111903713,44.7614852,111902041,111903713,44.7614852,0.0,0.5,75.0,-119302.0553157633,-2522.7904111322873,-120563.45052132945,163.7141470506493,-565.3283086705487
D3:113202041:1250000samples,D3,fixed_125ms,500.0,45,960,113202041,113203713,45.2814852,-121164.535884,111953713,44.7814852,111952041,111953713,44.7814852,0.0,0.5,125.0,-119400.10429394108,-3413.039301104478,-121106.62394449332,81.28508974739658,-57.91193950668094
D3:113202041:1250000samples,D3,fixed_500ms,500.0,45,960,113202041,113203713,45.2814852,-121164.535884,111953713,44.7814852,111952041,111953713,44.7814852,0.0,0.5,500.0,-119402.32012932775,-3636.3287093489485,-121220.48448400223,13.740666144754817,55.948600002229796
