segment_index,segment_qualified,frame_index,capture_time_s,measurement_supported,absolute_cfo_measurement_hz,tracked_absolute_cfo_hz,frozen_model_cfo_hz,measurement_residual_hz,tracked_residual_hz,tracked_doppler_rate_hz_s,phase_innovation_modulo_pi_rad,phase_update_applied,frequency_update_applied
185,True,21,53.1045364,True,-74467.12247964165,-74524.43175460314,-74558.0205196806,90.89804003895551,33.58876507746754,1186.1223412464476,0.11503144242491148,True,True
185,True,22,53.105869600000005,True,-74503.83363644141,-74521.04330359297,-74563.72744759869,59.89381115727883,42.684144005717826,1378.2304725753697,0.0894179611246595,True,True
185,True,23,53.1072032,True,-74552.10307647435,-74519.47039854235,-74569.43608776634,17.3330112919939,49.96568922398728,1350.0660665359324,-0.005970838443273507,True,True
185,True,24,53.108536400000006,True,-74512.10017246501,-74521.93618829091,-74575.14301568444,63.042843219431234,53.20682739352924,966.5732678688535,-0.2515816113447773,True,True
185,True,25,53.1098696,True,-74500.90818818472,-74526.39648512812,-74580.8499436025,79.94175541777804,54.45345847438148,482.80240420951804,-0.4018361511209214,True,True
185,True,26,53.111203200000006,True,-74552.42597288988,-74536.71632028323,-74586.55858377018,34.13261088030413,49.84226348694938,-390.3770967533842,-0.7478342915500682,True,True
185,True,27,53.1125364,True,-74500.15553768695,-74541.89671121839,-74592.26551168825,92.10997400130145,50.368800469863345,-742.5048182004662,-0.3999413894883048,True,True
185,True,28,53.1138696,True,-74511.00780947114,-74546.09072523032,-74597.97243960631,86.96463013517496,51.881714375995216,-974.9466788849122,-0.370335554161918,True,True
185,True,29,53.1152032,True,-74546.34136512142,-74551.98379143623,-74603.68107977399,57.339714652567636,51.697288337760256,-1295.48879301278,-0.4251755396197838,True,True
185,True,30,53.1165364,True,-74592.3306060569,-74558.04172418987,-74609.38800769205,17.057401635145652,51.34628350217827,-1589.630013668863,-0.42267122020471426,True,True
185,True,31,53.117869600000006,True,-74546.73542649766,-74560.43502158033,-74615.09493561015,68.35950911248801,54.65991402982036,-1607.404266116554,-0.035852242588500616,True,True
185,True,32,53.1192032,True,-74557.8858055904,-74564.8612282863,-74620.8035757778,62.91777018739958,55.94234749149473,-1755.6760625608958,-0.2512302692160344,True,True
185,True,33,53.120536400000006,True,-74554.43678578135,-74569.70678915767,-74626.51050369588,72.07371791453625,56.80371453821135,-1916.9916137116074,-0.32670213339494847,True,True
185,True,34,53.121869600000004,True,-74492.22377422452,-74572.16901341897,-74632.21743161394,139.99365738942288,60.04841819497233,-1909.367246551092,-0.2432627181495164,False,True
185,True,35,53.123203200000006,True,-74531.1658301448,-74575.3770838867,-74637.92607178164,106.76024163683178,62.54898789493018,-1949.7448461047604,-0.0849810049953934,True,True
185,True,36,53.124536400000004,True,-74549.01582962365,-74576.96289997666,-74643.6329996997,94.61717007604602,66.6700997230364,-1886.0390354830893,0.13506023661883826,True,True
185,True,37,53.1258696,True,-74536.1718274797,-74579.41401742805,-74649.33992761775,113.16810013804934,69.92591018970415,-1880.9285417545564,0.2674929432248403,False,True
185,True,38,53.127203200000004,True,-74582.24022882954,-74579.9828888784,-74655.04856778543,72.80833895588876,75.06567890703445,-1762.970332317977,0.23808986197425974,True,True
185,True,39,53.1285364,True,-74548.7356973988,-74578.74908524651,-74660.7554957035,112.01979830469645,82.00641045699012,-1544.391493196084,0.4878195061630288,True,True
185,True,40,53.129869600000006,True,-74550.21376459135,-74580.77147670645,-74666.46242362159,116.24865903024329,85.69094691514329,-1541.383735893031,0.19983110807952897,False,True
185,True,41,53.1312032,True,-74569.79051652682,-74581.14073648828,-74672.17106378924,102.38054726242262,91.03032730096311,-1438.7796228363775,0.2114236424537541,True,True
185,True,42,53.1325364,True,-74555.62990051533,-74583.11260034764,-74677.8779917073,122.24809119197016,94.76539135965868,-1441.3618932534735,-0.012631734213665702,True,True
185,True,43,53.133869600000004,True,-74580.92515336821,-74585.0284707523,-74683.5849196254,102.65976625718758,98.55644887310336,-1440.8866759941534,-0.15108534166809484,False,True
185,True,44,53.1352032,True,-74598.40383481733,-74589.35251918717,-74689.29355979305,90.88972497571376,99.94104060587415,-1587.5186763681802,-0.29331689160676433,True,True
185,True,45,53.136536400000004,True,-74657.27369546877,-74594.83940844085,-74695.00048771114,37.726792242363445,100.16107927028497,-1795.811400135876,-0.5449370950831316,True,True
185,True,46,53.1378696,True,-74628.02752752464,-74597.27344702937,-74700.7074156292,72.67988810455427,103.4339685998275,-1799.0930008550013,-0.9484931934366183,False,True
185,True,47,53.139203200000004,True,-74588.67781353906,-74609.34207229274,-74706.41605579689,117.738242257823,97.07398350414587,-2388.8615009194255,-1.0837061215256028,True,True
185,True,48,53.1405364,True,-74576.45942965709,-74617.14718076318,-74712.12298371494,135.66355405785725,94.97580295176886,-2672.9077191100514,-0.728586223510848,True,True
185,True,49,53.1418696,True,-74642.7096038312,-74620.74224145556,-74717.829911633,75.12030780180066,97.08767017743958,-2675.52017200862,-0.6964265730237331,False,True
185,True,50,53.1432032,True,-74600.99684381079,-74631.20754173849,-74723.53855180068,122.54170798989071,92.3310100621893,-3099.9093217925542,-0.9337056665438901,True,True
185,True,51,53.1445364,True,-74553.9219358131,-74635.23562608987,-74729.24547971875,175.32354390565888,94.00985362888605,-3091.5338829139946,-0.11762136789326516,False,True
185,True,52,53.145869600000005,True,-74580.35067724621,-74639.23846343263,-74734.95240763684,154.60173039062647,95.71394420420984,-3082.551947868786,0.01805945950619736,False,True
185,True,53,53.1472032,True,-74622.3816475516,-74642.3561655681,-74740.66104780449,118.27940025288262,98.30488223639259,-3023.974861532702,0.10820552162167263,True,True
185,True,54,53.148536400000005,True,-74641.09786868285,-74646.37846876014,-74746.36797572258,105.27010703973065,99.98950696243264,-3023.273141495617,-0.03289863623332101,False,True
186,False,0,53.2259024,True,-74965.88705605328,-74965.88705605328,-75077.54273218034,111.65567612706218,111.65567612706218,0.0,0.0,True,True
186,False,1,53.2272356,True,-74991.84421033604,-74997.39154927156,-75083.2496600984,91.40544976235833,85.85811082684086,-11658.230437576574,-0.22417821297047924,True,True
186,False,2,53.2285692,True,-74991.89459581814,-75020.65033425584,-75088.9583002661,97.06370444795175,68.30796601025213,-13481.823481302496,-0.10956089133442704,True,True
186,False,3,53.2299024,True,-75005.96159639847,-75023.71551139685,-75094.66522818415,88.70363178568368,70.94971678730508,-8043.499003772165,0.10444177546878985,True,True
186,False,4,53.2312356,True,-74997.41488216791,-75035.44416430265,-75100.37215610221,102.95727393429843,64.9279917995591,-8129.125863381095,-0.045838477883459294,True,True
186,False,5,53.2325692,True,-74971.1246893509,-75026.08422469822,-75106.08079626989,134.95610691899492,79.99657157166803,-3498.1738455307345,0.27109973026177303,True,True
186,False,6,53.2339024,True,-74986.53400716605,-75024.24278103284,-75111.78772418796,125.25371702191478,87.5449431551242,-2227.3979563226985,0.10052340321552244,True,True
186,False,7,53.2352356,True,-74980.47218582602,-75023.75162313147,-75117.49465210605,137.02246628003195,93.74302897458256,-1631.8935645228307,0.06304056155608473,True,True
186,False,8,53.2365692,True,-75067.56897278088,-75017.50212874431,-75123.2032922737,55.634319492819486,105.7011635293893,-423.5653681832111,0.2718736395733874,True,True
186,False,9,53.2379024,True,-75086.30457701045,-75039.39492144159,-75128.91022019178,42.60564318133402,89.51529875019332,-3206.1395027222948,-0.6898113371563799,True,True
186,False,10,53.2392356,True,-75129.6089621299,-75066.70285112438,-75134.61714810986,5.008185979953851,67.9142969854729,-5929.8224061815445,-0.94781749551175,True,True
186,False,11,53.2405692,True,-75103.06597303235,-75104.30692013775,-75140.32578827754,37.259815245182835,36.0188681397849,-9406.1600343532,-1.1223544537743488,True,True
186,False,12,53.2419024,True,-75098.70855842992,-75187.7623675374,-75146.0327161956,47.32415776567359,-41.729651341811405,-9343.140599440763,-0.7405071841915332,True,True
186,False,13,53.2432356,True,-75109.20107559022,-75174.3454428964,-75151.73964411365,42.53856852343597,-22.605798782751663,-5725.2179678173015,0.3698120546425665,True,True
186,False,14,53.2445692,True,-75156.42384850446,-75183.40339748007,-75157.44828428134,1.0244357768824557,-25.955113198724575,-5761.528451415218,-0.050020254155358046,True,True
186,False,15,53.2459024,True,-75124.50962406496,-75177.73509229263,-75163.1552121994,38.64558813444455,-14.579880093224347,-2399.619796655651,0.18040888008489508,True,True
186,False,16,53.2472356,True,-75192.92531356648,-75177.493877987,-75168.86214011749,-24.063173448987072,-8.63173786950938,-1707.3785377857143,0.07403940207273285,True,True
186,False,17,53.2485692,True,-75129.80403315215,-75187.18040865935,-75174.57078028514,44.76674713299144,-12.609628374208114,-2969.7458460664216,-0.18126237200361395,True,True
186,False,18,53.2499024,True,-75159.18822646436,-75192.86792224988,-75180.27770820324,21.089481738876202,-12.590214046635083,-3220.4708293570197,-0.05755936542727458,True,True
186,False,19,53.2512356,True,-75167.32613767221,-75202.27139313656,-75185.9846361213,18.658498449090985,-16.286757015259354,-3932.2839344983136,-0.17291114405328223,True,True
186,False,20,53.2525692,True,-75201.08938320017,-75210.47112727925,-75191.69327628898,-9.396106911197421,-18.777850990270963,-4305.99564696147,-0.10340215827184807,True,True
186,False,21,53.2539024,True,-75145.15740479132,-75217.59516299584,-75197.40020420704,52.242799415718764,-20.194958788808435,-4457.121506663553,-0.08398622379910581,True,True
186,False,22,53.2552356,True,-75152.71457429742,-75218.37069482286,-75203.10713212511,50.39255782768305,-15.263562697757152,-3907.6759794782815,0.23618204668770337,True,True
186,False,23,53.2565692,True,-75211.63777002596,-75221.65236524741,-75208.81577229279,-2.8219977331755217,-12.836592954627122,-3720.399059816278,0.09834300510519611,True,True
186,False,24,53.2579024,True,-75190.93740208837,-75215.1794662432,-75214.52270021084,23.58529812247434,-0.656766032348969,-2691.7905637165695,0.6898416157524512,True,True
186,False,25,53.259235600000004,True,-75177.50160357995,-75213.28202572287,-75220.22962812893,42.72802454898192,6.947602406056831,-2227.9651240845656,0.392364924163747,True,True
186,False,26,53.2605692,True,-75241.20481992417,-75213.40776243647,-75225.9382682966,-15.26655162757379,12.530505860122503,-2003.1645758122388,0.20940813164020478,True,True
186,False,27,53.261902400000004,True,-75211.7790528108,-75216.6042361033,-75231.64519621468,19.866143403880415,15.040960111378809,-2042.8179465716712,-0.0484841415285413,True,True
186,False,28,53.2632356,True,-75226.731378858,-75219.343597548,-75237.35212413274,10.620745274733054,18.008526584744686,-2044.1445895559168,-0.37104036861880685,False,True
186,False,29,53.264569200000004,True,-75271.22224489167,-75235.52951817455,-75243.06076430042,-28.161480591254076,7.531246125872713,-2966.740845861811,-0.9707997990874305,True,True
186,False,30,53.2659024,True,-75238.36719538784,-75247.08630725191,-75248.76769221849,10.400496830654447,1.6813849665777525,-3469.8438026779327,-0.7918303830272654,True,True
186,False,31,53.2672356,True,-75213.66971877217,-75251.67416565852,-75254.47462013655,40.80490136437584,2.80045447802695,-3466.838716757286,-0.5794030357479659,False,True
186,False,32,53.2685692,False,-76503.36686813596,-75256.29754177119,-75260.18326030423,-1243.1836078317283,3.885718533041654,-3466.838716757286,0.04738337237563295,False,False
186,False,33,53.2699024,False,-76558.21659015016,-75260.91953114836,-75265.89018822229,-1292.3264019278722,4.970657073921757,-3466.838716757286,0.007937017263404567,False,False
186,False,34,53.271235600000004,False,-74512.60570386829,-75265.54152052556,-75271.59711614039,758.9914122720947,6.055595614830963,-3466.838716757286,1.4134005734544868,False,False
186,False,35,53.2725692,False,-76969.74910986463,-75270.16489663822,-75277.30575630804,-1692.4433535565913,7.140859669816564,-3466.838716757286,-0.5942053351807406,False,False
186,False,36,53.273902400000004,False,-74447.15424552505,-75274.7868860154,-75283.01268422612,835.8584387010778,8.22579821072577,-3466.838716757286,0.5508553238762617,False,False
186,False,37,53.2752356,False,-75805.17825833615,-75279.40887539259,-75288.7196121442,-516.4586461919534,9.310736751605873,-3466.838716757286,0.3615163530114218,False,False
186,False,38,53.276569200000004,False,-73477.6992914137,-75284.03225150525,-75294.42825231187,1816.728960898181,10.396000806620577,-3466.838716757286,-0.838738290945096,False,False
186,False,39,53.2779024,False,-75677.57152425482,-75288.65424088243,-75300.13518022993,-377.43634402488533,11.48093934750068,-3466.838716757286,-1.3273677356558098,False,False
186,False,40,53.2792356,False,-76717.07289175065,-75293.27623025962,-75305.84210814799,-1411.2307836026594,12.56587788836623,-3466.838716757286,1.1683611917659165,False,False
186,False,41,53.2805692,False,-73135.04276953598,-75297.89960637229,-75311.55074831567,2176.507978779686,13.651141943380935,-3466.838716757286,0.6481629338029347,False,False
186,False,42,53.2819024,False,-73561.6026243424,-75302.52159574947,-75317.25767623374,1755.6550518913427,14.73608048427559,-3466.838716757286,1.4091351737407969,False,False
186,False,43,53.283235600000005,False,-76960.80604023329,-75307.14358512666,-75322.96460415183,-1637.841436081464,15.821019025170244,-3466.838716757286,-0.48725628931264797,False,False
186,False,44,53.2845692,False,-74365.45029595176,-75311.76696123932,-75328.67324431948,963.222948367722,16.906283080155845,-3466.838716757286,-1.33128128603899,False,False
186,False,45,53.285902400000005,False,-76662.92129715448,-75316.3889506165,-75334.38017223758,-1328.5411249168974,17.991221621079603,-3466.838716757286,0.6202809750235407,False,False
186,False,46,53.2872356,False,-74381.98263614325,-75321.01093999369,-75340.08710015564,958.1044640123873,19.076160161945154,-3466.838716757286,-0.5609646173161291,False,False
186,False,47,53.288569200000005,False,-73678.54236860227,-75325.63431610636,-75345.79574032332,1667.2533717210463,20.16142421695986,-3466.838716757286,-1.0142835585693386,False,False
186,False,48,53.2899024,False,-73836.15019357135,-75330.25630548353,-75351.50266824137,1515.3524746700277,21.24636275783996,-3466.838716757286,0.19787027700474447,False,False
186,False,49,53.2912356,False,-74996.81081857378,-75334.87829486073,-75357.20959615943,360.39877758565126,22.33130129870551,-3466.838716757286,1.473934313979857,False,False
186,False,50,53.2925692,False,-76550.12847372302,-75339.50167097339,-75362.91823632712,-1187.2102373958915,23.416565353734768,-3466.838716757286,0.5021153752134273,False,False
186,False,51,53.2939024,False,-75572.08269200228,-75344.12366035057,-75368.62516424518,-203.45752775709843,24.50150389461487,-3466.838716757286,-0.6609331423450033,False,False
186,False,52,53.2952356,False,-76429.55113795603,-75348.74564972776,-75374.33209216324,-1055.2190457927936,25.58644243548042,-3466.838716757286,0.9950540824192,False,False
186,False,53,53.2965692,False,-76121.24975777719,-75353.36902584042,-75380.04073233092,-741.2090254462673,26.671706490495126,-3466.838716757286,-0.5364202921723851,False,False
186,False,54,53.2979024,False,-76412.0917168284,-75357.9910152176,-75385.74766024899,-1026.3440565794153,27.75664503138978,-3466.838716757286,1.0674042140250504,False,False
186,False,55,53.2992356,False,-73908.06430950953,-75362.6130045948,-75391.45458816708,1483.390278657549,28.841583572284435,-3466.838716757286,0.7514762824314736,False,False
187,True,0,53.301581199999994,True,-75384.26593650112,-75384.26593650112,-75401.49521982367,17.229283322551055,17.229283322551055,0.0,0.0,True,True
187,True,1,53.3029144,True,-75357.94418528004,-75378.75179536284,-75407.20214774177,49.25796246173559,28.45035237893171,11517.635607042908,-0.054027924290423135,True,True
187,True,2,53.304247999999994,True,-75395.98488864688,-75417.90421066323,-75412.91078790942,16.925899262540042,-4.993422753803316,-12371.66570388218,-0.4046608470621742,True,True
187,True,3,53.3055812,True,-75368.68990661325,-75410.14436732768,-75418.61771582751,49.92780921426311,8.473348499828717,-3402.930127071764,0.15797209085327024,True,True
187,True,4,53.3069144,True,-75402.75768014311,-75411.25947669572,-75424.32464374557,21.566963602454052,13.065167049848242,-2426.9020396957408,0.03260962939803225,True,True
187,True,5,53.308248,True,-75408.92317866371,-75435.55352778806,-75430.03328391326,21.110105249550543,-5.520243874794687,-7062.501082108536,-0.3272240083987139,True,True
187,True,6,53.3095812,True,-75386.54680039179,-75437.41291714886,-75435.74021183132,49.193411439526244,-1.6727053175418405,-5562.615980747415,0.11269083188850537,True,True
187,True,7,53.310914399999994,True,-75415.92442074484,-75436.97793939406,-75441.44713974938,25.522719004540704,4.469200355320936,-4251.668526775506,0.17908885912631645,True,True
187,True,8,53.312248,True,-75463.48560982908,-75456.09855272844,-75447.15577991706,-16.329829912021523,-8.942772811380564,-6208.758623118059,-0.3672972475294376,True,True
187,True,9,53.313581199999994,True,-75416.43204363178,-75463.49035225707,-75452.86270783513,36.43066420334799,-10.627644421940204,-6080.975845550709,0.011542804718146282,True,True
187,True,10,53.3149144,True,-75421.58616023927,-75470.83100704609,-75458.56963575321,36.98347551394545,-12.261371292872354,-5981.360911886975,0.012726335936294797,True,True
187,True,11,53.316247999999995,True,-75444.97771634867,-75441.18608565489,-75464.27827592086,19.30055957219156,23.09219026597566,-4342.346897964031,0.10211768550060119,True,True
187,True,12,53.3175812,True,-75423.40610049134,-75430.60178572388,-75469.98520383895,46.579103347612545,39.383418115074164,-4082.2130699797617,0.14243133403437525,True,True
187,True,13,53.3189144,True,-75414.59215449376,-75448.8504330437,-75475.69213175702,61.09997726326401,26.84169871332415,-5263.425908453839,-0.2446285112827351,True,True
187,True,14,53.320248,True,-75392.70240820157,-75416.58942627397,-75481.4007719247,88.69836372313148,64.81134565072716,3487.9082814829135,0.6292208272309976,True,True
187,True,15,53.3215812,True,-75398.5814603241,-75412.5718857164,-75487.10769984276,88.52623951865826,74.53581412635685,3388.5903735508355,-0.02150439125231607,True,True
187,True,16,53.322914399999995,True,-75427.84354593036,-75414.32729865202,-75492.81462776082,64.9710818304593,78.48732910880062,2061.173432640066,-0.10248221358754073,True,True
187,True,17,53.324248,True,-75436.98962149383,-75435.02165556965,-75498.52326792851,61.533646434676484,63.50161235885753,-2177.196995434369,-0.4778374283147322,True,True
187,True,18,53.325581199999995,True,-75415.52883607867,-75454.26610404646,-75504.23019584657,88.70135976790334,49.9640918001096,-4762.217256050291,-0.4467199906953372,True,True
187,True,19,53.3269144,True,-75444.15973139428,-75466.95051612607,-75509.93712376466,65.77739237037895,42.98660763858061,-5645.951861603747,-0.19789345377961265,True,True
187,True,20,53.328247999999995,True,-75454.54515987186,-75474.08732791847,-75515.6457639323,61.10060406044067,41.55843601383094,-5592.011825343467,0.0063474488327135425,True,True
187,True,21,53.3295812,True,-75445.92375209593,-75478.10149214619,-75521.3526918504,75.42893975447805,43.25119970421656,-5194.102678186201,0.135578705499797,True,True
187,True,22,53.3309144,True,-75463.24544783303,-75483.63308114663,-75527.05961976846,63.81417193543166,43.42653862183215,-5045.9587242835705,0.058088560376828635,True,True
187,True,23,53.332248,True,-75454.00150947084,-75492.33861797866,-75532.76825993614,78.76675046530727,40.42964195748209,-5234.008733110278,-0.11638378250332337,True,True
187,True,24,53.3335812,True,-75459.88555384072,-75500.04036882766,-75538.4751878542,78.58963401347864,38.434819026544574,-5296.874710334181,-0.053940673591009514,True,True
187,True,25,53.334914399999995,True,-75475.3550153307,-75507.247537874,-75544.18211577227,68.82710044157284,36.93457789826789,-5307.884123723676,-0.01847280063584833,True,True
187,True,26,53.336248,True,-75484.00759065588,-75513.28751919551,-75549.89075593995,65.8831652840745,36.603236744442256,-5223.9890278147905,0.07181293098915509,True,True
187,True,27,53.337581199999995,True,-75502.84380288802,-75513.38015663649,-75555.59768385801,52.75388096999086,42.217527221524506,-4704.3134555593215,0.5418616714816795,True,True
187,True,28,53.3389144,True,-75488.75829344043,-75516.74411312836,-75561.30461177611,72.54631833567692,44.560498647755594,-4493.002081745827,0.2844346876379178,True,True
187,True,29,53.340247999999995,True,-75525.1764913858,-75521.71552154367,-75567.01325194376,41.83676055795513,45.29773040009604,-4421.9846340809345,0.11362978875415775,True,True
187,True,30,53.3415812,True,-75502.93123498259,-75528.00039091268,-75572.72017986185,69.78894487925572,44.71978894916538,-4447.571382577858,-0.04703294889257559,True,True
187,True,31,53.3429144,True,-75519.11892762003,-75535.39763141822,-75578.4271077799,59.30818015987461,43.02947636168392,-4543.534490179627,-0.18217620650794153,True,True
187,True,32,53.344248,True,-75514.63284034694,-75543.50191393636,-75584.13574794758,69.50290760064672,40.63383401122701,-4674.562306944511,-0.28320560178906273,True,True
187,True,33,53.3455812,True,-75515.38319913617,-75552.46679517422,-75589.84267586566,74.45947672949114,37.375880691441125,-4847.069957204629,-0.3955786162591257,True,True
187,True,34,53.346914399999996,True,-75521.51960556071,-75558.87384138095,-75595.54960378371,74.02999822300626,36.67576240276685,-4842.710865061285,-0.14053939471803512,False,True
187,True,35,53.348248,True,-75527.38168878452,-75565.95762462076,-75601.2582439514,73.87655516687664,35.30061933063553,-4879.815116445336,-0.07551612326956869,True,True
187,True,36,53.349581199999996,True,-75557.90938702686,-75573.5659828103,-75606.96517186945,49.05578484259604,33.399189059156924,-4946.2484467760105,-0.13999323996182333,True,True
187,True,37,53.3509144,True,-75556.239534133,-75580.1290271689,-75612.67209978755,56.43256565455522,32.543072618645965,-4943.710878886493,-0.04027629917698072,False,True
187,True,38,53.352247999999996,True,-75513.07490352113,-75586.91949219322,-75618.3807399552,105.30583643406862,31.461247761981213,-4953.643653375141,-0.036048955457611775,True,True
187,True,39,53.3535812,True,-75514.62824995971,-75590.93850298773,-75624.08766787329,109.45941791357473,33.149164885559,-4795.011751167724,0.3431430816325247,True,True
187,True,40,53.3549144,True,-75528.82231113996,-75597.23900501528,-75629.79459579135,100.97228465139051,32.55559077607177,-4787.400006508375,0.29165576842875174,False,True
187,True,41,53.356247999999994,True,-75583.84684927085,-75599.91816124092,-75635.50323595901,51.656386688162456,35.58507471809571,-4561.8809256080585,0.481321515420682,True,True
187,True,42,53.3575812,True,-75510.58518815944,-75602.92170346428,-75641.2101638771,130.62497571765562,38.288460412819404,-4371.395218468664,0.449150076472689,True,True
187,True,43,53.358914399999996,True,-75579.34367030319,-75608.71595981428,-75646.91709179516,67.57342149196484,38.201131980880746,-4368.613637037101,0.5674601629764755,False,True
187,True,44,53.360248,True,-75557.48008333307,-75607.69271082622,-75652.62573196283,95.1456486297684,44.933021136617754,-3949.163423444588,0.9222221612306027,True,True
187,True,45,53.361581199999996,True,-75620.60793144447,-75611.89134012803,-75658.3326598809,37.72472843644209,46.44131975287746,-3884.198272095536,0.1619312154138024,True,True
187,True,46,53.362914399999994,True,-75684.30774064016,-75617.1583052279,-75664.03958779896,-20.268152841192205,46.88128257106291,-3891.424019814015,-0.24366709874840242,False,True
187,True,47,53.364247999999996,True,-75671.11165847088,-75629.28516501721,-75669.74822796664,-1.363430504236021,40.46306294943497,-4313.926858787588,-0.8443965851680894,True,True
187,True,48,53.365581199999994,True,-75631.5509950777,-75640.33658116429,-75675.4551558847,43.904160806996515,35.11857472041447,-4636.929218276858,-0.8380986678766104,True,True
187,True,49,53.3669144,True,-75592.96981601614,-75646.44056077099,-75681.1620838028,88.1922677866678,34.72152303181065,-4630.597861763696,-0.06542867540880337,False,True
187,True,50,53.368247999999994,True,-75615.98074797657,-75652.05649250081,-75686.87072397045,70.88997599387949,34.814231469645165,-4595.868370087899,0.07154382182669039,True,True
187,True,51,53.3695812,True,-75618.33431452651,-75658.1244024391,-75692.57765188854,74.2433373620297,34.453249449434225,-4591.201193979014,-0.02667464598093705,False,True
187,True,52,53.3709144,True,-75613.89873623551,-75664.16945301468,-75698.2845798066,84.3858435710863,34.115126791919465,-4585.543855918154,0.30050899382545504,False,True
187,True,53,53.372248,True,-75601.62873996265,-75666.47203295586,-75703.99321997429,102.36448001164536,37.52118701842846,-4365.548215256531,0.637432201750483,True,True
187,True,54,53.3735812,False,-73525.00725551436,-75672.29218183644,-75709.70014789235,2184.6928923779924,37.40796605590731,-4365.548215256531,-0.309327211885964,False,False
188,False,0,53.3763748,True,-75781.6987690661,-75781.6987690661,-75721.65849910142,-60.04026996468019,-60.04026996468019,0.0,0.0,True,True
188,False,1,53.377708,True,-75814.6718177865,-75817.22136799747,-75727.36542701948,-87.30639076701482,-89.85594097798457,-14266.391668519193,-0.23974538012075364,True,True
188,False,2,53.3790416,True,-75788.5105007741,-75832.4776167999,-75733.07406718718,-55.4364335869177,-99.40354961271805,-9811.125805134327,-0.06766277085242223,True,True
188,False,3,53.3803748,True,-75779.84824007543,-75803.55588186947,-75738.78099510523,-41.06724497019604,-64.77488676423673,5024.185739378729,0.33670357951335195,True,True
188,False,4,53.381708,True,-75776.42067589759,-75760.64529684537,-75744.48792302332,-31.93275287427241,-16.157373822046793,14841.919584552114,0.438292199661098,True,True
188,False,5,53.3830416,True,-75823.16114985358,-75783.4432207579,-75750.19656319097,-72.96458666260878,-33.246657566924114,5228.421176505992,-0.5876576772496076,True,True
188,False,6,53.3843748,True,-75842.75553675208,-75808.71167034339,-75755.90349110907,-86.85204564301239,-52.80817923431459,-979.5363131136606,-0.6389851860965488,True,True
188,False,7,53.385708,True,-75806.69318190329,-75834.17994072233,-75761.61041902713,-45.08276287616172,-72.56952169520082,-4939.51350344918,-0.5772187630227279,True,True
188,False,8,53.3870416,True,-75796.55880743213,-75844.55668152582,-75767.31905919481,-29.239748237319873,-77.23762233101297,-5463.465022725926,-0.11687083898695683,True,True
188,False,9,53.3883748,True,-75838.77236817747,-75842.56331533776,-75773.02598711287,-65.74638106460043,-69.5373282248911,-4241.492788245903,0.3314740761898589,True,True
188,False,10,53.389708,True,-75821.98098244435,-75847.36341373363,-75778.73291503094,-43.24806741341308,-68.63049870269606,-4135.23571740455,0.025506961567910214,True,True
188,False,11,53.3910416,True,-75844.33815567223,-75825.63396191441,-75784.44155519862,-59.896600473613944,-41.192406715796096,-2974.1864152374583,-0.3022650444069992,True,True
188,False,12,53.3923748,True,-75816.59592098049,-75854.98403244282,-75790.14848311667,-26.4474378638115,-64.83554932614788,-2850.723031173315,-0.2683938344403778,True,True
188,False,13,53.393708,True,-75840.08892651595,-75857.89379764421,-75795.85541103473,-44.23351548121718,-62.03838660947804,-2519.494385031421,-0.00040555273512410395,True,True
188,False,14,53.3950416,True,-75841.3336496372,-75862.67516288154,-75801.56405120243,-39.769598434781074,-61.1111116791144,-2586.4391534553115,-0.045553801944947736,True,True
188,False,15,53.3963748,True,-75885.76828668626,-75882.35657225235,-75807.27097912048,-78.49730756577628,-75.08559313186561,-6489.339793982063,-0.25549581146971967,True,True
188,False,16,53.397708,True,-75888.32453034054,-75903.15079653269,-75812.97790703857,-75.3466233019717,-90.17288949411886,-9024.562988770975,-0.23597331662744025,True,True
188,False,17,53.3990416,True,-75892.21458599162,-75918.34299023611,-75818.68654720622,-73.52803878539999,-99.65644302988949,-9562.755392989086,-0.07781041435902303,True,True
188,False,18,53.4003748,True,-75861.01894347019,-75922.43226511402,-75824.39347512432,-36.625468345868285,-98.03878998970322,-8157.58890110811,0.19113305963399974,True,True
188,False,19,53.401708,True,-75825.41627499604,-75912.16367675188,-75830.10040304238,4.684128046341357,-82.06327370950021,-5144.3778097465865,0.6091301357999468,True,True
188,False,20,53.4030416,True,-75823.5827294864,-75902.31117950147,-75835.80904321006,12.226313723658677,-66.50213629141217,-3009.0703021274417,0.5721633640040249,True,True
188,False,21,53.4043748,True,-75892.0329829713,-75898.27189827611,-75841.51597112812,-50.51701184318517,-56.75592714799859,-2082.991184162326,0.3479034688689029,True,True
188,False,22,53.405708,True,-75868.94782906023,-75897.39328618387,-75847.22289904619,-21.724930014039273,-50.170387137681246,-1696.1890944003512,0.1591780084381802,True,True
188,False,23,53.4070416,True,-75904.59868828738,-75901.4415656084,-75852.93153921387,-51.667149073517066,-48.51002639453509,-1869.6685436177731,-0.09768293782200743,True,True
188,False,24,53.4083748,True,-75891.86044913813,-75908.03324227614,-75858.63846713192,-33.22198200620187,-49.39477514421742,-2238.754123859517,-0.24138237599136403,True,True
188,False,25,53.409708,True,-75878.1469931034,-75913.00796390767,-75864.34539505001,-13.801598053381895,-48.66256885766052,-2406.024194241892,-0.14615228814842585,True,True
188,False,26,53.4110416,True,-75913.09477028582,-75918.42010539495,-75870.05403521768,-43.04073506814893,-48.366070177275105,-2582.8156186359847,-0.17021872030691831,True,True
