dwell_label,phase,region_role,trajectory_id,alias_index,frame_start_sample,frame_time_s,strong_interior,crosses_refill,source_seed_hz,primary_absolute_cfo_hz,primary_supported,primary_rejections,sensitivity_absolute_cfo_hz,split_even_absolute_cfo_hz,split_odd_absolute_cfo_hz,split_training_supported
T06,explore,early_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,86767341,34.7076052,0,1,134249.082096,,0,refill_boundary_crossing,,,,0
T06,explore,early_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,86770674,34.7089384,1,0,134249.082096,134150.230417,0,exact_coherence_below_minimum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,134150.230417,134170.027372,134074.98259,0
T06,explore,early_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,86774008,34.710272,1,0,134249.082096,133990.658017,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,133990.658017,134011.52448,134189.777266,0
T06,explore,early_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,86777341,34.7116052,1,0,134249.082096,134130.624216,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum,134130.624216,134306.03846,134021.341251,0
T06,explore,early_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,86780674,34.7129384,1,0,134249.082096,134049.125902,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum,134049.125902,133959.768312,134107.383446,0
T06,explore,early_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,86784008,34.714272,1,0,134249.082096,133215.770919,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,133215.770919,133164.158843,133907.646137,0
T06,explore,early_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,86787341,34.7156052,1,0,134249.082096,133680.081971,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,133680.081971,133714.014587,136192.303853,0
T06,explore,early_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,86790674,34.7169384,1,0,134249.082096,134104.781914,0,exact_coherence_below_minimum;timing_spread_above_maximum,134104.781914,134148.601567,134075.849506,1
T06,explore,early_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,86794008,34.718272,1,0,134249.082096,134162.589124,1,,134162.589124,134134.454852,134159.008655,1
T06,explore,early_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,86797341,34.7196052,1,0,134249.082096,134042.668173,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum,134042.668173,134151.992112,133988.759914,0
T06,explore,early_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,86800674,34.7209384,1,0,134249.082096,134038.362497,1,,134038.362497,134085.277083,133988.64803,1
T06,explore,early_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,86804008,34.722272,1,0,134249.082096,133530.493908,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,137589.589901,133493.229075,135682.910074,0
T06,explore,early_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,86807341,34.7236052,1,0,134249.082096,132739.615261,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,132739.615261,132651.581248,132249.082096,0
T06,explore,early_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,86810674,34.7249384,1,0,134249.082096,133971.933963,1,,133971.933963,134022.681017,133963.595305,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85750669,34.3009364,1,0,135426.401918,135642.019147,0,exact_coherence_below_minimum;timing_spread_above_maximum,135642.019147,135643.65805,135596.542152,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85754002,34.3022696,1,0,135426.401918,135466.737481,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum,135466.737481,135358.675898,135603.331715,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85757336,34.3036032,1,0,135426.401918,135442.53398,0,exact_coherence_below_minimum,135442.53398,135446.67732,135444.636134,1
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85760669,34.3049364,1,0,135426.401918,136294.293535,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,138310.082879,136253.34912,133692.881331,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85764002,34.3062696,1,0,135426.401918,137426.401918,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum;search_boundary,137657.859174,133526.2219,137113.51704,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85767336,34.3076032,1,0,135426.401918,135615.704347,0,exact_coherence_below_minimum,135615.704347,135615.418151,135645.565037,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85770669,34.3089364,1,0,135426.401918,135495.667237,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum,135495.667237,135698.642401,135530.532148,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85774002,34.3102696,1,0,135426.401918,135495.951243,0,exact_coherence_below_minimum;timing_spread_above_maximum,135495.951243,135551.308275,135589.621395,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85777336,34.3116032,1,0,135426.401918,135409.76288,0,exact_coherence_below_minimum,135409.76288,135394.067492,135411.396291,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85780669,34.3129364,1,0,135426.401918,135985.817069,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,140029.162217,136161.03052,136011.493802,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85784002,34.3142696,1,0,135426.401918,135759.188886,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,129950.53717,133426.401918,135780.782864,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85787336,34.3156032,1,0,135426.401918,135475.277426,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum,135475.277426,135339.352596,135456.637301,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85790669,34.3169364,1,0,135426.401918,135380.157963,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum,135380.157963,135777.62858,135435.780647,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85794002,34.3182696,1,0,135426.401918,135509.177437,0,exact_coherence_below_minimum,135509.177437,135460.576424,135491.477279,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85797336,34.3196032,1,0,135426.401918,135452.506607,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,135452.506607,135296.499541,135605.902652,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85800669,34.3209364,1,0,135426.401918,135434.114143,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,138542.265059,135739.652174,135089.550012,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85804002,34.3222696,1,0,135426.401918,136523.034805,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,138569.089717,136270.005307,133949.694731,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85807336,34.3236032,1,0,135426.401918,135443.42884,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,135443.42884,136052.662912,135527.884077,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85810669,34.3249364,1,0,135426.401918,135542.462114,0,exact_coherence_below_minimum;timing_spread_above_maximum,135542.462114,135499.199581,135559.133209,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85814002,34.3262696,1,0,135426.401918,135471.842156,0,exact_coherence_below_minimum,135471.842156,135484.279755,135472.518969,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85817336,34.3276032,1,0,135426.401918,135380.396726,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum,135380.396726,135327.190607,135436.515119,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85820669,34.3289364,1,0,135426.401918,136062.347412,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,140205.841594,134862.389152,133426.401918,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85824002,34.3302696,1,0,135426.401918,134129.942931,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,139939.013373,134064.528911,134913.528705,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85827336,34.3316032,1,0,135426.401918,135339.050835,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;tone_deletion_shift_above_maximum,135339.050835,135584.387989,135443.041729,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85830669,34.3329364,1,0,135426.401918,135363.986692,0,exact_coherence_below_minimum,135363.986692,135372.201247,135430.100172,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85834002,34.3342696,1,0,135426.401918,135446.167537,0,exact_coherence_below_minimum,135446.167537,135407.140582,135476.393088,1
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85837336,34.3356032,1,0,135426.401918,135379.24538,0,exact_coherence_below_minimum,135379.24538,135300.626751,135386.106181,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85840669,34.3369364,1,0,135426.401918,135300.791325,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,132694.189809,136255.864404,135260.746334,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85844002,34.3382696,1,0,135426.401918,137279.683803,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,137279.683803,134149.021237,133501.526536,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85847336,34.3396032,1,0,135426.401918,135370.785806,0,exact_coherence_below_minimum,135370.785806,135398.410287,135436.045417,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85850669,34.3409364,1,0,135426.401918,135363.71574,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum,135363.71574,135270.909713,135423.523243,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85854002,34.3422696,1,0,135426.401918,135325.146546,0,exact_coherence_below_minimum,135325.146546,135312.556891,135361.596084,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85857336,34.3436032,1,0,135426.401918,135311.595167,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum,135311.595167,135461.924231,135277.867063,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85860669,34.3449364,1,0,135426.401918,134493.131398,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,131497.013523,136714.708001,134426.117163,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85864002,34.3462696,1,0,135426.401918,135836.563853,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,139731.442299,134235.480869,135893.779455,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85867336,34.3476032,1,0,135426.401918,135390.581548,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum,135390.581548,135318.288464,135465.633801,1
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85870669,34.3489364,1,0,135426.401918,135325.513775,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum,135325.513775,135257.735465,135359.379817,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85874002,34.3502696,1,0,135426.401918,135329.640935,0,exact_coherence_below_minimum,135329.640935,135358.617068,135344.070523,1
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85877336,34.3516032,1,0,135426.401918,135387.581007,0,exact_coherence_below_minimum,135387.581007,135355.643976,135390.5391,1
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85880669,34.3529364,1,0,135426.401918,134417.750512,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,134417.750512,135843.842444,134435.919817,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85884002,34.3542696,1,0,135426.401918,134323.757834,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;tone_deletion_shift_above_maximum,131664.666907,133570.565504,134271.105888,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85887336,34.3556032,1,0,135426.401918,135318.343357,0,exact_coherence_below_minimum,135318.343357,135324.391696,135266.464883,1
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85890669,34.3569364,1,0,135426.401918,135314.481088,1,,135314.481088,135344.30963,135300.824695,1
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85894002,34.3582696,1,0,135426.401918,135308.810138,1,,135308.810138,135264.14192,135341.391366,1
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85897336,34.3596032,1,0,135426.401918,135342.161552,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,135342.161552,135455.623506,135306.595915,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85900669,34.3609364,1,0,135426.401918,135546.940224,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;half_frame_difference_above_maximum,135546.940224,135514.914971,136096.193518,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85904002,34.3622696,1,0,135426.401918,134341.711329,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,134341.711329,136880.763471,136216.574106,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85907336,34.3636032,1,0,135426.401918,135232.048457,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;half_frame_difference_above_maximum,135232.048457,135341.61996,135133.211298,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85910669,34.3649364,1,0,135426.401918,135245.785455,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum,135245.785455,135175.433078,135315.642598,1
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85914002,34.3662696,1,0,135426.401918,135230.041598,0,even_odd_disagreement_above_maximum,135230.041598,135307.757027,135147.021239,1
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85917336,34.3676032,1,0,135426.401918,135269.34658,0,exact_coherence_below_minimum,135269.34658,135288.883237,135264.372713,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85920669,34.3689364,1,0,135426.401918,133448.973537,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,132466.968697,134130.231928,135256.374263,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85924002,34.3702696,1,0,135426.401918,136815.559062,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,140099.529643,135821.840964,133532.01568,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85927336,34.3716032,1,0,135426.401918,137426.401918,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum;search_boundary,132689.809828,135744.303532,134699.746521,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85930669,34.3729364,1,0,135426.401918,135419.640784,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,135419.640784,136877.957153,135475.874628,0
T06,explore,high_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,85934002,34.3742696,1,0,135426.401918,135211.953519,0,even_odd_disagreement_above_maximum;timing_spread_above_maximum,135211.953519,135311.391746,135090.231753,1
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100690743,40.276966,1,0,114723.708658,113948.297653,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,113948.297653,113567.375126,113907.551474,0
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100694076,40.2782992,1,0,114723.708658,114834.191838,0,exact_coherence_below_minimum,114834.191838,114908.806816,114845.654119,0
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100697410,40.2796328,1,0,114723.708658,114739.760808,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;half_frame_difference_above_maximum,114739.760808,113696.288934,114702.41695,0
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100700743,40.280966,1,0,114723.708658,114623.385435,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,108912.008296,114625.214244,113607.402086,0
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100704076,40.2822992,1,0,114723.708658,114830.754337,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;half_frame_difference_above_maximum,114830.754337,113762.528646,114878.517381,0
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100707410,40.2836328,1,0,114723.708658,113518.249971,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,113518.249971,113873.910098,113373.947591,0
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100710743,40.284966,1,0,114723.708658,114837.410299,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,118825.039526,114686.085352,115452.515096,0
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100714076,40.2862992,1,0,114723.708658,114672.184071,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;half_frame_difference_above_maximum,114672.184071,114571.477714,114972.391191,0
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100717410,40.2876328,1,0,114723.708658,115054.146205,0,exact_coherence_below_minimum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,110412.331707,114970.446414,114906.93631,0
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100720743,40.288966,1,0,114723.708658,114843.200761,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum,114843.200761,114706.613769,114912.342171,0
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100724076,40.2902992,1,0,114723.708658,114920.244979,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,108723.708658,116317.487768,114917.264314,0
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100727410,40.2916328,1,0,114723.708658,114179.906164,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,118719.319528,114231.502111,113550.474857,0
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100730743,40.292966,1,0,114723.708658,113086.55043,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,111926.642279,114902.796849,115248.11064,0
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100734076,40.2942992,1,0,114723.708658,114625.942431,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum,114625.942431,114518.523916,114736.464854,0
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100737410,40.2956328,1,0,114723.708658,114661.211873,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum,114661.211873,115303.897784,114614.552681,0
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100740743,40.296966,1,0,114723.708658,115199.546297,0,exact_coherence_below_minimum;coherence_margin_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,118658.826631,113278.49529,115476.624349,0
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100744076,40.2982992,1,0,114723.708658,114736.785554,0,exact_coherence_below_minimum,114736.785554,114727.065716,114779.700666,0
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100747410,40.2996328,1,0,114723.708658,112723.708658,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum;tone_deletion_shift_above_maximum;search_boundary,112411.680391,114260.283349,115324.489696,0
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100750743,40.300966,1,0,114723.708658,116707.906967,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;tone_deletion_shift_above_maximum,116707.906967,116723.708658,116486.308775,0
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100754076,40.3022992,1,0,114723.708658,114714.202034,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,114714.202034,114672.413998,112762.24048,0
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100757410,40.3036328,1,0,114723.708658,114788.402554,0,exact_coherence_below_minimum;timing_spread_above_maximum;tone_deletion_shift_above_maximum,114788.402554,114858.249711,114786.624276,0
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100760743,40.304966,1,0,114723.708658,114607.35794,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;timing_spread_above_maximum;half_frame_difference_above_maximum,108824.934152,112850.469504,114741.559416,0
T06,explore,late_median_margin,sha256:d04127698d6d235706822be1586e21ab07aff33d78c4641b2ea77ee5805f057c,1,100764076,40.3062992,1,0,114723.708658,114612.138033,0,exact_coherence_below_minimum;even_odd_disagreement_above_maximum;tone_deletion_shift_above_maximum,114612.138033,114743.363956,113258.675438,0
