scenario_id,estimator,history_s,frame_start_sample,reference_time_s,status,selected_history_s,estimate_rate_hz_s,rate_sigma_hz_s,receiver_truth_rate_hz_s,physical_truth_rate_hz_s,receiver_error_hz_s,physical_error_hz_s,receiver_covered_95,physical_covered_95,receiver_failure,physical_failure,step_phase,background_session_id,seed,truth_rate_hz_s,truth_acceleration_hz_s2,truth_jerk_hz_s3,snr_db,frame_occupancy,alias_change_hz,cfo_step_hz,sample_clock_offset_ppm
P018,causal_20ms_linear,0.02,59730000,1.8926687999999998,complete,0.02,-394.02799281439053,2033.7200509882496,-3619.528637974016,-3619.528637974016,3225.5006451596255,3225.5006451596255,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59733333,1.894002,complete,0.02,-1655.5850645996281,2033.7245371090246,-3619.8859364006,-3619.8859364006,1964.3008718009717,1964.3008718009717,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59736667,1.8953356,complete,0.02,-1550.503124243828,2033.7245371090214,-3620.243875494104,-3620.243875494104,2069.740751250276,2069.740751250276,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59740000,1.8966687999999998,complete,0.02,-2382.659839951574,2035.8082319570262,-3620.602240534016,-3620.602240534016,1237.9424005824417,1237.9424005824417,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59743333,1.898002,complete,0.02,-1036.3410459138845,2033.7245371090246,-3620.9611388006,-3620.9611388006,2584.6200928867156,2584.6200928867156,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59746667,1.8993356,complete,0.02,-991.6442674622991,2033.7245371090214,-3621.320678214104,-3621.320678214104,2629.676410751805,2629.676410751805,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59750000,1.9006687999999998,complete,0.02,-2521.1848723391395,2033.720050988242,-3621.680643094016,-3621.680643094016,1100.4957707548765,1100.4957707548765,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59753333,1.902002,complete,0.02,-2781.812494759015,2033.7245371090246,-3622.0411412006,-3622.0411412006,840.2286464415852,840.2286464415852,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59756667,1.9033356,complete,0.02,-3431.726875478918,2033.7245371090214,-3622.402280934104,-3622.402280934104,190.67540545518614,190.67540545518614,True,True,False,False,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59760000,1.9046687999999998,complete,0.02,-3708.465333129935,2033.720050988242,-3622.7638456540158,-3622.7638456540158,-85.7014874759193,-85.7014874759193,True,True,False,False,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59763333,1.906002,complete,0.02,-3175.789535597195,2033.7245371090246,-3623.1259436006,-3623.1259436006,447.3364080034048,447.3364080034048,True,True,False,False,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59766667,1.9073356,complete,0.02,-3196.8733062251163,2033.7245371090214,-3623.488683654104,-3623.488683654104,426.6153774289878,426.6153774289878,True,True,False,False,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59770000,1.9086687999999998,complete,0.02,-4683.628673039588,2033.720050988242,-3623.851848214016,-3623.851848214016,-1059.7768248255716,-1059.7768248255716,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59773333,1.910002,complete,0.02,-6360.604322987358,2033.7245371090246,-3624.2155460006,-3624.2155460006,-2736.3887769867574,-2736.3887769867574,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59776667,1.9113356,complete,0.02,-5488.8310415970345,2033.7245371090214,-3624.579886374104,-3624.579886374104,-1864.2511552229307,-1864.2511552229307,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59780000,1.9126687999999998,complete,0.02,-5688.411152492334,2033.720050988242,-3624.944650774016,-3624.944650774016,-2063.466501718318,-2063.466501718318,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59783333,1.914002,complete,0.02,-3347.871336008883,2034.4741467376025,-3625.3099484006,-3625.3099484006,277.438612391717,277.438612391717,True,True,False,False,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59786667,1.9153356,complete,0.02,-1868.5347275723518,2034.1354527289573,-3625.675889094104,-3625.675889094104,1757.1411615217523,1757.1411615217523,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59790000,1.9166687999999998,complete,0.02,-181.34382771782836,2037.5041122086177,-3626.042253334016,-3626.042253334016,3444.6984256161877,3444.6984256161877,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59793333,1.918002,complete,0.02,-1840.2387518037103,2092.2295720059155,-3626.4091508006,-3626.4091508006,1786.1703989968896,1786.1703989968896,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59796667,1.9193356,complete,0.02,-2001.4493290005141,2060.6318497054835,-3626.776691814104,-3626.776691814104,1625.32736281359,1625.32736281359,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59800000,1.9206687999999998,complete,0.02,-3667.5856954698743,2177.1877380639157,-3627.144655894016,-3627.144655894016,-40.44103957585821,-40.44103957585821,True,True,False,False,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59803333,1.922002,complete,0.02,-3948.4191883347885,2139.2296926524655,-3627.5131532006,-3627.5131532006,-320.90603513418864,-320.90603513418864,True,True,False,False,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59806667,1.9233356,complete,0.02,-3443.830774702139,2119.0217850352506,-3627.882294534104,-3627.882294534104,184.05151983196492,184.05151983196492,True,True,False,False,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59810000,1.9246687999999998,complete,0.02,-3376.7619916119193,2120.024190224379,-3628.2518584540157,-3628.2518584540157,251.4898668420965,251.4898668420965,True,True,False,False,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59813333,1.926002,complete,0.02,-3919.516017115565,2063.09625179652,-3628.6219556006,-3628.6219556006,-290.89406151496496,-290.89406151496496,True,True,False,False,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59816667,1.9273356,complete,0.02,-4400.740478743121,2169.392481110623,-3628.992697254104,-3628.992697254104,-771.7477814890167,-771.7477814890167,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59820000,1.9286687999999998,complete,0.02,-4618.558029132133,2183.84533561821,-3629.363861014016,-3629.363861014016,-989.194168118117,-989.194168118117,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59823333,1.930002,complete,0.02,-7210.786683176349,2179.0986071745783,-3629.7355580006,-3629.7355580006,-3581.0511251757484,-3581.0511251757484,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59826667,1.9313356,complete,0.02,-8320.829968753667,2044.4371578651285,-3630.107899974104,-3630.107899974104,-4690.722068779563,-4690.722068779563,False,False,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59830000,1.9326687999999999,complete,0.02,-7069.986570755835,2206.8140647649775,-3630.480663574016,-3630.480663574016,-3439.5059071818187,-3439.5059071818187,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59833333,1.934002,complete,0.02,-6425.086101744663,2327.728439326342,-3630.8539604006,-3630.8539604006,-2794.232141344063,-2794.232141344063,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59836667,1.9353356,complete,0.02,-5498.661104924626,2273.1125885531173,-3631.227902694104,-3631.227902694104,-1867.4332022305216,-1867.4332022305216,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59840000,1.9366687999999999,complete,0.02,-3284.6455422371178,2125.599110256096,-3631.6022661340157,-3631.6022661340157,346.956723896898,346.956723896898,True,True,False,False,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59843333,1.938002,complete,0.02,-2320.381946432228,2035.003217862985,-3631.9771628006,-3631.9771628006,1311.5952163683723,1311.5952163683723,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59846667,1.9393356,complete,0.02,-1454.7226328373317,2033.9158936030444,-3632.352705414104,-3632.352705414104,2177.6300725767724,2177.6300725767724,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59850000,1.9406687999999999,complete,0.02,-575.2214795811335,2033.9232881890912,-3632.728668694016,-3632.728668694016,3057.5071891128828,3057.5071891128828,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59853333,1.942002,complete,0.02,-309.6729495078278,2035.857655604139,-3633.1051652006,-3633.1051652006,3323.432215692772,3323.432215692772,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59856667,1.9433356,complete,0.02,-420.0706914622931,2037.7071235663063,-3633.482308134104,-3633.482308134104,3213.4116166718113,3213.4116166718113,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59860000,1.9446687999999999,complete,0.02,-1115.9152136166977,2103.7319997521076,-3633.859871254016,-3633.859871254016,2517.9446576373184,2517.9446576373184,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59863333,1.946002,complete,0.02,684.9604865034338,2145.0936815296677,-3634.2379676006,-3634.2379676006,4319.198454104034,4319.198454104034,False,False,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59866667,1.9473356,complete,0.02,3128.269177937255,2115.214434293935,-3634.616710854104,-3634.616710854104,6762.885888791359,6762.885888791359,False,False,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59870000,1.9486687999999999,complete,0.02,-152.17683034773086,2591.1752421065003,-3634.995873814016,-3634.995873814016,3482.8190434662847,3482.8190434662847,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59873333,1.950002,complete,0.02,-2723.1577433548937,3302.387043281796,-3635.3755700006,-3635.3755700006,912.2178266457063,912.2178266457063,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59876667,1.9513356,complete,0.02,-8041.839290826585,3158.803449491923,-3635.755913574104,-3635.755913574104,-4406.083377252481,-4406.083377252481,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59880000,1.9526687999999999,complete,0.02,-6060.699436468624,3505.8437746958157,-3636.136676374016,-3636.136676374016,-2424.562760094608,-2424.562760094608,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59883333,1.954002,complete,0.02,-4216.957177922628,3498.7795351503596,-3636.5179724006002,-3636.5179724006002,-580.4392055220278,-580.4392055220278,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59886667,1.9553356,complete,0.02,-5499.571336341981,3641.2455635159668,-3636.899916294104,-3636.899916294104,-1862.6714200478768,-1862.6714200478768,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59890000,1.9566687999999999,complete,0.02,-4910.91447103126,3586.2509304354567,-3637.282278934016,-3637.282278934016,-1273.6321920972441,-1273.6321920972441,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59893333,1.958002,complete,0.02,-7002.060544605337,3583.5751878013825,-3637.6651748006,-3637.6651748006,-3364.3953698047367,-3364.3953698047367,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59896667,1.9593356,complete,0.02,-7782.748728601454,3445.495126904284,-3638.048719014104,-3638.048719014104,-4144.70000958735,-4144.70000958735,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59900000,1.9606687999999999,complete,0.02,-7270.719350873759,3409.8706335306333,-3638.432681494016,-3638.432681494016,-3632.286669379743,-3632.286669379743,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59903333,1.962002,complete,0.02,-5921.307744818316,3441.057083995698,-3638.8171772006,-3638.8171772006,-2282.490567617716,-2282.490567617716,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59906667,1.9633356,complete,0.02,-4444.259650721588,3343.3358678720083,-3639.202321734104,-3639.202321734104,-805.0573289874837,-805.0573289874837,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59910000,1.9646687999999999,complete,0.02,-1923.155860318032,3694.9264049535836,-3639.587884054016,-3639.587884054016,1716.4320237359839,1716.4320237359839,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59913333,1.9660019999999998,complete,0.02,-5055.543292282797,3694.774494813114,-3639.9739796005997,-3639.9739796005997,-1415.569312682197,-1415.569312682197,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59916667,1.9673356,complete,0.02,-630.079552251266,3625.5244597075502,-3640.360724454104,-3640.360724454104,3010.281172202838,3010.281172202838,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59920000,1.9686687999999999,complete,0.02,2152.382520312297,2899.7384049021266,-3640.747886614016,-3640.747886614016,5793.130406926313,5793.130406926313,False,False,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59923333,1.9700019999999998,complete,0.02,727.070288454812,3069.7140463757587,-3641.1355820006,-3641.1355820006,4368.205870455412,4368.205870455412,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59926667,1.9713356,complete,0.02,-1874.4529442025569,2721.051994580155,-3641.523927174104,-3641.523927174104,1767.070982971547,1767.070982971547,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59930000,1.9726688,complete,0.02,-4909.985980999414,2320.404881711399,-3641.912689174016,-3641.912689174016,-1268.073291825398,-1268.073291825398,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59933333,1.9740019999999998,complete,0.02,-3855.124308595325,2077.2502403180274,-3642.3019844006,-3642.3019844006,-212.8223241947253,-212.8223241947253,True,True,False,False,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59936667,1.9753356,complete,0.02,-3698.7167246053878,2034.1036488491823,-3642.691929894104,-3642.691929894104,-56.0247947112839,-56.0247947112839,True,True,False,False,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59940000,1.9766688,complete,0.02,-3289.161211306986,2207.565552267848,-3643.082291734016,-3643.082291734016,353.9210804270301,353.9210804270301,True,True,False,False,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59943333,1.9780019999999998,complete,0.02,-2114.6592783106653,2066.7253405153137,-3643.4731868006,-3643.4731868006,1528.8139084899349,1528.8139084899349,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59946667,1.9793356,complete,0.02,-4686.591524828815,2084.747690167826,-3643.864732614104,-3643.864732614104,-1042.7267922147107,-1042.7267922147107,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59950000,1.9806688,complete,0.02,-4953.264748385582,2085.6918111445607,-3644.256694294016,-3644.256694294016,-1309.0080540915656,-1309.0080540915656,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59953333,1.9820019999999998,complete,0.02,-6733.670768476141,2093.2730455846563,-3644.6491892005997,-3644.6491892005997,-3089.0215792755416,-3089.0215792755416,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59956667,1.9833356,complete,0.02,-7614.533226674909,2106.1868943283484,-3645.042335334104,-3645.042335334104,-3969.4908913408053,-3969.4908913408053,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59960000,1.9846688,complete,0.02,-7357.536926754643,2434.3626609039566,-3645.435896854016,-3645.435896854016,-3712.101029900627,-3712.101029900627,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59963333,1.9860019999999998,complete,0.02,-4589.285456489848,2101.3811798344923,-3645.8299916006,-3645.8299916006,-943.4554648892481,-943.4554648892481,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59966667,1.9873356,complete,0.02,-5597.3326683035,2052.6560205979476,-3646.224738054104,-3646.224738054104,-1951.1079302493963,-1951.1079302493963,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59970000,1.9886688,complete,0.02,-5261.589159378632,2056.7850789805593,-3646.619899414016,-3646.619899414016,-1614.969259964616,-1614.969259964616,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59973333,1.9900019999999998,complete,0.02,-5787.440386793078,2055.6308072238057,-3647.0155940006,-3647.0155940006,-2140.424792792478,-2140.424792792478,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59976667,1.9913356,complete,0.02,-4607.22634720672,2106.549439004555,-3647.411940774104,-3647.411940774104,-959.8144064326157,-959.8144064326157,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59980000,1.9926688,complete,0.02,-1656.6473872478346,2372.1932933064845,-3647.808701974016,-3647.808701974016,1991.1613147261814,1991.1613147261814,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59983333,1.9940019999999998,complete,0.02,-2013.2124056465493,2397.0902848710716,-3648.2059964006,-3648.2059964006,1634.9935907540505,1634.9935907540505,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59986667,1.9953356,complete,0.02,-2627.2118595590573,2427.405746734325,-3648.603943494104,-3648.603943494104,1021.3920839350467,1021.3920839350467,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59990000,1.9966688,complete,0.02,-3675.3615998354526,2413.5878683792453,-3649.002304534016,-3649.002304534016,-26.35929530143676,-26.35929530143676,True,True,False,False,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59993333,1.9980019999999998,complete,0.02,-3416.7073898795456,2252.3110873910036,-3649.4011988006,-3649.4011988006,232.69380892105437,232.69380892105437,True,True,False,False,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,causal_20ms_linear,0.02,59996667,1.9993356,complete,0.02,-296.53177959685746,2397.65368707185,-3649.800746214104,-3649.800746214104,3353.2689666172464,3353.2689666172464,True,True,True,True,post_history,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,fixed_125ms_linear,0.125,55003333,0.0020020000000000003,warmup,,,,-3649.4000012006,-3649.4000012006,,,,,,,pre_step,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,fixed_125ms_linear,0.125,55006667,0.0033356,warmup,,,,-3649.000988934104,-3649.000988934104,,,,,,,pre_step,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,fixed_125ms_linear,0.125,55010000,0.0046688,warmup,,,,-3648.602629654016,-3648.602629654016,,,,,,,pre_step,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,fixed_125ms_linear,0.125,55013333,0.0060019999999999995,warmup,,,,-3648.2048036006,-3648.2048036006,,,,,,,pre_step,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,fixed_125ms_linear,0.125,55016667,0.007335599999999999,warmup,,,,-3647.807391654104,-3647.807391654104,,,,,,,pre_step,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
P018,fixed_125ms_linear,0.125,55020000,0.0086688,warmup,,,,-3647.410632214016,-3647.410632214016,,,,,,,pre_step,cap-20260825T105640-facdadeffb3b,913017,-3500.0,0.0,-300.0,-16.0,1.0,750.0,-300.0,0.0
