task_id,status,status_reason,stage,tier,method,group_id,case_id,prior_name,scan_count,grid_screen_km,artifact_path,artifact_sha256,estimated_latitude_deg,estimated_longitude_deg,reference_error_km,rf_objective_name,rf_objective_value,rf_objective_detail_json,timing_nuisance_count,timing_nuisance_min_s,timing_nuisance_median_s,timing_nuisance_max_s,timing_nuisance_parameters_json,nuisance_parameters_json,fitted_parameter_keys_json,fitted_parameters_json
one-hour--train-20260921_16--first-singleton--sacramento--global_time_plus_per_norad_orbit_rate,completed,,exact_orbit,extended,global_time_plus_per_norad_orbit_rate,20260921_16,train-20260921_16--first-singleton,sacramento,1,12.5,artifacts/one-hour/global_time_plus_per_norad_orbit_rate/one-hour--train-20260921_16--first-singleton--sacramento--global_time_plus_per_norad_orbit_rate.json,1f80d8650079de9a823e3ed75b80a98db9f3f5e5e173b8ecd2428e63334a18eb,37.90285995042612,-122.49167358959859,6.008604409855493,full_observation_rf_objective,0.06607592594055958,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 0.06607592594055958}",1,-1.5,-1.5,-1.5,"{""global_tau_s"": -1.5}","{""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.06607592594055958, ""full_observation_capped_rms_hz"": 205.64190380843624, ""global_tau_s"": -1.5, ""iterations"": 86.0, ""maximum_phase_s"": 2.358472729487464, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.10410566889600135, ""rate_boundary_count"": 0.0, ""rate_corrections_s_h"": {""maximum"": 0.11810484030581404, ""median"": -0.010983496682179428, ""minimum"": -0.07963742977009224, ""value_count"": 19}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 256786.91585613706, ""median"": -406841.5956874231, ""minimum"": -1086752.0769704545, ""value_count"": 50}}","[""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""]","{""available_keys"": [""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.06607592594055958, ""full_observation_capped_rms_hz"": 205.64190380843624, ""global_tau_s"": -1.5, ""iterations"": 86.0, ""maximum_phase_s"": 2.358472729487464, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.10410566889600135, ""rate_boundary_count"": 0.0, ""rate_corrections_s_h"": {""maximum"": 0.11810484030581404, ""median"": -0.010983496682179428, ""minimum"": -0.07963742977009224, ""value_count"": 19}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 256786.91585613706, ""median"": -406841.5956874231, ""minimum"": -1086752.0769704545, ""value_count"": 50}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--first-singleton--sacramento--independent_per_track_time,completed,,screening_comparison,core,independent_per_track_time,20260921_16,train-20260921_16--first-singleton,sacramento,1,12.5,artifacts/one-hour/independent_per_track_time/one-hour--train-20260921_16--first-singleton--sacramento--independent_per_track_time.json,e8e7ccaf4437e81ca2d2f34642f9b104e7a1faee51910091ded1426ca902e57f,37.790454910163106,-122.49014612553002,6.525495158717486,selection_value,0.06993037566778386,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.06993037566778386, ""selection_value"": 0.06993037566778386}",50,-2.0,-0.5,2.0,"{""per_track_tau_s"": {""maximum"": 2.0, ""median"": -0.5, ""minimum"": -2.0, ""value_count"": 50}}","{""timing"": {""maximum"": 2.0, ""median"": -0.5, ""minimum"": -2.0, ""value_count"": 50}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": 2.0, ""median"": -0.5, ""minimum"": -2.0, ""value_count"": 50}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--first-singleton--sacramento--per_scan_time,completed,,screening_comparison,core,per_scan_time,20260921_16,train-20260921_16--first-singleton,sacramento,1,12.5,artifacts/one-hour/per_scan_time/one-hour--train-20260921_16--first-singleton--sacramento--per_scan_time.json,9e58a60d5a7891382e5e5369d184f9241f042a9cce50e61a166ac12921226073,37.90285995042612,-122.49167358959859,6.008604409855493,selection_value,0.10410487698049962,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.10410487698049962, ""selection_value"": 0.10410487698049962}",3,-1.5,0.0,0.0,"{""global_tau_s"": -1.5, ""per_scan_delta_s"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": 0.0, ""value_count"": 1}, ""per_scan_penalty"": 0.0}","{""timing"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": -1.5, ""value_count"": 3}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": -1.5, ""value_count"": 3}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--first-singleton--sacramento--soft_association,completed,,screening_comparison,core,soft_association,20260921_16,train-20260921_16--first-singleton,sacramento,1,12.5,artifacts/one-hour/soft_association/one-hour--train-20260921_16--first-singleton--sacramento--soft_association.json,13dafe16d05331a21fe0983b9355d5304f22d12f25811c62ad3fab001d1d2f1c,37.790454910163106,-122.49014612553002,6.525495158717486,full_observation_rf_objective,6.208308333590224,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 6.208308333590224}",1,0.0,0.0,0.0,"{""global_tau_s"": 0.0}","{""global_tau_s"": 0.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 270988.4905606056, ""median"": -424345.26939228526, ""minimum"": -1085845.1176862642, ""value_count"": 50}}","[""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""]","{""available_keys"": [""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""global_tau_s"": 0.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 270988.4905606056, ""median"": -424345.26939228526, ""minimum"": -1085845.1176862642, ""value_count"": 50}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--first-singleton--sacramento--soft_association_plus_global_time,completed,,screening_comparison,core,soft_association_plus_global_time,20260921_16,train-20260921_16--first-singleton,sacramento,1,12.5,artifacts/one-hour/soft_association_plus_global_time/one-hour--train-20260921_16--first-singleton--sacramento--soft_association_plus_global_time.json,e256cb0d44bf812c885c09524ecbe43d2fe5a7425e6a54e8312111e46cb325b2,37.90285995042612,-122.49167358959859,6.008604409855493,full_observation_rf_objective,6.155804867572722,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 6.155804867572722}",1,-1.0,-1.0,-1.0,"{""global_tau_s"": -1.0}","{""global_tau_s"": -1.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 260029.58890430204, ""median"": -416934.57609851984, ""minimum"": -1084856.2243237703, ""value_count"": 50}}","[""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""]","{""available_keys"": [""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""global_tau_s"": -1.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 260029.58890430204, ""median"": -416934.57609851984, ""minimum"": -1084856.2243237703, ""value_count"": 50}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--prefix-6--reno--baseline,completed,,screening_comparison,core,baseline,20260921_16,train-20260921_16--prefix-6,reno,6,12.5,artifacts/one-hour/baseline/one-hour--train-20260921_16--prefix-6--reno--baseline.json,1b6f867a3af9081855d0f7450d13107ad54863fb504c7b1459ee63e23efdf751,37.8149309631201,-122.37512173102238,10.421657137634137,selection_value,0.16786453275501134,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.16786453275501134, ""selection_value"": 0.16786453275501134}",1,0.0,0.0,0.0,"{""global_tau_s"": 0.0}","{""timing"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": 0.0, ""value_count"": 1}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": 0.0, ""value_count"": 1}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--prefix-6--reno--causal_per_norad_orbit_rate,completed,,exact_orbit,extended,causal_per_norad_orbit_rate,20260921_16,train-20260921_16--prefix-6,reno,6,12.5,artifacts/one-hour/causal_per_norad_orbit_rate/one-hour--train-20260921_16--prefix-6--reno--causal_per_norad_orbit_rate.json,a05256bedbf55ca8054dcdf17db80eda0ac0aeec57e81ec7435605b1eaee45ab,37.8149309631201,-122.37512173102238,10.421657137634137,full_observation_rf_objective,0.09252707835037574,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 0.09252707835037574}",1,0.0,0.0,0.0,"{""global_tau_s"": 0.0}","{""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.09252707835037574, ""full_observation_capped_rms_hz"": 243.34611183300314, ""global_tau_s"": 0.0, ""iterations"": 103.0, ""maximum_phase_s"": 5.881138420263304, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.1678681745047486, ""rate_boundary_count"": 2.0, ""rate_corrections_s_h"": {""maximum"": 0.25, ""median"": -0.004891462715082613, ""minimum"": -0.2380456958706156, ""value_count"": 136}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 251918.96588714616, ""median"": -440135.8170398236, ""minimum"": -1226778.8430252261, ""value_count"": 298}}","[""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""]","{""available_keys"": [""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.09252707835037574, ""full_observation_capped_rms_hz"": 243.34611183300314, ""global_tau_s"": 0.0, ""iterations"": 103.0, ""maximum_phase_s"": 5.881138420263304, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.1678681745047486, ""rate_boundary_count"": 2.0, ""rate_corrections_s_h"": {""maximum"": 0.25, ""median"": -0.004891462715082613, ""minimum"": -0.2380456958706156, ""value_count"": 136}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 251918.96588714616, ""median"": -440135.8170398236, ""minimum"": -1226778.8430252261, ""value_count"": 298}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--prefix-6--reno--global_time,completed,,screening_comparison,core,global_time,20260921_16,train-20260921_16--prefix-6,reno,6,12.5,artifacts/one-hour/global_time/one-hour--train-20260921_16--prefix-6--reno--global_time.json,870668247aa940ffeb18f9e5cfb4078d28bcd14be771408228beb46df9cc9cba,37.81168387740501,-122.51733707593512,4.999001983889371,selection_value,0.15867346668817506,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.15867346668817506, ""selection_value"": 0.15867346668817506}",1,-1.0,-1.0,-1.0,"{""global_tau_s"": -1.0}","{""timing"": {""maximum"": -1.0, ""median"": -1.0, ""minimum"": -1.0, ""value_count"": 1}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": -1.0, ""median"": -1.0, ""minimum"": -1.0, ""value_count"": 1}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--prefix-6--reno--global_time_plus_per_norad_orbit_rate,completed,,exact_orbit,extended,global_time_plus_per_norad_orbit_rate,20260921_16,train-20260921_16--prefix-6,reno,6,12.5,artifacts/one-hour/global_time_plus_per_norad_orbit_rate/one-hour--train-20260921_16--prefix-6--reno--global_time_plus_per_norad_orbit_rate.json,75871e83094ce50e801d8bfdcea1b9682c04bc148c630b324b571067176bb9a0,37.81168387740501,-122.51733707593512,4.999001983889371,full_observation_rf_objective,0.09097704149321956,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 0.09097704149321956}",1,-1.0,-1.0,-1.0,"{""global_tau_s"": -1.0}","{""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.09097704149321956, ""full_observation_capped_rms_hz"": 241.29920546006883, ""global_tau_s"": -1.0, ""iterations"": 110.0, ""maximum_phase_s"": 6.67629790481125, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.15866976594149276, ""rate_boundary_count"": 2.0, ""rate_corrections_s_h"": {""maximum"": 0.25, ""median"": -0.001084484577105015, ""minimum"": -0.25, ""value_count"": 128}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 259847.89302229992, ""median"": -440020.7700157696, ""minimum"": -1228915.8707935319, ""value_count"": 298}}","[""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""]","{""available_keys"": [""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.09097704149321956, ""full_observation_capped_rms_hz"": 241.29920546006883, ""global_tau_s"": -1.0, ""iterations"": 110.0, ""maximum_phase_s"": 6.67629790481125, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.15866976594149276, ""rate_boundary_count"": 2.0, ""rate_corrections_s_h"": {""maximum"": 0.25, ""median"": -0.001084484577105015, ""minimum"": -0.25, ""value_count"": 128}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 259847.89302229992, ""median"": -440020.7700157696, ""minimum"": -1228915.8707935319, ""value_count"": 298}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--prefix-6--reno--independent_per_track_time,completed,,screening_comparison,core,independent_per_track_time,20260921_16,train-20260921_16--prefix-6,reno,6,12.5,artifacts/one-hour/independent_per_track_time/one-hour--train-20260921_16--prefix-6--reno--independent_per_track_time.json,702829c7eda116cdc73cbebad78be8d7abb42ff62587107f6131d504cc163178,37.8149309631201,-122.37512173102238,10.421657137634137,selection_value,0.08649863817380965,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.08649863817380965, ""selection_value"": 0.08649863817380965}",298,-2.0,-0.5,2.0,"{""per_track_tau_s"": {""maximum"": 2.0, ""median"": -0.5, ""minimum"": -2.0, ""value_count"": 298}}","{""timing"": {""maximum"": 2.0, ""median"": -0.5, ""minimum"": -2.0, ""value_count"": 298}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": 2.0, ""median"": -0.5, ""minimum"": -2.0, ""value_count"": 298}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--prefix-6--reno--per_scan_time,completed,,screening_comparison,core,per_scan_time,20260921_16,train-20260921_16--prefix-6,reno,6,12.5,artifacts/one-hour/per_scan_time/one-hour--train-20260921_16--prefix-6--reno--per_scan_time.json,351957a93f4fe0bace5507162997c3af3da0285954b90d82ec94f4f2c17c0316,37.81168387740501,-122.51733707593512,4.999001983889371,selection_value,0.15619224618429614,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.14869224618429613, ""selection_value"": 0.15619224618429614}",8,-1.0,0.0,0.5,"{""global_tau_s"": -1.0, ""per_scan_delta_s"": {""maximum"": 0.5, ""median"": 0.0, ""minimum"": -0.5, ""value_count"": 6}, ""per_scan_penalty"": 0.0075}","{""timing"": {""maximum"": 0.5, ""median"": 0.0, ""minimum"": -1.0, ""value_count"": 8}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": 0.5, ""median"": 0.0, ""minimum"": -1.0, ""value_count"": 8}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--prefix-6--reno--soft_association,completed,,screening_comparison,core,soft_association,20260921_16,train-20260921_16--prefix-6,reno,6,12.5,artifacts/one-hour/soft_association/one-hour--train-20260921_16--prefix-6--reno--soft_association.json,a9b5532cacf6c06fed93b8b2141ea38aa569f0d82737c7bb2aa89eb36cec2194,37.8149309631201,-122.37512173102238,10.421657137634137,full_observation_rf_objective,6.262906539521343,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 6.262906539521343}",1,0.0,0.0,0.0,"{""global_tau_s"": 0.0}","{""global_tau_s"": 0.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 257371.90664767334, ""median"": -441894.20229639474, ""minimum"": -1251268.5402167714, ""value_count"": 298}}","[""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""]","{""available_keys"": [""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""global_tau_s"": 0.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 257371.90664767334, ""median"": -441894.20229639474, ""minimum"": -1251268.5402167714, ""value_count"": 298}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--prefix-6--reno--soft_association_plus_global_time,completed,,screening_comparison,core,soft_association_plus_global_time,20260921_16,train-20260921_16--prefix-6,reno,6,12.5,artifacts/one-hour/soft_association_plus_global_time/one-hour--train-20260921_16--prefix-6--reno--soft_association_plus_global_time.json,b47fe8f346cfe6c9c552d3c573def55791ebd4c74af5145f218765528e5aa2c7,37.81168387740501,-122.51733707593512,4.999001983889371,full_observation_rf_objective,6.243960207824592,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 6.243960207824592}",1,-1.0,-1.0,-1.0,"{""global_tau_s"": -1.0}","{""global_tau_s"": -1.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 265461.59234980313, ""median"": -443046.7297864558, ""minimum"": -1256836.1954054905, ""value_count"": 298}}","[""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""]","{""available_keys"": [""global_tau_s"", ""rate_corrections_s_h"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""global_tau_s"": -1.0, ""rate_corrections_s_h"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 265461.59234980313, ""median"": -443046.7297864558, ""minimum"": -1256836.1954054905, ""value_count"": 298}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--prefix-6--sacramento--baseline,completed,,screening_comparison,core,baseline,20260921_16,train-20260921_16--prefix-6,sacramento,6,12.5,artifacts/one-hour/baseline/one-hour--train-20260921_16--prefix-6--sacramento--baseline.json,ee34897b30ffdc0f5f972b07e8da271b1b0c3665e45713d7553c62f175750261,37.79157971078969,-122.3479053923874,13.68246223873388,selection_value,0.17821411806882662,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.17821411806882662, ""selection_value"": 0.17821411806882662}",1,0.0,0.0,0.0,"{""global_tau_s"": 0.0}","{""timing"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": 0.0, ""value_count"": 1}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": 0.0, ""median"": 0.0, ""minimum"": 0.0, ""value_count"": 1}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--prefix-6--sacramento--causal_per_norad_orbit_rate,completed,,exact_orbit,extended,causal_per_norad_orbit_rate,20260921_16,train-20260921_16--prefix-6,sacramento,6,12.5,artifacts/one-hour/causal_per_norad_orbit_rate/one-hour--train-20260921_16--prefix-6--sacramento--causal_per_norad_orbit_rate.json,89e731dcca1fc39a58dff57426724f8202f032de8ab9a335a9d8b628c62ca781,37.79157971078969,-122.3479053923874,13.68246223873388,full_observation_rf_objective,0.09628221876475351,"{""name"": ""full_observation_rf_objective"", ""selection_uses_reference"": false, ""value"": 0.09628221876475351}",1,0.0,0.0,0.0,"{""global_tau_s"": 0.0}","{""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.09628221876475351, ""full_observation_capped_rms_hz"": 248.23500963692098, ""global_tau_s"": 0.0, ""iterations"": 104.0, ""maximum_phase_s"": 6.261486302990729, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.17821778097248203, ""rate_boundary_count"": 4.0, ""rate_corrections_s_h"": {""maximum"": 0.25, ""median"": -0.010390532212402036, ""minimum"": -0.25, ""value_count"": 135}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 252108.60338221776, ""median"": -440318.466177415, ""minimum"": -1226672.6937163693, ""value_count"": 298}}","[""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""]","{""available_keys"": [""converged"", ""full_observation_capped_loss"", ""full_observation_capped_rms_hz"", ""global_tau_s"", ""iterations"", ""maximum_phase_s"", ""message"", ""null_rate_full_observation_capped_loss"", ""rate_boundary_count"", ""rate_corrections_s_h"", ""rate_fit_rejected_by_full_observation_loss"", ""track_cfo_hz""], ""nuisance_parameter_summary"": {""converged"": {""value_count"": 0}, ""full_observation_capped_loss"": 0.09628221876475351, ""full_observation_capped_rms_hz"": 248.23500963692098, ""global_tau_s"": 0.0, ""iterations"": 104.0, ""maximum_phase_s"": 6.261486302990729, ""message"": {""value_count"": 0}, ""null_rate_full_observation_capped_loss"": 0.17821778097248203, ""rate_boundary_count"": 4.0, ""rate_corrections_s_h"": {""maximum"": 0.25, ""median"": -0.010390532212402036, ""minimum"": -0.25, ""value_count"": 135}, ""rate_fit_rejected_by_full_observation_loss"": {""value_count"": 0}, ""track_cfo_hz"": {""maximum"": 252108.60338221776, ""median"": -440318.466177415, ""minimum"": -1226672.6937163693, ""value_count"": 298}}, ""omitted_detail"": ""per-track associations and CFO values""}"
one-hour--train-20260921_16--prefix-6--sacramento--global_time,completed,,screening_comparison,core,global_time,20260921_16,train-20260921_16--prefix-6,sacramento,6,12.5,artifacts/one-hour/global_time/one-hour--train-20260921_16--prefix-6--sacramento--global_time.json,2c7b99b653951e2b62df7d952d7fc47b120a91785494a588e56a3357e27265a9,37.90285995042612,-122.49167358959859,6.008604409855493,selection_value,0.14925502019925585,"{""frequency_loss_cap_hz"": 800.0, ""full_observation_capped_loss"": 0.14925502019925585, ""selection_value"": 0.14925502019925585}",1,-1.5,-1.5,-1.5,"{""global_tau_s"": -1.5}","{""timing"": {""maximum"": -1.5, ""median"": -1.5, ""minimum"": -1.5, ""value_count"": 1}}","[""receiver_position"", ""timing"", ""track_associations""]","{""available_keys"": [""receiver_position"", ""timing"", ""track_associations""], ""nuisance_parameter_summary"": {""timing"": {""maximum"": -1.5, ""median"": -1.5, ""minimum"": -1.5, ""value_count"": 1}}, ""omitted_detail"": ""per-track associations and CFO values""}"
