visit_index,target_index,channel,edge,receiver_id,probe_start_sample,candidate_rank,integer_epoch_sample,fractional_epoch_offset_samples,acquired_absolute_baseband_cfo_hz,glrt_residual_cfo_hz,tracking_absolute_baseband_cfo_hz,pilot_nominal_baseband_hz,pilot_relative_raw_cfo_hz,pilot_relative_canonical_display_cfo_hz,pilot_alias_lift,fractional_exact_score,fractional_control_score,fractional_margin,passed_0p025_comparison_gate,integer_device_sample_counter
1,4,1,upper,0,0,3,7045,0.7477042675458545,653154.791128692,93217.32954545687,746372.1206741489,312500.0,433872.1206741489,-20673.33387130563,2,0.03874495201876117,0.03127141279101479,0.0074735392277463855,False,492147330819
1,4,1,upper,1,0,0,5798,-0.4904531929650616,840911.67621533,0.0,840911.67621533,312500.0,528411.67621533,73866.2216698755,2,0.4979055028634452,0.048640872449341586,0.44926463041410364,True,492147329572
1,4,1,upper,1,0,1,5797,0.5094780442513159,840915.3381495951,0.0,840915.3381495951,312500.0,528415.3381495951,73869.88360414054,2,0.49794492033577736,0.04865378867505464,0.4492911316607227,True,492147329571
1,4,1,upper,1,0,2,5797,0.683664639050725,728185.8934162898,112748.57954545735,840934.4729617472,312500.0,528434.4729617472,73889.01841629267,2,0.3984563331080478,0.03973696047949278,0.358719372628555,True,492147329571
1,4,1,upper,1,0,4,638,0.2676286873044828,694492.2322986288,17311.789772727705,711804.0220713565,312500.0,399304.02207135654,-55241.432474097994,2,0.039198757144479034,0.0497541684190786,-0.010555411274599566,False,492147324412
1,4,1,upper,1,0,5,12132,1.1916154172532087,734823.104091807,27521.306818182504,762344.4109099895,312500.0,449844.4109099895,-4701.04363546503,2,0.03695920393491689,0.03548572725051906,0.0014734766843978314,False,492147335906
2,5,2,upper,0,0,0,6151,-1.0347620433957934,-217149.71736105788,-43501.42045454654,-260651.13781560442,312500.0,-573151.1378156045,108667.04400257731,-3,0.035949521809013604,0.03670972037394683,-0.0007601985649332288,False,492148735395
2,5,2,upper,0,0,1,4785,-1.0833312924800218,-341834.8535267281,67471.59090909259,-274363.26261763554,312500.0,-586863.2626176355,94954.91920054622,-3,0.04117816416307902,0.038498899669117945,0.002679264493961074,False,492148734029
2,5,2,upper,0,0,3,11695,0.13169321812209844,-444928.4738625315,64808.238636365255,-380120.2352261662,312500.0,-692620.2352261662,-10802.053407984436,-3,0.03629359647420594,0.03892528208366911,-0.002631685609463169,False,492148740939
2,5,2,upper,1,0,2,5879,-0.018871855867318283,-391035.2738984283,51491.47727272856,-339543.79662569973,312500.0,-652043.7966256997,29774.385192482034,-3,0.036862447765308025,0.029799049769150505,0.00706339799615752,False,492148735123
2,5,2,upper,1,0,3,9020,1.2329209121953044,346397.089168159,-61257.1022727288,285139.9868954302,312500.0,-27360.013104569807,-27360.013104569807,0,0.04512097118887603,0.042337126365663114,0.002783844823212915,False,492148738264
2,5,2,upper,1,0,4,9020,1.2329209121953044,346397.089168159,-61257.1022727288,285139.9868954302,312500.0,-27360.013104569807,-27360.013104569807,0,0.04512097118887603,0.042337126365663114,0.002783844823212915,False,492148738264
2,5,2,upper,1,0,6,12306,1.2081257422064617,478113.56377844943,111860.79545454825,589974.3592329976,312500.0,277474.35923299764,50201.63196027037,1,0.04110831584100389,0.036607881914436466,0.004500433926567425,False,492148741550
2,5,2,upper,1,0,7,7076,1.0730425677259472,1093628.1920731356,-49272.017045455774,1044356.1750276799,312500.0,731856.1750276799,50037.99320949812,3,0.041343506483379595,0.03251622660715671,0.008827279876222886,False,492148736320
3,5,2,upper,0,0,0,3985,-0.9523722622193216,612057.7495507221,887.784090909113,612945.5336416311,312500.0,300445.53364163113,73172.80636890387,1,0.036879076825086135,0.03336524264121261,0.003513834183873528,False,492149938282
3,5,2,upper,0,0,1,3191,-0.08361728245302158,1062392.6739879912,72354.40340909272,1134747.0773970839,312500.0,822247.0773970839,-86843.8316938252,4,0.03689884273944745,0.03592632204556138,0.0009725206938860712,False,492149937488
3,5,2,upper,0,0,3,1716,1.1065533247884298,-27848.013157587557,9321.732954545687,-18526.280203041868,312500.0,-331026.28020304185,-103753.55293031459,-1,0.03587999301368171,0.04174889780250035,-0.0058689047888186435,False,492149936013
3,5,2,upper,0,0,4,6118,-0.8885903844920436,-145161.8368720627,10209.5170454548,-134952.3198266079,312500.0,-447452.31982660794,7093.134718846588,-2,0.03712921358966373,0.04159986368818532,-0.004470650098521593,False,492149940415
3,5,2,upper,0,0,6,9740,-1.3493393214638267,745519.7032084593,-93661.22159091143,651858.4816175479,312500.0,339358.4816175479,112085.75434482066,1,0.03441838858888787,0.03967743708837116,-0.00525904849948329,False,492149944037
3,5,2,upper,0,0,7,5171,-0.6599221719898807,275437.0900258811,-32848.01136363718,242589.0786622439,312500.0,-69910.9213377561,-69910.9213377561,0,0.03722339958229535,0.03998836048250005,-0.0027649609002046993,False,492149939468
3,5,2,upper,1,0,2,1745,-1.1724040527800406,-388672.547497854,71910.51136363816,-316762.0361342158,312500.0,-629262.0361342158,52556.145683965995,-3,0.03613014050503369,0.036887898565380224,-0.0007577580603465375,False,492149936042
4,4,1,upper,0,0,1,3828,-1.3450146651289066,827332.17625413,-79012.78409091107,748319.3921632189,312500.0,435819.39216321893,-18726.0623822356,2,0.037395877190776805,0.042775756947598234,-0.005379879756821429,False,492151341484
4,4,1,upper,0,0,2,10065,-0.9634853113746971,613683.4340017664,0.0,613683.4340017664,312500.0,301183.4340017664,73910.70672903911,1,0.03293580546771203,0.03872595758648104,-0.005790152118769015,False,492151347721
4,4,1,upper,0,0,3,8866,-0.9082344606001865,113361.469440394,64364.346590910696,177725.81603130468,312500.0,-134774.18396869532,92498.54330403195,-1,0.03901589978137778,0.037356778812291755,0.0016591209690860267,False,492151346522
4,4,1,upper,0,0,4,6705,-1.0500022367586164,-361551.9310645234,-1331.6761363636697,-362883.60720088705,312500.0,-675383.607200887,6434.574617294711,-3,0.036063504207572684,0.03449318572420664,0.0015703184833660427,False,492151344361
4,4,1,upper,0,0,5,9485,1.1087882673717835,-415498.00975091034,-32848.01136363718,-448346.0211145475,312500.0,-760846.0211145475,-79027.83929636574,-3,0.03759423695876458,0.03524714780938487,0.0023470891493797066,False,492151347141
4,4,1,upper,0,0,6,12014,-0.41808872930133967,-19481.69662047655,-103870.73863636622,-123352.43525684277,312500.0,-435852.43525684276,18693.019288611773,-2,0.045490623977281076,0.035615288097534725,0.009875335879746351,False,492151349670
4,4,1,upper,0,0,7,3224,-1.1125359230055583,870306.3532706954,-100319.60227272977,769986.7509979657,312500.0,457486.7509979657,2941.29645251116,2,0.03694149767496123,0.038451680349741224,-0.0015101826747799946,False,492151340880
4,4,1,upper,1,0,0,5280,0.6889548896230182,839504.941957482,0.0,839504.941957482,312500.0,527004.941957482,72459.48741202749,2,0.5006021225484867,0.03556680844122525,0.46503531410726145,True,492151342936
4,4,1,upper,1,0,1,5280,0.6889548896230182,839504.941957482,0.0,839504.941957482,312500.0,527004.941957482,72459.48741202749,2,0.5006021225484867,0.03556680844122525,0.46503531410726145,True,492151342936
4,4,1,upper,1,0,3,8478,1.3593819652246788,-250235.75474509515,-90997.8693181841,-341233.62406327925,312500.0,-653733.6240632792,28084.55775490252,-3,0.03703425423960228,0.03243013349029153,0.004604120749310749,False,492151346134
4,4,1,upper,1,0,4,12545,-0.3604963561554362,-166893.87336181675,-63920.45454545614,-230814.32790727288,312500.0,-543314.3279072728,-88768.87336181832,-2,0.04011251290776396,0.03699918925193883,0.0031133236558251245,False,492151350201
4,4,1,upper,1,0,5,1790,-0.461045547827114,-128039.44353993825,-109197.4431818209,-237236.88672175916,312500.0,-549736.8867217591,-95191.43217630457,-2,0.03827141033633127,0.03466039124043047,0.0036110190959007943,False,492151339446
4,4,1,upper,1,0,7,11506,-1.1731744366518067,-66692.34163411579,-94105.11363636599,-160797.45527048176,312500.0,-473297.45527048176,-18752.000725027232,-2,0.04006510830519547,0.03315703034364547,0.006908077961549998,False,492151349162
5,5,2,upper,0,0,3,7181,0.8441561990043984,-85603.49219335173,113192.47159091191,27588.97939756018,312500.0,-284911.0206024398,-57638.29332971256,-1,0.03694368694349844,0.03239592010759448,0.004547766835903966,False,492152844244
5,5,2,upper,0,0,4,2309,-1.4015801939663584,365780.1804906307,-85227.27272727486,280552.9077633558,312500.0,-31947.09223664418,-31947.09223664418,0,0.04359856755816978,0.037810483276624195,0.005788084281545584,False,492152839372
5,5,2,upper,0,0,5,3219,0.8829411956235165,-211530.9419988949,70134.94318181994,-141395.998817075,312500.0,-453895.998817075,649.4557283795439,-2,0.035007092569489584,0.03560368328138329,-0.0005965907118937047,False,492152840282
5,5,2,upper,0,0,6,5606,0.4899809544138802,-54804.267237019085,-21750.71022727327,-76554.97746429236,312500.0,-389054.9774642924,65490.47708116216,-2,0.03446335994942687,0.03960063913038699,-0.005137279180960123,False,492152842669
5,5,2,upper,0,0,7,3754,-0.08131884112572546,199730.55841416394,-91885.6534090932,107844.90500507074,312500.0,-204655.09499492927,22617.632277797995,-1,0.04004913715898248,0.03609181122710539,0.003957325931877087,False,492152840817
5,5,2,upper,1,0,1,12984,0.11085949073924375,-294102.48850241513,-80344.46022727473,-374446.9487296899,312500.0,-686946.9487296899,-5128.766911508166,-3,0.03587093131280668,0.0337530317077951,0.002117899605011575,False,492152850047
5,5,2,upper,1,0,3,589,0.4886233418611534,220856.5122449256,20862.926136364156,241719.43838128977,312500.0,-70780.56161871023,-70780.56161871023,0,0.041314618331476725,0.03761571124072735,0.0036989070907493746,False,492152837652
5,5,2,upper,1,0,4,4903,-0.3504471113661892,149349.33634134993,45276.98863636477,194626.32497771468,312500.0,-117873.67502228532,109399.05225044195,-1,0.03601533957211196,0.03585315134878523,0.00016218822332673272,False,492152841966
5,5,2,upper,1,0,6,8836,-0.8392294350591629,628009.1028854812,-23082.38636363694,604926.7165218443,312500.0,292426.71652184427,65153.989249117,1,0.034131022933135205,0.0457388475472209,-0.011607824614085695,False,492152845899
6,7,4,upper,0,0,0,10867,0.9409038357532196,47589.86563883774,112304.6875000028,159894.55313884054,312500.0,-152605.44686115946,74667.2804115678,-1,0.22736847346131156,0.03892441258504449,0.18844406087626708,True,492154249625
6,7,4,upper,0,0,1,9157,-0.9500601133938775,123502.70682324929,-35511.36363636452,87991.34318688477,312500.0,-224508.65681311523,2764.070459612034,-1,0.03728505333202587,0.040058348186865586,-0.0027732948548397154,False,492154247915
6,7,4,upper,0,0,5,11700,-0.7007672456642802,480567.76723400725,84783.3806818203,565351.1479158276,312500.0,252851.14791582758,25578.42064310031,1,0.040059432056834945,0.040205764788797595,-0.00014633273196264923,False,492154250458
6,7,4,upper,0,0,7,6072,0.19801559250883477,724417.9546201547,-41725.85227272831,682692.1023474263,312500.0,370192.10234742635,-84353.35219802818,2,0.040197837940991854,0.040365409848297236,-0.0001675719073053819,False,492154244830
6,7,4,upper,1,0,0,10868,-0.5598871458421611,842448.4054609224,0.0,842448.4054609224,312500.0,529948.4054609224,75402.95091546787,2,0.5504982229356591,0.04468794374628077,0.5058102791893784,True,492154249626
6,7,4,upper,1,0,1,10868,-0.5598871458422614,842448.4054609225,0.0,842448.4054609225,312500.0,529948.4054609225,75402.95091546798,2,0.5504982229356808,0.044687943746385066,0.5058102791892958,True,492154249626
6,7,4,upper,1,0,2,8677,-0.007725871403089058,804542.0501344327,0.0,804542.0501344327,312500.0,492042.05013443273,37496.595588978205,2,0.5483660730326275,0.03815101444734334,0.5102150585852842,True,492154247435
6,7,4,upper,1,0,3,8676,0.7624216786951274,691130.5050457041,113192.47159091191,804322.976636616,312500.0,491822.97663661605,37277.52209116152,2,0.43516603783181307,0.04443582578439241,0.39073021204742064,True,492154247434
6,7,4,upper,1,0,4,7294,0.10057640297991559,319443.14866795426,53267.04545454678,372710.19412250107,312500.0,60210.19412250107,60210.19412250107,0,0.03905227558814641,0.036506808031328386,0.002545467556818025,False,492154246052
6,7,4,upper,1,0,5,5851,0.8564830088613617,937713.9091963106,64364.346590910696,1002078.2557872212,312500.0,689578.2557872212,7760.073969039484,3,0.044561172423602864,0.038372225578143786,0.0061889468454590785,False,492154244609
6,7,4,upper,1,0,6,3936,0.20887531707216253,518852.5385219115,-43057.52840909198,475795.0101128195,312500.0,163295.0101128195,-63977.71715990777,1,0.035394872646400684,0.036417077765201304,-0.0010222051188006204,False,492154242694
6,7,4,upper,1,0,7,9729,-1.0784798110892688,387162.77725217876,51491.47727272856,438654.25452490733,312500.0,126154.25452490733,-101118.47274781993,1,0.039790855610212665,0.03863704597933329,0.0011538096308793752,False,492154248487
7,7,4,upper,0,0,0,10074,1.106567792109891,-360604.51089355873,-23082.38636363694,-383686.89725719567,312500.0,-696186.8972571957,-14368.715439013904,-3,0.036617398020731606,0.041622741046362786,-0.00500534302563118,False,492155451183
7,7,4,upper,0,0,5,4131,0.13362827597947952,-269431.9096370904,-28409.090909091618,-297841.00054618204,312500.0,-610341.000546182,71477.18127199973,-3,0.037580030566943874,0.035816384178094116,0.0017636463888497586,False,492155445240
7,7,4,upper,1,0,0,6330,0.15221056651651957,804103.9867966359,0.0,804103.9867966359,312500.0,491603.9867966359,37058.53225118137,2,0.521948892140684,0.03798079673358575,0.48396809540709823,True,492155447439
7,7,4,upper,1,0,1,8525,0.9108411274425493,841990.614497076,0.0,841990.614497076,312500.0,529490.614497076,74945.15995162149,2,0.5228353274622598,0.033819388822556064,0.4890159386397037,True,492155449634
7,7,4,upper,1,0,2,8525,0.9108411274425493,841990.614497076,0.0,841990.614497076,312500.0,529490.614497076,74945.15995162149,2,0.5228353274622598,0.033819388822556064,0.4890159386397037,True,492155449634
7,7,4,upper,1,0,3,6329,1.152540572761387,804110.3286241663,0.0,804110.3286241663,312500.0,491610.3286241663,37064.874078711786,2,0.5220984798009638,0.037990552846530974,0.48410792695443283,True,492155447438
7,7,4,upper,1,0,4,6330,0.08888594390476585,690088.0010778026,-113192.47159091191,576895.5294868906,312500.0,264395.52948689065,37122.802214163385,1,0.43931049045303205,0.039081440780014305,0.40022904967301776,True,492155447439
7,7,4,upper,1,0,7,8526,-0.45449781443065557,729093.2294027735,112748.57954545735,841841.8089482309,312500.0,529341.8089482309,74796.3544027764,2,0.4373047371261661,0.04726190213405487,0.39004283499211123,True,492155449635
8,5,2,upper,0,0,1,6564,-1.307461560800838,628705.0379384786,-81232.24431818385,547472.7936202948,312500.0,234972.79362029477,7700.06634756751,1,0.04261839428470369,0.035611326305188595,0.007007067979515093,False,492156849875
8,5,2,upper,0,0,2,7216,-1.03416368503829,407081.2112164125,-24857.954545455166,382223.2566709573,312500.0,69723.25667095731,69723.25667095731,0,0.04315698785805422,0.035385984044636096,0.007771003813418123,False,492156850527
8,5,2,upper,1,0,0,3794,1.055966489363726,802724.8004357892,0.0,802724.8004357892,312500.0,490224.80043578916,35679.34589033463,2,0.3629548537232772,0.048039775115160485,0.3149150786081167,True,492156847105
8,5,2,upper,1,0,1,3794,0.6937192336435407,690875.5901340311,111860.79545454825,802736.3855885793,312500.0,490236.38558857935,35690.931043124816,2,0.2692395249405532,0.05053480242149472,0.21870472251905848,True,492156847105
8,5,2,upper,1,0,2,1251,0.3019967355427416,364295.57562114525,-14648.437500000366,349647.1381211449,312500.0,37147.138121144904,37147.138121144904,0,0.0386264369207389,0.033935531032456716,0.004690905888282186,False,492156844562
8,5,2,upper,1,0,6,9744,0.9387155536781993,185635.87726936006,-59481.53409091057,126154.34317844949,312500.0,-186345.6568215505,40927.070451176754,-1,0.04062149227944627,0.04043594827705673,0.00018554400238953578,False,492156853055
8,5,2,upper,1,0,7,12247,0.33090649616265644,959264.6533887354,27077.41477272795,986342.0681614634,312500.0,673842.0681614634,-7976.1136567184,3,0.03952305910781256,0.03738779569840368,0.00213526340940888,False,492156855558
9,4,1,upper,0,0,0,8670,1.1970684559496336,-308547.37591175444,78125.00000000195,-230422.3759117525,312500.0,-542922.3759117525,-88376.92136629793,-2,0.042186143087090074,0.0332222537639104,0.008963889323179673,False,492158256776
9,4,1,upper,0,0,5,8934,-1.338789884280028,214423.11144998152,86115.05681818396,300538.1682681655,312500.0,-11961.831731834507,-11961.831731834507,0,0.037669606413717444,0.03339826092898891,0.004271345484728531,False,492158257040
9,4,1,upper,0,0,6,11454,0.8808477895045276,750440.0111400739,105646.30681818446,856086.3179582583,312500.0,543586.3179582583,89040.8634128038,2,0.04145607032869144,0.03527852777610316,0.006177542552588282,False,492158259560
9,4,1,upper,0,0,7,4166,-0.2946216812338333,337523.540914703,-105202.4147727299,232321.12614197307,312500.0,-80178.87385802693,-80178.87385802693,0,0.039562446718783895,0.036063236644107446,0.003499210074676448,False,492158252272
9,4,1,upper,1,0,0,1550,0.1252546452009802,837054.0562447265,0.0,837054.0562447265,312500.0,524554.0562447265,70008.601699272,2,0.5288909770937278,0.03759779370393557,0.4912931833897922,True,492158249656
9,4,1,upper,1,0,1,1550,0.1252546452009802,837054.0562447265,0.0,837054.0562447265,312500.0,524554.0562447265,70008.601699272,2,0.5288909770937278,0.03759779370393557,0.4912931833897922,True,492158249656
9,4,1,upper,1,0,2,1550,-0.2223922290965817,724758.2575231303,112304.6875000028,837062.9450231331,312500.0,524562.9450231331,70017.49047767854,2,0.40653094472325474,0.03366750989538004,0.3728634348278747,True,492158249656
9,4,1,upper,1,0,3,2577,-0.34231839768144634,-324330.2059676113,20862.926136364156,-303467.2798312471,312500.0,-615967.2798312472,65850.9019869346,-3,0.04306382890318268,0.033599734756899,0.009464094146283679,False,492158250683
9,4,1,upper,1,0,5,4860,0.06903504980554742,-401604.08538249985,67027.69886363804,-334576.3865188618,312500.0,-647076.3865188619,34741.7952993199,-3,0.03968605703899048,0.032799456185700404,0.006886600853290077,False,492158252966
9,4,1,upper,1,0,6,10399,0.3451475682232998,44078.021867614065,-41281.960227273754,2796.061640340311,312500.0,-309703.9383596597,-82431.21108693242,-1,0.04439454649784529,0.03473967533984782,0.009654871157997472,False,492158258505
9,4,1,upper,1,0,7,6721,0.837317327745455,-440902.46501394897,30184.659090909845,-410717.8059230391,312500.0,-723217.8059230391,-41399.62410485733,-3,0.0375909179769527,0.03524621356211507,0.0023447044148376325,False,492158254827
10,4,1,upper,0,0,2,11554,1.2199272429112542,602072.3871197412,79900.56818182017,681972.9553015614,312500.0,369472.9553015614,-85072.49924389314,2,0.04066314754751862,0.044091061258777056,-0.0034279137112584387,False,492159465064
10,4,1,upper,0,0,3,9716,0.764234897922199,789606.9705749764,91885.6534090932,881492.6239840696,312500.0,568992.6239840696,-112825.5578341122,3,0.04127526175013204,0.03821090586460432,0.0030643558855277184,False,492159463226
10,4,1,upper,0,0,6,9716,-0.1678325665120621,597312.0613964718,62588.77840909247,659900.8398055643,312500.0,347400.83980556426,-107144.61473989027,2,0.04042588938136947,0.04255645816908014,-0.002130568787710667,False,492159463226
10,4,1,upper,0,0,7,1424,1.2801794844827596,872400.0,-96768.46590909333,775631.5340909066,312500.0,463131.5340909066,8586.079545452085,2,0.04650526938936477,0.03374972765341638,0.012755541735948395,False,492159454934
10,4,1,upper,1,0,0,9488,0.4687391302807439,836616.1841660227,0.0,836616.1841660227,312500.0,524116.1841660227,69570.72962056816,2,0.5027624229170184,0.053668354036099396,0.4490940688809191,True,492159462998
10,4,1,upper,1,0,1,9015,0.021676909395061516,-7400.0,37286.93181818275,29886.931818182748,312500.0,-282613.06818181725,-55340.34090908998,-1,0.03973605518261989,0.03944760515777134,0.0002884500248485494,False,492159462525
10,4,1,upper,1,0,3,7417,0.0683598571325435,897951.446262308,110085.22727273002,1008036.673535038,312500.0,695536.673535038,13718.491716856253,3,0.03966466941350866,0.035963927099440844,0.0037007423140678133,False,492159460927
11,6,3,upper,0,0,1,11428,0.2776253419322155,945376.7609425425,-22638.494318182384,922738.2666243601,312500.0,610238.2666243601,-71579.91519382165,3,0.03522000447396834,0.03439789055632073,0.00082211391764761,False,492160865268
11,6,3,upper,0,0,2,12444,0.23344228719017798,-106283.3876159389,-50159.801136364884,-156443.18875230377,312500.0,-468943.1887523038,-14397.734206849243,-2,0.04288418374873461,0.03478910277739529,0.008095080971339319,False,492160866284
11,6,3,upper,0,0,5,4832,-0.24765684333358193,-156525.22520627244,-35067.47159090997,-191592.6967971824,312500.0,-504092.69679718243,-49547.242251727905,-2,0.037272572869553926,0.03826110572534145,-0.0009885328557875245,False,492160858672
11,6,3,upper,1,0,0,6207,1.2679663031978292,628477.5402308026,-6658.3806818183475,621819.1595489843,312500.0,309319.15954898426,82046.432276257,1,0.041030830412746404,0.030971263130167882,0.010059567282578522,False,492160860047
11,6,3,upper,1,0,1,2767,1.1718217820716463,329887.1446148032,18199.57386363682,348086.71847844,312500.0,35586.718478440016,35586.718478440016,0,0.04243001133921713,0.03783193191708025,0.004598079422136879,False,492160856607
11,6,3,upper,1,0,2,11424,-0.32013530691358366,-300009.55950261897,0.0,-300009.55950261897,312500.0,-612509.559502619,69308.6223155628,-3,0.036462178695212864,0.033410955694468294,0.00305122300074457,False,492160865264
11,6,3,upper,1,0,3,809,-1.1848230655160974,-56968.84981567896,72354.40340909272,15385.553593413759,312500.0,-297114.4464065862,-69841.71913385895,-1,0.04833218722569271,0.03560056946626234,0.012731617759430373,False,492160854649
11,6,3,upper,1,0,4,8010,-0.4191910471413921,-328100.0,-54154.8295454559,-382254.82954545587,312500.0,-694754.8295454559,-12936.647727274103,-3,0.05172767743345203,0.03737922960174829,0.014348447831703741,False,492160861850
11,6,3,upper,1,0,5,9111,-0.6690884768920748,355290.5836124971,-7546.164772727461,347744.4188397696,312500.0,35244.41883976961,35244.41883976961,0,0.041992422276688465,0.03692041219007836,0.005072010086610103,False,492160862951
12,7,4,upper,0,0,2,7314,-1.3217232345415173,448550.18788099923,82563.92045454751,531114.1083355467,312500.0,218614.10833554668,-8658.618937180581,1,0.039205090943031484,0.03831994663227873,0.0008851443107527543,False,492162266681
12,7,4,upper,0,0,5,10867,-0.5791634266238123,700747.5906189531,71466.6193181836,772214.2099371367,312500.0,459714.20993713674,5168.755391682207,2,0.05199162695379594,0.03425734843766747,0.017734278516128466,False,492162270234
12,7,4,upper,0,0,7,10866,0.3279078025335035,550312.414060957,2663.3522727273394,552975.7663336843,312500.0,240475.76633368433,13203.03906095706,1,0.03738052761012269,0.03257596400750477,0.004804563602617926,False,492162270233
12,7,4,upper,1,0,0,1431,-1.0922457733719981,801875.7866985973,0.0,801875.7866985973,312500.0,489375.78669859725,34830.33215314272,2,0.5499263865761496,0.03746893919919573,0.5124574473769539,True,492162260798
12,7,4,upper,1,0,1,1431,-1.0922457733719981,801875.7866985973,0.0,801875.7866985973,312500.0,489375.78669859725,34830.33215314272,2,0.5499263865761496,0.03746893919919573,0.5124574473769539,True,492162260798
12,7,4,upper,1,0,2,3652,0.5995407691446845,839439.0375580878,0.0,839439.0375580878,312500.0,526939.0375580878,72393.58301263332,2,0.47253761043251064,0.04504734213512636,0.4274902682973843,True,492162263019
12,7,4,upper,1,0,3,3653,-0.4004229883626732,839434.4870061259,0.0,839434.4870061259,312500.0,526934.4870061259,72389.03246067133,2,0.4725701499427495,0.045056852427151226,0.42751329751559825,True,492162263020
12,7,4,upper,1,0,4,1431,-1.2748397204815805,689795.7407024257,111860.79545454825,801656.5361569739,312500.0,489156.5361569739,34611.08161151939,2,0.4390687508292061,0.0370435147465197,0.4020252360826864,True,492162260798
12,7,4,upper,1,0,5,3652,0.44731010394050347,724210.6243880831,-112304.6875000028,611905.9368880803,312500.0,299405.9368880803,72133.20961535306,1,0.3663351419505113,0.0414263344157136,0.32490880753479773,True,492162263019
12,7,4,upper,1,0,7,11529,-0.0809953152862727,-250116.5573338113,-107865.76704545724,-357982.32437926857,312500.0,-670482.3243792686,11335.857438913197,-3,0.042903776010429225,0.03376102385300246,0.009142752157426763,False,492162270896
13,4,1,upper,0,0,0,1302,0.07655273959476477,152800.0,443.8920454545565,153243.89204545456,312500.0,-159256.10795454544,68016.61931818182,-1,0.19243337924164022,0.037843080771502786,0.15459029847013744,True,492163663030
13,4,1,upper,0,0,1,1302,0.07757879184028395,152794.60510273173,443.8920454545565,153238.4971481863,312500.0,-159261.5028518137,68011.22442091355,-1,0.19253618384429438,0.03785011756100149,0.1546860662832929,True,492163663030
13,4,1,upper,0,0,2,5414,-0.5853006810199308,414131.4933614202,-84339.48863636574,329792.00472505443,312500.0,17292.00472505443,17292.00472505443,0,0.04392089594386493,0.03178924328087327,0.012131652662991661,False,492163667142
13,4,1,upper,0,0,4,7458,1.4359321077211487,-472647.8782141808,76793.32386363827,-395854.55435054254,312500.0,-708354.5543505426,-26536.372532360838,-3,0.03944745665398781,0.03679003462791544,0.002657422026072366,False,492163669186
13,4,1,upper,0,0,6,7991,-0.1907632990552677,918452.458198523,-59925.42613636513,858527.0320621579,312500.0,546027.0320621579,91481.57751670334,2,0.036020858012957735,0.033963484318926894,0.002057373694030841,False,492163669719
13,4,1,upper,1,0,0,1302,0.07287936620537502,835122.236516936,0.0,835122.236516936,312500.0,522622.236516936,68076.78197148145,2,0.46578247730552846,0.04005593095352446,0.425726546352004,True,492163663030
13,4,1,upper,1,0,1,1302,0.07287936620537502,835122.236516936,0.0,835122.236516936,312500.0,522622.236516936,68076.78197148145,2,0.46578247730552846,0.04005593095352446,0.425726546352004,True,492163663030
13,4,1,upper,1,0,2,1300,1.4854816876154397,607930.4731068732,0.0,607930.4731068732,312500.0,295430.4731068732,68157.74583414596,1,0.06360015751961584,0.03797849275833422,0.025621664761281623,True,492163663028
13,4,1,upper,1,0,3,1301,1.073797632778709,723423.9883253229,111860.79545454825,835284.7837798711,312500.0,522784.78377987107,68239.32923441654,2,0.38634101574182506,0.0356046032463339,0.35073641249549115,True,492163663029
13,4,1,upper,1,0,4,6525,0.6943146213882083,94325.86035041232,10653.409090909357,104979.26944132167,312500.0,-207520.73055867833,19751.99671404893,-1,0.04079452430127491,0.034685062223025795,0.0061094620782491185,False,492163668253
13,4,1,upper,1,0,5,3474,0.705894891191304,1013019.2413891769,53710.93750000134,1066730.1788891782,312500.0,754230.1788891782,72411.99707099644,3,0.04163969507718111,0.037880538724879675,0.0037591563523014376,False,492163665202
13,4,1,upper,1,0,6,349,0.9645656399651834,-389029.6600747537,81676.1363636384,-307353.5237111153,312500.0,-619853.5237111154,61964.65810706641,-3,0.04062837961665226,0.03638789463106306,0.004240484985589203,False,492163662077
13,4,1,upper,1,0,7,6502,-0.26009370497026724,1110535.2612548203,-72354.40340909272,1038180.8578457276,312500.0,725680.8578457276,43862.67602754582,3,0.03922789456964724,0.04127621829097622,-0.0020483237213289804,False,492163668230
14,7,4,upper,0,0,0,5077,-0.38971972508363817,156018.1146725293,0.0,156018.1146725293,312500.0,-156481.8853274707,70790.84194525657,-1,0.2769947567727732,0.03672567609057246,0.24026908068220074,True,492165076374
14,7,4,upper,0,0,1,2843,-0.1719283583014275,118525.17918894175,0.0,118525.17918894175,312500.0,-193974.82081105825,33297.906461669016,-1,0.29352690797592684,0.03196213942845571,0.2615647685474711,True,492165074140
14,7,4,upper,0,0,2,2010,-1.2227256920947531,766550.2902185994,0.0,766550.2902185994,312500.0,454050.2902185994,-495.1643268551561,2,0.03916950436086022,0.03319805998399744,0.0059714443768627765,False,492165073307
14,7,4,upper,0,0,6,8705,-0.791578373021879,541968.0112201847,108309.6590909118,650277.6703110966,312500.0,337777.6703110966,110504.94303836933,1,0.039024846574584354,0.038517380903976384,0.0005074656706079705,False,492165080002
14,7,4,upper,1,0,0,5076,0.757274170819072,838389.6855455851,0.0,838389.6855455851,312500.0,525889.6855455851,71344.23100013059,2,0.4996991736758645,0.04497673909611217,0.45472243457975237,True,492165076373
