analysis_elapsed_seconds,analyzed_segments,bundle_bytes,burst_id,capture_elapsed_seconds,fallback_window_segments,position,preferred_window_segments,qualified_fraction,qualified_segments,scan_id,status,unavailable_segments
10.791467775998171,8,6118765,scan-burst-6ea37868f3f141a2,1.8614398640056606,0,4,8,0.0,0,scan-burst-6ea37868f3f141a2-04,insufficient_data,0
10.94082961298409,14,6721268,scan-burst-068989c981c14ef6,1.9161767789919395,0,1,14,0.7142857142857143,10,scan-burst-068989c981c14ef6-01,partial,0
10.806607678998262,14,6825145,scan-burst-068989c981c14ef6,1.9146854100108612,0,2,14,0.5,7,scan-burst-068989c981c14ef6-02,partial,0
10.963539744989248,13,6787831,scan-burst-068989c981c14ef6,1.92327945199213,0,3,13,0.46153846153846156,6,scan-burst-068989c981c14ef6-03,partial,0
10.948342251009308,15,7040904,scan-burst-068989c981c14ef6,1.9116220609867014,1,4,14,0.4,6,scan-burst-068989c981c14ef6-04,partial,0
10.92363692302024,14,6802715,scan-burst-7b7e4a937d684d69,1.869860487000551,0,1,14,0.5,7,scan-burst-7b7e4a937d684d69-01,partial,0
10.681519461009884,14,6732512,scan-burst-7b7e4a937d684d69,1.9545082119875588,0,2,14,0.42857142857142855,6,scan-burst-7b7e4a937d684d69-02,partial,0
10.565939474996412,14,6676728,scan-burst-7b7e4a937d684d69,1.9204507840040606,0,3,14,0.42857142857142855,6,scan-burst-7b7e4a937d684d69-03,partial,0
10.835650197986979,14,6721574,scan-burst-7b7e4a937d684d69,1.8805275250051636,0,4,14,0.5,7,scan-burst-7b7e4a937d684d69-04,partial,0
11.316009658999974,12,6448867,scan-burst-8fa2c6d13a044246,1.8990006270178128,1,1,11,0.25,3,scan-burst-8fa2c6d13a044246-01,partial,0
11.203633138007717,13,6770415,scan-burst-8fa2c6d13a044246,1.8963082449918147,1,2,12,0.23076923076923078,3,scan-burst-8fa2c6d13a044246-02,partial,0
11.483708050014684,12,6672621,scan-burst-8fa2c6d13a044246,1.8883822520147078,0,3,12,0.3333333333333333,4,scan-burst-8fa2c6d13a044246-03,partial,0
11.356611294002505,14,6853072,scan-burst-8fa2c6d13a044246,1.8607293140084948,0,4,14,0.5,7,scan-burst-8fa2c6d13a044246-04,partial,0
10.852752886974486,8,6423381,scan-burst-a49f8b09da1b4c03,1.8978949229931459,0,1,8,0.0,0,scan-burst-a49f8b09da1b4c03-01,insufficient_data,0
11.559241018985631,8,6257400,scan-burst-a49f8b09da1b4c03,1.9060622309916653,0,2,8,0.0,0,scan-burst-a49f8b09da1b4c03-02,insufficient_data,0
11.014777914009755,8,6381603,scan-burst-a49f8b09da1b4c03,1.8730049039877485,0,3,8,0.0,0,scan-burst-a49f8b09da1b4c03-03,insufficient_data,0
11.468239694018848,8,6338376,scan-burst-a49f8b09da1b4c03,1.9028631419932935,0,4,8,0.125,1,scan-burst-a49f8b09da1b4c03-04,partial,0
12.250083416991401,10,6485028,scan-burst-c64a2ea4b7834103,1.8663397809723392,0,1,10,0.0,0,scan-burst-c64a2ea4b7834103-01,insufficient_data,0
15.642908344976604,10,6534072,scan-burst-c64a2ea4b7834103,1.9226808499952313,0,2,10,0.1,1,scan-burst-c64a2ea4b7834103-02,partial,0
12.067262286000187,10,6398017,scan-burst-c64a2ea4b7834103,1.8914548039902002,0,3,10,0.1,1,scan-burst-c64a2ea4b7834103-03,partial,0
13.10102197600645,10,6454366,scan-burst-c64a2ea4b7834103,1.9133568620018195,0,4,10,0.3,3,scan-burst-c64a2ea4b7834103-04,partial,0
10.852721268020105,6,6231329,scan-burst-d16753a8e41e41bb,2.080491022003116,0,1,6,0.0,0,scan-burst-d16753a8e41e41bb-01,insufficient_data,0
11.147105866024503,8,6376595,scan-burst-d16753a8e41e41bb,1.9003374020103365,0,2,8,0.0,0,scan-burst-d16753a8e41e41bb-02,insufficient_data,0
10.799366247025318,8,6333820,scan-burst-d16753a8e41e41bb,1.8939350100117736,0,3,8,0.0,0,scan-burst-d16753a8e41e41bb-03,insufficient_data,0
10.964954085997306,8,6342526,scan-burst-d16753a8e41e41bb,1.9322241919871885,0,4,8,0.0,0,scan-burst-d16753a8e41e41bb-04,insufficient_data,0
11.838971555989701,7,6234166,scan-burst-a1a928a8659a473e,1.8203415620082524,0,1,7,0.2857142857142857,2,scan-burst-a1a928a8659a473e-01,partial,0
12.19516638701316,10,6475733,scan-burst-a1a928a8659a473e,1.8916592649766244,1,2,9,0.3,3,scan-burst-a1a928a8659a473e-02,partial,0
11.241527336009312,10,6514997,scan-burst-a1a928a8659a473e,1.8613519300124608,1,3,9,0.4,4,scan-burst-a1a928a8659a473e-03,partial,0
11.450543007988017,11,6468603,scan-burst-a1a928a8659a473e,1.8763613839983009,0,4,11,0.2727272727272727,3,scan-burst-a1a928a8659a473e-04,partial,0
11.242387912992854,10,6190266,scan-burst-e1f2ae7e52194cd7,1.901866936008446,1,1,9,0.0,0,scan-burst-e1f2ae7e52194cd7-01,insufficient_data,0
11.353806233004434,11,6382367,scan-burst-e1f2ae7e52194cd7,1.902574140985962,0,2,11,0.0,0,scan-burst-e1f2ae7e52194cd7-02,insufficient_data,0
11.22350719201495,10,6369727,scan-burst-e1f2ae7e52194cd7,1.8644311800017022,0,3,10,0.1,1,scan-burst-e1f2ae7e52194cd7-03,partial,0
11.01448502400308,10,6369087,scan-burst-e1f2ae7e52194cd7,1.8501473030191846,0,4,10,0.0,0,scan-burst-e1f2ae7e52194cd7-04,insufficient_data,0
11.060834522999357,6,6069110,scan-burst-4dac1134548a4a2c,1.850126851000823,0,1,6,0.16666666666666666,1,scan-burst-4dac1134548a4a2c-01,partial,0
11.661546121991705,6,5976809,scan-burst-4dac1134548a4a2c,1.9067999800026882,0,2,6,0.3333333333333333,2,scan-burst-4dac1134548a4a2c-02,partial,0
11.54705210099928,10,6334908,scan-burst-4dac1134548a4a2c,1.8832855230139103,0,3,10,0.2,2,scan-burst-4dac1134548a4a2c-03,partial,0
10.904260013980092,11,6378441,scan-burst-4dac1134548a4a2c,1.9062309080036357,1,4,10,0.45454545454545453,5,scan-burst-4dac1134548a4a2c-04,partial,0
11.277283356001135,8,6331023,scan-burst-4bcd773e7f6146a4,1.8911413909809198,0,1,8,0.0,0,scan-burst-4bcd773e7f6146a4-01,insufficient_data,0
12.037879554991378,7,6304325,scan-burst-4bcd773e7f6146a4,1.8829690029961057,0,2,7,0.14285714285714285,1,scan-burst-4bcd773e7f6146a4-02,partial,0
10.782055510004284,8,6357306,scan-burst-4bcd773e7f6146a4,1.906785020022653,0,3,8,0.0,0,scan-burst-4bcd773e7f6146a4-03,insufficient_data,0
10.7289641139796,7,6223632,scan-burst-4bcd773e7f6146a4,1.9060114229796454,0,4,7,0.14285714285714285,1,scan-burst-4bcd773e7f6146a4-04,partial,0
10.944243920006556,0,5262669,scan-burst-38038c640b0b447e,1.898443213023711,0,1,0,,0,scan-burst-38038c640b0b447e-01,no_result,0
10.920771837991197,1,5453738,scan-burst-38038c640b0b447e,1.9034729370032437,0,2,1,0.0,0,scan-burst-38038c640b0b447e-02,insufficient_data,0
10.940116265002871,2,5552048,scan-burst-38038c640b0b447e,1.8661016559926793,0,3,2,0.0,0,scan-burst-38038c640b0b447e-03,insufficient_data,0
10.841636956000002,2,5509618,scan-burst-38038c640b0b447e,1.8793629270221572,0,4,2,0.0,0,scan-burst-38038c640b0b447e-04,insufficient_data,0
10.866324016998988,1,5436811,scan-burst-340a71632e5c4719,1.8843409910041373,0,1,1,0.0,0,scan-burst-340a71632e5c4719-01,insufficient_data,0
11.089476235996699,1,5449827,scan-burst-340a71632e5c4719,1.9244275529927108,0,2,1,0.0,0,scan-burst-340a71632e5c4719-02,insufficient_data,0
10.870566919998964,0,5245479,scan-burst-340a71632e5c4719,1.8958108260121662,0,3,0,,0,scan-burst-340a71632e5c4719-03,no_result,0
10.540201448980952,1,5455261,scan-burst-340a71632e5c4719,1.8743034069775604,0,4,1,0.0,0,scan-burst-340a71632e5c4719-04,insufficient_data,0
11.573038848990109,10,6511484,scan-burst-ed38e47e8e224190,1.9051706019963603,1,1,9,0.1,1,scan-burst-ed38e47e8e224190-01,partial,0
10.884068768995348,8,6350076,scan-burst-ed38e47e8e224190,1.9147059099923354,0,2,8,0.0,0,scan-burst-ed38e47e8e224190-02,insufficient_data,1
10.91220056900056,7,6205137,scan-burst-ed38e47e8e224190,1.9153419099748135,0,3,7,0.0,0,scan-burst-ed38e47e8e224190-03,insufficient_data,0
10.918634832982207,9,6411097,scan-burst-ed38e47e8e224190,1.940694746997906,1,4,8,0.0,0,scan-burst-ed38e47e8e224190-04,insufficient_data,0
10.760249423008645,9,6455214,scan-burst-259a2b8d7adc4d0c,1.8827556010219269,0,1,9,0.2222222222222222,2,scan-burst-259a2b8d7adc4d0c-01,partial,0
11.456337001000065,12,6630341,scan-burst-259a2b8d7adc4d0c,1.9110680510057136,0,2,12,0.25,3,scan-burst-259a2b8d7adc4d0c-02,partial,0
10.952899007010274,12,6640439,scan-burst-259a2b8d7adc4d0c,1.9131625609879848,0,3,12,0.08333333333333333,1,scan-burst-259a2b8d7adc4d0c-03,partial,0
11.206197705003433,11,6705022,scan-burst-259a2b8d7adc4d0c,1.9322489729966037,0,4,11,0.18181818181818182,2,scan-burst-259a2b8d7adc4d0c-04,partial,0
11.298420773993712,7,6269007,scan-burst-b06673e2225c4de3,1.7991787990031298,0,1,7,0.2857142857142857,2,scan-burst-b06673e2225c4de3-01,partial,0
11.074394904979272,7,6191013,scan-burst-b06673e2225c4de3,1.8901078130002134,1,2,6,0.2857142857142857,2,scan-burst-b06673e2225c4de3-02,partial,0
10.970993671013275,7,6238103,scan-burst-b06673e2225c4de3,1.9265574509918224,0,3,7,0.2857142857142857,2,scan-burst-b06673e2225c4de3-03,partial,0
10.679227956017712,7,6149212,scan-burst-b06673e2225c4de3,1.925183575018309,0,4,7,0.7142857142857143,5,scan-burst-b06673e2225c4de3-04,partial,0
10.39584712201031,4,5862821,scan-burst-24c8f8170424485e,1.8245521029748488,0,1,4,0.25,1,scan-burst-24c8f8170424485e-01,partial,0
10.386750120000215,5,5790017,scan-burst-24c8f8170424485e,1.8863212130090687,0,2,5,0.6,3,scan-burst-24c8f8170424485e-02,partial,0
10.42852249398129,5,5760056,scan-burst-24c8f8170424485e,1.9226117380021606,0,3,5,0.6,3,scan-burst-24c8f8170424485e-03,partial,0
10.476253772998461,8,6257340,scan-burst-24c8f8170424485e,1.9049569689959753,0,4,8,0.5,4,scan-burst-24c8f8170424485e-04,partial,0
10.19285641197348,0,5381182,scan-burst-0cddd1802134477f,1.8336184349900577,0,1,0,,0,scan-burst-0cddd1802134477f-01,no_result,0
10.33885903301416,1,5502974,scan-burst-0cddd1802134477f,1.8867906380037311,1,2,0,1.0,1,scan-burst-0cddd1802134477f-02,complete,0
10.302794017014094,0,5321241,scan-burst-0cddd1802134477f,1.8794337250001263,0,3,0,,0,scan-burst-0cddd1802134477f-03,no_result,0
10.441346269013593,0,5314224,scan-burst-0cddd1802134477f,1.902670784998918,0,4,0,,0,scan-burst-0cddd1802134477f-04,no_result,0
