session_id,visit_index,target_index,band,state,reason,time_s,frame_phase_s,timing_rate_s_per_s,timing_sigma_s,cfo_hz,cfo_rate_hz_per_s,cfo_sigma_hz,accepted_observations
scan-hop-7560d96129525ada,981,3,native10,tracking,accepted PSS observation,123.6676939,0.0002173753408645644,2.893000405217575e-06,7.312012654707868e-07,168202.10167387294,852.9293188019149,83610.09716392687,6
scan-hop-7560d96129525ada,981,3,derived2p5,lost,no observation inside prediction gate,123.6676938,,,,,,,0
scan-hop-7560d96129525ada,982,4,native10,lost,no observation inside prediction gate,123.7939511,,,,,,,0
scan-hop-7560d96129525ada,982,4,derived2p5,lost,no observation inside prediction gate,123.793951,,,,,,,0
scan-hop-7560d96129525ada,983,7,native10,tracking,accepted PSS observation,123.9203891,0.00021819575870090833,3.0133094467252844e-06,6.493149389007881e-07,-200000.0,0.0,90625.50986986015,5
scan-hop-7560d96129525ada,983,7,derived2p5,coasting,no observation inside prediction gate,123.920389,0.00035448524468973487,0.0,5.179350000226548e-06,800000.0,0.0,200063.61921404343,1
scan-hop-7560d96129525ada,984,0,native10,lost,no observation inside prediction gate,124.0452416,,,,,,,0
scan-hop-7560d96129525ada,984,0,derived2p5,lost,no observation inside prediction gate,124.0452416,,,,,,,0
scan-hop-7560d96129525ada,987,6,native10,lost,no observation inside prediction gate,124.422892,,,,,,,0
scan-hop-7560d96129525ada,987,6,derived2p5,lost,no observation inside prediction gate,124.422892,,,,,,,0
scan-hop-7560d96129525ada,992,1,native10,lost,no observation inside prediction gate,125.0548534,,,,,,,0
scan-hop-7560d96129525ada,992,1,derived2p5,lost,no observation inside prediction gate,125.0548534,,,,,,,0
scan-hop-7560d96129525ada,993,2,native10,lost,no observation inside prediction gate,125.1811682,,,,,,,0
scan-hop-7560d96129525ada,993,2,derived2p5,lost,no observation inside prediction gate,125.1811682,,,,,,,0
scan-hop-7560d96129525ada,994,5,native10,lost,no observation inside prediction gate,125.3071897,,,,,,,0
scan-hop-7560d96129525ada,994,5,derived2p5,lost,no observation inside prediction gate,125.3071898,,,,,,,0
scan-hop-7560d96129525ada,1003,6,native10,lost,no observation inside prediction gate,126.4393532,,,,,,,0
scan-hop-7560d96129525ada,1003,6,derived2p5,lost,no observation inside prediction gate,126.4393532,,,,,,,0
scan-hop-7560d96129525ada,1008,1,native10,lost,no observation inside prediction gate,127.0683517,,,,,,,0
scan-hop-7560d96129525ada,1008,1,derived2p5,lost,no observation inside prediction gate,127.0683518,,,,,,,0
scan-hop-7560d96129525ada,1009,2,native10,lost,no observation inside prediction gate,127.1942227,,,,,,,0
scan-hop-7560d96129525ada,1009,2,derived2p5,lost,no observation inside prediction gate,127.1942226,,,,,,,0
scan-hop-7560d96129525ada,1010,5,native10,lost,no observation inside prediction gate,127.3190609,,,,,,,0
scan-hop-7560d96129525ada,1010,5,derived2p5,lost,no observation inside prediction gate,127.319061,,,,,,,0
scan-hop-7560d96129525ada,1019,6,native10,lost,no observation inside prediction gate,128.4524527,,,,,,,0
scan-hop-7560d96129525ada,1019,6,derived2p5,lost,no observation inside prediction gate,128.4524526,,,,,,,0
scan-hop-7560d96129525ada,1024,1,native10,lost,no observation inside prediction gate,129.0821383,,,,,,,0
scan-hop-7560d96129525ada,1024,1,derived2p5,lost,no observation inside prediction gate,129.0821382,,,,,,,0
scan-hop-7560d96129525ada,1025,2,native10,lost,no observation inside prediction gate,129.2070107,,,,,,,0
scan-hop-7560d96129525ada,1025,2,derived2p5,lost,no observation inside prediction gate,129.2070106,,,,,,,0
scan-hop-7560d96129525ada,1026,5,native10,lost,no observation inside prediction gate,129.3327838,,,,,,,0
scan-hop-7560d96129525ada,1026,5,derived2p5,lost,no observation inside prediction gate,129.3327838,,,,,,,0
scan-hop-7560d96129525ada,1035,6,native10,lost,no observation inside prediction gate,130.4658458,,,,,,,0
scan-hop-7560d96129525ada,1035,6,derived2p5,lost,no observation inside prediction gate,130.4658458,,,,,,,0
scan-hop-7560d96129525ada,1040,1,native10,acquiring,accepted PSS observation,131.095261,0.0011717760958532483,0.0,1.1503602861157866e-06,-600000.0,0.0,200000.0,1
scan-hop-7560d96129525ada,1040,1,derived2p5,lost,no observation inside prediction gate,131.095261,,,,,,,0
scan-hop-7560d96129525ada,1041,2,native10,lost,no observation inside prediction gate,131.2212263,,,,,,,0
scan-hop-7560d96129525ada,1041,2,derived2p5,lost,no observation inside prediction gate,131.2212262,,,,,,,0
scan-hop-7560d96129525ada,1042,5,native10,lost,no observation inside prediction gate,131.34739,,,,,,,0
scan-hop-7560d96129525ada,1042,5,derived2p5,lost,no observation inside prediction gate,131.34739,,,,,,,0
scan-hop-fcd4703daa52a827,953,6,native10,acquiring,no observation inside prediction gate,120.1188232,,,,,,,0
scan-hop-fcd4703daa52a827,953,6,derived2p5,acquiring,no observation inside prediction gate,120.1188232,,,,,,,0
scan-hop-fcd4703daa52a827,954,7,native10,acquiring,no observation inside prediction gate,120.2446837,,,,,,,0
scan-hop-fcd4703daa52a827,954,7,derived2p5,acquiring,no observation inside prediction gate,120.2446838,,,,,,,0
scan-hop-fcd4703daa52a827,955,0,native10,acquiring,no observation inside prediction gate,120.3695044,,,,,,,0
scan-hop-fcd4703daa52a827,955,0,derived2p5,acquiring,no observation inside prediction gate,120.3695044,,,,,,,0
scan-hop-fcd4703daa52a827,956,1,native10,acquiring,no observation inside prediction gate,120.4980842,,,,,,,0
scan-hop-fcd4703daa52a827,956,1,derived2p5,acquiring,no observation inside prediction gate,120.4980842,,,,,,,0
scan-hop-fcd4703daa52a827,957,2,native10,acquiring,no observation inside prediction gate,120.6243773,,,,,,,0
scan-hop-fcd4703daa52a827,957,2,derived2p5,acquiring,no observation inside prediction gate,120.6243774,,,,,,,0
scan-hop-fcd4703daa52a827,958,3,native10,acquiring,accepted PSS observation,120.7505888,0.0007445497538352708,0.0,1.1612722937845126e-06,-800000.0,0.0,200000.0,1
scan-hop-fcd4703daa52a827,958,3,derived2p5,acquiring,no observation inside prediction gate,120.7505888,,,,,,,0
scan-hop-fcd4703daa52a827,959,4,native10,acquiring,no observation inside prediction gate,120.8769271,,,,,,,0
scan-hop-fcd4703daa52a827,959,4,derived2p5,acquiring,no observation inside prediction gate,120.876927,,,,,,,0
scan-hop-fcd4703daa52a827,960,5,native10,acquiring,no observation inside prediction gate,121.001776,,,,,,,0
scan-hop-fcd4703daa52a827,960,5,derived2p5,acquiring,no observation inside prediction gate,121.001776,,,,,,,0
scan-hop-fcd4703daa52a827,961,6,native10,acquiring,no observation inside prediction gate,121.127101,,,,,,,0
scan-hop-fcd4703daa52a827,961,6,derived2p5,acquiring,no observation inside prediction gate,121.127101,,,,,,,0
scan-hop-fcd4703daa52a827,962,7,native10,acquiring,no observation inside prediction gate,121.2532507,,,,,,,0
scan-hop-fcd4703daa52a827,962,7,derived2p5,acquiring,no observation inside prediction gate,121.2532506,,,,,,,0
scan-hop-fcd4703daa52a827,963,0,native10,acquiring,no observation inside prediction gate,121.3794851,,,,,,,0
scan-hop-fcd4703daa52a827,963,0,derived2p5,acquiring,no observation inside prediction gate,121.379485,,,,,,,0
scan-hop-fcd4703daa52a827,964,1,native10,acquiring,no observation inside prediction gate,121.5087125,,,,,,,0
scan-hop-fcd4703daa52a827,964,1,derived2p5,acquiring,no observation inside prediction gate,121.5087126,,,,,,,0
scan-hop-fcd4703daa52a827,965,2,native10,acquiring,no observation inside prediction gate,121.6347335,,,,,,,0
scan-hop-fcd4703daa52a827,965,2,derived2p5,acquiring,no observation inside prediction gate,121.6347334,,,,,,,0
scan-hop-fcd4703daa52a827,966,3,native10,coasting,no observation inside prediction gate,121.7596279,0.0007445497538352708,0.0,1.0157163404073012e-05,-800000.0,0.0,200255.23325226165,1
scan-hop-fcd4703daa52a827,966,3,derived2p5,acquiring,no observation inside prediction gate,121.7596278,,,,,,,0
scan-hop-fcd4703daa52a827,967,4,native10,acquiring,no observation inside prediction gate,121.8853556,,,,,,,0
scan-hop-fcd4703daa52a827,967,4,derived2p5,acquiring,no observation inside prediction gate,121.8853556,,,,,,,0
scan-hop-fcd4703daa52a827,968,5,native10,acquiring,no observation inside prediction gate,122.0114443,,,,,,,0
scan-hop-fcd4703daa52a827,968,5,derived2p5,acquiring,no observation inside prediction gate,122.0114442,,,,,,,0
scan-hop-fcd4703daa52a827,969,6,native10,lost,no observation inside prediction gate,122.1376934,,,,,,,0
scan-hop-fcd4703daa52a827,969,6,derived2p5,lost,no observation inside prediction gate,122.1376934,,,,,,,0
scan-hop-fcd4703daa52a827,970,7,native10,acquiring,accepted PSS observation,122.2636829,0.001083135737047994,0.0,1.149846034497877e-06,1000000.0,0.0,200000.0,1
scan-hop-fcd4703daa52a827,970,7,derived2p5,lost,no observation inside prediction gate,122.263683,,,,,,,0
scan-hop-fcd4703daa52a827,971,0,native10,lost,no observation inside prediction gate,122.3886502,,,,,,,0
scan-hop-fcd4703daa52a827,971,0,derived2p5,lost,no observation inside prediction gate,122.3886502,,,,,,,0
scan-hop-fcd4703daa52a827,972,1,native10,lost,no observation inside prediction gate,122.5142908,,,,,,,0
scan-hop-fcd4703daa52a827,972,1,derived2p5,lost,no observation inside prediction gate,122.5142908,,,,,,,0
scan-hop-fcd4703daa52a827,973,2,native10,lost,no observation inside prediction gate,122.6404076,,,,,,,0
scan-hop-fcd4703daa52a827,973,2,derived2p5,acquiring,accepted PSS observation,122.6404076,1.915258224644831e-05,0.0,1.1867688884050438e-06,-600000.0,0.0,200000.0,1
scan-hop-fcd4703daa52a827,974,3,native10,coasting,no observation inside prediction gate,122.7666598,0.0007445497538352708,0.0,2.0194803681404125e-05,-800000.0,0.0,201020.36139731825,1
scan-hop-fcd4703daa52a827,974,3,derived2p5,lost,no observation inside prediction gate,122.7666598,,,,,,,0
scan-hop-fcd4703daa52a827,975,4,native10,lost,no observation inside prediction gate,122.8925348,,,,,,,0
scan-hop-fcd4703daa52a827,975,4,derived2p5,lost,no observation inside prediction gate,122.8925348,,,,,,,0
scan-hop-fcd4703daa52a827,976,5,native10,lost,no observation inside prediction gate,123.0172963,,,,,,,0
scan-hop-fcd4703daa52a827,976,5,derived2p5,lost,no observation inside prediction gate,123.0172962,,,,,,,0
scan-hop-fcd4703daa52a827,977,6,native10,lost,no observation inside prediction gate,123.1432472,,,,,,,0
scan-hop-fcd4703daa52a827,977,6,derived2p5,lost,no observation inside prediction gate,123.1432472,,,,,,,0
scan-hop-fcd4703daa52a827,978,7,native10,coasting,no observation inside prediction gate,123.2692744,0.001083135737047994,0.0,1.0121608664231152e-05,1000000.0,0.0,200253.49031326195,1
scan-hop-fcd4703daa52a827,978,7,derived2p5,lost,no observation inside prediction gate,123.2692744,,,,,,,0
scan-hop-fcd4703daa52a827,979,0,native10,lost,no observation inside prediction gate,123.3954131,,,,,,,0
scan-hop-fcd4703daa52a827,979,0,derived2p5,lost,no observation inside prediction gate,123.395413,,,,,,,0
scan-hop-fcd4703daa52a827,980,1,native10,lost,no observation inside prediction gate,123.5242712,,,,,,,0
scan-hop-fcd4703daa52a827,980,1,derived2p5,lost,no observation inside prediction gate,123.5242712,,,,,,,0
scan-hop-fcd4703daa52a827,981,2,native10,lost,no observation inside prediction gate,123.6491845,,,,,,,0
scan-hop-fcd4703daa52a827,981,2,derived2p5,coasting,no observation inside prediction gate,123.6491846,1.915258224644831e-05,0.0,1.0157506871438953e-05,-600000.0,0.0,200255.10053720814,1
scan-hop-fcd4703daa52a827,982,3,native10,lost,no observation inside prediction gate,123.7743619,,,,,,,0
scan-hop-fcd4703daa52a827,982,3,derived2p5,lost,no observation inside prediction gate,123.7743618,,,,,,,0
scan-hop-fcd4703daa52a827,983,4,native10,lost,no observation inside prediction gate,123.9005693,,,,,,,0
scan-hop-fcd4703daa52a827,983,4,derived2p5,lost,no observation inside prediction gate,123.9005694,,,,,,,0
scan-hop-fcd4703daa52a827,984,5,native10,lost,no observation inside prediction gate,124.0267535,,,,,,,0
scan-hop-fcd4703daa52a827,984,5,derived2p5,lost,no observation inside prediction gate,124.0267534,,,,,,,0
scan-hop-fcd4703daa52a827,985,6,native10,lost,no observation inside prediction gate,124.1529395,,,,,,,0
scan-hop-fcd4703daa52a827,985,6,derived2p5,lost,no observation inside prediction gate,124.1529394,,,,,,,0
scan-hop-fcd4703daa52a827,986,7,native10,coasting,no observation inside prediction gate,124.2778861,0.001083135737047994,0.0,2.0175500931350093e-05,1000000.0,0.0,201018.47013887193,1
scan-hop-fcd4703daa52a827,986,7,derived2p5,lost,no observation inside prediction gate,124.2778862,,,,,,,0
scan-hop-fcd4703daa52a827,987,0,native10,lost,no observation inside prediction gate,124.4032736,,,,,,,0
scan-hop-fcd4703daa52a827,987,0,derived2p5,lost,no observation inside prediction gate,124.4032736,,,,,,,0
scan-hop-fcd4703daa52a827,988,1,native10,lost,no observation inside prediction gate,124.5293416,,,,,,,0
scan-hop-fcd4703daa52a827,988,1,derived2p5,lost,no observation inside prediction gate,124.5293416,,,,,,,0
scan-hop-fcd4703daa52a827,989,2,native10,lost,no observation inside prediction gate,124.6555375,,,,,,,0
scan-hop-fcd4703daa52a827,989,2,derived2p5,coasting,no observation inside prediction gate,124.6555374,1.915258224644831e-05,0.0,2.0186889506006544e-05,-600000.0,0.0,201019.40815734095,1
scan-hop-fcd4703daa52a827,990,3,native10,lost,no observation inside prediction gate,124.7814319,,,,,,,0
scan-hop-fcd4703daa52a827,990,3,derived2p5,lost,no observation inside prediction gate,124.7814318,,,,,,,0
scan-hop-fcd4703daa52a827,991,4,native10,lost,no observation inside prediction gate,124.9063694,,,,,,,0
scan-hop-fcd4703daa52a827,991,4,derived2p5,lost,no observation inside prediction gate,124.9063694,,,,,,,0
scan-hop-fcd4703daa52a827,992,5,native10,lost,no observation inside prediction gate,125.0316914,,,,,,,0
scan-hop-fcd4703daa52a827,992,5,derived2p5,lost,no observation inside prediction gate,125.0316914,,,,,,,0
scan-hop-fcd4703daa52a827,993,6,native10,lost,no observation inside prediction gate,125.1578182,,,,,,,0
scan-hop-fcd4703daa52a827,993,6,derived2p5,lost,no observation inside prediction gate,125.1578182,,,,,,,0
scan-hop-fcd4703daa52a827,994,7,native10,lost,no observation inside prediction gate,125.2840375,,,,,,,0
scan-hop-fcd4703daa52a827,994,7,derived2p5,lost,no observation inside prediction gate,125.2840374,,,,,,,0
scan-hop-fcd4703daa52a827,995,0,native10,lost,no observation inside prediction gate,125.4102038,,,,,,,0
scan-hop-fcd4703daa52a827,995,0,derived2p5,lost,no observation inside prediction gate,125.4102038,,,,,,,0
scan-hop-fcd4703daa52a827,996,1,native10,lost,no observation inside prediction gate,125.5350983,,,,,,,0
scan-hop-fcd4703daa52a827,996,1,derived2p5,lost,no observation inside prediction gate,125.5350982,,,,,,,0
scan-hop-fcd4703daa52a827,997,2,native10,lost,no observation inside prediction gate,125.6607848,,,,,,,0
scan-hop-fcd4703daa52a827,997,2,derived2p5,lost,no observation inside prediction gate,125.6607848,,,,,,,0
scan-hop-fcd4703daa52a827,998,3,native10,lost,no observation inside prediction gate,125.7868063,,,,,,,0
scan-hop-fcd4703daa52a827,998,3,derived2p5,lost,no observation inside prediction gate,125.7868062,,,,,,,0
scan-hop-fcd4703daa52a827,999,4,native10,lost,no observation inside prediction gate,125.9128324,,,,,,,0
scan-hop-fcd4703daa52a827,999,4,derived2p5,lost,no observation inside prediction gate,125.9128324,,,,,,,0
scan-hop-fcd4703daa52a827,1000,5,native10,lost,no observation inside prediction gate,126.0390134,,,,,,,0
scan-hop-fcd4703daa52a827,1000,5,derived2p5,lost,no observation inside prediction gate,126.0390134,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,953,5,native10,acquiring,no observation inside prediction gate,120.1408926,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,953,5,derived2p5,acquiring,no observation inside prediction gate,120.1408926,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,954,7,native10,acquiring,no observation inside prediction gate,120.2658142,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,954,7,derived2p5,acquiring,no observation inside prediction gate,120.2658142,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,955,0,native10,acquiring,no observation inside prediction gate,120.3910935,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,955,0,derived2p5,acquiring,no observation inside prediction gate,120.3910934,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,956,1,native10,acquiring,no observation inside prediction gate,120.5181543,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,956,1,derived2p5,acquiring,no observation inside prediction gate,120.5181542,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,957,6,native10,acquiring,no observation inside prediction gate,120.6443623,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,957,6,derived2p5,acquiring,no observation inside prediction gate,120.6443622,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,958,2,native10,acquiring,no observation inside prediction gate,120.7706073,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,958,2,derived2p5,acquiring,no observation inside prediction gate,120.7706074,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,959,3,native10,acquiring,no observation inside prediction gate,120.8955978,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,959,3,derived2p5,acquiring,no observation inside prediction gate,120.8955978,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,960,5,native10,acquiring,no observation inside prediction gate,121.0211317,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,960,5,derived2p5,acquiring,no observation inside prediction gate,121.0211318,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,961,7,native10,acquiring,no observation inside prediction gate,121.1472964,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,961,7,derived2p5,acquiring,no observation inside prediction gate,121.1472964,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,962,1,native10,acquiring,accepted PSS observation,121.2735261,0.0003715939612174513,0.0,1.0107916612566233e-06,200000.0,0.0,200000.0,1
scan-hop-ccd4ff7d73b8e12e,962,1,derived2p5,acquiring,no observation inside prediction gate,121.2735262,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,963,2,native10,acquiring,no observation inside prediction gate,121.3997364,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,963,2,derived2p5,acquiring,no observation inside prediction gate,121.3997364,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,964,3,native10,acquiring,no observation inside prediction gate,121.5245538,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,964,3,derived2p5,acquiring,no observation inside prediction gate,121.5245538,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,965,6,native10,acquiring,no observation inside prediction gate,121.6501894,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,965,6,derived2p5,acquiring,no observation inside prediction gate,121.6501894,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,966,5,native10,lost,no observation inside prediction gate,121.7763336,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,966,5,derived2p5,lost,no observation inside prediction gate,121.7763336,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,967,7,native10,lost,no observation inside prediction gate,121.9025068,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,967,7,derived2p5,lost,no observation inside prediction gate,121.9025068,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,968,4,native10,acquiring,no observation inside prediction gate,122.028681,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,968,4,derived2p5,acquiring,no observation inside prediction gate,122.028681,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,969,1,native10,acquiring,accepted PSS observation,122.1536635,0.00037492602144340785,3.7366145474614465e-06,1.0077617184758074e-06,200000.0,0.0,141489.9431688767,2
scan-hop-ccd4ff7d73b8e12e,969,1,derived2p5,lost,no observation inside prediction gate,122.1536634,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,970,2,native10,lost,no observation inside prediction gate,122.27922,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,970,2,derived2p5,lost,no observation inside prediction gate,122.27922,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,971,3,native10,lost,no observation inside prediction gate,122.405371,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,971,3,derived2p5,lost,no observation inside prediction gate,122.405371,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,972,6,native10,lost,no observation inside prediction gate,122.5315593,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,972,6,derived2p5,lost,no observation inside prediction gate,122.5315594,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,973,5,native10,lost,no observation inside prediction gate,122.6577909,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,973,5,derived2p5,lost,no observation inside prediction gate,122.657791,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,974,7,native10,lost,no observation inside prediction gate,122.7827338,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,974,7,derived2p5,lost,no observation inside prediction gate,122.7827338,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,975,0,native10,acquiring,no observation inside prediction gate,122.9082693,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,975,0,derived2p5,acquiring,no observation inside prediction gate,122.9082694,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,976,1,native10,tracking,accepted PSS observation,123.0344665,0.00037786217431579663,3.4952802577210403e-06,8.99923048843289e-07,200000.0,0.0,115806.53638073309,3
scan-hop-ccd4ff7d73b8e12e,976,1,derived2p5,lost,no observation inside prediction gate,123.0344666,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,977,2,native10,lost,no observation inside prediction gate,123.1607283,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,977,2,derived2p5,lost,no observation inside prediction gate,123.1607282,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,978,3,native10,lost,no observation inside prediction gate,123.2871277,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,978,3,derived2p5,lost,no observation inside prediction gate,123.2871278,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,979,6,native10,lost,no observation inside prediction gate,123.4120539,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,979,6,derived2p5,lost,no observation inside prediction gate,123.4120538,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,980,5,native10,acquiring,accepted PSS observation,123.538045,0.0012113208130621364,0.0,1.0864535227154852e-06,-1000000.0,0.0,200000.0,1
scan-hop-ccd4ff7d73b8e12e,980,5,derived2p5,lost,no observation inside prediction gate,123.538045,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,981,7,native10,lost,no observation inside prediction gate,123.6643555,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,981,7,derived2p5,lost,no observation inside prediction gate,123.6643554,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,982,1,native10,tracking,accepted PSS observation,123.7906005,0.0003803618998084356,3.4213042702941663e-06,7.916819835883614e-07,200000.0,0.0,100752.53437406571,4
scan-hop-ccd4ff7d73b8e12e,982,1,derived2p5,lost,no observation inside prediction gate,123.7906006,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,983,2,native10,lost,no observation inside prediction gate,123.9169624,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,983,2,derived2p5,lost,no observation inside prediction gate,123.9169624,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,984,3,native10,lost,no observation inside prediction gate,124.0418892,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,984,3,derived2p5,lost,no observation inside prediction gate,124.0418892,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,985,6,native10,lost,no observation inside prediction gate,124.1671306,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,985,6,derived2p5,lost,no observation inside prediction gate,124.1671306,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,986,5,native10,coasting,no observation inside prediction gate,124.2933739,0.0012113208130621364,0.0,7.631119997293254e-06,-1000000.0,0.0,200142.93846791622,1
scan-hop-ccd4ff7d73b8e12e,986,5,derived2p5,lost,no observation inside prediction gate,124.2933738,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,987,4,native10,acquiring,no observation inside prediction gate,124.4194509,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,987,4,derived2p5,acquiring,no observation inside prediction gate,124.419451,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,988,1,native10,tracking,accepted PSS observation,124.545849,0.0003826590557909852,3.3004044955675795e-06,7.265299808411961e-07,200000.0,0.0,90836.72331403791,5
scan-hop-ccd4ff7d73b8e12e,988,1,derived2p5,lost,no observation inside prediction gate,124.545849,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,989,3,native10,lost,no observation inside prediction gate,124.670737,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,989,3,derived2p5,lost,no observation inside prediction gate,124.670737,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,990,6,native10,lost,no observation inside prediction gate,124.7962401,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,990,6,derived2p5,lost,no observation inside prediction gate,124.7962402,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,991,2,native10,lost,no observation inside prediction gate,124.9226023,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,991,2,derived2p5,lost,no observation inside prediction gate,124.9226022,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,993,0,native10,lost,no observation inside prediction gate,125.1750634,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,993,0,derived2p5,lost,no observation inside prediction gate,125.1750634,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,995,7,native10,lost,no observation inside prediction gate,125.4252061,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,995,7,derived2p5,lost,no observation inside prediction gate,125.4252062,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,1003,4,native10,lost,no observation inside prediction gate,126.4326481,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,1003,4,derived2p5,lost,no observation inside prediction gate,126.4326482,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,1010,0,native10,lost,no observation inside prediction gate,127.3123692,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,1010,0,derived2p5,lost,no observation inside prediction gate,127.3123692,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,1021,4,native10,lost,no observation inside prediction gate,128.6975064,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,1021,4,derived2p5,lost,no observation inside prediction gate,128.6975064,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,1028,0,native10,lost,no observation inside prediction gate,129.5810661,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,1028,0,derived2p5,lost,no observation inside prediction gate,129.5810662,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,1039,4,native10,lost,no observation inside prediction gate,130.9653514,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,1039,4,derived2p5,lost,no observation inside prediction gate,130.9653514,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,1045,0,native10,lost,no observation inside prediction gate,131.7257125,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,1045,0,derived2p5,lost,no observation inside prediction gate,131.7257126,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,1055,4,native10,lost,no observation inside prediction gate,132.9847968,,,,,,,0
scan-hop-ccd4ff7d73b8e12e,1055,4,derived2p5,lost,no observation inside prediction gate,132.9847968,,,,,,,0
