session_id,rate_msps,tracklet_id,channel,edge,start_s,span_s,observations,norad,runner_norad,fit_rms_hz,evaluation_rms_hz,runner_evaluation_rms_hz,runner_ratio,tau_s,production_norad,production_accepted,png
scan-fw-ee8741ede6515520,15.0,sha256:b70c300e65bc980480264c549d51b92d3c19f9b17f421796695959279703f943,2,upper,121.548959776,12.769394970000008,15,63773,53590,21.60466304515816,20.317167144383912,127.67806934301754,6.284245654705381,-2.0,53590,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-ee8741ede6515520/tle-review-02.png?sha256=sha256:f31e0b2958127beef357ea0eafd1043e3fa48efba5ce9baeb319a2ff00e6a22f
scan-fw-ee8741ede6515520,15.0,sha256:396c52bb6ab70e92dddd507545b1b9d3b0fe4eed6ccac8d534d6a99a65511881,3,upper,224.539895911,24.278698432,49,61509,48568,40.35684387141347,42.9629388354949,292.05066617662584,6.7977348406003575,-1.0,48568,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-ee8741ede6515520/tle-review-03.png?sha256=sha256:0134b3a486365801419583c00dfb88ab11bc53dac60d1d5d9c15b55fc386db16
scan-fw-ea1a100f40bc2e16,10.0,sha256:b9b009b5e6bf57fe561ba9216830a872bd26154fbc973579106896dacad4af83,3,upper,55.483973894,14.032070707999992,22,49413,59555,31.01059545951625,96.25004165759876,92.9256408911964,0.9654607862069439,-1.0,59555,True,http://gauss:8090/api/v1/scanner/tracking/scan-fw-ea1a100f40bc2e16/tle-review-01.png?sha256=sha256:acff8706cdd9576137f14a3eb3109687d7f1f9e17db77b393c8c32632931f795
scan-fw-ea1a100f40bc2e16,10.0,sha256:75f09bd0b68be6185551a61a45f4d09b1046690560dbbaa97c02587c36542093,2,upper,134.89946437,41.384634403999996,78,63791,68913,118.2905891361216,180.45797507787134,120.50207851161493,0.6677570135629406,-5.0,68913,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-ea1a100f40bc2e16/tle-review-03.png?sha256=sha256:30fc79a21155d2aa83f7da467ad73bd4dfad048de23ee0f57dcabdf42cf040fb
scan-fw-88eac04f079e5ad0,20.0,sha256:7eb116272ee2774086ed639f4c6e14fa1fc6901b8671623d97f1e32ff3e02b8a,2,upper,157.666164812,16.00603907499999,23,63450,62598,53.28136532764681,101.08400467109058,433.31578824493084,4.286689963015054,-2.0,62598,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-88eac04f079e5ad0/tle-review-05.png?sha256=sha256:0a2c09691bc8022caa3f0a3392753a99d246c38db159901a013a72ef0b30cf25
scan-fw-6762e26558d3741a,10.0,sha256:86c791b80b3e427f505dd7cbad77d63fe56393589f40120b32b1b442965fd2a5,2,lower,56.873901079,26.23749763,42,66061,58366,64.25699619891425,61.75492385541775,366.04983440955095,5.927459893992525,-1.0,58366,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-6762e26558d3741a/tle-review-01.png?sha256=sha256:ecd9f32f8a3893702e9f2ccb2148196a3b6f7d2120d87156e72f1b3f20d96239
scan-fw-6762e26558d3741a,10.0,sha256:07d218db0db19938b7185ca40b83a9109dc63183bc6c295ac3419bcaf5f23476,1,lower,64.731365296,19.081409072,36,68862,62599,29.688610222234722,24.374113020239875,595.3950701990051,24.427353303260656,-4.0,62599,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-6762e26558d3741a/tle-review-03.png?sha256=sha256:3a165927b9cab63896ca98e79fb9c49ee362b1f5a1b91af5cd2b91aba9645985
scan-fw-6762e26558d3741a,10.0,sha256:cd936ba943f7ce11ee5bd0cab6a6628004ae56bb1d4b0925679aaa501bee626d,2,lower,153.548475438,21.463015435000017,48,59689,100105,28.50991643671963,45.196570012171,548.5469149216104,12.136914698922773,-1.0,69700,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-6762e26558d3741a/tle-review-05.png?sha256=sha256:9b87251117655f6aea3f65e7745980661ac96d9b40b01b5281f9bbda73e1c68c
scan-fw-a512b0d2e66ff094,10.0,sha256:77bb3792b70b00f5d5a9aed63f2c3d7594ddaee63643f73dd307f003253e96c0,2,upper,1.167394111,18.10123768,15,62477,68663,75.31569651001121,88.63483237715208,335.91013486201376,3.789820839652237,-2.0,64142,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-a512b0d2e66ff094/tle-review-01.png?sha256=sha256:52e0cccb4ef4f44badb037a9c656ef6e7a0a0eba9848b90c178d5e7a0899257a
scan-fw-a512b0d2e66ff094,10.0,sha256:09d1e3d1ed03c4ae88d47bc596fe8082f6cc91cd051b8e97c85463d1afb11c6d,2,upper,211.917021101,23.008052252,50,68768,68664,44.88820752143998,105.84516852195871,1151.6128019006158,10.880164092343065,-2.0,68664,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-a512b0d2e66ff094/tle-review-03.png?sha256=sha256:5a26dc80f71dd8034fa3aabeb9d008c7864131b1f05fdcfccb09a47aeb9001b6
scan-fw-a512b0d2e66ff094,10.0,sha256:d4d9b4bbcae765f234e29676bb339e8f0f9708ca11f3e0c319b7e00d4cc45a24,3,upper,275.616903888,14.45331459099998,14,53588,48113,29.9709715727828,96.89163411009125,674.5460682863669,6.961860788929692,1.0,57604,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-a512b0d2e66ff094/tle-review-04.png?sha256=sha256:1645efae6a8183f394189610e8e9ebd724fb1056ef403c938f111da5a1eb6f32
scan-fw-1e3eb69ae7c881f2,15.0,sha256:256c7108463b4b29a891f9985cea437c67da2928e97177c5a6fc4c87e8a21d6a,1,lower,171.776602913,28.061361493999982,27,67008,64141,40.56310734915256,47.97278424788796,259.6785288655288,5.413038516249166,-1.0,64141,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-1e3eb69ae7c881f2/tle-review-02.png?sha256=sha256:eacf8c8a0ef045eae42558b60b949cf483a9cdfb9d19ab5130095be95bd42355
scan-fw-1e3eb69ae7c881f2,15.0,sha256:a7599d2b86dfc075024ec7dad3961681cc778f57092ffe73eb488b68df371828,4,lower,198.575310655,20.48788246799998,32,67024,52544,34.31330949923006,42.31070925569591,268.35268095055636,6.342429273137992,0.0,53712,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-1e3eb69ae7c881f2/tle-review-04.png?sha256=sha256:60268be0643f31b9aa6485c78b7914a45563dcb8951613f5ab6052d53335e7dd
scan-fw-3b39ee01fdf58bb4,15.0,sha256:66933d771a60025d3a7759a14670eeaea780ca29f95e75a21605099aec971e23,2,upper,151.427455262,21.187218470000005,30,59027,69660,87.23674913175911,56.29751008406287,581.1490332544712,10.322819470820384,1.0,69660,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-3b39ee01fdf58bb4/tle-review-01.png?sha256=sha256:49dce329794dd1279229b197b5fc6fb68043b7f21d99b07439e884f45be56f5e
scan-fw-47b14a92eb94f9a0,20.0,sha256:684b13ed99ad4103c9b2b1a59dffbc601b69d6d2198a84eaf657b7f106302829,3,lower,130.876595846,10.385281061,17,66236,64149,18.28902268241848,22.214946314461454,119.31777255016212,5.371058334383136,-5.0,64149,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-47b14a92eb94f9a0/tle-review-01.png?sha256=sha256:8feebbce191b48ee7a3edd2d3ae5da929f22db692dd9669c94555254c0878928
scan-fw-47b14a92eb94f9a0,20.0,sha256:a7d41fe671cbcab78ae91449b578fe11ba6e95a400df172d84e0a6adf0287492,2,lower,168.213411886,12.068969616000004,15,68080,45062,14.307742469108272,105.86581412910341,434.0398805922146,4.099905943791287,-3.0,45062,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-47b14a92eb94f9a0/tle-review-02.png?sha256=sha256:b76bf1b8729dc5d0651b44a2f7d5637c22097747eb8f80cb673feab1e462ec40
scan-fw-47b14a92eb94f9a0,20.0,sha256:1aead185ca4268dbe878a6a0728dffb09044dc18d8006e2d69586943a8faca90,2,lower,286.836201525,12.913376934000041,22,59469,66242,26.604960589365742,37.581008678743444,301.3924735586543,8.01980798692952,3.0,66242,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-47b14a92eb94f9a0/tle-review-04.png?sha256=sha256:1edb4952b798710ba03d1e676ecfa6d9395b6782726e681935a3c31bc341acd3
scan-fw-771671abb6589a15,15.0,sha256:120bc5ced9be60ae8cdd11e2ba8c4755c97ef2c3faafcf828a80730048a914e4,4,lower,228.894448283,28.902865429000002,43,63685,56834,76.72829547065471,121.44999823302429,207.5799360269903,1.7091802309351196,-2.0,57848,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-771671abb6589a15/tle-review-07.png?sha256=sha256:2d6e72e9b44dfe38a0c44024233436b35b3ed27515445235e2cb85fbc12573f0
scan-fw-0f11319b19cf5ba3,15.0,sha256:789a02ac13af6234ae49aad87a528c3cec8d9cc94b08fca792001ccd83141dfd,1,upper,162.377086287,27.364092794000015,66,58445,67593,82.35299933481981,58.72589520391184,1104.2867928701282,18.804086153744485,-1.0,67593,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-0f11319b19cf5ba3/tle-review-05.png?sha256=sha256:b3b906bb5464ca309bd702d5add93f91110262eb4ed4351019f1e26a4b02ad4c
scan-fw-3d679248b9074103,10.0,sha256:52964b77d5395356874887052b0cb6da37b9c6ba5bfc65988938b84e3bc5becd,1,upper,148.081862893,12.067986929,17,63777,44768,18.989464884310344,27.05883646285574,149.54424760349207,5.526632595927572,0.0,44768,True,http://gauss:8090/api/v1/scanner/tracking/scan-fw-3d679248b9074103/tle-review-03.png?sha256=sha256:dab4ad11a93048771a4cfd413801d34f5b0c8af486be3a88dc25d3ad0d4e6d96
scan-fw-3d679248b9074103,10.0,sha256:701450d73c9733e29235a6e799708de91e039cff4816c601630229aa4c74abd2,4,upper,241.108704521,39.421455138,53,66813,53168,147.99788367822174,175.54325043659003,307.98021994680784,1.7544406816031748,-1.0,53168,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-3d679248b9074103/tle-review-04.png?sha256=sha256:f1c6085a48c35dbe3fb53727adf744eae5fbe0119542023cf4626211e95172f3
scan-fw-9159f3214daec077,15.0,sha256:8090e6e02cdd96fbfd78b1ebdceb4549443d9036ad0059a6929790808671740c,1,lower,1.293928414,8.698705312,14,66799,69195,14.403566794178614,19.135167312137504,148.71395271236926,7.7717612961784495,-1.0,69195,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-9159f3214daec077/tle-review-01.png?sha256=sha256:e50f031c95ef36e2abc19a695aa3b7c0f3200ba166e7d4cb41f4f300faf3d5f4
scan-fw-9159f3214daec077,15.0,sha256:15e16fc14e8ec62c3094abd6e723924a7829d652c11ee7fa9e00ad8aa554d152,3,lower,174.307361355,17.25885115599999,26,68008,63926,87.90378666604956,38.99598618865495,40.75735824821983,1.0451680347573133,-2.0,63926,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-9159f3214daec077/tle-review-02.png?sha256=sha256:686475bf1d5dff9724a9599073c9d9cb28136fb65b6f859770314271e0225c1f
scan-fw-9159f3214daec077,15.0,sha256:c58a87292d0c4d906373bec51b06f03d4f26b68a534bffd3d5f99774eb9789f0,1,lower,221.17405268,14.173299986000018,20,66792,60594,43.756123438342215,27.2003053562289,127.7485733235053,4.696585999695431,0.0,63275,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-9159f3214daec077/tle-review-03.png?sha256=sha256:4b9e4dd8be195763892a37e4bfea4af823d83efd61f2f7e744b1b2b48c1e68f8
scan-fw-9159f3214daec077,15.0,sha256:75e722896b89b46804dd2bed3f0ad7b84e0f70437134832070c1fbe7cbf3c6e8,1,lower,236.048687094,15.85607348900001,26,65541,65064,47.0029410538797,30.885279524305552,201.77695429889525,6.533110834891566,-2.0,65064,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-9159f3214daec077/tle-review-04.png?sha256=sha256:d97ce5ac7090435922b9d7c2452ec8b434521c6811c36b15b5cfba1a2436865d
scan-fw-247132319f655229,10.0,sha256:ae7a3fc355fec51664aad296b20cf7962f56ece71eb41b5ff102d8309e829e9b,2,lower,0.035267571,20.062681422,35,64331,58941,94.62227614144727,48.82607046176961,277.0847572936904,5.674934613274795,-2.0,58941,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-247132319f655229/tle-review-01.png?sha256=sha256:fb1b40fb986baadb47fb2c604e9555b62cca6fefcfa0290140f2724605167459
scan-fw-6f8ab737878e0ea0,15.0,sha256:18dfd1606afd48769695641aa79595e053a3f6916e05c3fe80099701906803e7,3,upper,20.372514081,10.104022335,19,64333,62817,68.78454766119833,84.11291636392507,421.05362453437925,5.005814121491615,-2.0,62595,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-6f8ab737878e0ea0/tle-review-01.png?sha256=sha256:8512c6df217047561a02a917630579d020dd17cab14ed5c6d9ddd2bbed5c3f34
scan-fw-6f8ab737878e0ea0,15.0,sha256:0a1b0700c4f1ec14be517497c36f033a58b8f1c994f670ab7f556746e9c82494,1,upper,285.441979727,12.765049267999984,25,66598,50840,66.45079095390342,80.15084014762937,412.6119066407559,5.147942378155593,-3.0,65070,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-6f8ab737878e0ea0/tle-review-05.png?sha256=sha256:62a809bf20c831e6dfaaa1a67eac19486ba9be71bc665949a35e159a22ce2993
scan-fw-edfdbf96c564b086,15.0,sha256:85b4e5da644e77e4429a09da7781448f9acd1e6592d30f4e314ff5fff5c66dea,3,lower,242.220706588,9.965918650999981,14,61218,57993,72.80208110073048,105.07718030891678,81.35869354661146,0.7742755687526516,-3.0,52369,True,http://gauss:8090/api/v1/scanner/tracking/scan-fw-edfdbf96c564b086/tle-review-01.png?sha256=sha256:1360fa7e8f340f27187a4a886d7ef2006079e3fa8847d1b38af59ca3e52b0c44
scan-fw-7e25f69f72cd4d6f,10.0,sha256:a42e15774708244cfc6a4a0eebe74b950c5477b0cabff6cd618afd207589a007,1,lower,53.233406917,17.11812394199999,20,59644,58634,119.1688733843253,62.09203233719309,100.6726408355098,1.621345558296486,0.0,52358,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-7e25f69f72cd4d6f/tle-review-02.png?sha256=sha256:91ffd1989e8aa5ea87edf7a5c1488e75e85cf4e421bf27681ee86f939012ca3f
scan-fw-e600ac9f4277cbe1,10.0,sha256:acd4944768c1d4e8f8e062280703983ca502c7c8d5de1026d7440ec2ba8732b3,4,upper,1.597972259,23.713389047,23,64145,53256,34.08153781499692,42.281207785775656,479.84193212295526,11.348822733592412,-1.0,53256,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-e600ac9f4277cbe1/tle-review-01.png?sha256=sha256:49fe7301646c72202b548c95c22454d680c2b34014def5635649c62ea2826558
scan-fw-567bae61c861bf62,15.0,sha256:58b8fb8877db7a7eaeceefb3b2235260743bfa29a2a6dd24859608701c73dc44,1,lower,145.975154967,13.887965173999987,22,57612,48405,24.23813854206702,37.768038480524375,76.42326822737719,2.023490530671481,0.0,48405,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-567bae61c861bf62/tle-review-02.png?sha256=sha256:e22c613d085498c0e5e451d7ad169f19e79c8c2dcd02c3d7215a0e938c6ba1f2
scan-fw-c5d49207f25ca4e2,10.0,sha256:e9736816799c16431ca858013b859b503a02b2f09a1727cf546a549210d57876,2,upper,9.587851298,19.64271823,17,59184,65698,42.34859729459806,34.86099840613822,154.70360476988793,4.437727312555919,1.0,68326,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-c5d49207f25ca4e2/tle-review-01.png?sha256=sha256:fab6f3a1a42d45c1734296015b1282d3548b777ada9db00e8cd0d99ea7e71276
scan-fw-c5d49207f25ca4e2,10.0,sha256:cf283640388ab1956b98a9d548bfeda11a57c56fed4060df50fe8f70d8565d1b,4,upper,28.249230743,14.871942645000004,23,65698,59184,36.017309549506955,102.91733737224205,95.11186529634739,0.9241578506091445,0.0,45565,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-c5d49207f25ca4e2/tle-review-02.png?sha256=sha256:1af16c88b7c1e6d287ef39434baf94f3212e0d85880a7e192d8bb42bdef24a11
scan-fw-ab40677ea6f28b2d,10.0,sha256:ca61ad1cdabeb6b320645f96c5fc385d5921d3cbf235cb57a23b7122a9595687,4,lower,231.281103775,17.53738115600001,23,67116,53982,34.0801029982857,22.977857892139724,217.4573705732143,9.46377906913604,1.0,53982,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-ab40677ea6f28b2d/tle-review-02.png?sha256=sha256:285f796ccb25f369e0914dc39fa222a9d3b8af31850a55001553e755c69d172e
scan-fw-f5d74dc978b1649c,20.0,sha256:17b91527acd621028331ecb902279c667b5629414476bc48bfd8d06614dece5b,4,lower,105.619086064,21.613659690999995,34,63972,51808,47.7298084862391,44.22417631536651,227.2884403315945,5.139461246508709,-1.0,51808,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-f5d74dc978b1649c/tle-review-01.png?sha256=sha256:cd3e45453c6bc1069200ee5401275ae332dab8e9e48425b42506f78783c9854f
scan-fw-f5d74dc978b1649c,20.0,sha256:e91089bc77225de41b979ba7bac496b0d88833f896d0123789089595a9e78ebc,4,lower,140.846568593,9.683988443999993,14,68566,53475,56.8564071596315,34.785258565476845,83.80835316259972,2.409306603394824,-1.0,53475,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-f5d74dc978b1649c/tle-review-02.png?sha256=sha256:00366b0bef59c38494d38d436818b6d60480367e2818ab619d5795a11b93a53f
scan-fw-a1dcbc03bf604dbd,15.0,sha256:492f0b444c6aa992e6708e3499e609ab337d0f411ee3c3c2da5d8e29c06155da,3,lower,220.761090075,19.079786439000003,17,63909,53604,11.331379442083383,27.688119401101147,38.35039730291845,1.3850849437392005,-1.0,53604,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-a1dcbc03bf604dbd/tle-review-01.png?sha256=sha256:96dbb155cde9680ca14a76f73ecfca3b81894f7f4e6b186fb69d602f3c661b8c
scan-fw-5f3708e20b2f15db,15.0,sha256:28d73eb01419c02bbb4ac5b9c5212d488d16d42f6132ed7cd9824ad20677d91c,2,lower,9.160101725,13.470830199999998,14,68401,64332,90.53883896914441,171.34583373020237,129.47955996274962,0.7556621433038487,-4.0,64332,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-5f3708e20b2f15db/tle-review-01.png?sha256=sha256:5ffaeb816e753042a066d42afe90c424d2b47f13615c13d57714d4d6f88aafd7
scan-fw-5f3708e20b2f15db,15.0,sha256:4da73c13ed8ee836ef684d7d3653d92bb54c0ae146983972a89629a087919a8b,2,lower,168.559261784,14.312078028000002,16,59632,53709,16.601023325630347,15.251057977025189,107.861210830132,7.072375634045748,2.0,53709,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-5f3708e20b2f15db/tle-review-02.png?sha256=sha256:8cebcc6da4a9ab2f029661dce57cd165b9e3fb23e6879a135991f5104934042e
scan-fw-52c10f8dff26bdc3,15.0,sha256:072a4c5f5fc24e66ca5cfa63fc0c802a8f2aed1c88cef326d260ca14bbb9cd0d,4,upper,115.378567197,27.500002087000013,31,63080,47887,20.467503825765068,30.86369803834298,782.3221034650569,25.34764636736507,-3.0,47887,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-52c10f8dff26bdc3/tle-review-01.png?sha256=sha256:e5943138ad831a5ccad89a83f16ff82e796fe5b0d3e2cc337f00232ce8f501c9
scan-fw-0e0aae67f5769fe4,10.0,sha256:374ea2a4a443ad885902d5a919a936b3779fb6db5ff23654a2dbd532b2bceafe,1,upper,5.821150463,13.606702269000001,25,68714,60932,39.173848801126724,120.84149573460067,757.3480939806766,6.267285003191369,-1.0,60932,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-0e0aae67f5769fe4/tle-review-01.png?sha256=sha256:c9899b4617a444dcdef552997cb8f548e762effe8824a7418c990e9782ece910
scan-fw-0e0aae67f5769fe4,10.0,sha256:e71d09d1b8c85c219067c43bb6114536e488e6aa5a691e486a13c8e297854654,4,upper,139.668477833,12.628570647999993,15,62103,64240,44.0708048837236,31.836177755703243,951.8638961179159,29.898812081717182,-2.0,64240,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-0e0aae67f5769fe4/tle-review-02.png?sha256=sha256:f9b66264f193e7481bfd45968a056634a5ebd3f665eebfbb7f4e02feea03cb76
scan-fw-0e0aae67f5769fe4,10.0,sha256:0413b52fe18b394a9de807b83299b45fcd94a02e3777a84ec64464ff54f84b2d,4,upper,260.468124809,11.78399227899996,17,67455,52630,66.63598145362145,26.968991514410014,179.13234069088975,6.642159407227969,-2.0,52630,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-0e0aae67f5769fe4/tle-review-04.png?sha256=sha256:607bae82fb1e7e4d739201c6000a4a40981e68cf10350c1f90968bb627a559b4
scan-fw-eeb5e703b5901f5e,15.0,sha256:f0fb17f0c1d78a2e0aac0ceb9f250fcc4bc3a2320a4473517a5d3d18f0c5970b,3,lower,28.519228418,19.361390574,23,67456,57854,39.57678055145048,89.1602712148376,375.8524981383705,4.21547055675424,-4.0,57854,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-eeb5e703b5901f5e/tle-review-01.png?sha256=sha256:3ad3c310b86460d1fc80d8599660d9c6de47e84d81c57d8d4e08b46230c60676
scan-fw-eeb5e703b5901f5e,15.0,sha256:a09c073bf36acc57f2fb88c6089a055b57112275412f8c89dbe2ab00643bdeda,2,lower,289.647690944,9.401004088000036,15,68252,60930,25.225596037610234,29.824761381731534,231.41909027113664,7.759293940667939,-4.0,60930,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-eeb5e703b5901f5e/tle-review-02.png?sha256=sha256:f391fbdc3f625a6eece33e5275976e1b5ebe947f10cb0534288cfb08f6387c43
scan-fw-9ed060e1f5b5a682,10.0,sha256:0a523f2bed0de5c017ae7d808ea770f5ee7d831da3d2fac1593ef6a5c6a62d00,4,lower,154.392500918,16.276081215000005,23,66135,56352,20.84793548436928,44.190905081973355,465.77737492504673,10.540118471460085,-2.0,56352,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-9ed060e1f5b5a682/tle-review-01.png?sha256=sha256:75c9045357b7e87a31c2e48bd31b037e7315fe1c6bb719b49fa750849e715276
scan-fw-9ed060e1f5b5a682,10.0,sha256:193ae61305fccf5ecf13fe21e8a88dfeeee57c3e54301ae3a0ec70f4bf0c5b6d,1,lower,170.528535312,11.926699635999995,22,66135,56352,51.4885172864355,32.27099481050166,137.01049031505963,4.245623387800661,0.0,56352,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-9ed060e1f5b5a682/tle-review-02.png?sha256=sha256:9bbecfb2634b6b3eb651cc983287fefae7ba17c6c01aa81f1cbe6c1b2b6c0e52
scan-fw-9ed060e1f5b5a682,10.0,sha256:c0a97096f39aac9ca84c8849f6bd1f7ab9adc2b50ac039a6c0348a950d1e33aa,3,lower,200.132534157,15.154725331999998,23,63066,56336,19.35629570702433,22.413976801304564,96.96053697066748,4.325896195494593,1.0,56336,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-9ed060e1f5b5a682/tle-review-03.png?sha256=sha256:a5396fb763cef9ab728de20cc116903f7c84fd5537a96c1729d5d34931e33af3
scan-fw-0dffa0108b6c66c5,20.0,sha256:5d16a5c34909a6f120559c1fc027041d3b4751634e138d5df9864e8540de47fb,3,lower,97.456867668,11.932784846999994,21,56137,62530,117.09351348286732,111.38172935394762,53.51792109656992,0.4804910231416974,-5.0,62530,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-0dffa0108b6c66c5/tle-review-01.png?sha256=sha256:73bb81e7ab9a0b4bf369360f31548fc59576d49139141dcaddf3d0e71b444678
scan-fw-0ab75ea0586e9421,10.0,sha256:08f20ac44f3d1259e05e009dd551a042d7ac547c85b452036794386030bbee62,2,upper,178.796286035,30.869187085999982,46,62527,60268,92.69964515242138,55.92898085200475,415.2371757023453,7.424365139088018,0.0,60268,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-0ab75ea0586e9421/tle-review-01.png?sha256=sha256:36fc71b646c8e9be56733f6bec1a2e8dc0ddb6f050d96e2db9e3e43df274707a
