method,frame_count,span_s,reference_time_s,cfo_hz,rate_hz_s,conditional_rate_sigma_hz_s,training_objective,even_exact_objective,even_control_objective,odd_exact_objective,odd_control_objective,even_exact_minus_control,odd_exact_minus_control,odd_cfo_rms_hz,odd_cfo_median_absolute_hz,cfo_search_boundary,rate_search_boundary,profile_support_complete,fit_symbols,validation_symbols,carrier_phase_connected,odd_symbols_influenced_fit,label,window_id,duration_ms,block_index,window_start_s,window_stop_s,initial_glrt_rate_hz_s,rate_delta_from_glrt_hz_s
glrt_rate_recentered,9,0.017333600000000615,49.446926577777774,-190271.9949013202,-3699.3178338277826,,-13.918030313645822,-13.918030313645822,-1290.5017638559682,-10.449180791870152,-1317.6195448265057,1276.5837335423223,1307.1703640346357,106.53856770250393,24.912654929590644,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D1,D1-20ms-0022,20.0,22,49.4401116,49.4574452,-3699.3178338277826,0.0
frame_maxima,9,0.017333600000000615,49.446926577777774,-190286.76956137133,-1467.9688780606707,5945.493352626018,-10.165830008387632,-10.165830008387632,-1290.5687694457774,-9.949820154099163,-1318.093765337099,1280.4029394373897,1308.143945183,101.11354227884016,30.91045676349313,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0022,20.0,22,49.4401116,49.4574452,-3699.3178338277826,2231.348955767112
summed_profile,9,0.017333600000000615,49.446926577777774,-190291.9949013202,50.68216617221742,,-9.252920728479495,-9.252920728479495,-1290.7247626293195,-12.135889665501422,-1318.3109981310597,1281.47184190084,1306.1751084655582,100.23396595025399,36.917195297341095,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0022,20.0,22,49.4401116,49.4574452,-3699.3178338277826,3750.0
occupancy_mixture,9,0.017333600000000615,49.446926577777774,-190286.9949013202,-24.31783382778258,1202.5742489085267,-21.93451992869471,-9.384896539630102,-1290.8308529879241,-12.960426059940827,-1318.219417290896,1281.445956448294,1305.2589912309552,101.33233769657367,41.42829863066436,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0022,20.0,22,49.4401116,49.4574452,-3699.3178338277826,3675.0
glrt_rate_recentered,13,0.018666800000005423,49.46975276923077,-190376.43623844068,-3699.3178338277826,,-12.618742123508378,-12.618742123508378,-926.6642540873562,-11.230177767718992,-907.32270572475,914.0455119638478,896.092527957031,78.85120813574312,54.04387337542721,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D1,D1-20ms-0023,20.0,23,49.4601116,49.4787784,-3699.3178338277826,0.0
frame_maxima,13,0.018666800000005423,49.46975276923077,-190371.35016371336,-4390.090400372317,4223.047368850696,-13.302773011563142,-13.302773011563142,-926.7785666211174,-12.239514709780876,-907.0601790342782,913.4757936095543,894.8206643244973,81.48028610664927,54.271518793539144,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0023,20.0,23,49.4601116,49.4787784,-3699.3178338277826,-690.7725665445346
summed_profile,13,0.018666800000005423,49.46975276923077,-190376.43623844068,-3449.3178338277826,,-12.716005705412261,-12.716005705412261,-926.5833859533614,-11.060828514702013,-907.3710280288461,913.8673802479491,896.3101995141441,78.41564753083793,52.12076568312477,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0023,20.0,23,49.4601116,49.4787784,-3699.3178338277826,250.0
occupancy_mixture,13,0.018666800000005423,49.46975276923077,-190376.43623844068,-3449.3178338277826,,-37.90701080748227,-12.716005705412261,-926.5833859533614,-11.060828514702013,-907.3710280288461,913.8673802479491,896.3101995141441,78.41564753083793,52.12076568312477,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0023,20.0,23,49.4601116,49.4787784,-3699.3178338277826,250.0
glrt_rate_recentered,11,0.01733319999999594,49.48968752727273,-190450.18124437833,-3699.3178338277826,,-5.636075573667788,-5.636075573667788,-1186.7686556439292,-8.795707166454855,-1147.026491008673,1181.1325800702614,1138.2307838422182,72.78235687012304,30.761873129580636,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D1,D1-20ms-0024,20.0,24,49.4814452,49.4987784,-3699.3178338277826,0.0
frame_maxima,11,0.01733319999999594,49.48968752727273,-190435.72816705538,-1262.315197815134,3147.8611358660196,-9.142872181587839,-9.142872181587839,-1186.6418441049705,-10.096413057545066,-1146.7714743076492,1177.4989719233827,1136.6750612501041,76.79201086050533,35.725202931818785,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0024,20.0,24,49.4814452,49.4987784,-3699.3178338277826,2437.0026360126485
summed_profile,11,0.01733319999999594,49.48968752727273,-190455.18124437833,-2374.3178338277826,356.83881065824653,-5.685982031416289,-5.685982031416289,-1186.8868070822832,-8.540870246145351,-1147.365887082758,1181.200825050867,1138.8250168366126,68.5326907011171,21.601461225305684,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0024,20.0,24,49.4814452,49.4987784,-3699.3178338277826,1325.0
occupancy_mixture,11,0.01733319999999594,49.48968752727273,-190455.18124437833,-2374.3178338277826,357.4562575088685,-25.683971279008347,-5.685982031416289,-1186.8868070822832,-8.540870246145351,-1147.365887082758,1181.200825050867,1138.8250168366126,68.5326907011171,21.601461225305684,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0024,20.0,24,49.4814452,49.4987784,-3699.3178338277826,1325.0
glrt_rate_recentered,13,0.017333200000003046,49.50975276923077,-190504.4089517938,-3699.3178338277826,,-7.281119890404016,-7.281119890404016,-1421.6902878513094,-23.402187318528004,-1473.0430270965542,1414.4091679609055,1449.6408397780262,57.987670514876974,43.57156569696963,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D1,D1-20ms-0025,20.0,25,49.5014452,49.5187784,-3699.3178338277826,0.0
frame_maxima,13,0.017333200000003046,49.50975276923077,-190517.15123710645,-3970.8868438849336,3054.2590564456405,-7.311843858861953,-7.311843858861953,-1421.6355783636964,-17.445370657748082,-1472.5654084815355,1414.3237345048344,1455.1200378237875,58.30459632564368,30.912806655833265,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0025,20.0,25,49.5014452,49.5187784,-3699.3178338277826,-271.569010057151
summed_profile,13,0.017333200000003046,49.50975276923077,-190509.4089517938,-3149.3178338277826,1782.4544008099379,-7.285770038709545,-7.285770038709545,-1421.8574313464003,-21.079166356980256,-1472.6403441579232,1414.5716613076906,1451.561177800943,56.011448301735356,39.99667205175501,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0025,20.0,25,49.5014452,49.5187784,-3699.3178338277826,550.0
occupancy_mixture,13,0.017333200000003046,49.50975276923077,-190509.4089517938,-3149.3178338277826,1808.9044043665474,-30.737779243203022,-7.285770038709545,-1421.8574313464003,-21.079166356980256,-1472.6403441579232,1414.5716613076906,1451.561177800943,56.011448301735356,39.99667205175501,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0025,20.0,25,49.5014452,49.5187784,-3699.3178338277826,550.0
glrt_rate_recentered,10,0.015999999999998238,49.54957844,-190671.73676591448,-3699.3178338277826,,-4.562323426761102,-4.562323426761102,-1493.1547994533353,-7.005785855262223,-1408.820804824731,1488.592476026574,1401.8150189694688,89.15814810225027,31.20370842385455,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D1,D1-20ms-0027,20.0,27,49.5414452,49.5574452,-3699.3178338277826,0.0
frame_maxima,10,0.015999999999998238,49.54957844,-190654.81805297936,-1966.450901314831,3222.2677771466356,-6.460247156881202,-6.460247156881202,-1492.9628021829358,-11.311784898970789,-1408.938437749261,1486.5025550260546,1397.6266528502904,87.14453614367544,44.53601527867431,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0027,20.0,27,49.5414452,49.5574452,-3699.3178338277826,1732.8669325129515
summed_profile,10,0.015999999999998238,49.54957844,-190666.73676591448,-3074.3178338277826,258.91791198291975,-4.784046090935681,-4.784046090935681,-1493.1150104494575,-8.009699856342133,-1408.8515894854072,1488.330964358522,1400.841889629065,88.12619394942303,36.53705842385534,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0027,20.0,27,49.5414452,49.5574452,-3699.3178338277826,625.0
occupancy_mixture,10,0.015999999999998238,49.54957844,-190666.73676591448,-3074.3178338277826,259.2760341987833,-20.887243125677216,-4.784046090935681,-1493.1150104494575,-8.009699856342133,-1408.8515894854072,1488.330964358522,1400.841889629065,88.12619394942303,36.53705842385534,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0027,20.0,27,49.5414452,49.5574452,-3699.3178338277826,625.0
glrt_rate_recentered,9,0.015999999999998238,49.570333999999995,-190748.51817917358,-3699.3178338277826,,-3.8760595341344652,-3.8760595341344652,-1447.4948884897792,-8.486838694710604,-1428.1279810331444,1443.6188289556449,1419.6411423384338,81.37238672834795,27.511373804649338,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D1,D1-20ms-0028,20.0,28,49.5614452,49.5774452,-3699.3178338277826,0.0
frame_maxima,9,0.015999999999998238,49.570333999999995,-190743.53138104948,-2320.3414659712607,3789.200349018556,-4.362230151440974,-4.362230151440974,-1447.6282423836194,-9.16276329700491,-1428.193129702687,1443.2660122321784,1419.0303664056821,79.168662245533,26.06693622568855,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0028,20.0,28,49.5614452,49.5774452,-3699.3178338277826,1378.9763678565218
summed_profile,9,0.015999999999998238,49.570333999999995,-190753.51817917358,-1949.3178338277826,,-3.8107803181645177,-3.8107803181645177,-1447.3906155318812,-9.180529611388186,-1427.5853789643313,1443.5798352137167,1418.404849352943,80.00785692523253,37.86759468258242,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0028,20.0,28,49.5614452,49.5774452,-3699.3178338277826,1750.0
occupancy_mixture,9,0.015999999999998238,49.570333999999995,-190753.51817917358,-1949.3178338277826,,-18.270266310417313,-3.8107803181645177,-1447.3906155318812,-9.180529611388186,-1427.5853789643313,1443.5798352137167,1418.404849352943,80.00785692523253,37.86759468258242,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0028,20.0,28,49.5614452,49.5774452,-3699.3178338277826,1750.0
glrt_rate_recentered,11,0.017333200000003046,49.59150570909091,-190826.83906018623,-3699.3178338277826,,-1.2975811525542216,-1.2975811525542216,-1514.7430366448875,-5.952494758866495,-1472.4588961873033,1513.4454554923334,1466.5064014284367,44.956586472627926,25.610529560421128,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D1,D1-20ms-0029,20.0,29,49.5814452,49.5987784,-3699.3178338277826,0.0
frame_maxima,11,0.017333200000003046,49.59150570909091,-190816.0917770968,-4517.764969755992,1679.5575551289576,-2.1476046741521433,-2.1476046741521433,-1515.0521621131998,-9.12728875680073,-1472.8293645238691,1512.9045574390477,1463.7020757670684,49.36213966863394,38.08711357045104,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0029,20.0,29,49.5814452,49.5987784,-3699.3178338277826,-818.4471359282093
summed_profile,11,0.017333200000003046,49.59150570909091,-190826.83906018623,-4449.317833827783,,-1.4672124679438725,-1.4672124679438725,-1514.9195535871297,-6.547513470488584,-1472.667184492364,1513.4523411191858,1466.1196710218753,45.023760910135046,28.88876475871075,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0029,20.0,29,49.5814452,49.5987784,-3699.3178338277826,-750.0000000000005
occupancy_mixture,11,0.017333200000003046,49.59150570909091,-190826.83906018623,-4449.317833827783,,-20.271516950432947,-1.4672124679438725,-1514.9195535871297,-6.547513470488584,-1472.667184492364,1513.4523411191858,1466.1196710218753,45.023760910135046,28.88876475871075,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0029,20.0,29,49.5814452,49.5987784,-3699.3178338277826,-750.0000000000005
glrt_rate_recentered,10,0.018666799999998318,49.610778440000004,-190918.13501734484,-3699.3178338277826,,-3.2034856060628725,-3.2034856060628725,-1582.1625845191816,-9.930164890401995,-1365.2909815370076,1578.9590989131186,1355.3608166466056,58.58250014796918,34.98164526106848,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D1,D1-20ms-0030,20.0,30,49.6001116,49.6187784,-3699.3178338277826,0.0
frame_maxima,10,0.018666799999998318,49.610778440000004,-190912.97879223907,-822.468761854748,1566.976550975754,-3.0413079245525507,-3.0413079245525507,-1581.2164700593942,-8.483674877146893,-1365.4127160396056,1578.1751621348417,1356.9290411624586,53.42856074382511,35.23838904577133,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0030,20.0,30,49.6001116,49.6187784,-3699.3178338277826,2876.8490719730344
summed_profile,10,0.018666799999998318,49.610778440000004,-190913.13501734484,-3449.3178338277826,,-2.9762037014658644,-2.9762037014658644,-1581.816012506038,-8.559399902880084,-1365.1856756477132,1578.8398088045722,1356.626275744833,56.12342277119651,34.14829526106769,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0030,20.0,30,49.6001116,49.6187784,-3699.3178338277826,250.0
occupancy_mixture,10,0.018666799999998318,49.610778440000004,-190913.13501734484,-3449.3178338277826,,-18.88657507207314,-2.9762037014658644,-1581.816012506038,-8.559399902880084,-1365.1856756477132,1578.8398088045722,1356.626275744833,56.12342277119651,34.14829526106769,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0030,20.0,30,49.6001116,49.6187784,-3699.3178338277826,250.0
glrt_rate_recentered,14,0.018666799999998318,49.6292546,-190966.48420553346,-3699.3178338277826,,-11.375811594683375,-11.375811594683375,-1578.6908994269056,-10.029098421118894,-1482.8064011421088,1567.3150878322222,1472.7773027209898,70.68988504895985,38.84184706938686,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D1,D1-20ms-0031,20.0,31,49.6201116,49.6387784,-3699.3178338277826,0.0
frame_maxima,14,0.018666799999998318,49.6292546,-190961.67879377597,-4115.749109725812,3809.8591505528493,-12.073231981920692,-12.073231981920692,-1578.568943115493,-9.042135274497522,-1483.0660807672575,1566.4957111335723,1474.02394549276,68.3487381600731,33.95768702571513,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0031,20.0,31,49.6201116,49.6387784,-3699.3178338277826,-416.43127589802907
summed_profile,14,0.018666799999998318,49.6292546,-190966.48420553346,-4199.317833827783,,-11.572522148421676,-11.572522148421676,-1578.591088264474,-9.735713339051516,-1482.8994919341558,1567.0185661160522,1473.1637785951043,69.44876840277182,38.55616590859427,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0031,20.0,31,49.6201116,49.6387784,-3699.3178338277826,-500.00000000000045
occupancy_mixture,14,0.018666799999998318,49.6292546,-190966.48420553346,-4199.317833827783,,-37.0067202905271,-11.572522148421676,-1578.591088264474,-9.735713339051516,-1482.8994919341558,1567.0185661160522,1473.1637785951043,69.44876840277182,38.55616590859427,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0031,20.0,31,49.6201116,49.6387784,-3699.3178338277826,-500.00000000000045
glrt_rate_recentered,13,0.018666800000005423,49.64995790769231,-191023.07232089882,-3699.3178338277826,,-7.080934396179071,-7.080934396179071,-1494.4524929212178,-9.646316569525696,-1477.3343511432909,1487.3715585250386,1467.6880345737652,82.63667118759649,28.53576817724388,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D1,D1-20ms-0032,20.0,32,49.6401116,49.6587784,-3699.3178338277826,0.0
frame_maxima,13,0.018666800000005423,49.64995790769231,-191032.60641983314,-5532.352061858399,1810.6547426367636,-6.868498115155687,-6.868498115155687,-1494.6594660504634,-8.73229479686621,-1477.978130266796,1487.7909679353077,1469.2458354699297,78.88865553704211,27.35754711230402,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0032,20.0,32,49.6401116,49.6587784,-3699.3178338277826,-1833.0342280306163
summed_profile,13,0.018666800000005423,49.64995790769231,-191033.07232089882,-4699.317833827783,,-6.612401611221351,-6.612401611221351,-1494.3259725012183,-8.361875377633147,-1477.870018985876,1487.7135708899968,1469.5081436082428,79.61135095514244,26.595088923262665,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0032,20.0,32,49.6401116,49.6587784,-3699.3178338277826,-1000.0000000000005
occupancy_mixture,13,0.018666800000005423,49.64995790769231,-191033.07232089882,-4699.317833827783,,-30.401165620288975,-6.612401611221351,-1494.3259725012183,-8.361875377633147,-1477.870018985876,1487.7135708899968,1469.5081436082428,79.61135095514244,26.595088923262665,False,False,True,even Qin,odd Qin,False,False,D1,D1-20ms-0032,20.0,32,49.6401116,49.6587784,-3699.3178338277826,-1000.0000000000005
glrt_rate_recentered,12,0.018666799999998318,49.66822286666667,-191110.6402093668,-3699.3178338277826,,-9.502226291582305,-9.502226291582305,-1512.388721976604,-16.626236281107648,-1564.5853554829412,1502.8864956850218,1547.9591192018336,88.56043859075926,54.71106281846005,False,False,True,upstream GLRT64 (even + odd Qin); local even-Qin intercept,odd Qin response (not fit-withheld from upstream GLRT64 slope),False,True,D1,D1-20ms-0033,20.0,33,49.6601116,49.6787784,-3699.3178338277826,0.0
