session_id,alias_changes,attempted,case,cfo_rms_hz,common,delay_rms_ns,profile,raw_cfo_rms_hz,recovered
scan-fw-d355d83ab1474d34,0,14,frequency,0.02329899238707041,2,0.18497540181314115,local512,0.02329899238304965,2
scan-fw-d355d83ab1474d34,0,14,frequency,0.05163486628797844,2,0.17954913768329353,joint512,0.051634866293141,2
scan-fw-d355d83ab1474d34,0,14,delay,2.465316405378464,2,3.8105436178775736,grid512,2.465316405378464,2
scan-fw-d355d83ab1474d34,0,14,delay,2.3400493469535135,2,3.8261596646069513,grid8192,2.3400493469535135,2
scan-fw-d355d83ab1474d34,0,14,delay,0.21220570913253442,2,3.820411646535225,local512,0.21220570913253442,2
scan-fw-d355d83ab1474d34,0,14,delay,0.21009025910105397,2,2.828280170315869,joint512,0.21009025910105397,2
scan-fw-f0e3c515533afbc9,0,14,frequency,22.605458983307766,7,0.1737710714733282,grid512,22.605458983308583,7
scan-fw-f0e3c515533afbc9,0,14,frequency,14.138055546625665,7,0.017892083258653463,grid8192,14.138055546623455,7
scan-fw-f0e3c515533afbc9,0,14,frequency,0.06511029955569693,7,0.1737710714733282,local512,0.06511029955612438,7
scan-fw-f0e3c515533afbc9,0,14,frequency,0.07266223494846807,7,0.17338159613741186,joint512,0.07266223494871038,7
scan-fw-f0e3c515533afbc9,0,14,delay,0.8205456547216775,7,2.6392054701755576,grid512,0.8205456547219867,7
scan-fw-f0e3c515533afbc9,0,14,delay,10.474459150914305,7,2.648003079906653,grid8192,10.47445915091433,7
scan-fw-f0e3c515533afbc9,0,14,delay,1.2925651974199912,7,2.6392054701755576,local512,1.292565197420911,7
scan-fw-f0e3c515533afbc9,0,14,delay,1.2031044470581571,7,2.4475483906671585,joint512,1.2031044470591452,7
scan-fw-e6f41401336687f2,0,14,frequency,8.879557558024981,3,0.05565486809745148,grid512,8.879557558028056,3
scan-fw-e6f41401336687f2,0,14,frequency,8.8795575580382,3,0.023489789974511198,grid8192,8.879557558041277,3
scan-fw-e6f41401336687f2,0,14,frequency,0.01769090204613939,3,0.05565486809745148,local512,0.017690902047348953,3
scan-fw-e6f41401336687f2,0,14,frequency,0.01769090204613939,3,0.05565486809745148,joint512,0.017690902047348953,3
scan-fw-e6f41401336687f2,0,14,delay,0.10704103813593485,3,1.8477719233471412,grid512,0.10704103813593485,3
scan-fw-e6f41401336687f2,0,14,delay,0.1070410381402528,3,1.8102501828050321,grid8192,0.1070410381402528,3
scan-fw-e6f41401336687f2,0,14,delay,1.028631140250426,3,1.8477719233471412,local512,1.028631140250426,3
scan-fw-e6f41401336687f2,0,14,delay,1.024356786690803,3,1.8477719233471412,joint512,1.024356786690803,3
