session_id,analysis_run_id,pipeline_release_id,path_id,trajectory_id,rf_frequency_hz,rank,catalog_number,object_name,peak_elevation_deg,element_age_s,boundary_uncertain,comparison_score,detrended_frequency_rms_hz,slope_rms_difference_hz_s,acceleration_rms_difference_hz_s2,jerk_rms_difference_hz_s3,best_timing_score,worst_timing_score,top_two_score_margin,real_better_than_null_count,null_comparison_count
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-0,sha256:5623745b380a86c5d7e90869fa1ffd8c9d0f459b1771bcff167ec390a7a5afff,10940312500,1,56539,STARLINK-6135,76.28720385401955,80951.186832707,False,37501.54420791201,5824.435128891642,2601.693402728391,1127.129043963231,551.2234183151224,37500.2780848744,37504.564654793016,59.119443545889226,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-0,sha256:5623745b380a86c5d7e90869fa1ffd8c9d0f459b1771bcff167ec390a7a5afff,10940312500,2,65207,STARLINK-34901,65.55249057304685,68338.704912963,False,37560.6636514579,5943.7905698702725,2656.370964167555,1127.6467291652639,551.2401139414999,37559.0167788985,37564.58279078293,59.119443545889226,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-0,sha256:5623745b380a86c5d7e90869fa1ffd8c9d0f459b1771bcff167ec390a7a5afff,10940312500,3,52855,STARLINK-4209,75.36262568783832,41507.418192963,False,37623.58293533677,6068.098638292284,2713.9725517017196,1128.553859182887,551.2190483541805,37621.23560583439,37629.15658263874,59.119443545889226,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-0,sha256:5623745b380a86c5d7e90869fa1ffd8c9d0f459b1771bcff167ec390a7a5afff,10940312500,4,66484,STARLINK-35371,84.15855390567741,68837.085168963,False,37755.651207416144,6304.218072007513,2817.2106987838556,1126.011157911307,552.1706612908804,37751.21106493222,37757.537286568404,59.119443545889226,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-0,sha256:5623745b380a86c5d7e90869fa1ffd8c9d0f459b1771bcff167ec390a7a5afff,10940312500,5,67421,STARLINK-36431,60.94991898128946,29995.721520963,False,37853.51953637165,6534.829975105989,2924.306207442973,1126.3936239555924,551.9277134946842,37851.67204710926,37854.30925030273,59.119443545889226,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-1,sha256:42fca8249634b81710f0950ef4f430e697cbc2a5408c65d580528957118a75e0,10940312500,1,66484,STARLINK-35371,84.15855390567741,68837.085168963,False,2874.335279087499,484.4477246627601,644.6180945479647,398.99330964322604,0.4968530482795295,2873.765423631283,2874.5788447070063,17.555707330215682,2,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-1,sha256:42fca8249634b81710f0950ef4f430e697cbc2a5408c65d580528957118a75e0,10940312500,2,69839,STARLINK-37589,60.03223909608797,70532.408688707,False,2891.890986417715,535.9269687041977,659.4784715083701,399.92912160312756,0.41574190445537956,2890.8718598483574,2892.326038972872,17.555707330215682,2,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-1,sha256:42fca8249634b81710f0950ef4f430e697cbc2a5408c65d580528957118a75e0,10940312500,3,56547,STARLINK-6291,62.373506801765366,35823.868080963,False,2943.079568897345,765.2475399826328,724.997285698762,397.38572387592575,0.40878226401088175,2941.6674767995496,2943.6808440331706,17.555707330215682,2,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-1,sha256:42fca8249634b81710f0950ef4f430e697cbc2a5408c65d580528957118a75e0,10940312500,4,67421,STARLINK-36431,60.94991898128946,29995.721520963,False,2988.8715196304215,1208.973941458936,874.5171230116437,376.858861460688,0.7398008444756109,2988.70447131058,2989.279972310738,17.555707330215682,2,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-1,sha256:42fca8249634b81710f0950ef4f430e697cbc2a5408c65d580528957118a75e0,10940312500,5,62839,STARLINK-11524,41.39505941025261,18142.652400963,False,3040.683085059644,549.5003967470774,692.4808202106092,422.75228286280833,0.06256294003566096,3039.6940313112727,3041.1201630964856,17.555707330215682,2,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-1,sha256:4d73b11c0ff8dd2e8b99a768cc525765fd757628843b757624348b7852008b48,10940312500,1,56539,STARLINK-6135,76.28720385401955,80951.186832707,False,9657.049167790843,7560.74406511747,1576.4704972178617,116.83793239612793,25.71460768077493,9654.951893708683,9662.040536751916,103.72671850545885,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-1,sha256:4d73b11c0ff8dd2e8b99a768cc525765fd757628843b757624348b7852008b48,10940312500,2,65207,STARLINK-34901,65.55249057304685,68338.704912963,False,9760.775886296302,7985.719824267431,1669.4188768830552,117.2683997810651,25.731303307152494,9758.202460870729,9766.890511070815,103.72671850545885,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-1,sha256:4d73b11c0ff8dd2e8b99a768cc525765fd757628843b757624348b7852008b48,10940312500,3,52855,STARLINK-4209,75.36262568783832,41507.418192963,False,9900.918224702345,8560.629729661967,1796.0238089149498,118.4648054031312,25.710237719832968,9897.439576558729,9909.16994747395,103.72671850545885,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-1,sha256:4d73b11c0ff8dd2e8b99a768cc525765fd757628843b757624348b7852008b48,10940312500,4,66484,STARLINK-35371,84.15855390567741,68837.085168963,False,10009.165448670728,7238.932063366074,1511.3985107760823,128.80377962312784,26.661850656532923,10004.513132000797,10011.14165455012,103.72671850545885,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-1,sha256:4d73b11c0ff8dd2e8b99a768cc525765fd757628843b757624348b7852008b48,10940312500,5,67421,STARLINK-36431,60.94991898128946,29995.721520963,False,10069.85885715982,8225.481727505596,1721.9564030331842,122.98706756634996,26.418902860336846,10068.210126402271,10070.565359445618,103.72671850545885,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-1,sha256:57767b35d32b5f2588208509c6b45608c824855db4a9148c4a7d900ebba05cb0,10940312500,1,52705,STARLINK-3844,79.24886519012159,40199.384400963,False,11505.012561531512,2120.2619637615594,1034.7393238346413,316.6242463079197,90.45550937895314,11499.287164388445,11507.443553402194,14.524209035942476,2,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-1,sha256:57767b35d32b5f2588208509c6b45608c824855db4a9148c4a7d900ebba05cb0,10940312500,2,66484,STARLINK-35371,84.15855390567741,68837.085168963,False,11519.536770567454,2438.8007501618486,1131.9430814104103,303.145094831262,90.94109793007848,11516.413013656187,11520.864960298968,14.524209035942476,2,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-1,sha256:57767b35d32b5f2588208509c6b45608c824855db4a9148c4a7d900ebba05cb0,10940312500,3,69839,STARLINK-37589,60.03223909608797,70532.408688707,False,11654.224600252044,2839.7891299599337,1273.293170025831,303.1591460671077,90.85998678625431,11651.07030813114,11655.56501867111,14.524209035942476,2,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-1,sha256:57767b35d32b5f2588208509c6b45608c824855db4a9148c4a7d900ebba05cb0,10940312500,4,56547,STARLINK-6291,62.373506801765366,35823.868080963,False,11803.96038935133,3304.5400535143813,1438.0084136659368,301.58572792025484,90.8530271458098,11801.187740768182,11805.138979200945,14.524209035942476,2,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-1,sha256:57767b35d32b5f2588208509c6b45608c824855db4a9148c4a7d900ebba05cb0,10940312500,5,67421,STARLINK-36431,60.94991898128946,29995.721520963,False,11862.050798822263,3651.6600693857317,1556.6498399689224,291.93931044101856,91.18404572627453,11862.000916581848,11862.079075627207,14.524209035942476,2,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-1,sha256:f1c71ae4024f53177869e4eee7e7a2f1cc6d07c26a7bc1a1450444ca2f3a44be,10940312500,1,52855,STARLINK-4209,75.36262568783832,41507.418192963,False,24379.550376475232,9030.24072990445,2368.2510907082124,412.91699992792803,116.76728186335261,24378.128505228808,24382.941508226806,12.447475014636439,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-1,sha256:f1c71ae4024f53177869e4eee7e7a2f1cc6d07c26a7bc1a1450444ca2f3a44be,10940312500,2,56539,STARLINK-6135,76.28720385401955,80951.186832707,False,24391.99785148987,8976.7233679287,2356.140364929734,414.89803809825895,116.77165182429455,24391.73498755761,24392.652645229748,12.447475014636439,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-1,sha256:f1c71ae4024f53177869e4eee7e7a2f1cc6d07c26a7bc1a1450444ca2f3a44be,10940312500,3,65207,STARLINK-34901,65.55249057304685,68338.704912963,False,24405.24890729544,9051.383536367914,2375.5696933516215,414.18478022206295,116.78834745067216,24404.56421279336,24406.89914273167,12.447475014636439,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-1,sha256:f1c71ae4024f53177869e4eee7e7a2f1cc6d07c26a7bc1a1450444ca2f3a44be,10940312500,4,69964,STARLINK-37914,47.693057407945666,20132.408976963,False,24998.125879214727,10769.4566591361,2850.8084311951984,417.7811056333617,117.29733058993223,24997.775889889286,24998.283322934803,12.447475014636439,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-0/rx-1,sha256:f1c71ae4024f53177869e4eee7e7a2f1cc6d07c26a7bc1a1450444ca2f3a44be,10940312500,5,67421,STARLINK-36431,60.94991898128946,29995.721520963,False,25088.67260257205,10832.080064750773,2871.1888401735036,421.4351873320397,117.47594700385648,25085.409185037028,25090.062531157993,12.447475014636439,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-0,sha256:a6cd511896678e4f165450d571db0206061cd36bbbbf2a650eb050d064ab3080,10940312500,1,52855,STARLINK-4209,75.36262568783832,41507.418192963,False,2902.6533989834556,3830.7835954496313,2396.806132581973,84.00566733742781,1.448465984979478,2901.3966344166142,2905.6853583483353,34.82233055877896,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-0,sha256:a6cd511896678e4f165450d571db0206061cd36bbbbf2a650eb050d064ab3080,10940312500,2,56539,STARLINK-6135,76.28720385401955,80951.186832707,False,2937.4757295422346,3754.192824276497,2349.7988141994524,98.90782011193582,1.4440960240375218,2937.3458430854525,2937.8190182961343,34.82233055877896,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-0,sha256:a6cd511896678e4f165450d571db0206061cd36bbbbf2a650eb050d064ab3080,10940312500,3,65207,STARLINK-34901,65.55249057304685,68338.704912963,False,2940.3493524303394,3807.241697869875,2382.5973917195543,93.55874521483118,1.4274003976599536,2939.8073114630442,2941.6755968129264,34.82233055877896,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-0,sha256:a6cd511896678e4f165450d571db0206061cd36bbbbf2a650eb050d064ab3080,10940312500,4,69964,STARLINK-37914,47.693057407945666,20132.408976963,False,3461.6164308521743,4550.007564275967,2846.749585581399,106.74267694621444,0.918417258399872,3461.070901916493,3461.853982312268,34.82233055877896,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-0,sha256:a6cd511896678e4f165450d571db0206061cd36bbbbf2a650eb050d064ab3080,10940312500,5,67421,STARLINK-36431,60.94991898128946,29995.721520963,False,3531.64013224293,4520.447686431068,2829.173727120991,123.65225992300941,0.7398008444756109,3528.2237943509163,3533.0792347540278,34.82233055877896,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:436de28eaa12b5aaaa51d29c7b11bbe50b59ad919d02d804cee495c705ee8d57,10940312500,1,56539,STARLINK-6135,76.28720385401955,80951.186832707,False,12630.215655248514,11535.744367246069,2513.660735758327,151.2713679896012,34.48160654789931,12628.918039055698,12633.349857932068,66.62348794209174,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:436de28eaa12b5aaaa51d29c7b11bbe50b59ad919d02d804cee495c705ee8d57,10940312500,2,65207,STARLINK-34901,65.55249057304685,68338.704912963,False,12696.839143190606,11793.833432898393,2572.2220989182597,151.55448240253378,34.49830217427688,12695.084848996346,12701.062358657018,66.62348794209174,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:436de28eaa12b5aaaa51d29c7b11bbe50b59ad919d02d804cee495c705ee8d57,10940312500,3,52855,STARLINK-4209,75.36262568783832,41507.418192963,False,12765.439810374315,12064.048975526073,2634.06372862862,152.32040682612498,34.47723658695735,12762.846527964048,12771.665214620094,66.62348794209174,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:436de28eaa12b5aaaa51d29c7b11bbe50b59ad919d02d804cee495c705ee8d57,10940312500,4,67421,STARLINK-36431,60.94991898128946,29995.721520963,False,13211.768961293441,13065.272801754494,2859.461788161457,156.29274194820601,35.18590172746122,13209.407772034188,13212.766303500292,66.62348794209174,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:436de28eaa12b5aaaa51d29c7b11bbe50b59ad919d02d804cee495c705ee8d57,10940312500,5,66484,STARLINK-35371,84.15855390567741,68837.085168963,False,13217.876761402244,12568.18105942123,2748.029072436812,160.42735306373058,35.42884952365731,13212.781324303265,13220.017519696165,66.62348794209174,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:4603a1904d06816cc31b3eb58b10ef45b8f9713a7350480b5732e10ad55370ff,10940312500,1,52705,STARLINK-3844,79.24886519012159,40199.384400963,False,1165.0230464352098,1424.749672514303,965.8980177502556,39.179291531120654,0.01126449715419458,1157.9527310943442,1167.9867151703434,58.320395269021674,2,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:4603a1904d06816cc31b3eb58b10ef45b8f9713a7350480b5732e10ad55370ff,10940312500,2,66484,STARLINK-35371,84.15855390567741,68837.085168963,False,1223.3434417042315,1669.1466694320297,1130.8096658049926,15.711727114806793,0.4968530482795295,1220.0614788923065,1224.7238860847995,58.320395269021674,2,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:4603a1904d06816cc31b3eb58b10ef45b8f9713a7350480b5732e10ad55370ff,10940312500,3,69839,STARLINK-37589,60.03223909608797,70532.408688707,False,1382.9463258748592,1905.2428300342303,1290.6642588543855,16.073768361090703,0.41574190445537956,1379.6713696387976,1384.3230460223267,58.320395269021674,2,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:4603a1904d06816cc31b3eb58b10ef45b8f9713a7350480b5732e10ad55370ff,10940312500,4,56547,STARLINK-6291,62.373506801765366,35823.868080963,False,1555.2485404454935,2179.397839075928,1476.2919036282667,13.483388003687043,0.40878226401088175,1552.4481939502182,1556.4262628272866,58.320395269021674,2,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:4603a1904d06816cc31b3eb58b10ef45b8f9713a7350480b5732e10ad55370ff,10940312500,5,62839,STARLINK-11524,41.39505941025261,18142.652400963,False,1604.362920086941,2099.484644897567,1422.422230967978,35.532875171725514,0.06256294003566096,1598.009719239925,1607.0252558562354,58.320395269021674,2,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:576975eed05a5e31838f0f205ad6e502e721d19ffc2726a58a659f10d4990b4f,10940312500,1,52855,STARLINK-4209,75.36262568783832,41507.418192963,False,2944.4679622487383,3471.6084766643776,1570.8399153834891,166.62652866282957,1.448465984979478,2942.9912767460664,2948.023584956284,0.29546441947331914,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:576975eed05a5e31838f0f205ad6e502e721d19ffc2726a58a659f10d4990b4f,10940312500,2,56539,STARLINK-6135,76.28720385401955,80951.186832707,False,2944.7634266682117,3743.4613073218766,1686.1359744478777,151.7734782428323,1.4440960240375218,2944.3944480597715,2945.676726627371,0.29546441947331914,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:576975eed05a5e31838f0f205ad6e502e721d19ffc2726a58a659f10d4990b4f,10940312500,3,65207,STARLINK-34901,65.55249057304685,68338.704912963,False,2959.440534952866,3678.5066606118316,1658.9857352813242,157.3169953159787,1.4274003976599536,2958.667980459233,2961.3161061766914,0.29546441947331914,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:576975eed05a5e31838f0f205ad6e502e721d19ffc2726a58a659f10d4990b4f,10940312500,4,69964,STARLINK-37914,47.693057407945666,20132.408976963,False,3443.3535860451366,4976.757893310164,2229.346524579894,150.05824434426452,0.918417258399872,3443.149596016467,3443.447936163223,0.29546441947331914,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:576975eed05a5e31838f0f205ad6e502e721d19ffc2726a58a659f10d4990b4f,10940312500,5,66484,STARLINK-35371,84.15855390567741,68837.085168963,False,3476.641438753202,5572.357797868017,2488.463116834037,124.08133407507172,0.4968530482795295,3471.1427489570838,3478.951083535715,0.29546441947331914,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:80d3d477c50f066c8609bb690c34c5a3a2b2e432aa1bedccb800bb707bc2adbf,10940312500,1,52705,STARLINK-3844,79.24886519012159,40199.384400963,False,290.9500829972434,144.95583225424846,119.70947793922234,39.09142755249807,0.01126449715419458,288.2704333892157,297.3925310099435,26.13155745287719,3,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:80d3d477c50f066c8609bb690c34c5a3a2b2e432aa1bedccb800bb707bc2adbf,10940312500,2,66484,STARLINK-35371,84.15855390567741,68837.085168963,False,317.0816404501206,325.0682351169581,255.78886560141666,11.836045022052245,0.4968530482795295,314.56122480289014,318.14287644984535,26.13155745287719,3,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:80d3d477c50f066c8609bb690c34c5a3a2b2e432aa1bedccb800bb707bc2adbf,10940312500,3,69839,STARLINK-37589,60.03223909608797,70532.408688707,False,474.3235142251524,521.7712841111683,410.23394486365595,12.830173593492614,0.41574190445537956,471.6860686612549,475.43302030207934,26.13155745287719,3,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:80d3d477c50f066c8609bb690c34c5a3a2b2e432aa1bedccb800bb707bc2adbf,10940312500,4,62839,STARLINK-11524,41.39505941025261,18142.652400963,False,536.2134460331173,478.48037672804213,377.4248032662083,36.0208340554946,0.06256294003566096,529.8100267889141,538.8973362573635,26.13155745287719,3,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:80d3d477c50f066c8609bb690c34c5a3a2b2e432aa1bedccb800bb707bc2adbf,10940312500,5,56547,STARLINK-6291,62.373506801765366,35823.868080963,False,668.6320141278409,783.521412342112,615.769105291601,10.29452818609292,0.40878226401088175,666.4586319092139,669.5469462686073,26.13155745287719,3,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:e39dbc64449d111f4acf3eab49161418f06a07f0474fdf0e132ddc9367219bde,10940312500,1,52855,STARLINK-4209,75.36262568783832,41507.418192963,False,9350.39824691615,11844.368231682723,1795.64570582843,107.29631208423643,10.380351065996193,9349.285190806742,9353.096328849984,64.50021687731714,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:e39dbc64449d111f4acf3eab49161418f06a07f0474fdf0e132ddc9367219bde,10940312500,2,56539,STARLINK-6135,76.28720385401955,80951.186832707,False,9414.898463793466,10313.112905892294,1589.5002956456428,119.33543715971985,10.384721026938148,9414.391281930708,9415.127644920252,64.50021687731714,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:e39dbc64449d111f4acf3eab49161418f06a07f0474fdf0e132ddc9367219bde,10940312500,3,65207,STARLINK-34901,65.55249057304685,68338.704912963,False,9416.34638157549,10945.575522623332,1674.5765387905658,115.21297557208743,10.401416653315717,9416.086968527425,9417.005489998954,64.50021687731714,0,4
cap-20260821T193440-17c2e0ebef6a,capture-90ee94c2fc35408f9150f80df0db29cc,d9dfe1bf3f194f57679d62948303905277fd1190,cap-20260821T193440-17c2e0ebef6a/stream-1/rx-1,sha256:e39dbc64449d111f4acf3eab49161418f06a07f0474fdf0e132ddc9367219bde,10940312500,4,69964,STARLINK-37914,47.693057407945666,20132.408976963,False,10338.64765913973,12484.94967828969,1925.646038467749,133.9627312924646,10.910399792575802,10337.586745804045,10339.101532860168,64.50021687731714,0,4
