session_id,radio_id,sample_rate_hz,inventory_segment,visit_index,phase_blind_priority,state,reason,channel,edge,supported,band_phase_resultant,tracked_coherence,wrong_pair_coherence,held_group_count
scan-fw-7c065eb56ec67d26,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1690,0.3403820210671219,abstained,ValueError: fewer than eight coherent physical-overlap bins,,,False,,,,
scan-fw-7c065eb56ec67d26,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1140,0.33771234867628147,abstained,ValueError: fewer than eight coherent physical-overlap bins,,,False,,,,
scan-fw-7c065eb56ec67d26,radio_pluto_5d4d,2500000,added_after_prior_cutoff,884,0.32563684661252945,abstained,ValueError: No qualified shared response,,,False,,,,
scan-fw-62f406d45bb93b70,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1425,0.5888344075238935,replayed,,4,lower,True,0.9653192564515637,0.14559199856323024,0.010570235223548961,3
scan-fw-62f406d45bb93b70,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1444,0.5689900057046069,replayed,,4,lower,True,0.9754804438262812,0.1452523093264808,0.013458405223327082,3
scan-fw-62f406d45bb93b70,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1438,0.5659950023341548,replayed,,4,lower,True,0.9714042486100454,0.1531564390226096,0.0018445210207342067,3
scan-fw-62f406d45bb93b70,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1445,0.561310253301215,replayed,,4,lower,True,0.9093547738126878,0.11005569087214234,0.007601043561263647,3
scan-fw-62f406d45bb93b70,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1466,0.5577956944996572,replayed,,4,lower,True,0.9644172788748563,0.14947341575109513,0.0014097679450813263,3
scan-fw-62f406d45bb93b70,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1446,0.5561944284088588,replayed,,4,lower,True,0.9569907942295837,0.1490645750686758,0.004509807604447063,3
scan-fw-62f406d45bb93b70,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1443,0.553279920978728,replayed,,4,lower,True,0.9523147159997086,0.14647063442038674,0.006904941994622234,3
scan-fw-62f406d45bb93b70,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1458,0.5522722087482256,replayed,,4,lower,True,0.9684699267353258,0.1459167286018219,0.012793601323936268,3
scan-fw-2485843ba12d930c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1654,0.6267098523195166,replayed,,1,lower,True,0.9522309030812315,0.14724592638379855,0.008933142157040415,3
scan-fw-2485843ba12d930c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1656,0.612496695614851,replayed,,1,lower,True,0.9100850948501629,0.13086410341584578,0.004438761374706547,3
scan-fw-2485843ba12d930c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1659,0.5691092536447907,replayed,,1,lower,False,0.28424396307597444,0.07370355471781184,0.008307536603924132,3
scan-fw-2485843ba12d930c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1657,0.567784574003429,replayed,,1,lower,True,0.9341839737422857,0.11789901218198236,0.0067363564140944295,3
scan-fw-2485843ba12d930c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1621,0.5286069992382894,replayed,,1,lower,True,0.9331306196740105,0.1275560526057337,0.01165173469601707,3
scan-fw-2485843ba12d930c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1643,0.5107430333414055,replayed,,1,lower,True,0.9630140992474415,0.1683659862851604,0.005875654551828699,3
scan-fw-2485843ba12d930c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1648,0.507745265936137,replayed,,1,lower,True,0.9076380582035096,0.16234639890704375,0.002366277435118921,3
scan-fw-2485843ba12d930c,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1634,0.5063473792084595,replayed,,1,lower,True,0.9524261617487396,0.12741927674748102,0.0048112539443179725,3
scan-fw-e1ebcc547d746172,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2011,0.4603148027151444,replayed,,2,upper,True,0.8963930509268918,0.1290708783949695,0.009452957063633522,3
scan-fw-e1ebcc547d746172,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1985,0.4530802965636229,abstained,ValueError: insufficient disjoint frequency support,,,False,,,,
scan-fw-e1ebcc547d746172,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1987,0.4365833362036531,replayed,,2,upper,True,0.8980219371866277,0.10582327326466183,0.00227632532750478,3
scan-fw-e1ebcc547d746172,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1371,0.4339974999231292,replayed,,3,upper,True,0.9098994416990833,0.11057416916607517,0.0104283493494341,3
scan-fw-e1ebcc547d746172,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1349,0.42680332901421797,replayed,,3,upper,True,0.9107838315005047,0.11274285378184636,0.01225282112692701,3
scan-fw-e1ebcc547d746172,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1359,0.42652651262012425,replayed,,3,upper,True,0.9151580355244479,0.1273187444537305,0.011365690043767042,3
scan-fw-e1ebcc547d746172,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2062,0.42141703249397755,replayed,,2,upper,True,0.9082035167723819,0.10622567168079124,0.006524234267547523,3
scan-fw-e1ebcc547d746172,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1996,0.41996813219156326,replayed,,2,upper,False,0.7835521157889851,0.10004128395375125,0.014461231808609323,3
scan-fw-66663d6211a0496a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1491,0.48565715331039644,replayed,,2,upper,True,0.9372234231186058,0.14593427823844582,0.014689298132420734,3
scan-fw-66663d6211a0496a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1468,0.47915140914089227,replayed,,2,upper,True,0.9427943864374174,0.1267743220178675,0.006868066693768299,3
scan-fw-66663d6211a0496a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1528,0.4730009247355313,replayed,,2,upper,True,0.9070002695957897,0.13063371898477671,0.008258323193868823,3
scan-fw-66663d6211a0496a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1471,0.4644406800772636,replayed,,2,upper,True,0.9349716225639707,0.1066903807839044,0.011181336546925904,3
scan-fw-66663d6211a0496a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1639,0.46109560070662114,replayed,,2,upper,False,0.5386384752086969,0.07365323387109533,0.008141784208924627,3
scan-fw-66663d6211a0496a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1530,0.4589497709614705,replayed,,2,upper,True,0.9319266279963337,0.08507383964787371,0.013869986738439456,3
scan-fw-66663d6211a0496a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1505,0.45881898554329614,replayed,,2,upper,True,0.9532162352656889,0.14453793658311387,0.004287317546688882,3
scan-fw-66663d6211a0496a,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1503,0.44891806531553835,replayed,,2,upper,True,0.9643127369777198,0.13581856722304303,0.006960437234542493,3
scan-fw-f6da9eae98421ce3,radio_pluto_5d4d,2500000,added_after_prior_cutoff,877,0.5448649589172893,replayed,,3,lower,True,0.9846128888242213,0.20442912462128712,0.0088344829829987,3
scan-fw-f6da9eae98421ce3,radio_pluto_5d4d,2500000,added_after_prior_cutoff,882,0.46533411082352966,abstained,ValueError: fewer than eight coherent physical-overlap bins,,,False,,,,
scan-fw-f6da9eae98421ce3,radio_pluto_5d4d,2500000,added_after_prior_cutoff,869,0.4626425628216848,abstained,ValueError: fewer than eight coherent physical-overlap bins,,,False,,,,
scan-fw-f6da9eae98421ce3,radio_pluto_5d4d,2500000,added_after_prior_cutoff,446,0.4530320323587715,replayed,,2,lower,True,0.9281419075752605,0.12162535364495193,0.006130361208366199,3
scan-fw-f6da9eae98421ce3,radio_pluto_5d4d,2500000,added_after_prior_cutoff,828,0.4439960239803058,replayed,,3,lower,True,0.9752029098328384,0.15383314815121768,0.006865881732537502,3
scan-fw-f6da9eae98421ce3,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1303,0.4411269826303345,replayed,,1,lower,True,0.9537788790794535,0.15693614003420261,0.0071299792424375456,3
scan-fw-f6da9eae98421ce3,radio_pluto_5d4d,2500000,added_after_prior_cutoff,891,0.4391238638070125,replayed,,3,lower,True,0.9650309191299211,0.18109187158233553,0.008661037450838219,3
scan-fw-f6da9eae98421ce3,radio_pluto_5d4d,2500000,added_after_prior_cutoff,918,0.4371458711729758,replayed,,3,lower,True,0.9672515733715026,0.17937017132067984,0.007137495537724907,3
scan-fw-67e47c7c54eb837e,radio_pluto_5d4d,2500000,added_after_prior_cutoff,580,0.5343773949484235,replayed,,2,lower,True,0.9026728193449757,0.10948095431187442,0.010056594881137075,3
scan-fw-67e47c7c54eb837e,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2019,0.5341334574162188,abstained,ValueError: No qualified shared response,,,False,,,,
scan-fw-67e47c7c54eb837e,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1989,0.533157612612574,replayed,,3,lower,True,0.8402255715899838,0.08566784992407565,0.006102765793658367,3
scan-fw-67e47c7c54eb837e,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1999,0.5329151512200211,replayed,,3,lower,True,0.9157634107603444,0.12427853609008822,0.0006803206482558583,3
scan-fw-67e47c7c54eb837e,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1977,0.5306169816442401,replayed,,3,lower,True,0.9643020234031715,0.14342780623223586,0.008792482370128356,3
scan-fw-67e47c7c54eb837e,radio_pluto_5d4d,2500000,added_after_prior_cutoff,582,0.5261917666852076,replayed,,2,lower,True,0.8290450807585071,0.10772421859561335,0.004085679466803009,3
scan-fw-67e47c7c54eb837e,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1982,0.5231483909987072,replayed,,3,lower,True,0.9230922320243233,0.11826290093458665,0.010622682275127441,3
scan-fw-67e47c7c54eb837e,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1187,0.5201553909791824,replayed,,3,lower,True,0.9840647358291074,0.20512473062944087,0.0007771778281177074,3
scan-fw-8168d37097616765,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1507,0.4856076864360415,replayed,,1,lower,True,0.9396191866328161,0.1227839920572464,0.013884411615929092,3
scan-fw-8168d37097616765,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1570,0.4699681119338784,abstained,ValueError: fewer than eight coherent physical-overlap bins,,,False,,,,
scan-fw-8168d37097616765,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1586,0.45811335365168476,replayed,,2,lower,True,0.9868841997892217,0.21850462707281654,0.004613319670367622,3
scan-fw-8168d37097616765,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1556,0.45059707892599493,replayed,,2,lower,True,0.9872765588993119,0.212119820269739,0.0062353491779581945,3
scan-fw-8168d37097616765,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1607,0.45045264161449916,replayed,,2,lower,True,0.989617678724934,0.20776489531850167,0.006344693842898758,3
scan-fw-8168d37097616765,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1622,0.4448496599152556,abstained,ValueError: ambiguous local phase increment near pi,,,False,,,,
scan-fw-8168d37097616765,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1528,0.4441982425684105,replayed,,1,lower,False,0.44901508736097023,0.0727571333316892,0.01656649305415326,3
scan-fw-8168d37097616765,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1584,0.4351006232603324,abstained,ValueError: No qualified shared response,,,False,,,,
scan-fw-a435095c505be59d,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1257,0.37668450734916936,replayed,,4,lower,True,0.96522388487336,0.14174484170281706,0.010166207227038171,3
scan-fw-a435095c505be59d,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1270,0.37263499090146435,replayed,,4,lower,True,0.9674999141797815,0.18128007417890482,0.003756817921703743,3
scan-fw-a435095c505be59d,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1273,0.3721388100753741,replayed,,4,lower,True,0.9796648263152316,0.1698263052656008,0.006849576510105682,3
scan-fw-a435095c505be59d,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1263,0.3656551878464561,replayed,,4,lower,True,0.964331563588771,0.12524069653200331,0.009108939220211467,3
scan-fw-a435095c505be59d,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1653,0.36496597409880627,abstained,ValueError: insufficient disjoint frequency support,,,False,,,,
scan-fw-a435095c505be59d,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2102,0.3644833481602347,replayed,,1,lower,True,0.9589977292734408,0.1685235719378532,0.0028474249581073277,3
scan-fw-a435095c505be59d,radio_pluto_5d4d,2500000,added_after_prior_cutoff,1670,0.3619499245746594,abstained,ValueError: ambiguous local phase increment near pi,,,False,,,,
scan-fw-a435095c505be59d,radio_pluto_5d4d,2500000,added_after_prior_cutoff,2103,0.35642946087752625,replayed,,2,lower,True,0.9736258611399965,0.16778265769940964,0.012265551982501292,3
