abstention_reasons,abstention_recommended,catalog_number,fit_rms_hz,heldout_rank,heldout_runner_nll_margin,leading_candidate_persisted_on_heldout,nominal_beats_both_wrong_times,nominal_beats_radio_null,radio_id,radio_null_delta,randomized_evaluation_rms_hz,rank,row_kind,scored_observation_count,selected_tau_seconds,session_id,source_observation_count,support_span_seconds,tracklet_id,training_runner_nll_margin,wrong_time_minus_delta,wrong_time_plus_delta
,,63272,137.66481405533773,,,,,,radio_pluto_5d4d,,242.61216991892047,2,review_candidate,,,scan-fw-98fb8c5147c1c77b,,,sha256:69988a7a35fe05acd32df35d96746a53c831f8852dae8fa2f88a414abc230d90,,,
,,62887,142.17036621615372,,,,,,radio_pluto_5d4d,,399.3861926428084,3,review_candidate,,,scan-fw-98fb8c5147c1c77b,,,sha256:69988a7a35fe05acd32df35d96746a53c831f8852dae8fa2f88a414abc230d90,,,
,,57230,164.95649028842718,,,,,,radio_pluto_5d4d,,460.5329596338133,4,review_candidate,,,scan-fw-98fb8c5147c1c77b,,,sha256:69988a7a35fe05acd32df35d96746a53c831f8852dae8fa2f88a414abc230d90,,,
,,100201,205.73293263343743,,,,,,radio_pluto_5d4d,,530.855428875928,5,review_candidate,,,scan-fw-98fb8c5147c1c77b,,,sha256:69988a7a35fe05acd32df35d96746a53c831f8852dae8fa2f88a414abc230d90,,,
,False,65929,,1,3.019655317219474,True,True,False,radio_pluto_5d4d,-0.9990221830788073,,1,physical_group_candidate,55,-2.0,scan-fw-98fb8c5147c1c77b,55,44.081794,sha256:46ca047bb8f128d0ea2530557a233824ba66a9f4053bdd1eed334e5e81ff7c39,4.207780359615242,19.969950383655487,23.729303403323286
,False,68846,,1,23.94994976911471,True,True,False,radio_pluto_5d4d,-0.006415067302469879,,1,physical_group_candidate,50,0.0,scan-fw-98fb8c5147c1c77b,50,33.5701416,sha256:fb51a3399aa7fb728415abf6382460de41f87c10bc95bc6267aaa1609a185a79,36.668217370393506,15.89183022638889,17.583472757715157
,False,63868,,1,0.311784141291497,True,True,False,radio_pluto_5d4d,-0.35631688273497275,,1,physical_group_candidate,43,-1.0,scan-fw-98fb8c5147c1c77b,43,33.3990328,sha256:728e2af7f9a98fb55f59d9837d1e034a280ca8b38d83285d1b8ea3fe46763427,1.0372121386278081,3.1062384208036633,11.940311816466135
,False,65377,,1,0.17802372033247593,True,True,True,radio_pluto_5d4d,0.18415558289939327,,1,physical_group_candidate,49,0.0,scan-fw-98fb8c5147c1c77b,49,30.7722388,sha256:77f1b9da9695b3997b203d2661c6c853f6064aafe7a73c9a38d3ee4f7cc4bd57,0.22280783167059326,9.281373872586613,0.977468917567478
,,68821,794.9668604332406,,,,,,radio_pluto_5d4d,,560.7767708183633,1,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:5c6c14dc09f7db477ac79b41f74c00d9b77def24a5b78b8cd598c2b010a2552c,,,
,,69233,2250.9685291887677,,,,,,radio_pluto_5d4d,,1393.6458381014252,2,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:5c6c14dc09f7db477ac79b41f74c00d9b77def24a5b78b8cd598c2b010a2552c,,,
,,62024,2820.1237185234195,,,,,,radio_pluto_5d4d,,3016.1158623468755,3,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:5c6c14dc09f7db477ac79b41f74c00d9b77def24a5b78b8cd598c2b010a2552c,,,
,,64864,4092.807465831105,,,,,,radio_pluto_5d4d,,4349.645220687428,4,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:5c6c14dc09f7db477ac79b41f74c00d9b77def24a5b78b8cd598c2b010a2552c,,,
,,57070,4652.869769621534,,,,,,radio_pluto_5d4d,,4534.970393277885,5,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:5c6c14dc09f7db477ac79b41f74c00d9b77def24a5b78b8cd598c2b010a2552c,,,
,,68841,138.7313117867241,,,,,,radio_pluto_5d4d,,139.21729347903903,1,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:71a8abf84f7db890535590a1553209756fb1a268a4b15b5e211e840205e23ea9,,,
,,58058,1158.1050472466745,,,,,,radio_pluto_5d4d,,1177.0407403114662,2,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:71a8abf84f7db890535590a1553209756fb1a268a4b15b5e211e840205e23ea9,,,
,,57070,1930.6997814531294,,,,,,radio_pluto_5d4d,,2115.710128816972,3,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:71a8abf84f7db890535590a1553209756fb1a268a4b15b5e211e840205e23ea9,,,
,,68821,3100.5855304035185,,,,,,radio_pluto_5d4d,,3368.730969212834,4,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:71a8abf84f7db890535590a1553209756fb1a268a4b15b5e211e840205e23ea9,,,
,,63554,3892.1640110992107,,,,,,radio_pluto_5d4d,,4215.971813529992,5,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:71a8abf84f7db890535590a1553209756fb1a268a4b15b5e211e840205e23ea9,,,
,,58058,86.82628881380501,,,,,,radio_pluto_5d4d,,87.45371876108688,1,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:99cd079acb800ff8d36dcfa2f325d0cefb918e3c6e05cbdd0a9e2df9f6a53c92,,,
,,68841,2431.71493546623,,,,,,radio_pluto_5d4d,,2503.4898910058987,2,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:99cd079acb800ff8d36dcfa2f325d0cefb918e3c6e05cbdd0a9e2df9f6a53c92,,,
,,68084,2886.248967576569,,,,,,radio_pluto_5d4d,,1910.240406659649,3,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:99cd079acb800ff8d36dcfa2f325d0cefb918e3c6e05cbdd0a9e2df9f6a53c92,,,
,,57225,2937.7729527782008,,,,,,radio_pluto_5d4d,,1780.1830425296607,4,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:99cd079acb800ff8d36dcfa2f325d0cefb918e3c6e05cbdd0a9e2df9f6a53c92,,,
,,59178,2991.4890410601392,,,,,,radio_pluto_5d4d,,1970.8050172752964,5,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:99cd079acb800ff8d36dcfa2f325d0cefb918e3c6e05cbdd0a9e2df9f6a53c92,,,
,,63873,167.3511833168463,,,,,,radio_pluto_5d4d,,137.84496162386557,1,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:c262d8ef1a40b577af9210f795b077fa865a5ebef1f5a8111639f691fbb2967f,,,
,,59710,1193.2827236984474,,,,,,radio_pluto_5d4d,,789.0847658954177,2,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:c262d8ef1a40b577af9210f795b077fa865a5ebef1f5a8111639f691fbb2967f,,,
,,100117,1510.0055855285348,,,,,,radio_pluto_5d4d,,1649.550253280376,3,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:c262d8ef1a40b577af9210f795b077fa865a5ebef1f5a8111639f691fbb2967f,,,
,,69679,2443.525828724995,,,,,,radio_pluto_5d4d,,3413.954866955028,4,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:c262d8ef1a40b577af9210f795b077fa865a5ebef1f5a8111639f691fbb2967f,,,
,,66973,2828.1813081020414,,,,,,radio_pluto_5d4d,,1747.19959092881,5,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:c262d8ef1a40b577af9210f795b077fa865a5ebef1f5a8111639f691fbb2967f,,,
,,68821,543.2173224330684,,,,,,radio_pluto_5d4d,,497.1357162503439,1,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:01180fda69cc695eb5b8e8456e7d140cd4dbf373b1574aa118bd849c5ac96aff,,,
,,69233,976.1331982168034,,,,,,radio_pluto_5d4d,,897.0475421907545,2,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:01180fda69cc695eb5b8e8456e7d140cd4dbf373b1574aa118bd849c5ac96aff,,,
,,62024,2256.374953185672,,,,,,radio_pluto_5d4d,,2951.0923396465573,3,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:01180fda69cc695eb5b8e8456e7d140cd4dbf373b1574aa118bd849c5ac96aff,,,
,,64864,3194.8977473910895,,,,,,radio_pluto_5d4d,,4217.223582970183,4,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:01180fda69cc695eb5b8e8456e7d140cd4dbf373b1574aa118bd849c5ac96aff,,,
,,57070,3429.323315332922,,,,,,radio_pluto_5d4d,,4310.483220746971,5,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:01180fda69cc695eb5b8e8456e7d140cd4dbf373b1574aa118bd849c5ac96aff,,,
,,62024,130.9580843003005,,,,,,radio_pluto_5d4d,,159.07799788710975,1,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:828f85124f0a61458c83fc745efe3fe380c2d81b782b6f4dbdf64b28c9d79ae2,,,
,,64864,487.48958633668497,,,,,,radio_pluto_5d4d,,453.29502189234614,2,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:828f85124f0a61458c83fc745efe3fe380c2d81b782b6f4dbdf64b28c9d79ae2,,,
,,57070,812.9410816471315,,,,,,radio_pluto_5d4d,,972.4101971117142,3,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:828f85124f0a61458c83fc745efe3fe380c2d81b782b6f4dbdf64b28c9d79ae2,,,
,,68841,1440.9693094529202,,,,,,radio_pluto_5d4d,,1532.2820942949272,4,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:828f85124f0a61458c83fc745efe3fe380c2d81b782b6f4dbdf64b28c9d79ae2,,,
,,59040,2481.9051129488907,,,,,,radio_pluto_5d4d,,2133.883694813369,5,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:828f85124f0a61458c83fc745efe3fe380c2d81b782b6f4dbdf64b28c9d79ae2,,,
,,63322,97.9411799313667,,,,,,radio_pluto_5d4d,,143.17195370591887,1,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:73dc8c8c443eb4f370ea201956102ae7448fa5fd80735c25a754755ee9e3ca0d,,,
,,62883,690.8496102198259,,,,,,radio_pluto_5d4d,,950.7862460730014,2,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:73dc8c8c443eb4f370ea201956102ae7448fa5fd80735c25a754755ee9e3ca0d,,,
,,62027,749.0318653492244,,,,,,radio_pluto_5d4d,,1147.127795175588,3,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:73dc8c8c443eb4f370ea201956102ae7448fa5fd80735c25a754755ee9e3ca0d,,,
,,48116,1316.5338191522735,,,,,,radio_pluto_5d4d,,1064.9903951840927,4,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:73dc8c8c443eb4f370ea201956102ae7448fa5fd80735c25a754755ee9e3ca0d,,,
,,65439,1645.43469638752,,,,,,radio_pluto_5d4d,,1561.4964476418065,5,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:73dc8c8c443eb4f370ea201956102ae7448fa5fd80735c25a754755ee9e3ca0d,,,
,,68841,141.15914671221412,,,,,,radio_pluto_5d4d,,183.45307916658763,1,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:97d2e41ad679b503f36df4b032aab0475cf279b25675956df224a0bd94e51773,,,
,,58058,956.5562351235957,,,,,,radio_pluto_5d4d,,1147.5439603481495,2,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:97d2e41ad679b503f36df4b032aab0475cf279b25675956df224a0bd94e51773,,,
,,57070,1838.7766212472288,,,,,,radio_pluto_5d4d,,2064.31480835501,3,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:97d2e41ad679b503f36df4b032aab0475cf279b25675956df224a0bd94e51773,,,
,,68821,2861.25000064208,,,,,,radio_pluto_5d4d,,3369.4053385606076,4,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:97d2e41ad679b503f36df4b032aab0475cf279b25675956df224a0bd94e51773,,,
,,67056,3852.4755960676607,,,,,,radio_pluto_5d4d,,3849.5766920434085,5,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:97d2e41ad679b503f36df4b032aab0475cf279b25675956df224a0bd94e51773,,,
,,69679,190.2756764895931,,,,,,radio_pluto_5d4d,,170.005536354025,1,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:2c70750cbc2fdc6616a11bee643b36586b6926aba4a3a1ea867a09effde4ed9f,,,
,,49724,5385.409655147923,,,,,,radio_pluto_5d4d,,5324.81399647054,2,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:2c70750cbc2fdc6616a11bee643b36586b6926aba4a3a1ea867a09effde4ed9f,,,
,,66973,5848.4568234742055,,,,,,radio_pluto_5d4d,,5754.321377277296,3,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:2c70750cbc2fdc6616a11bee643b36586b6926aba4a3a1ea867a09effde4ed9f,,,
,,59710,6926.274480412737,,,,,,radio_pluto_5d4d,,6733.1413277361,4,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:2c70750cbc2fdc6616a11bee643b36586b6926aba4a3a1ea867a09effde4ed9f,,,
,,65439,7319.951533261489,,,,,,radio_pluto_5d4d,,7348.48333103891,5,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:2c70750cbc2fdc6616a11bee643b36586b6926aba4a3a1ea867a09effde4ed9f,,,
,,63322,142.66747429787807,,,,,,radio_pluto_5d4d,,238.62673563623292,1,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:1451febb565848dd1c8dfa2bddfcb0bee570753fb6d99d7a5b0771f0057a19d5,,,
,,68165,684.9960350899337,,,,,,radio_pluto_5d4d,,878.7714034422248,2,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:1451febb565848dd1c8dfa2bddfcb0bee570753fb6d99d7a5b0771f0057a19d5,,,
,,57849,985.6937087986083,,,,,,radio_pluto_5d4d,,1289.305586514009,3,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:1451febb565848dd1c8dfa2bddfcb0bee570753fb6d99d7a5b0771f0057a19d5,,,
,,57253,1094.8971003708534,,,,,,radio_pluto_5d4d,,1438.5358983208412,4,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:1451febb565848dd1c8dfa2bddfcb0bee570753fb6d99d7a5b0771f0057a19d5,,,
,,48116,1326.450221642566,,,,,,radio_pluto_5d4d,,1724.1056868182031,5,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:1451febb565848dd1c8dfa2bddfcb0bee570753fb6d99d7a5b0771f0057a19d5,,,
,,69679,145.10368104669521,,,,,,radio_pluto_5d4d,,156.80959009742787,1,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:65c29ac241ac56222e86982d18d3cc996ed349ea1c375a1a2219b9dd6c25f151,,,
,,49724,6149.106827825208,,,,,,radio_pluto_5d4d,,4619.103153077943,2,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:65c29ac241ac56222e86982d18d3cc996ed349ea1c375a1a2219b9dd6c25f151,,,
,,66973,6642.38684814044,,,,,,radio_pluto_5d4d,,5069.520806882563,3,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:65c29ac241ac56222e86982d18d3cc996ed349ea1c375a1a2219b9dd6c25f151,,,
,,59710,7750.318011623618,,,,,,radio_pluto_5d4d,,6164.556757108,4,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:65c29ac241ac56222e86982d18d3cc996ed349ea1c375a1a2219b9dd6c25f151,,,
,,63873,8211.039162808222,,,,,,radio_pluto_5d4d,,6804.741741634459,5,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:65c29ac241ac56222e86982d18d3cc996ed349ea1c375a1a2219b9dd6c25f151,,,
,,63322,75.36980065112994,,,,,,radio_pluto_5d4d,,103.56783020109633,1,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:0f0326b9b0cb70dd44ec9e2d45725e687be533c34744e7dbd24b65341ffb5280,,,
,,62883,501.0449481146198,,,,,,radio_pluto_5d4d,,639.5493343456834,2,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:0f0326b9b0cb70dd44ec9e2d45725e687be533c34744e7dbd24b65341ffb5280,,,
,,62027,636.2727150023884,,,,,,radio_pluto_5d4d,,517.2949940873665,3,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:0f0326b9b0cb70dd44ec9e2d45725e687be533c34744e7dbd24b65341ffb5280,,,
,,48116,947.5645593277094,,,,,,radio_pluto_5d4d,,1275.156039447478,4,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:0f0326b9b0cb70dd44ec9e2d45725e687be533c34744e7dbd24b65341ffb5280,,,
,,65439,1165.934628687133,,,,,,radio_pluto_5d4d,,1677.1329467447526,5,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:0f0326b9b0cb70dd44ec9e2d45725e687be533c34744e7dbd24b65341ffb5280,,,
,,65440,109.80853155738266,,,,,,radio_pluto_5d4d,,103.84789507334577,1,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:ff3810000dcfbd2ab1e6da49c613e16f91baa9c38fc76732c971b57a8912eb31,,,
,,52642,446.39723015752924,,,,,,radio_pluto_5d4d,,403.1885193229249,2,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:ff3810000dcfbd2ab1e6da49c613e16f91baa9c38fc76732c971b57a8912eb31,,,
,,100113,1142.7204077523584,,,,,,radio_pluto_5d4d,,1000.7540040328446,3,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:ff3810000dcfbd2ab1e6da49c613e16f91baa9c38fc76732c971b57a8912eb31,,,
,,52687,1437.317879792121,,,,,,radio_pluto_5d4d,,1349.80566351214,4,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:ff3810000dcfbd2ab1e6da49c613e16f91baa9c38fc76732c971b57a8912eb31,,,
,,68157,2473.103062980086,,,,,,radio_pluto_5d4d,,2372.138850181008,5,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:ff3810000dcfbd2ab1e6da49c613e16f91baa9c38fc76732c971b57a8912eb31,,,
,,69233,66.1228885213937,,,,,,radio_pluto_5d4d,,32.395589148704886,1,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:0f03915e3f4a32e8ec559a2f1151c81f472e0c2caaa1c19777dc0bea3dab966a,,,
,,62024,158.39675783532658,,,,,,radio_pluto_5d4d,,198.91232517870495,2,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:0f03915e3f4a32e8ec559a2f1151c81f472e0c2caaa1c19777dc0bea3dab966a,,,
,,64864,272.1677957894049,,,,,,radio_pluto_5d4d,,269.0588056288594,3,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:0f03915e3f4a32e8ec559a2f1151c81f472e0c2caaa1c19777dc0bea3dab966a,,,
,,59040,372.1626436486519,,,,,,radio_pluto_5d4d,,447.35941151800205,4,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:0f03915e3f4a32e8ec559a2f1151c81f472e0c2caaa1c19777dc0bea3dab966a,,,
,,100194,434.65560749281633,,,,,,radio_pluto_5d4d,,514.172905915867,5,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:0f03915e3f4a32e8ec559a2f1151c81f472e0c2caaa1c19777dc0bea3dab966a,,,
,,63322,119.15749540641599,,,,,,radio_pluto_5d4d,,264.9160302966051,1,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:ad0432f987a5f2328e30d590e531a602d55844c919068fda5a8db9adb9c64b18,,,
,,62883,319.5405505508925,,,,,,radio_pluto_5d4d,,689.0459290519611,2,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:ad0432f987a5f2328e30d590e531a602d55844c919068fda5a8db9adb9c64b18,,,
,,62027,405.55994862175805,,,,,,radio_pluto_5d4d,,1375.955258014569,3,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:ad0432f987a5f2328e30d590e531a602d55844c919068fda5a8db9adb9c64b18,,,
,,48116,656.3179297050999,,,,,,radio_pluto_5d4d,,699.1771857877561,4,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:ad0432f987a5f2328e30d590e531a602d55844c919068fda5a8db9adb9c64b18,,,
,,65439,759.0055438934753,,,,,,radio_pluto_5d4d,,619.1642124530402,5,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:ad0432f987a5f2328e30d590e531a602d55844c919068fda5a8db9adb9c64b18,,,
,,63873,102.27911035661226,,,,,,radio_pluto_5d4d,,178.11763406352273,1,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:3a9b5f5dbd5ca9c4604688ceb17984f63a2e11311fb883c418b5fceb0a9f565b,,,
,,100117,505.13010098651205,,,,,,radio_pluto_5d4d,,765.694956968458,2,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:3a9b5f5dbd5ca9c4604688ceb17984f63a2e11311fb883c418b5fceb0a9f565b,,,
,,69679,629.758999020328,,,,,,radio_pluto_5d4d,,1085.7223268455741,3,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:3a9b5f5dbd5ca9c4604688ceb17984f63a2e11311fb883c418b5fceb0a9f565b,,,
,,59710,701.8383910845193,,,,,,radio_pluto_5d4d,,663.8077324121265,4,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:3a9b5f5dbd5ca9c4604688ceb17984f63a2e11311fb883c418b5fceb0a9f565b,,,
,,66973,1700.3708839526205,,,,,,radio_pluto_5d4d,,1583.968699206943,5,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:3a9b5f5dbd5ca9c4604688ceb17984f63a2e11311fb883c418b5fceb0a9f565b,,,
,,58058,96.85337996495835,,,,,,radio_pluto_5d4d,,128.96743049811366,1,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:c1abbc16183a92267a9f71b43a7bf3e2be51922eda3a1efe0ae146908d718daf,,,
,,68084,396.3241730837208,,,,,,radio_pluto_5d4d,,678.9600205966516,2,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:c1abbc16183a92267a9f71b43a7bf3e2be51922eda3a1efe0ae146908d718daf,,,
,,59178,400.3185216954068,,,,,,radio_pluto_5d4d,,682.8338715902496,3,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:c1abbc16183a92267a9f71b43a7bf3e2be51922eda3a1efe0ae146908d718daf,,,
,,57225,618.1385377630216,,,,,,radio_pluto_5d4d,,884.4448314146108,4,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:c1abbc16183a92267a9f71b43a7bf3e2be51922eda3a1efe0ae146908d718daf,,,
,,52642,887.3444548708932,,,,,,radio_pluto_5d4d,,1470.120157832148,5,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:c1abbc16183a92267a9f71b43a7bf3e2be51922eda3a1efe0ae146908d718daf,,,
,,58058,70.96673051345968,,,,,,radio_pluto_5d4d,,94.9460961234303,1,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:7365bae1768d9801a037a60c3ed551a1fd6dc1ddf35f13270ba5e6d48740ec37,,,
,,57070,586.3477576355475,,,,,,radio_pluto_5d4d,,533.3297730700716,2,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:7365bae1768d9801a037a60c3ed551a1fd6dc1ddf35f13270ba5e6d48740ec37,,,
,,68841,710.8463897800934,,,,,,radio_pluto_5d4d,,705.3886767463455,3,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:7365bae1768d9801a037a60c3ed551a1fd6dc1ddf35f13270ba5e6d48740ec37,,,
,,68821,846.600712851438,,,,,,radio_pluto_5d4d,,731.7802386408908,4,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:7365bae1768d9801a037a60c3ed551a1fd6dc1ddf35f13270ba5e6d48740ec37,,,
,,59040,1629.5116059823358,,,,,,radio_pluto_5d4d,,1506.2797468742501,5,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:7365bae1768d9801a037a60c3ed551a1fd6dc1ddf35f13270ba5e6d48740ec37,,,
,,58103,150.45758641267503,,,,,,radio_pluto_5d4d,,147.6408734518715,1,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:0f8dbb0cdac752ff0c2f4061650821aeb5622ee7a1c1bec2b9b344891db5f6fb,,,
,,57644,204.71369883855857,,,,,,radio_pluto_5d4d,,325.0477983736184,2,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:0f8dbb0cdac752ff0c2f4061650821aeb5622ee7a1c1bec2b9b344891db5f6fb,,,
,,66257,333.6260656018422,,,,,,radio_pluto_5d4d,,252.38926004008806,3,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:0f8dbb0cdac752ff0c2f4061650821aeb5622ee7a1c1bec2b9b344891db5f6fb,,,
,,69233,385.64444453035924,,,,,,radio_pluto_5d4d,,848.7805345098518,4,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:0f8dbb0cdac752ff0c2f4061650821aeb5622ee7a1c1bec2b9b344891db5f6fb,,,
,,100117,390.8929736048498,,,,,,radio_pluto_5d4d,,819.2169444573473,5,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:0f8dbb0cdac752ff0c2f4061650821aeb5622ee7a1c1bec2b9b344891db5f6fb,,,
,,62024,104.96182261321552,,,,,,radio_pluto_5d4d,,65.36244658333334,1,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:68d861f8084b432d3a1116d10825355361caeddb0addcf60b3781de0e5efa71b,,,
,,64864,374.80862037919434,,,,,,radio_pluto_5d4d,,339.3746206337255,2,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:68d861f8084b432d3a1116d10825355361caeddb0addcf60b3781de0e5efa71b,,,
,,57070,569.8087710953316,,,,,,radio_pluto_5d4d,,421.30843837442006,3,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:68d861f8084b432d3a1116d10825355361caeddb0addcf60b3781de0e5efa71b,,,
,,68821,1113.2367664309625,,,,,,radio_pluto_5d4d,,1713.8093914477927,4,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:68d861f8084b432d3a1116d10825355361caeddb0addcf60b3781de0e5efa71b,,,
,,68841,1135.7859298683647,,,,,,radio_pluto_5d4d,,959.1440207039673,5,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:68d861f8084b432d3a1116d10825355361caeddb0addcf60b3781de0e5efa71b,,,
,,62024,287.8907478243976,,,,,,radio_pluto_5d4d,,110.61216616717755,1,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:776429a222728b2b27f7d0665f6315553c470f8f761b06660fcad3de5b8c0ac5,,,
,,64864,304.63746871343614,,,,,,radio_pluto_5d4d,,225.66481909594904,2,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:776429a222728b2b27f7d0665f6315553c470f8f761b06660fcad3de5b8c0ac5,,,
,,59040,367.73027972081985,,,,,,radio_pluto_5d4d,,435.3076314590958,3,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:776429a222728b2b27f7d0665f6315553c470f8f761b06660fcad3de5b8c0ac5,,,
,,100194,401.3588607969923,,,,,,radio_pluto_5d4d,,531.5900647575864,4,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:776429a222728b2b27f7d0665f6315553c470f8f761b06660fcad3de5b8c0ac5,,,
,,69233,541.5452634340187,,,,,,radio_pluto_5d4d,,562.5748822694984,5,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:776429a222728b2b27f7d0665f6315553c470f8f761b06660fcad3de5b8c0ac5,,,
,,68841,67.52611832717537,,,,,,radio_pluto_5d4d,,85.40516601521772,1,review_candidate,,,scan-fw-32ebdbd20401472f,,,sha256:ba70d7fbf092bf6488e9b284d99a2d56b0967639540bf580c8dfe9acfca7391c,,,
