actual_rf_hz,channel,edge,normalized_rate_hz_per_s,observation_count,radio_id,receiver_id,residual_rms_hz,sample_rate_hz,session_id,span_seconds,tracklet_id
11440312496.0,3,upper,-3600.7080357514865,26,radio_pluto_5d4d,1,282.1722361571826,2500000,scan-fw-32ebdbd20401472f,16.8202772,sha256:ad0432f987a5f2328e30d590e531a602d55844c919068fda5a8db9adb9c64b18
11190312500.0,2,upper,-3253.5096210026295,44,radio_pluto_5d4d,0,845.9121139493768,2500000,scan-fw-32ebdbd20401472f,24.7548108,sha256:1451febb565848dd1c8dfa2bddfcb0bee570753fb6d99d7a5b0771f0057a19d5
10940312500.0,1,upper,-3014.8708990481764,13,radio_pluto_5d4d,0,152.25298469564328,2500000,scan-fw-32ebdbd20401472f,7.9562324,sha256:9d2287966df25b6f2136ed247385aa2b5c2ee24d49d853c7511facb01a4cecbc
11690312500.0,4,upper,-4079.947198096973,8,radio_pluto_5d4d,0,42.89658702911123,2500000,scan-fw-32ebdbd20401472f,4.2869776,sha256:1ca8a7850c79446b2b18ad55c4a82595d1e94a6bd2395a41db8d05dcbf41faca
10940312500.0,1,upper,-4329.874012582739,41,radio_pluto_5d4d,0,214.43282979232615,2500000,scan-fw-32ebdbd20401472f,23.6123016,sha256:65c29ac241ac56222e86982d18d3cc996ed349ea1c375a1a2219b9dd6c25f151
10940312500.0,1,upper,-4344.148190423406,33,radio_pluto_5d4d,1,287.3418050304046,2500000,scan-fw-32ebdbd20401472f,25.2376272,sha256:2c70750cbc2fdc6616a11bee643b36586b6926aba4a3a1ea867a09effde4ed9f
11440312496.0,3,upper,-3543.5439546935168,42,radio_pluto_5d4d,1,527.7360246425181,2500000,scan-fw-32ebdbd20401472f,29.164408,sha256:c262d8ef1a40b577af9210f795b077fa865a5ebef1f5a8111639f691fbb2967f
11690312500.0,4,upper,-3579.349682833045,20,radio_pluto_5d4d,1,142.73501384644578,2500000,scan-fw-32ebdbd20401472f,16.5736748,sha256:3a9b5f5dbd5ca9c4604688ceb17984f63a2e11311fb883c418b5fceb0a9f565b
11440312496.0,3,upper,-3558.36001033611,14,radio_pluto_5d4d,0,91.0323713860271,2500000,scan-fw-32ebdbd20401472f,10.6803344,sha256:2fd0bbde1b5f0e4dce0a887edf453ba201f1c55c1684609198cd784b9f5648e2
11690312500.0,4,upper,-3485.863118767544,21,radio_pluto_5d4d,1,161.38170489443507,2500000,scan-fw-32ebdbd20401472f,13.2094216,sha256:0f8dbb0cdac752ff0c2f4061650821aeb5622ee7a1c1bec2b9b344891db5f6fb
10940312500.0,1,upper,-4101.401894753134,66,radio_pluto_5d4d,1,980.7829815189529,2500000,scan-fw-32ebdbd20401472f,34.2975812,sha256:5c6c14dc09f7db477ac79b41f74c00d9b77def24a5b78b8cd598c2b010a2552c
10940312500.0,1,upper,-4160.477709294069,48,radio_pluto_5d4d,0,699.4227838663905,2500000,scan-fw-32ebdbd20401472f,28.5629076,sha256:01180fda69cc695eb5b8e8456e7d140cd4dbf373b1574aa118bd849c5ac96aff
11190312500.0,2,upper,-3693.412115195772,31,radio_pluto_5d4d,1,848.5943944944354,2500000,scan-fw-32ebdbd20401472f,27.6615464,sha256:828f85124f0a61458c83fc745efe3fe380c2d81b782b6f4dbdf64b28c9d79ae2
11690312500.0,4,upper,-3819.475608268598,14,radio_pluto_5d4d,1,138.16924100172935,2500000,scan-fw-32ebdbd20401472f,12.8296144,sha256:68d861f8084b432d3a1116d10825355361caeddb0addcf60b3781de0e5efa71b
10940312500.0,1,upper,-3823.455700454307,9,radio_pluto_5d4d,1,160.79270888164328,2500000,scan-fw-32ebdbd20401472f,4.5522728,sha256:461971a4c2c41677e611e502b28a4288b7cc7e6c684c6fc62e6cdfd91248f9dd
11190312500.0,2,upper,-3448.501382907781,15,radio_pluto_5d4d,0,324.9807557152673,2500000,scan-fw-32ebdbd20401472f,12.5468892,sha256:776429a222728b2b27f7d0665f6315553c470f8f761b06660fcad3de5b8c0ac5
10940312500.0,1,upper,-3124.9714859050596,24,radio_pluto_5d4d,1,862.0701446566973,2500000,scan-fw-32ebdbd20401472f,18.9268024,sha256:0f03915e3f4a32e8ec559a2f1151c81f472e0c2caaa1c19777dc0bea3dab966a
10940312500.0,1,upper,-3386.032959324111,9,radio_pluto_5d4d,0,194.7639110254409,2500000,scan-fw-32ebdbd20401472f,8.0202584,sha256:6f9f4c6114facc873fa7f4ce4c659788496c053c6eeeb90a16ad30ee2114016f
11440312496.0,3,upper,-3600.27413549162,58,radio_pluto_5d4d,1,811.4107552966775,2500000,scan-fw-32ebdbd20401472f,31.0921748,sha256:71a8abf84f7db890535590a1553209756fb1a268a4b15b5e211e840205e23ea9
11690312500.0,4,upper,-3562.9737879892277,16,radio_pluto_5d4d,0,292.5271207870558,2500000,scan-fw-32ebdbd20401472f,15.417686,sha256:7365bae1768d9801a037a60c3ed551a1fd6dc1ddf35f13270ba5e6d48740ec37
11690312500.0,4,upper,-3551.8794979330705,13,radio_pluto_5d4d,1,196.9622854177256,2500000,scan-fw-32ebdbd20401472f,15.0176836,sha256:675391059c89d0210975162358063f3373c836eca80716e990f488134a6ce7e0
10940312500.0,1,upper,-3602.914439347813,58,radio_pluto_5d4d,1,785.9161336963507,2500000,scan-fw-32ebdbd20401472f,26.8201792,sha256:97d2e41ad679b503f36df4b032aab0475cf279b25675956df224a0bd94e51773
11190312500.0,2,upper,-3576.940431074657,33,radio_pluto_5d4d,0,523.4922741086327,2500000,scan-fw-32ebdbd20401472f,29.2463964,sha256:99cd079acb800ff8d36dcfa2f325d0cefb918e3c6e05cbdd0a9e2df9f6a53c92
11190312500.0,2,upper,-3708.6612699791312,12,radio_pluto_5d4d,1,78.14212981051872,2500000,scan-fw-32ebdbd20401472f,11.1202728,sha256:ea2e27627dc17535567b673d089f251a707a8bea5f730fbbaf1e85f30b0399e4
11690312500.0,4,upper,-3387.79362252947,28,radio_pluto_5d4d,0,352.14384255267476,2500000,scan-fw-32ebdbd20401472f,15.718686,sha256:c1abbc16183a92267a9f71b43a7bf3e2be51922eda3a1efe0ae146908d718daf
10940312500.0,1,upper,-2681.471953367582,16,radio_pluto_5d4d,1,251.60386776563183,2500000,scan-fw-32ebdbd20401472f,12.2894216,sha256:ba70d7fbf092bf6488e9b284d99a2d56b0967639540bf580c8dfe9acfca7391c
11190312500.0,2,upper,-3957.040620340613,35,radio_pluto_5d4d,0,389.13054535548315,2500000,scan-fw-32ebdbd20401472f,21.5682164,sha256:ff3810000dcfbd2ab1e6da49c613e16f91baa9c38fc76732c971b57a8912eb31
11209687498.0,3,lower,-3114.6768961958082,24,radio_pluto_5d4d,0,447.85717949284737,2500000,scan-fw-b97ce25ed1ac630f,14.5733884,sha256:281405c77ce038c81cb1991ebe08d6d3a8c15f3d7d8448579c0beab6800a2301
11459687500.0,4,lower,-3796.9571531661372,8,radio_pluto_5d4d,0,37.38219885894079,2500000,scan-fw-b97ce25ed1ac630f,6.613636,sha256:543a53ae92e0faca638351d590bb9e27d40a61a1d5e37884c1194278c5ede2a0
11459687500.0,4,lower,-4175.114611017689,21,radio_pluto_5d4d,1,127.20340095656677,2500000,scan-fw-b97ce25ed1ac630f,14.9509584,sha256:ff840cd9bf5cdd7575c15a6a1fce4ab909448e96fd7390a9f4db08879dd115c3
11459687500.0,4,lower,-4058.554146194479,29,radio_pluto_5d4d,0,491.3313303871293,2500000,scan-fw-b97ce25ed1ac630f,26.1948652,sha256:797ea61a79f089a8b0fd60aa08a6850b043838e7b531af1cfc51ea864d6b44e9
10959687498.0,2,lower,-3963.6283443977172,51,radio_pluto_5d4d,1,773.5135468236732,2500000,scan-fw-b97ce25ed1ac630f,27.7788016,sha256:178e61b8cc5825201e43e44060f77a14435a290e689a52258596b5afb46f0f3c
10709687498.0,1,lower,-4132.848491424379,31,radio_pluto_5d4d,1,204.59563405054917,2500000,scan-fw-b97ce25ed1ac630f,16.8348824,sha256:4fdc5a8cb748c9ad26a62ef8f04337ec0662c32d8c700da62cb03f8653d5ace9
10959687498.0,2,lower,-4041.212435497921,17,radio_pluto_5d4d,0,477.7717622839045,2500000,scan-fw-b97ce25ed1ac630f,21.8655372,sha256:110977829569d4e29122c50491cada3c00ca12f53c94715d9fd6864f4e41a732
11459687500.0,4,lower,-3660.278697274142,46,radio_pluto_5d4d,1,975.3954609969293,2500000,scan-fw-b97ce25ed1ac630f,22.6867932,sha256:6fb22a101c13b52cec6176883fc3d098553dca6bbeb6dff8084b25a9e79c3614
10709687498.0,1,lower,-3066.8056575085707,18,radio_pluto_5d4d,1,771.9895914829283,2500000,scan-fw-b97ce25ed1ac630f,18.5988272,sha256:e03fe2d16fd60099b4cee5e270c25d520baac2d692ce8bb32e87efc7d832e246
10959687498.0,2,lower,-2927.588500899423,27,radio_pluto_5d4d,1,556.7838425871142,2500000,scan-fw-b97ce25ed1ac630f,15.9321168,sha256:dd4bcbede8a5dae7509f9251899126bb2171d949289a94b7d781488658bac39a
11459687500.0,4,lower,-2711.7422191629794,19,radio_pluto_5d4d,1,237.84940206094169,2500000,scan-fw-b97ce25ed1ac630f,9.6799504,sha256:93eacdf5bd2060003aedc91580fc6812870d8af592f18d6ff9554e6f0ad620ca
10709687498.0,1,lower,-3457.8240580619427,25,radio_pluto_5d4d,0,518.1449399258112,2500000,scan-fw-b97ce25ed1ac630f,23.7268544,sha256:384563fda38e6f56d9c0132966eb04e19bc45895b5403274bfbba0e0b1f1361f
11209687498.0,3,lower,-3318.1647444480327,13,radio_pluto_5d4d,0,423.5319770616977,2500000,scan-fw-b97ce25ed1ac630f,13.6537592,sha256:37a25ffdbd87a8fa6d6405c25dd9e1dabbd0898d25e0e7eaeb998c8781eba81d
11209687498.0,3,lower,-4259.44972025777,48,radio_pluto_5d4d,0,695.7589070487397,2500000,scan-fw-b97ce25ed1ac630f,32.139,sha256:9e9f719efabc0f56f6627eaa273c67efcdc3485d088d89e87c85c2d1b1aa629f
11459687500.0,4,lower,-3984.8051397123063,30,radio_pluto_5d4d,0,227.98112409473367,2500000,scan-fw-b97ce25ed1ac630f,14.0975564,sha256:956859b18f4e3f2f1fb274bb1b6d72ff3ad7f8697e39fd864486fbc41a08febe
10709687498.0,1,lower,-3703.01062838377,47,radio_pluto_5d4d,1,251.7860815159458,2500000,scan-fw-b97ce25ed1ac630f,33.4883612,sha256:25229c86cb1f51ad62662c626296dbc9be6a99041ee4925a181ca992a4e0e009
10959687498.0,2,lower,-3698.174053409996,63,radio_pluto_5d4d,1,283.320867632032,2500000,scan-fw-b97ce25ed1ac630f,32.9469872,sha256:4b23cda387a3a163c062e8b81f694f1f8693baeaa97bf9f05a9d4a73668029ce
11459687500.0,4,lower,-3709.483754963174,59,radio_pluto_5d4d,1,210.44139261224947,2500000,scan-fw-b97ce25ed1ac630f,30.4828688,sha256:75ea457785a281970971f269210ad7ea5cb88731b04202fe8d96612239863666
11209687498.0,3,lower,-3738.8911607701534,24,radio_pluto_5d4d,0,113.5798844955219,2500000,scan-fw-b97ce25ed1ac630f,22.5615452,sha256:971a5d13a1f736474fba96e5125509f67d29f602c461771eba140eec2f147df9
10959687498.0,2,lower,-3742.377546215007,37,radio_pluto_5d4d,1,140.68109619560857,2500000,scan-fw-b97ce25ed1ac630f,21.6388428,sha256:02d478f2177c987777ed8fc6a64d5f2aac80976bf86237438eca93273730cb2d
10959687498.0,2,lower,-3735.6609060758637,40,radio_pluto_5d4d,0,125.9971993688944,2500000,scan-fw-b97ce25ed1ac630f,21.5188424,sha256:b58d9cda146f2b188a962979aad6ba3797f02fede3ada75715ed6cbfda8daa87
11209687498.0,3,lower,-3717.0319859185142,14,radio_pluto_5d4d,0,233.89987448336808,2500000,scan-fw-b97ce25ed1ac630f,14.5429104,sha256:b86e5053dbe6d369b9c3d0ad0f99be181cbc70fd1098ad76e03eedb7f1b10eeb
11459687500.0,4,lower,-3745.3131860626795,8,radio_pluto_5d4d,0,141.63245291447654,2500000,scan-fw-b97ce25ed1ac630f,8.8149512,sha256:8cf4bcae47b03d2fd40946f738b8d685bc7279b96ba4bb5c7167216070438829
11209687498.0,3,lower,-3457.782120227104,27,radio_pluto_5d4d,0,399.62201656962856,2500000,scan-fw-b97ce25ed1ac630f,23.9466408,sha256:52145f22ec86d2d5bd7b899a71c9482284118c4e51c8dcd079ccb1d216ad933c
10959687498.0,2,lower,-3687.2865437904325,12,radio_pluto_5d4d,0,66.61274650290929,2500000,scan-fw-b97ce25ed1ac630f,11.0202884,sha256:618e805502620146c4647993c21a16d8a66d85163df422b07ab8f5779593d2a9
10959687498.0,2,lower,-3740.3139087112545,45,radio_pluto_5d4d,1,669.4179341983361,2500000,scan-fw-b97ce25ed1ac630f,24.872184,sha256:f9b8de2fd461e081c615eb4fea61e8e621386497851c2be95e228461a1f03734
10709687498.0,1,lower,-3643.7950806687772,26,radio_pluto_5d4d,1,896.2836240193376,2500000,scan-fw-b97ce25ed1ac630f,25.4535088,sha256:9019baf655a233c02968aa26f0af031258db2354faf6934ea685b9115cb0d2c0
11459687500.0,4,lower,-3540.8311576487695,42,radio_pluto_5d4d,1,887.8490689054577,2500000,scan-fw-b97ce25ed1ac630f,24.3705984,sha256:317e95128b595e4a96b42a2ec5c6725b3fe26f1e9427f1b61df4a4ed05c67c1c
11459687500.0,4,lower,-3774.1492614389895,15,radio_pluto_5d4d,0,225.23371363347272,2500000,scan-fw-b97ce25ed1ac630f,12.8243412,sha256:3a2fda5873ee96c6d1c93cbf3caf041f20dd025548408d6971b6b5f65feffd6f
10709687498.0,1,lower,-3781.044517152501,10,radio_pluto_5d4d,0,141.07406734227476,2500000,scan-fw-b97ce25ed1ac630f,11.0616848,sha256:94f582076c111d503f2b2cb5ce785afb6e4e5c2568b432d6b9e175a6169566c6
10959687498.0,2,lower,-3041.1129550426945,9,radio_pluto_5d4d,1,123.95631628932142,2500000,scan-fw-b97ce25ed1ac630f,7.2735512,sha256:1ee1415a3bd1812e98deb93f39e5e1b66c35b9d5f4be6c51aee2f0e08464c5e8
10709687498.0,1,lower,-2806.075520786622,10,radio_pluto_5d4d,1,355.05544680965625,2500000,scan-fw-b97ce25ed1ac630f,12.904146,sha256:05f9aad71f60d58ab48a4a3a9c65cd62d2c43b2ed927f5d5efb4e71ec992705c
11459687500.0,4,lower,-2902.808530436832,11,radio_pluto_5d4d,1,56.30032347930319,2500000,scan-fw-b97ce25ed1ac630f,4.8482396,sha256:787d6e274c84b4134d651efcf96bddc49a65e744946ee1e8ab3179871e418c4b
11209687498.0,3,lower,-3905.86164721589,32,radio_pluto_5d4d,0,553.1993822538695,2500000,scan-fw-d16389a0c7b4a70f,17.4828444,sha256:6c2cd8c38b1de3ac9bf39ef3eabf4de373335e11131df1d5ab2d08316ae79737
11209687498.0,3,lower,-3840.7375830473857,38,radio_pluto_5d4d,1,761.25963240029,2500000,scan-fw-d16389a0c7b4a70f,20.5694816,sha256:80ad7e956da1f6c35dda3007aa11dde8f8341d325be3c15517d8bbda9eeee175
11459687500.0,4,lower,-2905.6726817552003,8,radio_pluto_5d4d,0,46.14789633860369,2500000,scan-fw-d16389a0c7b4a70f,4.6161668,sha256:0f5f047caa848232dd33ac14e1f435f40a1bba1e93ca3e614fd0b09b480e5a65
10959687498.0,2,lower,-2889.2071459577082,11,radio_pluto_5d4d,0,91.13467311036513,2500000,scan-fw-d16389a0c7b4a70f,4.4549188,sha256:067b39ad8ac55735909023fc48d4e65518b24f3d00e375865412ea9aff99f2fc
11459687500.0,4,lower,-3901.2528638895737,9,radio_pluto_5d4d,1,27.543216915715327,2500000,scan-fw-d16389a0c7b4a70f,4.5495188,sha256:b821b3aa919bf0628281fa2cd49f3eae324704816905d26dee0ec45a61af1fe5
11209687498.0,3,lower,-3814.441600165358,72,radio_pluto_5d4d,0,867.2538840863793,2500000,scan-fw-d16389a0c7b4a70f,42.5017212,sha256:c9af8a3250da2b7adb2aaaafaef1c5af77e2e99a34c3aa32f8e97626d87f60b4
11209687498.0,3,lower,-3783.67392022641,27,radio_pluto_5d4d,1,490.683024094589,2500000,scan-fw-d16389a0c7b4a70f,20.6656816,sha256:ec6255e70a65d760bf6bc80fe6d13e55fa90033fcc2e984fa0e6c248430da99b
11459687500.0,4,lower,-3865.9508987450877,69,radio_pluto_5d4d,0,494.2067922755671,2500000,scan-fw-d16389a0c7b4a70f,38.8722608,sha256:a3104ba4c45e879e521401228b5368af8cd0bd83a5a787e27f5e9abdd3169bbd
11459687500.0,4,lower,-3899.8184257014764,53,radio_pluto_5d4d,1,400.58635676961114,2500000,scan-fw-d16389a0c7b4a70f,31.3748948,sha256:d5429519d835b587c628c4e3ffbf6e88318638dedc7f86ee8733589f82758dad
10959687498.0,2,lower,-3928.134407235764,37,radio_pluto_5d4d,0,472.78393026517904,2500000,scan-fw-d16389a0c7b4a70f,27.5283724,sha256:c9e9d3257174e45817f6578cd42b6b39f5497b4bb88e6ea889e386f3af830f07
10959687498.0,2,lower,-3738.470602616652,8,radio_pluto_5d4d,1,130.85893814745052,2500000,scan-fw-d16389a0c7b4a70f,8.9456732,sha256:ae25b6aa69d8632f9f390415a2c34362358fcbba55b029e05e4dc72d787bc217
10709687498.0,1,lower,-4009.5874226725696,21,radio_pluto_5d4d,0,81.47373148567152,2500000,scan-fw-d16389a0c7b4a70f,15.3722992,sha256:d09bf1458244c162a0d9658ff2c2a1b294ea009e7c1497a271a18ce8359fa2dd
11209687498.0,3,lower,-3919.7318957053903,9,radio_pluto_5d4d,1,74.78278143350279,2500000,scan-fw-d16389a0c7b4a70f,6.290954,sha256:fb84df812fcd9e9f83c312d5a55ed876cde4d28b92f19d09ac3e3ae56e27a4f0
10959687498.0,2,lower,-4025.5426273194744,16,radio_pluto_5d4d,1,133.37699938679955,2500000,scan-fw-d16389a0c7b4a70f,12.828294,sha256:04b17e7aa41763f23de7d4bd02e41f81fb90daaa680ef9687472ffd9c729c043
11459687500.0,4,lower,-4324.858538594756,40,radio_pluto_5d4d,0,310.82965559983285,2500000,scan-fw-d16389a0c7b4a70f,24.5152536,sha256:d36648fcb2dfae9234aab98b6893a2467dd270711766b5d5fc4b62bd1d2ba974
11459687500.0,4,lower,-4370.277081614814,16,radio_pluto_5d4d,1,167.53087706798303,2500000,scan-fw-d16389a0c7b4a70f,20.0245512,sha256:ebe4e05f9209ca46951b5a50353fb991af5e0983881d540a90bdf8314b2eba11
10709687498.0,1,lower,-3422.404702866945,26,radio_pluto_5d4d,0,394.64587636208796,2500000,scan-fw-d16389a0c7b4a70f,27.7829176,sha256:0b70cd5fdf257217ec5844c9d466ac0d9a3fef3a387775eef665e820b563aa83
11459687500.0,4,lower,-3353.2895115379065,26,radio_pluto_5d4d,0,446.4609789353192,2500000,scan-fw-d16389a0c7b4a70f,25.7775572,sha256:f4b7e2b32e06ed4d6506e98968180bb0aec26de493fdb35f3e4ab6448c1d11d2
10959687498.0,2,lower,-4123.227789624139,13,radio_pluto_5d4d,1,155.03578939172013,2500000,scan-fw-d16389a0c7b4a70f,10.3043684,sha256:2325e80599381d877f3098354f3f985b3a4081171aee7ffe60f216f689f8e3b4
10709687498.0,1,lower,-4217.688881857087,10,radio_pluto_5d4d,1,107.95523022289156,2500000,scan-fw-d16389a0c7b4a70f,9.645456,sha256:162b8b739f772ddc6064832a064b5f79158bd909384fef3bd44432386dd577fe
10709687498.0,1,lower,-4135.0084091149065,45,radio_pluto_5d4d,0,643.2149007477498,2500000,scan-fw-d16389a0c7b4a70f,29.9442332,sha256:00194a7b17fff5dd0ce4ce009ccf294c73d861e5fcfb002404fa840751ae1ae5
11459687500.0,4,lower,-4109.427751078079,53,radio_pluto_5d4d,1,718.1852389669419,2500000,scan-fw-d16389a0c7b4a70f,27.034854,sha256:f0b3da1e95f511a376c18ed81423e9de281f096bb99a612312f6e59de2e6fa89
11459687500.0,4,lower,-4137.77844353188,43,radio_pluto_5d4d,0,544.8697417416461,2500000,scan-fw-d16389a0c7b4a70f,25.2708676,sha256:ca418d47935cb3201e2263b2e9d8c63622a7309e96c9ed423e8e58031d270a71
11209687498.0,3,lower,-4273.065647813507,23,radio_pluto_5d4d,1,135.42191898462497,2500000,scan-fw-d16389a0c7b4a70f,12.9642524,sha256:f089d1e5832ef882d1106a0143fa5c79657cb0f599009fa1ea490b49a17d3d16
11209687498.0,3,lower,-4248.194259499074,14,radio_pluto_5d4d,0,53.342743362125056,2500000,scan-fw-d16389a0c7b4a70f,12.0229232,sha256:f71f36eab4f74dff558918e15566af04fd77a9307252d7edfafcaf8e346684c0
10709687498.0,1,lower,-4017.5608442567786,50,radio_pluto_5d4d,1,914.8929020544997,2500000,scan-fw-d16389a0c7b4a70f,25.5708508,sha256:a1b5932c27ff237dc68a52405763d686d3a6e0d92e4bea9ab6036a97fed118e3
11459687500.0,4,lower,-3101.7084895380303,11,radio_pluto_5d4d,0,46.91857580647911,2500000,scan-fw-d16389a0c7b4a70f,9.7589624,sha256:3d1e3d9a9fe08d2d39a53b15785ad2260e6d8e2ab9632f93fad3b473679d07ce
10709687498.0,1,lower,-3419.5169620829283,8,radio_pluto_5d4d,0,189.22679572982452,2500000,scan-fw-d16389a0c7b4a70f,7.4162236,sha256:af4e5656d8b022b65307f5393bf7c5d878f2cda41f7b55a7b6b80c7a18d58852
11459687500.0,4,lower,-3053.185868971074,31,radio_pluto_5d4d,1,737.5035676971037,2500000,scan-fw-d16389a0c7b4a70f,17.8014284,sha256:5a9f6dd8b54c475515e7f2d1a914d3f4daded21c9046baa1dd9ec27c7d31a014
10709687498.0,1,lower,-3016.2206210485015,24,radio_pluto_5d4d,1,520.6306514473355,2500000,scan-fw-d16389a0c7b4a70f,15.034796,sha256:bf9d56dcf4eb360fbbc029909b06d39c6b80d640cc975244fa3ebd1aa7fa588f
10709687498.0,1,lower,-3043.128100216884,38,radio_pluto_5d4d,0,304.3439744079217,2500000,scan-fw-d16389a0c7b4a70f,27.5429364,sha256:97ddb48a3d9b672e98c3e89601631efe7e8acc287d02c8f186479ac7c9299de1
11459687500.0,4,lower,-2931.70267709927,68,radio_pluto_5d4d,0,778.9835700983616,2500000,scan-fw-d16389a0c7b4a70f,34.3362004,sha256:4a5b17ea8414e80ee94ecd61a19fa41a4b15da901f8ebb355b1f733be0b77444
11209687498.0,3,lower,-3021.1290998104164,36,radio_pluto_5d4d,0,212.38949085957026,2500000,scan-fw-d16389a0c7b4a70f,18.3615576,sha256:ef473bb3010cac6a17ceedb0f27f487b8bf054d73a1865f3dc49bb1e18e1b3f5
10709687498.0,1,lower,-3015.5224732750803,9,radio_pluto_5d4d,1,174.07195030594892,2500000,scan-fw-d16389a0c7b4a70f,14.1909044,sha256:4df3c1e23cd83a11706a5b1c2a42863a9cb6184bf7d035cf0c6b1f8f74e275a5
11459687500.0,4,lower,-2853.9879603193517,10,radio_pluto_5d4d,0,447.8203236581237,2500000,scan-fw-d16389a0c7b4a70f,5.3899932,sha256:8d6b7f05d08c4d8317326ae3886294a848266fa6d329bbd0d97f17f830ff67d4
10709687498.0,1,lower,-2972.7791493167356,10,radio_pluto_5d4d,0,93.92856261541549,2500000,scan-fw-d16389a0c7b4a70f,5.031018,sha256:291c7b9c5878dfa1d23c3ac6b2145d5bc3252a627dc123bf550c6786563d511f
