session_id,tracklet_id,channel,edge,candidate_count,training_leader_norad,catalog_number,name,training_rank,heldout_rank,training_rms_hz,heldout_rms_hz,leader_training_gain_hz,leader_heldout_gain_hz,leader_heldout_gain_percent,tau_s
scan-hop-d0217fb020ce235b,sha256:72f9e603c43be067c8017749cff7e88c39440c76745916fa5a7301ca79c06c15,3,upper,488,67053,52612,STARLINK-4002,,3,2902.000768707488,4971.281336632082,2805.2246723190387,4893.833417473421,98.44209341788873,5.0
scan-hop-d0217fb020ce235b,sha256:72f9e603c43be067c8017749cff7e88c39440c76745916fa5a7301ca79c06c15,3,upper,488,67053,69186,STARLINK-37365,,4,1974.9747712226615,5143.185288130684,1878.1986748342122,5065.737368972023,98.49416431997126,-5.0
scan-hop-d0217fb020ce235b,sha256:72f9e603c43be067c8017749cff7e88c39440c76745916fa5a7301ca79c06c15,3,upper,488,67053,58973,STARLINK-31365,,5,807.1180018391666,5217.717224068416,710.3419054507173,5140.269304909755,98.51567427223907,-3.0
scan-hop-d0217fb020ce235b,sha256:3bd6b84d19f75331f915af510f8f56acb19f18846d377c1bef2c6543755f4fbf,3,lower,496,67053,67053,STARLINK-35739,1,1,69.59077752753535,67.80346272335586,0.0,0.0,0.0,-1.0
scan-hop-d0217fb020ce235b,sha256:3bd6b84d19f75331f915af510f8f56acb19f18846d377c1bef2c6543755f4fbf,3,lower,496,67053,57056,STARLINK-6353,2,2,125.5940401789734,956.926734672876,56.00326265143805,889.1232719495201,92.91445622046139,-3.0
scan-hop-d0217fb020ce235b,sha256:3bd6b84d19f75331f915af510f8f56acb19f18846d377c1bef2c6543755f4fbf,3,lower,496,67053,56842,STARLINK-30135,3,,1134.170325593048,10652.660425301643,1064.5795480655124,10584.856962578287,99.36350676717046,-5.0
scan-hop-d0217fb020ce235b,sha256:3bd6b84d19f75331f915af510f8f56acb19f18846d377c1bef2c6543755f4fbf,3,lower,496,67053,59322,STARLINK-31530,4,,1172.5251223007174,10708.7138148921,1102.9343447731821,10640.910352168745,99.36683840939828,-5.0
scan-hop-d0217fb020ce235b,sha256:3bd6b84d19f75331f915af510f8f56acb19f18846d377c1bef2c6543755f4fbf,3,lower,496,67053,58973,STARLINK-31365,5,,1694.734235486327,8806.220487077719,1625.1434579587917,8738.417024354363,99.23005036243585,-5.0
scan-hop-d0217fb020ce235b,sha256:3bd6b84d19f75331f915af510f8f56acb19f18846d377c1bef2c6543755f4fbf,3,lower,496,67053,52612,STARLINK-4002,,3,3100.6585289449736,2591.410607032663,3031.067751417438,2523.607144309307,97.38353070951595,5.0
scan-hop-d0217fb020ce235b,sha256:3bd6b84d19f75331f915af510f8f56acb19f18846d377c1bef2c6543755f4fbf,3,lower,496,67053,69186,STARLINK-37365,,4,2446.816043261895,5600.913443851199,2377.2252657343597,5533.109981127844,98.78942134344547,-5.0
scan-hop-d0217fb020ce235b,sha256:3bd6b84d19f75331f915af510f8f56acb19f18846d377c1bef2c6543755f4fbf,3,lower,496,67053,66289,STARLINK-35802,,5,3514.508570233572,5968.299433296087,3444.9177927060364,5900.4959705727315,98.86393999695973,5.0
scan-hop-d0217fb020ce235b,sha256:c647d2ab8660cb06c84a3b99862cb4b941b31007a15d9fb13aa1cb9430df5053,4,upper,488,59607,59607,STARLINK-31755,1,1,58.795467226002785,83.98285576040672,0.0,0.0,0.0,1.0
scan-hop-d0217fb020ce235b,sha256:c647d2ab8660cb06c84a3b99862cb4b941b31007a15d9fb13aa1cb9430df5053,4,upper,488,59607,66289,STARLINK-35802,2,5,795.1971148092806,4057.6799432376915,736.4016475832778,3973.6970874772846,97.93027402517617,-5.0
scan-hop-d0217fb020ce235b,sha256:c647d2ab8660cb06c84a3b99862cb4b941b31007a15d9fb13aa1cb9430df5053,4,upper,488,59607,52612,STARLINK-4002,3,4,1023.4115750361098,2419.795628208141,964.616107810107,2335.812772447734,96.52934095832728,5.0
scan-hop-d0217fb020ce235b,sha256:c647d2ab8660cb06c84a3b99862cb4b941b31007a15d9fb13aa1cb9430df5053,4,upper,488,59607,66274,STARLINK-35760,4,2,1272.6503568896305,1011.1691575311337,1213.8548896636278,927.1863017707269,91.69448008427601,5.0
scan-hop-d0217fb020ce235b,sha256:c647d2ab8660cb06c84a3b99862cb4b941b31007a15d9fb13aa1cb9430df5053,4,upper,488,59607,65631,STARLINK-35104,5,3,1318.6366798130648,1051.72254084756,1259.841212587062,967.7396850871532,92.0147327361904,5.0
scan-hop-d0217fb020ce235b,sha256:8eb8c546550d9dbb63a5c7f55d54a6e5b2344b484cf9da4cec74d2ccd4e4338a,2,upper,484,59607,59607,STARLINK-31755,1,1,69.51400148136366,271.6213208256298,0.0,0.0,0.0,0.0
scan-hop-d0217fb020ce235b,sha256:8eb8c546550d9dbb63a5c7f55d54a6e5b2344b484cf9da4cec74d2ccd4e4338a,2,upper,484,59607,52612,STARLINK-4002,2,3,128.05386107271832,1332.2677123930641,58.539859591354656,1060.6463915674344,79.6121066134873,-3.0
scan-hop-d0217fb020ce235b,sha256:8eb8c546550d9dbb63a5c7f55d54a6e5b2344b484cf9da4cec74d2ccd4e4338a,2,upper,484,59607,66274,STARLINK-35760,3,,498.3769452266311,4996.517107613742,428.86294374526744,4724.895786788113,94.5637868343985,-5.0
scan-hop-d0217fb020ce235b,sha256:8eb8c546550d9dbb63a5c7f55d54a6e5b2344b484cf9da4cec74d2ccd4e4338a,2,upper,484,59607,65631,STARLINK-35104,4,,500.72808376319824,5069.782869629104,431.2140822818346,4798.161548803475,94.64234804901021,-5.0
scan-hop-d0217fb020ce235b,sha256:8eb8c546550d9dbb63a5c7f55d54a6e5b2344b484cf9da4cec74d2ccd4e4338a,2,upper,484,59607,52600,STARLINK-4026,5,4,703.0279167586159,2290.6264144337233,633.5139152772522,2019.0050936080934,88.14205061488481,5.0
scan-hop-d0217fb020ce235b,sha256:8eb8c546550d9dbb63a5c7f55d54a6e5b2344b484cf9da4cec74d2ccd4e4338a,2,upper,484,59607,58520,STARLINK-31003,,2,715.1800249168781,826.1984676661182,645.6660234355145,554.5771468404884,67.12396216457316,5.0
scan-hop-d0217fb020ce235b,sha256:8eb8c546550d9dbb63a5c7f55d54a6e5b2344b484cf9da4cec74d2ccd4e4338a,2,upper,484,59607,62306,STARLINK-32633,,5,3093.762172901253,2995.4043183550784,3024.2481714198893,2723.7829975294485,90.93206485811604,5.0
scan-hop-d0217fb020ce235b,sha256:64d71debf165db6c284ef0a465242e1ca0959a15714c626197a4cea107108f71,2,lower,483,59607,59607,STARLINK-31755,1,1,80.7180584725092,163.50647166757116,0.0,0.0,0.0,1.0
scan-hop-d0217fb020ce235b,sha256:64d71debf165db6c284ef0a465242e1ca0959a15714c626197a4cea107108f71,2,lower,483,59607,52612,STARLINK-4002,2,2,141.22955676149903,947.8572034127117,60.51149828898983,784.3507317451405,82.74988351843776,-4.0
scan-hop-d0217fb020ce235b,sha256:64d71debf165db6c284ef0a465242e1ca0959a15714c626197a4cea107108f71,2,lower,483,59607,52600,STARLINK-4026,3,5,499.96449095532114,3074.181352630945,419.24643248281194,2910.674880963374,94.6813003882273,5.0
scan-hop-d0217fb020ce235b,sha256:64d71debf165db6c284ef0a465242e1ca0959a15714c626197a4cea107108f71,2,lower,483,59607,58520,STARLINK-31003,4,3,544.4779278019068,1250.346328007576,463.75986932939765,1086.8398563400049,86.92310538248086,5.0
scan-hop-d0217fb020ce235b,sha256:64d71debf165db6c284ef0a465242e1ca0959a15714c626197a4cea107108f71,2,lower,483,59607,66274,STARLINK-35760,5,,706.7501078624215,5854.110548045873,626.0320493899123,5690.604076378301,97.20698011549935,-5.0
scan-hop-d0217fb020ce235b,sha256:64d71debf165db6c284ef0a465242e1ca0959a15714c626197a4cea107108f71,2,lower,483,59607,62306,STARLINK-32633,,4,2653.209844802797,2042.1215949120142,2572.4917863302876,1878.615123244443,91.99330382309503,5.0
scan-hop-d0217fb020ce235b,sha256:afca4b5f11714b7a53b8e0a96181e52b6bf12d725f16dfac92297d29b286d237,4,lower,480,63426,63426,STARLINK-33615,1,1,27.789326574393847,15.548034382702353,0.0,0.0,0.0,0.0
scan-hop-d0217fb020ce235b,sha256:afca4b5f11714b7a53b8e0a96181e52b6bf12d725f16dfac92297d29b286d237,4,lower,480,63426,57227,STARLINK-5996,2,2,91.95783784058077,1060.0547521358849,64.16851126618693,1044.5067177531826,98.53328006394247,-1.0
scan-hop-d0217fb020ce235b,sha256:afca4b5f11714b7a53b8e0a96181e52b6bf12d725f16dfac92297d29b286d237,4,lower,480,63426,62306,STARLINK-32633,3,4,218.18629056443893,1208.0779586582523,190.3969639900451,1192.52992427555,98.71299411836213,-5.0
scan-hop-d0217fb020ce235b,sha256:afca4b5f11714b7a53b8e0a96181e52b6bf12d725f16dfac92297d29b286d237,4,lower,480,63426,50841,STARLINK-3300,4,3,298.4405749126094,1149.694040332345,270.65124833821557,1134.1460059496426,98.64763721153084,5.0
scan-hop-d0217fb020ce235b,sha256:afca4b5f11714b7a53b8e0a96181e52b6bf12d725f16dfac92297d29b286d237,4,lower,480,63426,62554,STARLINK-11538,5,,333.69375775887175,3773.5365537570565,305.9044311844779,3757.988519374354,99.58797180943637,2.0
scan-hop-d0217fb020ce235b,sha256:afca4b5f11714b7a53b8e0a96181e52b6bf12d725f16dfac92297d29b286d237,4,lower,480,63426,58948,STARLINK-31311,,5,936.5334926599636,1219.9548305353676,908.7441660855698,1204.4067961526653,98.72552376583656,-5.0
scan-hop-d0217fb020ce235b,sha256:382044a92c678e242c356964a65ca872d52acf867405df9454c8d1c8a2eb59b2,2,lower,476,62306,62306,STARLINK-32633,1,1,36.73570914117521,110.54997109499791,0.0,0.0,0.0,0.0
scan-hop-d0217fb020ce235b,sha256:382044a92c678e242c356964a65ca872d52acf867405df9454c8d1c8a2eb59b2,2,lower,476,62306,63426,STARLINK-33615,2,3,1643.8937367882893,4305.302964877558,1607.158027647114,4194.75299378256,97.43223712716947,5.0
scan-hop-d0217fb020ce235b,sha256:382044a92c678e242c356964a65ca872d52acf867405df9454c8d1c8a2eb59b2,2,lower,476,62306,50841,STARLINK-3300,3,4,2555.2947960478523,5374.488185869428,2518.5590869066773,5263.93821477443,97.94306048740314,5.0
scan-hop-d0217fb020ce235b,sha256:382044a92c678e242c356964a65ca872d52acf867405df9454c8d1c8a2eb59b2,2,lower,476,62306,46146,STARLINK-1608,4,2,2949.0442311829966,2477.6599696769385,2912.3085220418216,2367.1099985819405,95.53812983024412,5.0
scan-hop-d0217fb020ce235b,sha256:382044a92c678e242c356964a65ca872d52acf867405df9454c8d1c8a2eb59b2,2,lower,476,62306,52600,STARLINK-4026,5,,3120.0048527541035,10115.683571176516,3083.2691436129285,10005.133600081519,98.9071428508302,-5.0
scan-hop-d0217fb020ce235b,sha256:382044a92c678e242c356964a65ca872d52acf867405df9454c8d1c8a2eb59b2,2,lower,476,62306,68012,STARLINK-36936,,5,3701.616093491627,8487.357910556811,3664.880384350452,8376.807939461814,98.69747485306951,5.0
scan-hop-d0217fb020ce235b,sha256:8df30e5c0b4ae5486af3eed8e8df041e9fad0436a328e10fc2e7044c9f6cd5dd,4,lower,472,58413,58413,STARLINK-30931,1,1,49.62861529763803,150.78777434047404,0.0,0.0,0.0,0.0
scan-hop-d0217fb020ce235b,sha256:8df30e5c0b4ae5486af3eed8e8df041e9fad0436a328e10fc2e7044c9f6cd5dd,4,lower,472,58413,66805,STARLINK-36049,2,2,407.05869408299463,1775.439263241036,357.4300787853566,1624.651488900562,91.507015899535,5.0
scan-hop-d0217fb020ce235b,sha256:8df30e5c0b4ae5486af3eed8e8df041e9fad0436a328e10fc2e7044c9f6cd5dd,4,lower,472,58413,59659,STARLINK-31881,3,,620.7085880092243,4032.532772227842,571.0799727115863,3881.744997887368,96.26071794434125,5.0
scan-hop-d0217fb020ce235b,sha256:8df30e5c0b4ae5486af3eed8e8df041e9fad0436a328e10fc2e7044c9f6cd5dd,4,lower,472,58413,57052,STARLINK-5860,4,4,922.3720277583881,3026.930029118124,872.74341246075,2876.1422547776497,95.01845854083369,5.0
scan-hop-d0217fb020ce235b,sha256:8df30e5c0b4ae5486af3eed8e8df041e9fad0436a328e10fc2e7044c9f6cd5dd,4,lower,472,58413,53861,STARLINK-4781,5,3,962.9015759615993,2161.1359414958906,913.2729606639613,2010.3481671554166,93.02275384693746,-5.0
scan-hop-d0217fb020ce235b,sha256:8df30e5c0b4ae5486af3eed8e8df041e9fad0436a328e10fc2e7044c9f6cd5dd,4,lower,472,58413,46146,STARLINK-1608,,5,1355.5509845496265,3770.084133542264,1305.9223692519884,3619.29635920179,96.00041354518001,5.0
scan-hop-d0217fb020ce235b,sha256:0005febf659aad706ff85066eb1c8404cbcea74fbc3d91aad310e539e6c17406,4,upper,472,58413,58413,STARLINK-30931,1,1,78.3532732363648,127.3913600477401,0.0,0.0,0.0,0.0
scan-hop-d0217fb020ce235b,sha256:0005febf659aad706ff85066eb1c8404cbcea74fbc3d91aad310e539e6c17406,4,upper,472,58413,66805,STARLINK-36049,2,2,384.4527815753416,1772.632025820566,306.09950833897676,1645.2406657728259,92.81343458810807,5.0
scan-hop-d0217fb020ce235b,sha256:0005febf659aad706ff85066eb1c8404cbcea74fbc3d91aad310e539e6c17406,4,upper,472,58413,59659,STARLINK-31881,3,,599.5809814918894,4053.316362097716,521.2277082555246,3925.9250020499762,96.85710789221962,5.0
scan-hop-d0217fb020ce235b,sha256:0005febf659aad706ff85066eb1c8404cbcea74fbc3d91aad310e539e6c17406,4,upper,472,58413,57052,STARLINK-5860,4,4,887.5849732979908,3067.968696223711,809.231700061626,2940.577336175971,95.84769687498628,5.0
scan-hop-d0217fb020ce235b,sha256:0005febf659aad706ff85066eb1c8404cbcea74fbc3d91aad310e539e6c17406,4,upper,472,58413,53861,STARLINK-4781,5,3,893.4876206725866,2120.585106158433,815.1343474362218,1993.193746110693,93.99263157711613,-5.0
scan-hop-d0217fb020ce235b,sha256:0005febf659aad706ff85066eb1c8404cbcea74fbc3d91aad310e539e6c17406,4,upper,472,58413,46146,STARLINK-1608,,5,1295.8670991506146,3828.790912285858,1217.5138259142498,3701.3995522381183,96.67280447101551,5.0
scan-hop-d0217fb020ce235b,sha256:ef2fae826cd2056ccc0b8f0cf8dfd8a2bdf1fca4de0e5ab992ec4b47439cb532,1,upper,484,58413,58413,STARLINK-30931,1,1,64.4959548514978,175.74456598537878,0.0,0.0,0.0,0.0
scan-hop-d0217fb020ce235b,sha256:ef2fae826cd2056ccc0b8f0cf8dfd8a2bdf1fca4de0e5ab992ec4b47439cb532,1,upper,484,58413,66805,STARLINK-36049,2,3,773.430486368409,3864.8904967924605,708.9345315169112,3689.1459308070816,95.45279313524583,5.0
scan-hop-d0217fb020ce235b,sha256:ef2fae826cd2056ccc0b8f0cf8dfd8a2bdf1fca4de0e5ab992ec4b47439cb532,1,upper,484,58413,59659,STARLINK-31881,3,4,809.7270255242952,8525.59779788859,745.2310706727974,8349.853231903211,97.93862471404759,-4.0
scan-hop-d0217fb020ce235b,sha256:ef2fae826cd2056ccc0b8f0cf8dfd8a2bdf1fca4de0e5ab992ec4b47439cb532,1,upper,484,58413,57052,STARLINK-5860,4,5,942.2197704630178,10425.875210885231,877.72381561152,10250.130644899853,98.31434232205379,1.0
scan-hop-d0217fb020ce235b,sha256:ef2fae826cd2056ccc0b8f0cf8dfd8a2bdf1fca4de0e5ab992ec4b47439cb532,1,upper,484,58413,53861,STARLINK-4781,5,2,1118.266395372771,1717.76590652869,1053.7704405212733,1542.0213405433112,89.76900372062171,-5.0
scan-hop-d0217fb020ce235b,sha256:07e2cb47498d71de7d145cde6e5a774f24e5314a127270f4e81862ca82b61b2c,1,lower,485,58413,58413,STARLINK-30931,1,1,66.44559520616814,135.27188931636928,0.0,0.0,0.0,0.0
scan-hop-d0217fb020ce235b,sha256:07e2cb47498d71de7d145cde6e5a774f24e5314a127270f4e81862ca82b61b2c,1,lower,485,58413,59659,STARLINK-31881,2,4,772.5394800737463,8638.300518036422,706.0938848675781,8503.028628720052,98.43404511067973,-5.0
scan-hop-d0217fb020ce235b,sha256:07e2cb47498d71de7d145cde6e5a774f24e5314a127270f4e81862ca82b61b2c,1,lower,485,58413,66805,STARLINK-36049,3,3,842.2613567101788,3937.755860773556,775.8157615040107,3802.4839714571867,96.56474667046028,5.0
scan-hop-d0217fb020ce235b,sha256:07e2cb47498d71de7d145cde6e5a774f24e5314a127270f4e81862ca82b61b2c,1,lower,485,58413,57052,STARLINK-5860,4,5,885.5371530779514,9077.506033257518,819.0915578717833,8942.234143941148,98.5098121794602,-2.0
scan-hop-d0217fb020ce235b,sha256:07e2cb47498d71de7d145cde6e5a774f24e5314a127270f4e81862ca82b61b2c,1,lower,485,58413,53861,STARLINK-4781,5,2,1049.6677078282983,1526.4371144301006,983.2221126221301,1391.1652251137314,91.13806340021591,-5.0
scan-hop-d0217fb020ce235b,sha256:3888cfb0ca63965da577dd3ca44c7018fab29756b26f03b0465b57381c7492aa,2,upper,484,59167,59167,STARLINK-31298,1,1,96.17710006510106,217.56829999473,0.0,0.0,0.0,0.0
scan-hop-d0217fb020ce235b,sha256:3888cfb0ca63965da577dd3ca44c7018fab29756b26f03b0465b57381c7492aa,2,upper,484,59167,58517,STARLINK-31011,2,,652.7986406377279,7438.110273987031,556.6215405726268,7220.541973992301,97.0749519436997,-5.0
scan-hop-d0217fb020ce235b,sha256:3888cfb0ca63965da577dd3ca44c7018fab29756b26f03b0465b57381c7492aa,2,upper,484,59167,48462,STARLINK-2683,3,3,965.0971394390302,2579.3238036801063,868.9200393739292,2361.7555036853764,91.56490938887511,-5.0
scan-hop-d0217fb020ce235b,sha256:3888cfb0ca63965da577dd3ca44c7018fab29756b26f03b0465b57381c7492aa,2,upper,484,59167,59409,STARLINK-31396,4,4,1142.6398088265541,3325.9101363953278,1046.462708761453,3108.341836400598,93.45838308696658,5.0
scan-hop-d0217fb020ce235b,sha256:3888cfb0ca63965da577dd3ca44c7018fab29756b26f03b0465b57381c7492aa,2,upper,484,59167,66270,STARLINK-35757,5,5,1284.8727486201053,4134.326163030927,1188.6956485550043,3916.7578630361973,94.73751485936882,5.0
scan-hop-d0217fb020ce235b,sha256:3888cfb0ca63965da577dd3ca44c7018fab29756b26f03b0465b57381c7492aa,2,upper,484,59167,69185,STARLINK-37237,,2,2338.8686755289264,1919.398464658651,2242.6915754638253,1701.8301646639209,88.66476638380438,5.0
scan-hop-d0217fb020ce235b,sha256:d5799d1c1d9580807d4a4b7b6cc3f85cc3f1e3844033feb2b3ab68e9c9c93d1d,2,lower,483,59167,59167,STARLINK-31298,1,1,128.08130038907993,114.32468592064961,0.0,0.0,0.0,0.0
scan-hop-d0217fb020ce235b,sha256:d5799d1c1d9580807d4a4b7b6cc3f85cc3f1e3844033feb2b3ab68e9c9c93d1d,2,lower,483,59167,58517,STARLINK-31011,2,,630.7195013602967,6916.306289703775,502.63820097121675,6801.981603783126,98.34702685028795,-5.0
scan-hop-d0217fb020ce235b,sha256:d5799d1c1d9580807d4a4b7b6cc3f85cc3f1e3844033feb2b3ab68e9c9c93d1d,2,lower,483,59167,48462,STARLINK-2683,3,3,920.9697029000431,2548.29589994214,792.8884025109631,2433.97121402149,95.51368089069854,-5.0
scan-hop-d0217fb020ce235b,sha256:d5799d1c1d9580807d4a4b7b6cc3f85cc3f1e3844033feb2b3ab68e9c9c93d1d,2,lower,483,59167,59409,STARLINK-31396,4,4,1025.07428610605,2958.067954393905,896.9929857169701,2843.7432684732553,96.13515687660819,5.0
scan-hop-d0217fb020ce235b,sha256:d5799d1c1d9580807d4a4b7b6cc3f85cc3f1e3844033feb2b3ab68e9c9c93d1d,2,lower,483,59167,66270,STARLINK-35757,5,5,1231.783776308362,3898.3013936216803,1103.702475919282,3783.9767077010306,97.06732049739136,5.0
scan-hop-d0217fb020ce235b,sha256:d5799d1c1d9580807d4a4b7b6cc3f85cc3f1e3844033feb2b3ab68e9c9c93d1d,2,lower,483,59167,69185,STARLINK-37237,,2,2150.4411295625464,1636.982782160859,2022.3598291734666,1522.6580962402093,93.01613387956723,5.0
scan-hop-d0217fb020ce235b,sha256:08bd0aa5701c7ea647f9429447bee7ca238f15b14ac3e0628689ff23f4490d94,4,upper,480,63426,63426,STARLINK-33615,1,1,64.02751140169696,19.905699576398533,0.0,0.0,0.0,0.0
scan-hop-d0217fb020ce235b,sha256:08bd0aa5701c7ea647f9429447bee7ca238f15b14ac3e0628689ff23f4490d94,4,upper,480,63426,57227,STARLINK-5996,2,2,112.43099462581603,1016.6620043340881,48.40348322411907,996.7563047576896,98.04205335779842,-1.0
scan-hop-d0217fb020ce235b,sha256:08bd0aa5701c7ea647f9429447bee7ca238f15b14ac3e0628689ff23f4490d94,4,upper,480,63426,62306,STARLINK-32633,3,5,241.55929321728212,1168.3940054646298,177.53178181558516,1148.4883058882313,98.29631960765815,-5.0
scan-hop-d0217fb020ce235b,sha256:08bd0aa5701c7ea647f9429447bee7ca238f15b14ac3e0628689ff23f4490d94,4,upper,480,63426,50841,STARLINK-3300,4,3,357.4203463660944,1099.6686392960055,293.3928349643975,1079.762939719607,98.18984566213128,5.0
scan-hop-d0217fb020ce235b,sha256:08bd0aa5701c7ea647f9429447bee7ca238f15b14ac3e0628689ff23f4490d94,4,upper,480,63426,62554,STARLINK-11538,5,,385.8759040424554,3632.4691643779665,321.84839264075845,3612.563464801568,99.4520063715446,2.0
scan-hop-d0217fb020ce235b,sha256:08bd0aa5701c7ea647f9429447bee7ca238f15b14ac3e0628689ff23f4490d94,4,upper,480,63426,58948,STARLINK-31311,,4,1036.4451556735648,1146.3926455955288,972.4176442718679,1126.4869460191303,98.26362288236261,-5.0
scan-hop-d185309146aa8ab6,sha256:63f042f1e1ede9d3a8bf0f2c245f7427db39b48f2ed78f3a8c616da3e7a67b77,3,lower,494,66809,66809,STARLINK-35979,1,1,63.08783011929263,76.61634989061513,0.0,0.0,0.0,-1.0
scan-hop-d185309146aa8ab6,sha256:63f042f1e1ede9d3a8bf0f2c245f7427db39b48f2ed78f3a8c616da3e7a67b77,3,lower,494,66809,48474,STARLINK-2697,2,2,67.73208724566116,481.17224730620546,4.6442571263685295,404.5558974155903,84.07714694279562,1.0
scan-hop-d185309146aa8ab6,sha256:63f042f1e1ede9d3a8bf0f2c245f7427db39b48f2ed78f3a8c616da3e7a67b77,3,lower,494,66809,58445,STARLINK-30961,3,3,168.20178817501966,1559.3222525747888,105.11395805572702,1482.7059026841737,95.08656085911015,-5.0
scan-hop-d185309146aa8ab6,sha256:63f042f1e1ede9d3a8bf0f2c245f7427db39b48f2ed78f3a8c616da3e7a67b77,3,lower,494,66809,53159,STARLINK-4111,4,,897.0916551336559,7956.167928301593,834.0038250143632,7879.5515784109775,99.03701944728849,-5.0
scan-hop-d185309146aa8ab6,sha256:63f042f1e1ede9d3a8bf0f2c245f7427db39b48f2ed78f3a8c616da3e7a67b77,3,lower,494,66809,65633,STARLINK-35103,5,,1381.2366161110585,9608.59243821578,1318.1487859917659,9531.976088325164,99.20262670746764,-5.0
scan-hop-d185309146aa8ab6,sha256:63f042f1e1ede9d3a8bf0f2c245f7427db39b48f2ed78f3a8c616da3e7a67b77,3,lower,494,66809,58943,STARLINK-31346,,4,1908.4325920761598,1860.5379756458728,1845.3447619568672,1783.9216257552578,95.88203246085219,5.0
scan-hop-d185309146aa8ab6,sha256:63f042f1e1ede9d3a8bf0f2c245f7427db39b48f2ed78f3a8c616da3e7a67b77,3,lower,494,66809,66282,STARLINK-35776,,5,1699.5218541438157,7667.166240968675,1636.434024024523,7590.54989107806,99.00072142063095,5.0
scan-hop-d185309146aa8ab6,sha256:5106b52fbde7c35ee041c64a4eb058e1513fe16250acfc67150beeab1071d4f9,3,upper,473,66809,66809,STARLINK-35979,1,2,52.93140871801388,103.95169292143264,0.0,0.0,0.0,-1.0
scan-hop-d185309146aa8ab6,sha256:5106b52fbde7c35ee041c64a4eb058e1513fe16250acfc67150beeab1071d4f9,3,upper,473,66809,48474,STARLINK-2697,2,1,62.45224934267327,59.68894916913147,9.520840624659392,-44.26274375230117,-74.15567599771371,1.0
scan-hop-d185309146aa8ab6,sha256:5106b52fbde7c35ee041c64a4eb058e1513fe16250acfc67150beeab1071d4f9,3,upper,473,66809,58445,STARLINK-30961,3,3,72.15575171925238,394.3852403766065,19.224343001238502,290.4335474551738,73.64209349666152,-4.0
scan-hop-d185309146aa8ab6,sha256:5106b52fbde7c35ee041c64a4eb058e1513fe16250acfc67150beeab1071d4f9,3,upper,473,66809,65633,STARLINK-35103,4,5,103.35371057174375,1566.7020284022494,50.42230185372987,1462.7503354808168,93.36493532037841,-5.0
scan-hop-d185309146aa8ab6,sha256:5106b52fbde7c35ee041c64a4eb058e1513fe16250acfc67150beeab1071d4f9,3,upper,473,66809,53159,STARLINK-4111,5,4,265.2377708384895,734.163470949612,212.30636212047563,630.2117780281794,85.84079744706241,-5.0
scan-hop-d185309146aa8ab6,sha256:b70d3dd01e1772fd7359cb7b55f64a9ebda3de9102a2b51371b3f510568ffcfc,3,upper,478,48482,48482,STARLINK-2525,1,1,96.370771733007,82.05305887854904,0.0,0.0,0.0,-1.0
scan-hop-d185309146aa8ab6,sha256:b70d3dd01e1772fd7359cb7b55f64a9ebda3de9102a2b51371b3f510568ffcfc,3,upper,478,48482,67995,STARLINK-36968,2,2,401.800472204013,4479.948537163953,305.42970047100596,4397.895478285404,98.16843746757652,5.0
scan-hop-d185309146aa8ab6,sha256:b70d3dd01e1772fd7359cb7b55f64a9ebda3de9102a2b51371b3f510568ffcfc,3,upper,478,48482,63404,STARLINK-33711,3,3,473.5580691578268,4981.330273975565,377.1872974248198,4899.277215097017,98.35278822391629,-3.0
scan-hop-d185309146aa8ab6,sha256:b70d3dd01e1772fd7359cb7b55f64a9ebda3de9102a2b51371b3f510568ffcfc,3,upper,478,48482,62314,STARLINK-32651,4,,755.1875114696662,7764.705141015282,658.8167397366592,7682.652082136733,98.94325595900452,-5.0
scan-hop-d185309146aa8ab6,sha256:b70d3dd01e1772fd7359cb7b55f64a9ebda3de9102a2b51371b3f510568ffcfc,3,upper,478,48482,51461,STARLINK-3181,5,5,817.9383109224151,7708.610321036119,721.5675391894081,7626.55726215757,98.93556613369554,5.0
scan-hop-d185309146aa8ab6,sha256:b70d3dd01e1772fd7359cb7b55f64a9ebda3de9102a2b51371b3f510568ffcfc,3,upper,478,48482,53139,STARLINK-4185,,4,1117.3957110609808,6349.21047745964,1021.0249393279738,6267.157418581091,98.70766516293882,5.0
scan-hop-d185309146aa8ab6,sha256:87fb6d88a62c97f7be6dbb2fe68ce70d3a457f6dfa261e423bbe5d10ca65a24c,3,lower,476,48482,48482,STARLINK-2525,1,1,32.882279414749,19.99011709406349,0.0,0.0,0.0,-1.0
scan-hop-d185309146aa8ab6,sha256:87fb6d88a62c97f7be6dbb2fe68ce70d3a457f6dfa261e423bbe5d10ca65a24c,3,lower,476,48482,67995,STARLINK-36968,2,2,389.55336024916204,3733.2292072189375,356.67108083441303,3713.239090124874,99.46453550038105,5.0
scan-hop-d185309146aa8ab6,sha256:87fb6d88a62c97f7be6dbb2fe68ce70d3a457f6dfa261e423bbe5d10ca65a24c,3,lower,476,48482,63404,STARLINK-33711,3,3,478.77646498027366,4163.343535253616,445.89418556552465,4143.353418159552,99.51985424875956,-3.0
scan-hop-d185309146aa8ab6,sha256:87fb6d88a62c97f7be6dbb2fe68ce70d3a457f6dfa261e423bbe5d10ca65a24c,3,lower,476,48482,62314,STARLINK-32651,4,,581.1609604377811,6449.376450868441,548.2786810230322,6429.386333774377,99.69004573936179,-5.0
