attempt_count,completed_at,created_at,error,id,kind,max_attempts,outcome,scheduled_for,started_at,state,updated_at
1,2026-08-23T14:40:43.697555+00:00,2026-08-23T14:39:00.079071+00:00,,1225,scheduled_recording,3,capture cap-20260823T143900-d6099c9727ca committed,2026-08-23T14:39:00+00:00,2026-08-23T14:39:00.087134+00:00,succeeded,2026-08-23T14:40:43.697555+00:00
1,2026-08-23T14:41:47.713393+00:00,2026-08-23T14:40:43.700315+00:00,,1226,scanner_sweep,3,scan burst scan-burst-4bcd773e7f6146a4 published; scans=4; active_edges=24,2026-08-23T14:39:00.000001+00:00,2026-08-23T14:40:43.706185+00:00,succeeded,2026-08-23T14:41:47.713393+00:00
1,2026-08-23T14:43:40.865834+00:00,2026-08-23T14:42:00.05771+00:00,,1227,scheduled_recording,3,capture cap-20260823T144200-34e2144863ce committed,2026-08-23T14:42:00+00:00,2026-08-23T14:42:00.103949+00:00,succeeded,2026-08-23T14:43:40.865834+00:00
1,2026-08-23T14:44:42.421797+00:00,2026-08-23T14:43:40.868096+00:00,,1228,scanner_sweep,3,scan burst scan-burst-38038c640b0b447e published; scans=4; active_edges=5,2026-08-23T14:42:00.000001+00:00,2026-08-23T14:43:40.873921+00:00,succeeded,2026-08-23T14:44:42.421797+00:00
1,2026-08-23T14:46:42.863322+00:00,2026-08-23T14:45:00.047502+00:00,,1229,scheduled_recording,3,capture cap-20260823T144500-8ab6144d67ce committed,2026-08-23T14:45:00+00:00,2026-08-23T14:45:00.057388+00:00,succeeded,2026-08-23T14:46:42.863322+00:00
1,2026-08-23T14:47:44.507897+00:00,2026-08-23T14:46:42.866535+00:00,,1230,scanner_sweep,3,scan burst scan-burst-340a71632e5c4719 published; scans=4; active_edges=3,2026-08-23T14:45:00.000001+00:00,2026-08-23T14:46:42.870867+00:00,succeeded,2026-08-23T14:47:44.507897+00:00
1,2026-08-23T14:49:44.353653+00:00,2026-08-23T14:48:00.127778+00:00,,1231,scheduled_recording,3,capture cap-20260823T144800-4d84f9f58732 committed,2026-08-23T14:48:00+00:00,2026-08-23T14:48:00.139451+00:00,succeeded,2026-08-23T14:49:44.353653+00:00
1,2026-08-23T14:50:47.438965+00:00,2026-08-23T14:49:44.35679+00:00,,1232,scanner_sweep,3,scan burst scan-burst-ed38e47e8e224190 published; scans=4; active_edges=27,2026-08-23T14:48:00.000001+00:00,2026-08-23T14:49:44.361426+00:00,succeeded,2026-08-23T14:50:47.438965+00:00
1,2026-08-23T14:52:40.411102+00:00,2026-08-23T14:51:00.036788+00:00,,1233,scheduled_recording,3,capture cap-20260823T145100-9845f0b85950 committed,2026-08-23T14:51:00+00:00,2026-08-23T14:51:00.083671+00:00,succeeded,2026-08-23T14:52:40.411102+00:00
1,2026-08-23T14:53:43.692031+00:00,2026-08-23T14:52:40.41429+00:00,,1234,scanner_sweep,3,scan burst scan-burst-259a2b8d7adc4d0c published; scans=4; active_edges=29,2026-08-23T14:51:00.000001+00:00,2026-08-23T14:52:40.419327+00:00,succeeded,2026-08-23T14:53:43.692031+00:00
1,2026-08-23T14:55:44.187132+00:00,2026-08-23T14:54:00.049324+00:00,,1235,scheduled_recording,3,capture cap-20260823T145400-e198c8bbd577 committed,2026-08-23T14:54:00+00:00,2026-08-23T14:54:00.057709+00:00,succeeded,2026-08-23T14:55:44.187132+00:00
1,2026-08-23T14:56:46.917181+00:00,2026-08-23T14:55:44.190083+00:00,,1236,scanner_sweep,3,scan burst scan-burst-b06673e2225c4de3 published; scans=4; active_edges=23,2026-08-23T14:54:00.000001+00:00,2026-08-23T14:55:44.194856+00:00,succeeded,2026-08-23T14:56:46.917181+00:00
1,2026-08-23T14:58:43.01916+00:00,2026-08-23T14:57:00.052743+00:00,,1237,scheduled_recording,3,capture cap-20260823T145700-fca14cfe68e6 committed,2026-08-23T14:57:00+00:00,2026-08-23T14:57:00.06261+00:00,succeeded,2026-08-23T14:58:43.01916+00:00
1,2026-08-23T14:59:43.664752+00:00,2026-08-23T14:58:43.022781+00:00,,1238,scanner_sweep,3,scan burst scan-burst-24c8f8170424485e published; scans=4; active_edges=14,2026-08-23T14:57:00.000001+00:00,2026-08-23T14:58:43.027641+00:00,succeeded,2026-08-23T14:59:43.664752+00:00
1,2026-08-23T15:01:42.752626+00:00,2026-08-23T15:00:00.036991+00:00,,1239,scheduled_recording,3,capture cap-20260823T150000-081192b64713 committed,2026-08-23T15:00:00+00:00,2026-08-23T15:00:00.047068+00:00,succeeded,2026-08-23T15:01:42.752626+00:00
1,2026-08-23T15:02:41.728018+00:00,2026-08-23T15:01:42.754787+00:00,,1240,scanner_sweep,3,scan burst scan-burst-0cddd1802134477f published; scans=4; active_edges=1,2026-08-23T15:00:00.000001+00:00,2026-08-23T15:01:42.759785+00:00,succeeded,2026-08-23T15:02:41.728018+00:00
1,2026-08-23T15:04:40.511534+00:00,2026-08-23T15:03:00.11849+00:00,,1241,scheduled_recording,3,capture cap-20260823T150300-92ac23cd745f committed,2026-08-23T15:03:00+00:00,2026-08-23T15:03:00.164274+00:00,succeeded,2026-08-23T15:04:40.511534+00:00
0,,2026-08-23T15:04:40.515085+00:00,,1242,scanner_sweep,3,,2026-08-23T15:03:00.000001+00:00,,pending,2026-08-23T15:04:40.515085+00:00
