actual_digest,byte_size,expected_digest,media_type,path,relative_path,scan_id
sha256:875b5ee5507c086437972588c9bf62aad1e4934e7ac390908247bf9f54de9aee,7433,sha256:875b5ee5507c086437972588c9bf62aad1e4934e7ac390908247bf9f54de9aee,application/json,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-01/standard-scan-analysis-pilot-plots-v1/scanner-report.v1.json,scanner-report.v1.json,scan-burst-9d3c998844ba467c-01
sha256:b68f628f1f6f39d020c24aa10c7f15f6316d20b46e0fe858e1d19a8d9605d9b5,3879630,sha256:b68f628f1f6f39d020c24aa10c7f15f6316d20b46e0fe858e1d19a8d9605d9b5,application/json,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-01/standard-scan-analysis-pilot-plots-v1/scanner-metrics.v1.json,scanner-metrics.v1.json,scan-burst-9d3c998844ba467c-01
sha256:43ac89253ab9022ee391f56e7e40da9360f415f80a987813922361dbe77c3e40,356414,sha256:43ac89253ab9022ee391f56e7e40da9360f415f80a987813922361dbe77c3e40,application/json,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-01/standard-scan-analysis-pilot-plots-v1/scanner-pilot-doppler-segments.v1.json,scanner-pilot-doppler-segments.v1.json,scan-burst-9d3c998844ba467c-01
sha256:e3a3f64e3b0c4fcf5a55182f12aecd8da093df8396d311d76576a940537171cd,870567,sha256:e3a3f64e3b0c4fcf5a55182f12aecd8da093df8396d311d76576a940537171cd,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-01/standard-scan-analysis-pilot-plots-v1/presentation/scanner-waterfall.v1.png,presentation/scanner-waterfall.v1.png,scan-burst-9d3c998844ba467c-01
sha256:a26b3de86704f52107cc9881beff059893fb18f5d169275e2377bb7ee6ddd0a7,243018,sha256:a26b3de86704f52107cc9881beff059893fb18f5d169275e2377bb7ee6ddd0a7,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-01/standard-scan-analysis-pilot-plots-v1/presentation/scanner-glrt64-response.v1.png,presentation/scanner-glrt64-response.v1.png,scan-burst-9d3c998844ba467c-01
sha256:619b3c24dd3c1c659084b0630296a87e4ac76112fac510111185073b51ad72cb,788872,sha256:619b3c24dd3c1c659084b0630296a87e4ac76112fac510111185073b51ad72cb,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-01/standard-scan-analysis-pilot-plots-v1/presentation/scanner-pilot-doppler-segments.v1.png,presentation/scanner-pilot-doppler-segments.v1.png,scan-burst-9d3c998844ba467c-01
sha256:eb0cf1ca04a2e5a3e9f1941a644e53bca465fa70e8f9b09459267007a5680270,344489,sha256:eb0cf1ca04a2e5a3e9f1941a644e53bca465fa70e8f9b09459267007a5680270,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-01/standard-scan-analysis-pilot-plots-v1/presentation/scanner-pilot-carrier-tracking.v1.png,presentation/scanner-pilot-carrier-tracking.v1.png,scan-burst-9d3c998844ba467c-01
sha256:690177c2ebfaee671ddeba5736ecb8f647992584526183de635c731692ebaab2,110351,sha256:690177c2ebfaee671ddeba5736ecb8f647992584526183de635c731692ebaab2,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-01/standard-scan-analysis-pilot-plots-v1/presentation/scanner-pilot-segment-rates.v1.png,presentation/scanner-pilot-segment-rates.v1.png,scan-burst-9d3c998844ba467c-01
sha256:262c25fa2374571f2b8f59e39da982c1d02a34d498963d34837cf285d0df2018,7412,sha256:262c25fa2374571f2b8f59e39da982c1d02a34d498963d34837cf285d0df2018,application/json,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-02/standard-scan-analysis-pilot-plots-v1/scanner-report.v1.json,scanner-report.v1.json,scan-burst-9d3c998844ba467c-02
sha256:16337edfee1643eb3160acee07798fbd61fbf6e8cd8a65c575dac50d34513346,3880612,sha256:16337edfee1643eb3160acee07798fbd61fbf6e8cd8a65c575dac50d34513346,application/json,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-02/standard-scan-analysis-pilot-plots-v1/scanner-metrics.v1.json,scanner-metrics.v1.json,scan-burst-9d3c998844ba467c-02
sha256:cdcd99a808dd0220dd5ba3ba23805b20eabd5f8fe40dfb4ee47e1ddd9fafc573,376826,sha256:cdcd99a808dd0220dd5ba3ba23805b20eabd5f8fe40dfb4ee47e1ddd9fafc573,application/json,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-02/standard-scan-analysis-pilot-plots-v1/scanner-pilot-doppler-segments.v1.json,scanner-pilot-doppler-segments.v1.json,scan-burst-9d3c998844ba467c-02
sha256:01dcb7f722dd49ee98ca5a339124c3cc7f2476f01a7411f4fb2b1360c094fd9f,870590,sha256:01dcb7f722dd49ee98ca5a339124c3cc7f2476f01a7411f4fb2b1360c094fd9f,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-02/standard-scan-analysis-pilot-plots-v1/presentation/scanner-waterfall.v1.png,presentation/scanner-waterfall.v1.png,scan-burst-9d3c998844ba467c-02
sha256:b8c65cc2813f5ce3f931079cf33d144ea6905b56b851645727d3dd7575d5378e,244916,sha256:b8c65cc2813f5ce3f931079cf33d144ea6905b56b851645727d3dd7575d5378e,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-02/standard-scan-analysis-pilot-plots-v1/presentation/scanner-glrt64-response.v1.png,presentation/scanner-glrt64-response.v1.png,scan-burst-9d3c998844ba467c-02
sha256:6b7f0b3e6e1666c135a1647c65b8aa87144c43705a5dfc5889cb229e10b781ff,833989,sha256:6b7f0b3e6e1666c135a1647c65b8aa87144c43705a5dfc5889cb229e10b781ff,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-02/standard-scan-analysis-pilot-plots-v1/presentation/scanner-pilot-doppler-segments.v1.png,presentation/scanner-pilot-doppler-segments.v1.png,scan-burst-9d3c998844ba467c-02
sha256:09241d0c1f7a434dd2fd1c034c6feb4777024e27de46b727c8b162c87f0e72c5,358359,sha256:09241d0c1f7a434dd2fd1c034c6feb4777024e27de46b727c8b162c87f0e72c5,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-02/standard-scan-analysis-pilot-plots-v1/presentation/scanner-pilot-carrier-tracking.v1.png,presentation/scanner-pilot-carrier-tracking.v1.png,scan-burst-9d3c998844ba467c-02
sha256:251940732aeb0aa9de6bd53fc1658a707a4113d6a240ae7c4dc1b6c316f97461,110655,sha256:251940732aeb0aa9de6bd53fc1658a707a4113d6a240ae7c4dc1b6c316f97461,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-02/standard-scan-analysis-pilot-plots-v1/presentation/scanner-pilot-segment-rates.v1.png,presentation/scanner-pilot-segment-rates.v1.png,scan-burst-9d3c998844ba467c-02
sha256:2171483b0afbbc74d19cfcec020d53a0937cfc63099648387caef9270d7fec96,6875,sha256:2171483b0afbbc74d19cfcec020d53a0937cfc63099648387caef9270d7fec96,application/json,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-03/standard-scan-analysis-pilot-plots-v1/scanner-report.v1.json,scanner-report.v1.json,scan-burst-9d3c998844ba467c-03
sha256:48d806e29308325dbec6bb2cd4ccc7682c9510bd3d75ad54e2ee25ee1d7c33be,3879821,sha256:48d806e29308325dbec6bb2cd4ccc7682c9510bd3d75ad54e2ee25ee1d7c33be,application/json,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-03/standard-scan-analysis-pilot-plots-v1/scanner-metrics.v1.json,scanner-metrics.v1.json,scan-burst-9d3c998844ba467c-03
sha256:8b6c16f782845659f8e99346c4a66f4b755a9f8820ce3e0c12456ffd0268e14b,241452,sha256:8b6c16f782845659f8e99346c4a66f4b755a9f8820ce3e0c12456ffd0268e14b,application/json,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-03/standard-scan-analysis-pilot-plots-v1/scanner-pilot-doppler-segments.v1.json,scanner-pilot-doppler-segments.v1.json,scan-burst-9d3c998844ba467c-03
sha256:e6ecae9a0843a47d97c6ace257661c032b3637a0c1a670868670c17f7ae9a7bf,870245,sha256:e6ecae9a0843a47d97c6ace257661c032b3637a0c1a670868670c17f7ae9a7bf,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-03/standard-scan-analysis-pilot-plots-v1/presentation/scanner-waterfall.v1.png,presentation/scanner-waterfall.v1.png,scan-burst-9d3c998844ba467c-03
sha256:bbdc7d6873bc29cccc0a2523f80c2c8aa89d502c0af82e4d1bce9bd9bb93e9fb,217841,sha256:bbdc7d6873bc29cccc0a2523f80c2c8aa89d502c0af82e4d1bce9bd9bb93e9fb,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-03/standard-scan-analysis-pilot-plots-v1/presentation/scanner-glrt64-response.v1.png,presentation/scanner-glrt64-response.v1.png,scan-burst-9d3c998844ba467c-03
sha256:0dde16ab13d78d0468b8529d6ef275825ed715ccaa91161a3c95488a32ff90d2,655234,sha256:0dde16ab13d78d0468b8529d6ef275825ed715ccaa91161a3c95488a32ff90d2,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-03/standard-scan-analysis-pilot-plots-v1/presentation/scanner-pilot-doppler-segments.v1.png,presentation/scanner-pilot-doppler-segments.v1.png,scan-burst-9d3c998844ba467c-03
sha256:201cce3cf928a15ca48ded859f13053440583c067b422e3c2a4657f2c300af1a,276026,sha256:201cce3cf928a15ca48ded859f13053440583c067b422e3c2a4657f2c300af1a,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-03/standard-scan-analysis-pilot-plots-v1/presentation/scanner-pilot-carrier-tracking.v1.png,presentation/scanner-pilot-carrier-tracking.v1.png,scan-burst-9d3c998844ba467c-03
sha256:f7bc198199e973409dac987d210767264fa41e5dfd1681904443118ff67f501a,99727,sha256:f7bc198199e973409dac987d210767264fa41e5dfd1681904443118ff67f501a,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-03/standard-scan-analysis-pilot-plots-v1/presentation/scanner-pilot-segment-rates.v1.png,presentation/scanner-pilot-segment-rates.v1.png,scan-burst-9d3c998844ba467c-03
sha256:d1ce87f57ddf20da61319a2b4a1cfc8dd6f1432e3e1b9637972869cac3bad170,7413,sha256:d1ce87f57ddf20da61319a2b4a1cfc8dd6f1432e3e1b9637972869cac3bad170,application/json,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-04/standard-scan-analysis-pilot-plots-v1/scanner-report.v1.json,scanner-report.v1.json,scan-burst-9d3c998844ba467c-04
sha256:984b4ce1388fde68502634fed81eabf09b469ebdd8586a2aec9c9b7e47a336e9,3880442,sha256:984b4ce1388fde68502634fed81eabf09b469ebdd8586a2aec9c9b7e47a336e9,application/json,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-04/standard-scan-analysis-pilot-plots-v1/scanner-metrics.v1.json,scanner-metrics.v1.json,scan-burst-9d3c998844ba467c-04
sha256:7b92628f97d7e5278db0c6854c0ffc9ce7ced7523a7430dbeca41c8b590716a3,360676,sha256:7b92628f97d7e5278db0c6854c0ffc9ce7ced7523a7430dbeca41c8b590716a3,application/json,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-04/standard-scan-analysis-pilot-plots-v1/scanner-pilot-doppler-segments.v1.json,scanner-pilot-doppler-segments.v1.json,scan-burst-9d3c998844ba467c-04
sha256:884f03915d129475c0812d937f7aaea44bc750677176378836edc383c5f5bc5e,869855,sha256:884f03915d129475c0812d937f7aaea44bc750677176378836edc383c5f5bc5e,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-04/standard-scan-analysis-pilot-plots-v1/presentation/scanner-waterfall.v1.png,presentation/scanner-waterfall.v1.png,scan-burst-9d3c998844ba467c-04
sha256:1af004b868f155eeea3205c09f7cabbb311879dcbfe69f37aab2239f962a338e,250454,sha256:1af004b868f155eeea3205c09f7cabbb311879dcbfe69f37aab2239f962a338e,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-04/standard-scan-analysis-pilot-plots-v1/presentation/scanner-glrt64-response.v1.png,presentation/scanner-glrt64-response.v1.png,scan-burst-9d3c998844ba467c-04
sha256:9a56aa93c16be3495b02ea370734d5e989826e7010778105a133efeaa9f02c98,822489,sha256:9a56aa93c16be3495b02ea370734d5e989826e7010778105a133efeaa9f02c98,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-04/standard-scan-analysis-pilot-plots-v1/presentation/scanner-pilot-doppler-segments.v1.png,presentation/scanner-pilot-doppler-segments.v1.png,scan-burst-9d3c998844ba467c-04
sha256:d11e37116882750a514e9f1cc0cdc86a83bb2c5d87de4bbcf58ce56f21cb5d8a,344015,sha256:d11e37116882750a514e9f1cc0cdc86a83bb2c5d87de4bbcf58ce56f21cb5d8a,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-04/standard-scan-analysis-pilot-plots-v1/presentation/scanner-pilot-carrier-tracking.v1.png,presentation/scanner-pilot-carrier-tracking.v1.png,scan-burst-9d3c998844ba467c-04
sha256:ad5a59a5c8907a3d63dc507c52e118f33afaf38a5dbf0d1fded8be82c37c9b1a,108339,sha256:ad5a59a5c8907a3d63dc507c52e118f33afaf38a5dbf0d1fded8be82c37c9b1a,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-9d3c998844ba467c-04/standard-scan-analysis-pilot-plots-v1/presentation/scanner-pilot-segment-rates.v1.png,presentation/scanner-pilot-segment-rates.v1.png,scan-burst-9d3c998844ba467c-04
sha256:d7b4849a3b22de266ba574c1bc8148e81bc1d245f95650c7adaf947ce262118e,6603,sha256:d7b4849a3b22de266ba574c1bc8148e81bc1d245f95650c7adaf947ce262118e,application/json,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-01/standard-scan-analysis-pilot-plots-v1/scanner-report.v1.json,scanner-report.v1.json,scan-burst-a88b068e22804d79-01
sha256:67c3e4725ff4ae3a6c7a03c45448afa9143cb19108f9c6e42cd66c71943d9fac,3830939,sha256:67c3e4725ff4ae3a6c7a03c45448afa9143cb19108f9c6e42cd66c71943d9fac,application/json,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-01/standard-scan-analysis-pilot-plots-v1/scanner-metrics.v1.json,scanner-metrics.v1.json,scan-burst-a88b068e22804d79-01
sha256:9e389c3f57c7196194a5584e07d438c6995196ffb07345f64a09ebd4e8085650,337778,sha256:9e389c3f57c7196194a5584e07d438c6995196ffb07345f64a09ebd4e8085650,application/json,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-01/standard-scan-analysis-pilot-plots-v1/scanner-pilot-doppler-segments.v1.json,scanner-pilot-doppler-segments.v1.json,scan-burst-a88b068e22804d79-01
sha256:fb51c180e63417975705f20c7d15a8297e28547f8b803ed2b1c488fc3b67fe34,858227,sha256:fb51c180e63417975705f20c7d15a8297e28547f8b803ed2b1c488fc3b67fe34,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-01/standard-scan-analysis-pilot-plots-v1/presentation/scanner-waterfall.v1.png,presentation/scanner-waterfall.v1.png,scan-burst-a88b068e22804d79-01
sha256:f3fbf62264ee659732e7f4848045c945750aa538ad6853d0da0afb3437e20eb2,258172,sha256:f3fbf62264ee659732e7f4848045c945750aa538ad6853d0da0afb3437e20eb2,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-01/standard-scan-analysis-pilot-plots-v1/presentation/scanner-glrt64-response.v1.png,presentation/scanner-glrt64-response.v1.png,scan-burst-a88b068e22804d79-01
sha256:33c6ccc5e3f6831ddf6c468f6bbc8f75213c12ca43b97225e6b9d03e806af3e3,699065,sha256:33c6ccc5e3f6831ddf6c468f6bbc8f75213c12ca43b97225e6b9d03e806af3e3,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-01/standard-scan-analysis-pilot-plots-v1/presentation/scanner-pilot-doppler-segments.v1.png,presentation/scanner-pilot-doppler-segments.v1.png,scan-burst-a88b068e22804d79-01
sha256:bf96c23396d51dcbb4adf2c118a4ff9f1bad1d8c1b8b3d80960266a00a1dcfe7,304347,sha256:bf96c23396d51dcbb4adf2c118a4ff9f1bad1d8c1b8b3d80960266a00a1dcfe7,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-01/standard-scan-analysis-pilot-plots-v1/presentation/scanner-pilot-carrier-tracking.v1.png,presentation/scanner-pilot-carrier-tracking.v1.png,scan-burst-a88b068e22804d79-01
sha256:858ed7b555572e35391cd88f7663aff11757415a208a80a8688093f90d897a98,109944,sha256:858ed7b555572e35391cd88f7663aff11757415a208a80a8688093f90d897a98,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-01/standard-scan-analysis-pilot-plots-v1/presentation/scanner-pilot-segment-rates.v1.png,presentation/scanner-pilot-segment-rates.v1.png,scan-burst-a88b068e22804d79-01
sha256:fe20aa959c464b2dc3e1a50a3e14eb029ed61487ef7c7ca6025eb3b523e8c57c,6618,sha256:fe20aa959c464b2dc3e1a50a3e14eb029ed61487ef7c7ca6025eb3b523e8c57c,application/json,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-02/standard-scan-analysis-pilot-plots-v1/scanner-report.v1.json,scanner-report.v1.json,scan-burst-a88b068e22804d79-02
sha256:baf2f288b0732395cd27baca747c26bf48c8851106977c0b315148e17655012b,3831134,sha256:baf2f288b0732395cd27baca747c26bf48c8851106977c0b315148e17655012b,application/json,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-02/standard-scan-analysis-pilot-plots-v1/scanner-metrics.v1.json,scanner-metrics.v1.json,scan-burst-a88b068e22804d79-02
sha256:543b4ae8409545840d91e6eda863cb9acf0c7955c9fb64b2520a73ea3f3f2aa4,335937,sha256:543b4ae8409545840d91e6eda863cb9acf0c7955c9fb64b2520a73ea3f3f2aa4,application/json,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-02/standard-scan-analysis-pilot-plots-v1/scanner-pilot-doppler-segments.v1.json,scanner-pilot-doppler-segments.v1.json,scan-burst-a88b068e22804d79-02
sha256:66530a8283d0938c52953164d18e87b05d4920b51e643e9ff28625e33b5b1450,857555,sha256:66530a8283d0938c52953164d18e87b05d4920b51e643e9ff28625e33b5b1450,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-02/standard-scan-analysis-pilot-plots-v1/presentation/scanner-waterfall.v1.png,presentation/scanner-waterfall.v1.png,scan-burst-a88b068e22804d79-02
sha256:5604afc89722281da68413eead054a662ff8ff109cc44578a2696c094e0f02ea,261647,sha256:5604afc89722281da68413eead054a662ff8ff109cc44578a2696c094e0f02ea,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-02/standard-scan-analysis-pilot-plots-v1/presentation/scanner-glrt64-response.v1.png,presentation/scanner-glrt64-response.v1.png,scan-burst-a88b068e22804d79-02
sha256:8cde0e2eba23b168ec006cdfc6ab82f5ad538d710674187d99fd0aed72573ded,705034,sha256:8cde0e2eba23b168ec006cdfc6ab82f5ad538d710674187d99fd0aed72573ded,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-02/standard-scan-analysis-pilot-plots-v1/presentation/scanner-pilot-doppler-segments.v1.png,presentation/scanner-pilot-doppler-segments.v1.png,scan-burst-a88b068e22804d79-02
sha256:93109c3cda6029c3ce1925211a0baea92d8dbca38f2b4291087b108af1b5a30a,288322,sha256:93109c3cda6029c3ce1925211a0baea92d8dbca38f2b4291087b108af1b5a30a,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-02/standard-scan-analysis-pilot-plots-v1/presentation/scanner-pilot-carrier-tracking.v1.png,presentation/scanner-pilot-carrier-tracking.v1.png,scan-burst-a88b068e22804d79-02
sha256:00f3c5ed041e6a63876d692c432b3b681d31437a78fffb416461c70ca092e3df,112983,sha256:00f3c5ed041e6a63876d692c432b3b681d31437a78fffb416461c70ca092e3df,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-02/standard-scan-analysis-pilot-plots-v1/presentation/scanner-pilot-segment-rates.v1.png,presentation/scanner-pilot-segment-rates.v1.png,scan-burst-a88b068e22804d79-02
sha256:ea476929ba273eae773a57a77509cfb453ea909ffb96ecaec85a8158b2a1c629,6879,sha256:ea476929ba273eae773a57a77509cfb453ea909ffb96ecaec85a8158b2a1c629,application/json,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-03/standard-scan-analysis-pilot-plots-v1/scanner-report.v1.json,scanner-report.v1.json,scan-burst-a88b068e22804d79-03
sha256:dc486923dac0700bc39995083da16ee779d00631bd21571e08ff4a1bc8838ac4,3831385,sha256:dc486923dac0700bc39995083da16ee779d00631bd21571e08ff4a1bc8838ac4,application/json,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-03/standard-scan-analysis-pilot-plots-v1/scanner-metrics.v1.json,scanner-metrics.v1.json,scan-burst-a88b068e22804d79-03
sha256:1aae655cfea10a68902a47457b5ffd42a9c02dd6575c9ed75e05fd2bf840f3ad,375602,sha256:1aae655cfea10a68902a47457b5ffd42a9c02dd6575c9ed75e05fd2bf840f3ad,application/json,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-03/standard-scan-analysis-pilot-plots-v1/scanner-pilot-doppler-segments.v1.json,scanner-pilot-doppler-segments.v1.json,scan-burst-a88b068e22804d79-03
sha256:cbaca075c41dbc230c3a27183c153867f46ea06b9da15ad6be59304d334001cc,857325,sha256:cbaca075c41dbc230c3a27183c153867f46ea06b9da15ad6be59304d334001cc,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-03/standard-scan-analysis-pilot-plots-v1/presentation/scanner-waterfall.v1.png,presentation/scanner-waterfall.v1.png,scan-burst-a88b068e22804d79-03
sha256:03f4183792fdc2f7cc8d0a915a63e486a7418a5b4c97601cc1472748cf7a1012,281344,sha256:03f4183792fdc2f7cc8d0a915a63e486a7418a5b4c97601cc1472748cf7a1012,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-03/standard-scan-analysis-pilot-plots-v1/presentation/scanner-glrt64-response.v1.png,presentation/scanner-glrt64-response.v1.png,scan-burst-a88b068e22804d79-03
sha256:d387f553874e4ac78d0f2f71ec0c7133d2467d29604f22cf3546edc028e4d10b,688170,sha256:d387f553874e4ac78d0f2f71ec0c7133d2467d29604f22cf3546edc028e4d10b,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-03/standard-scan-analysis-pilot-plots-v1/presentation/scanner-pilot-doppler-segments.v1.png,presentation/scanner-pilot-doppler-segments.v1.png,scan-burst-a88b068e22804d79-03
sha256:1a8adfa7afc60bfa5c70f94ff541d86535b0af1acaca86922039b8c97e697df0,301238,sha256:1a8adfa7afc60bfa5c70f94ff541d86535b0af1acaca86922039b8c97e697df0,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-03/standard-scan-analysis-pilot-plots-v1/presentation/scanner-pilot-carrier-tracking.v1.png,presentation/scanner-pilot-carrier-tracking.v1.png,scan-burst-a88b068e22804d79-03
sha256:8a1059287c05ae85810c4830be982ec4091c7a4c1eaabf4726964f92b653bfff,111484,sha256:8a1059287c05ae85810c4830be982ec4091c7a4c1eaabf4726964f92b653bfff,image/png,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-03/standard-scan-analysis-pilot-plots-v1/presentation/scanner-pilot-segment-rates.v1.png,presentation/scanner-pilot-segment-rates.v1.png,scan-burst-a88b068e22804d79-03
sha256:f7eb8eb3f8dbfca793540752d16e48219a78bb76d08dc2839dcfb5c404be7c5c,6869,sha256:f7eb8eb3f8dbfca793540752d16e48219a78bb76d08dc2839dcfb5c404be7c5c,application/json,/srv/bulk/leo/scanner-analysis/scan-burst-a88b068e22804d79-04/standard-scan-analysis-pilot-plots-v1/scanner-report.v1.json,scanner-report.v1.json,scan-burst-a88b068e22804d79-04
