session_id,sample_rate_hz,visit_index,target_index,state,reason,accepted_observations,timing_sigma_ns,cfo_sigma_hz
scan-fw-12f09d2e4e1fe26a,15000000,883,6,lost,no observation inside prediction gate,0,,
scan-fw-12f09d2e4e1fe26a,15000000,884,3,tracking,accepted PSS observation,5,587.4907006872913,91398.32198343363
scan-fw-12f09d2e4e1fe26a,15000000,885,6,lost,no observation inside prediction gate,0,,
scan-fw-12f09d2e4e1fe26a,15000000,886,3,tracking,accepted PSS observation,6,486.0522514883664,83596.76317714716
scan-fw-12f09d2e4e1fe26a,15000000,887,1,tracking,accepted PSS observation,5,773.0182217565192,91272.04692122013
scan-fw-12f09d2e4e1fe26a,15000000,888,5,tracking,accepted PSS observation,5,789.8935066324999,92530.12392882605
scan-fw-12f09d2e4e1fe26a,15000000,889,6,lost,no observation inside prediction gate,0,,
scan-fw-12f09d2e4e1fe26a,15000000,890,5,tracking,accepted PSS observation,6,614.9755360068999,84543.60661582633
scan-fw-12f09d2e4e1fe26a,15000000,891,7,tracking,accepted PSS observation,3,603.5968522041387,116761.06359570754
scan-fw-12f09d2e4e1fe26a,15000000,893,1,coasting,no observation inside prediction gate,5,1030.5646044263758,93323.07013339241
scan-fw-12f09d2e4e1fe26a,15000000,903,4,lost,no observation inside prediction gate,0,,
scan-fw-12f09d2e4e1fe26a,15000000,912,7,coasting,no observation inside prediction gate,3,1438.0452747731006,124708.60621619274
scan-fw-12f09d2e4e1fe26a,15000000,917,7,acquiring,accepted PSS observation,1,1106.2908290835408,200000.0
scan-fw-12f09d2e4e1fe26a,15000000,920,7,coasting,no observation inside prediction gate,1,4352.348865820697,200044.3542675615
scan-fw-161adb3956864642,15000000,855,7,acquiring,accepted PSS observation,1,691.5991630351316,200000.0
scan-fw-161adb3956864642,15000000,856,3,acquiring,accepted PSS observation,1,727.9021208630642,200000.0
scan-fw-161adb3956864642,15000000,857,2,acquiring,no observation inside prediction gate,0,,
scan-fw-161adb3956864642,15000000,858,0,acquiring,accepted PSS observation,1,1054.9137295018604,200000.0
scan-fw-161adb3956864642,15000000,859,3,acquiring,accepted PSS observation,2,798.0119537203188,141437.006015059
scan-fw-161adb3956864642,15000000,860,2,acquiring,no observation inside prediction gate,0,,
scan-fw-161adb3956864642,15000000,861,7,acquiring,accepted PSS observation,2,589.9048211757505,141484.04627303986
scan-fw-161adb3956864642,15000000,862,5,acquiring,no observation inside prediction gate,0,,
scan-fw-161adb3956864642,15000000,863,2,lost,no observation inside prediction gate,0,,
scan-fw-161adb3956864642,15000000,864,4,acquiring,accepted PSS observation,1,1124.3942441750262,200000.0
scan-fw-161adb3956864642,15000000,865,6,acquiring,no observation inside prediction gate,0,,
scan-fw-161adb3956864642,15000000,866,2,lost,no observation inside prediction gate,0,,
scan-fw-161adb3956864642,15000000,867,0,acquiring,accepted PSS observation,2,1074.735933081294,141562.6079233963
scan-fw-161adb3956864642,15000000,868,2,lost,no observation inside prediction gate,0,,
scan-fw-161adb3956864642,15000000,869,7,tracking,accepted PSS observation,3,647.6520183322451,115929.27937477294
scan-fw-161adb3956864642,15000000,870,0,tracking,accepted PSS observation,3,884.8311543915903,115683.55394795496
scan-fw-161adb3956864642,15000000,871,2,lost,no observation inside prediction gate,0,,
scan-fw-161adb3956864642,15000000,872,3,tracking,accepted PSS observation,3,938.9710694212703,116265.41897679216
scan-fw-161adb3956864642,15000000,873,3,tracking,accepted PSS observation,4,607.5818370520719,100626.80880012606
scan-fw-161adb3956864642,15000000,875,6,acquiring,no observation inside prediction gate,0,,
scan-fw-161adb3956864642,15000000,877,5,acquiring,no observation inside prediction gate,0,,
scan-fw-161adb3956864642,15000000,878,4,acquiring,accepted PSS observation,2,1185.6787623489772,141762.58703036985
scan-fw-161adb3956864642,15000000,879,5,lost,no observation inside prediction gate,0,,
scan-fw-161adb3956864642,15000000,881,7,tracking,accepted PSS observation,4,654.9224821644872,102042.86681104849
scan-fw-161adb3956864642,15000000,882,4,tracking,accepted PSS observation,3,835.9998494489978,115928.13483625549
scan-fw-161adb3956864642,15000000,883,4,tracking,accepted PSS observation,4,686.6246467910461,100383.60546872129
scan-fw-161adb3956864642,15000000,884,0,tracking,accepted PSS observation,4,1009.7422203198732,101978.06151764642
scan-fw-161adb3956864642,15000000,885,0,tracking,accepted PSS observation,5,771.3056634861828,91051.96356424814
scan-fw-161adb3956864642,15000000,886,6,lost,no observation inside prediction gate,0,,
scan-fw-161adb3956864642,15000000,887,5,lost,no observation inside prediction gate,0,,
scan-fw-161adb3956864642,15000000,888,7,tracking,accepted PSS observation,5,643.3778769953965,92590.73120834435
scan-fw-161adb3956864642,15000000,890,0,tracking,accepted PSS observation,6,731.8115554418393,84048.44754074862
scan-fw-161adb3956864642,15000000,891,4,tracking,accepted PSS observation,5,790.9988819456586,90860.30457801481
scan-fw-161adb3956864642,15000000,893,7,tracking,accepted PSS observation,6,586.9383591518024,85551.13025828655
scan-fw-161adb3956864642,15000000,894,3,tracking,accepted PSS observation,5,819.8477791551657,95063.13071410477
scan-fw-161adb3956864642,15000000,895,4,tracking,accepted PSS observation,6,734.7439409575843,83598.01496676324
scan-fw-161adb3956864642,15000000,897,5,lost,no observation inside prediction gate,0,,
scan-fw-161adb3956864642,15000000,899,5,acquiring,accepted PSS observation,1,1049.6367002229083,200000.0
scan-fw-161adb3956864642,15000000,901,3,tracking,accepted PSS observation,6,589.6385140140994,88597.87271589875
scan-fw-161adb3956864642,15000000,907,6,lost,no observation inside prediction gate,0,,
scan-fw-161adb3956864642,15000000,908,6,lost,no observation inside prediction gate,0,,
scan-fw-161adb3956864642,15000000,916,6,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,855,0,acquiring,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,856,3,acquiring,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,857,6,acquiring,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,858,1,acquiring,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,859,2,acquiring,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,860,0,acquiring,accepted PSS observation,1,1177.6369976577298,200000.0
scan-fw-1a04dd4254fd7849,10000000,861,2,acquiring,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,862,3,acquiring,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,863,0,coasting,no observation inside prediction gate,1,4372.473073836591,200044.3859029274
scan-fw-1a04dd4254fd7849,10000000,864,2,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,865,4,acquiring,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,866,1,acquiring,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,867,3,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,868,5,acquiring,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,869,0,coasting,no observation inside prediction gate,1,12675.351750014925,200399.45365923396
scan-fw-1a04dd4254fd7849,10000000,870,3,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,871,2,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,872,4,acquiring,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,873,1,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,874,6,acquiring,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,875,0,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,876,3,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,877,6,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,878,2,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,879,1,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,880,2,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,882,1,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,883,5,acquiring,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,884,1,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,885,4,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,887,6,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,888,0,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,892,5,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,894,5,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,896,3,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,897,5,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,904,4,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,906,6,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,908,6,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,909,4,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,918,5,lost,no observation inside prediction gate,0,,
scan-fw-1a04dd4254fd7849,10000000,929,4,lost,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,855,2,acquiring,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,856,5,acquiring,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,857,5,acquiring,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,858,4,acquiring,accepted PSS observation,1,969.120553747143,200000.0
scan-fw-1a877b7592593f44,10000000,859,6,acquiring,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,860,5,lost,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,861,5,acquiring,accepted PSS observation,1,1050.8649137146954,200000.0
scan-fw-1a877b7592593f44,10000000,862,0,acquiring,accepted PSS observation,1,922.4505945237818,200000.0
scan-fw-1a877b7592593f44,10000000,863,6,acquiring,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,864,6,lost,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,865,5,acquiring,accepted PSS observation,2,1061.4681629152665,141449.19888044393
scan-fw-1a877b7592593f44,10000000,866,6,lost,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,867,3,acquiring,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,868,3,acquiring,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,869,7,acquiring,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,870,0,acquiring,accepted PSS observation,2,956.3329951597686,141532.89412342745
scan-fw-1a877b7592593f44,10000000,871,7,acquiring,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,872,2,acquiring,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,873,0,tracking,accepted PSS observation,3,750.5386098668899,115656.04188783854
scan-fw-1a877b7592593f44,10000000,874,3,acquiring,accepted PSS observation,1,1205.4463875544216,200000.0
scan-fw-1a877b7592593f44,10000000,875,5,tracking,accepted PSS observation,3,1012.3189327996813,116015.8954052704
scan-fw-1a877b7592593f44,10000000,876,7,acquiring,accepted PSS observation,1,1144.9698879061962,200000.0
scan-fw-1a877b7592593f44,10000000,877,7,coasting,no observation inside prediction gate,1,1814.04460980885,200004.951741383
scan-fw-1a877b7592593f44,10000000,878,6,lost,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,879,4,coasting,no observation inside prediction gate,1,29482.092440758996,202179.86076439932
scan-fw-1a877b7592593f44,10000000,880,2,lost,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,881,0,tracking,accepted PSS observation,4,779.4962342168782,100887.97477626895
scan-fw-1a877b7592593f44,10000000,882,2,lost,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,883,4,lost,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,884,4,lost,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,885,6,lost,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,886,4,lost,ambiguous timing modes,0,,
scan-fw-1a877b7592593f44,10000000,887,7,coasting,no observation inside prediction gate,1,15489.712627538127,200598.69526732623
scan-fw-1a877b7592593f44,10000000,888,4,acquiring,accepted PSS observation,1,1129.3504761311372,200000.0
scan-fw-1a877b7592593f44,10000000,892,3,coasting,no observation inside prediction gate,1,25302.877981204147,201603.84323142175
scan-fw-1a877b7592593f44,10000000,893,3,coasting,no observation inside prediction gate,1,26703.169153756076,201786.69336648326
scan-fw-1a877b7592593f44,10000000,895,0,tracking,accepted PSS observation,5,754.2366218955797,93218.38313163661
scan-fw-1a877b7592593f44,10000000,897,3,lost,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,898,2,lost,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,902,2,lost,no observation inside prediction gate,0,,
scan-fw-1a877b7592593f44,10000000,903,0,tracking,accepted PSS observation,6,661.2853573337546,87273.18639316171
scan-fw-1a877b7592593f44,10000000,906,7,lost,no observation inside prediction gate,0,,
scan-fw-1b690eba8ad3fab9,10000000,855,1,acquiring,accepted PSS observation,1,1190.804395599452,200000.0
scan-fw-1b690eba8ad3fab9,10000000,856,3,acquiring,accepted PSS observation,1,1140.3329035875,200000.0
scan-fw-1b690eba8ad3fab9,10000000,857,3,acquiring,accepted PSS observation,2,973.7460526412768,141423.10158997524
scan-fw-1b690eba8ad3fab9,10000000,858,4,acquiring,no observation inside prediction gate,0,,
scan-fw-1b690eba8ad3fab9,10000000,859,0,acquiring,no observation inside prediction gate,0,,
scan-fw-1b690eba8ad3fab9,10000000,860,1,acquiring,accepted PSS observation,2,950.7110813095061,141464.8754091459
scan-fw-1b690eba8ad3fab9,10000000,861,1,tracking,accepted PSS observation,3,733.0620949636942,115516.53565570955
scan-fw-1b690eba8ad3fab9,10000000,862,3,tracking,accepted PSS observation,3,1001.3912472898411,115584.86383475595
scan-fw-1b690eba8ad3fab9,10000000,863,7,acquiring,accepted PSS observation,1,993.8620593274845,200000.0
scan-fw-1b690eba8ad3fab9,10000000,864,2,acquiring,no observation inside prediction gate,0,,
scan-fw-1b690eba8ad3fab9,10000000,865,1,coasting,no observation inside prediction gate,3,1521.279555312781,115813.32621907261
scan-fw-1b690eba8ad3fab9,10000000,866,7,acquiring,accepted PSS observation,2,999.7479170631525,141437.00115335145
scan-fw-1b690eba8ad3fab9,10000000,867,2,acquiring,no observation inside prediction gate,0,,
scan-fw-1b690eba8ad3fab9,10000000,868,4,acquiring,no observation inside prediction gate,0,,
scan-fw-1b690eba8ad3fab9,10000000,869,4,lost,no observation inside prediction gate,0,,
scan-fw-1b690eba8ad3fab9,10000000,870,5,acquiring,no observation inside prediction gate,0,,
scan-fw-1b690eba8ad3fab9,10000000,871,1,coasting,no observation inside prediction gate,3,2908.9835787531742,116769.86564533222
scan-fw-1b690eba8ad3fab9,10000000,872,1,lost,no observation inside prediction gate,0,,
scan-fw-1b690eba8ad3fab9,10000000,873,5,acquiring,no observation inside prediction gate,0,,
scan-fw-1b690eba8ad3fab9,10000000,874,7,tracking,accepted PSS observation,3,966.2298073119666,115811.98096898074
scan-fw-1b690eba8ad3fab9,10000000,875,3,tracking,accepted PSS observation,4,937.3758243317939,101523.91896416742
scan-fw-1b690eba8ad3fab9,10000000,876,2,lost,no observation inside prediction gate,0,,
scan-fw-1b690eba8ad3fab9,10000000,877,4,lost,no observation inside prediction gate,0,,
scan-fw-1b690eba8ad3fab9,10000000,879,0,acquiring,no observation inside prediction gate,0,,
scan-fw-1b690eba8ad3fab9,10000000,880,0,lost,no observation inside prediction gate,0,,
scan-fw-1b690eba8ad3fab9,10000000,881,0,lost,no observation inside prediction gate,0,,
scan-fw-1b690eba8ad3fab9,10000000,882,5,acquiring,accepted PSS observation,1,774.3996695225987,200000.0
scan-fw-1b690eba8ad3fab9,10000000,883,3,tracking,accepted PSS observation,5,847.9413703239649,92317.5945508625
scan-fw-1b690eba8ad3fab9,10000000,884,4,lost,no observation inside prediction gate,0,,
scan-fw-1b690eba8ad3fab9,10000000,885,3,tracking,accepted PSS observation,6,701.1942087968321,84367.68290543507
scan-fw-1b690eba8ad3fab9,10000000,886,4,lost,no observation inside prediction gate,0,,
scan-fw-1b690eba8ad3fab9,10000000,888,7,tracking,accepted PSS observation,4,1049.6023812200874,102253.09176034844
scan-fw-1b690eba8ad3fab9,10000000,890,0,lost,no observation inside prediction gate,0,,
scan-fw-1b690eba8ad3fab9,10000000,891,0,lost,no observation inside prediction gate,0,,
scan-fw-1b690eba8ad3fab9,10000000,894,7,tracking,accepted PSS observation,5,854.1653210195503,92513.33997374355
scan-fw-1b690eba8ad3fab9,10000000,897,2,lost,no observation inside prediction gate,0,,
scan-fw-1b690eba8ad3fab9,10000000,899,2,lost,no observation inside prediction gate,0,,
scan-fw-1b690eba8ad3fab9,10000000,900,5,acquiring,accepted PSS observation,2,861.4836670125491,141983.9526363181
scan-fw-1b690eba8ad3fab9,10000000,902,2,lost,no observation inside prediction gate,0,,
scan-fw-1b690eba8ad3fab9,10000000,907,5,tracking,accepted PSS observation,3,656.5928468951615,116433.5578735636
