candidate_rx1_minus_rx0_phase_deg,signed_coherence,normalized_prediction_error,ordinary_coherence_magnitude
-75.75,-0.22091117937,1.07074228626,0.221005999235
-75.5,-0.22088083181,1.07073602237,0.221005999235
-75.25,-0.220846278998,1.07072889044,0.221005999235
-75,-0.220807521591,1.07072089061,0.221005999235
-74.75,-0.220764560327,1.070712023,0.221005999235
-74.5,-0.220717396025,1.07070228776,0.221005999235
-74.25,-0.220666029581,1.07069168505,0.221005999235
-74,-0.220610461974,1.07068021504,0.221005999235
-73.75,-0.220550694262,1.07066787793,0.221005999235
-73.5,-0.220486727582,1.07065467392,0.221005999235
-73.25,-0.220418563153,1.07064060324,0.221005999235
-73,-0.220346202273,1.0706256661,0.221005999235
-72.75,-0.220269646318,1.07060986277,0.221005999235
-72.5,-0.220188896747,1.07059319351,0.221005999235
-72.25,-0.220103955096,1.07057565859,0.221005999235
-72,-0.220014822984,1.0705572583,0.221005999235
-71.75,-0.219921502106,1.07053799295,0.221005999235
-71.5,-0.21982399424,1.07051786286,0.221005999235
-71.25,-0.219722301242,1.07049686836,0.221005999235
-71,-0.219616425048,1.07047500981,0.221005999235
-70.75,-0.219506367674,1.07045228756,0.221005999235
-70.5,-0.219392131216,1.070428702,0.221005999235
-70.25,-0.219273717847,1.07040425351,0.221005999235
-70,-0.219151129823,1.0703789425,0.221005999235
-69.75,-0.219024369477,1.0703527694,0.221005999235
-69.5,-0.218893439222,1.07032573463,0.221005999235
-69.25,-0.218758341553,1.07029783866,0.221005999235
-69,-0.21861907904,1.07026908193,0.221005999235
-68.75,-0.218475654334,1.07023946493,0.221005999235
-68.5,-0.218328070167,1.07020898815,0.221005999235
-68.25,-0.218176329349,1.0701776521,0.221005999235
-68,-0.218020434767,1.0701454573,0.221005999235
-67.75,-0.217860389391,1.07011240428,0.221005999235
-67.5,-0.217696196267,1.0700784936,0.221005999235
-67.25,-0.217527858521,1.07004372582,0.221005999235
-67,-0.217355379359,1.07000810151,0.221005999235
-66.75,-0.217178762063,1.06997162128,0.221005999235
-66.5,-0.216998009996,1.06993428572,0.221005999235
-66.25,-0.216813126601,1.06989609546,0.221005999235
-66,-0.216624115396,1.06985705113,0.221005999235
-65.75,-0.21643097998,1.06981715339,0.221005999235
-65.5,-0.21623372403,1.0697764029,0.221005999235
-65.25,-0.216032351302,1.06973480033,0.221005999235
-65,-0.215826865629,1.06969234638,0.221005999235
-64.75,-0.215617270924,1.06964904175,0.221005999235
-64.5,-0.215403571176,1.06960488718,0.221005999235
-64.25,-0.215185770456,1.06955988338,0.221005999235
-64,-0.214963872908,1.06951403112,0.221005999235
-63.75,-0.214737882758,1.06946733115,0.221005999235
-63.5,-0.214507804308,1.06941978426,0.221005999235
-63.25,-0.214273641939,1.06937139123,0.221005999235
-63,-0.214035400109,1.06932215288,0.221005999235
-62.75,-0.213793083353,1.06927207002,0.221005999235
-62.5,-0.213546696285,1.06922114349,0.221005999235
-62.25,-0.213296243596,1.06916937414,0.221005999235
-62,-0.213041730054,1.06911676283,0.221005999235
-61.75,-0.212783160504,1.06906331043,0.221005999235
-61.5,-0.21252053987,1.06900901785,0.221005999235
-61.25,-0.212253873151,1.06895388598,0.221005999235
-61,-0.211983165424,1.06889791575,0.221005999235
-60.75,-0.211708421843,1.06884110808,0.221005999235
-60.5,-0.211429647639,1.06878346394,0.221005999235
-60.25,-0.211146848119,1.06872498427,0.221005999235
-60,-0.210860028668,1.06866567006,0.221005999235
-59.75,-0.210569194746,1.0686055223,0.221005999235
-59.5,-0.210274351889,1.06854454198,0.221005999235
-59.25,-0.209975505713,1.06848273014,0.221005999235
-59,-0.209672661905,1.0684200878,0.221005999235
-58.75,-0.209365826232,1.06835661601,0.221005999235
-58.5,-0.209055004535,1.06829231582,0.221005999235
-58.25,-0.208740202733,1.06822718832,0.221005999235
-58,-0.208421426818,1.06816123459,0.221005999235
-57.75,-0.208098682859,1.06809445574,0.221005999235
-57.5,-0.207771977002,1.06802685288,0.221005999235
-57.25,-0.207441315465,1.06795842715,0.221005999235
-57,-0.207106704545,1.06788917968,0.221005999235
-56.75,-0.206768150612,1.06781911163,0.221005999235
-56.5,-0.206425660111,1.06774822419,0.221005999235
-56.25,-0.206079239563,1.06767651853,0.221005999235
-56,-0.205728895564,1.06760399586,0.221005999235
-55.75,-0.205374634783,1.06753065738,0.221005999235
-55.5,-0.205016463965,1.06745650434,0.221005999235
-55.25,-0.204654389929,1.06738153796,0.221005999235
-55,-0.204288419568,1.06730575952,0.221005999235
-54.75,-0.20391855985,1.06722917026,0.221005999235
-54.5,-0.203544817817,1.06715177149,0.221005999235
-54.25,-0.203167200584,1.0670735645,0.221005999235
-54,-0.202785715341,1.06699455059,0.221005999235
-53.75,-0.202400369349,1.0669147311,0.221005999235
-53.5,-0.202011169947,1.06683410737,0.221005999235
-53.25,-0.201618124543,1.06675268073,0.221005999235
-53,-0.20122124062,1.06667045258,0.221005999235
-52.75,-0.200820525735,1.06658742427,0.221005999235
-52.5,-0.200415987517,1.06650359721,0.221005999235
-52.25,-0.200007633667,1.06641897281,0.221005999235
-52,-0.19959547196,1.06633355248,0.221005999235
-51.75,-0.199179510243,1.06624733766,0.221005999235
