sample_index,time_s,raw_phase_deg,compensated_common_band_phase_deg,raw_rx0_abs,raw_rx1_abs,common_rx0_abs,common_rx1_abs
76351,0.0305404,112.16633606,118.768136437,38.0788650513,22.2036037445,16.7303238282,47.5032459188
76352,0.0305408,-19.4314651489,93.4879392772,194.537902832,143.003494263,151.116913872,93.712763382
76353,0.0305412,-119.522537231,69.9081564341,108.189651489,84.2021331787,67.7174186679,77.7908957746
76354,0.0305416,-57.3615036011,-73.5801331357,111.157554626,158.795471191,145.78087047,93.7480355873
76355,0.030542,-99.8831558228,-122.008709779,81.8351974487,70.8378448486,96.8465853181,90.7153773076
76356,0.0305424,176.28175354,169.488622283,42.4381904602,71.2179718018,3.23722378064,97.2914828383
76357,0.0305428,-175.085479736,29.798046901,77.8010253906,99.3227005005,61.08813374,75.1627104406
76358,0.0305432,128.648834229,152.405687514,170.988311768,42.9534606934,85.8677340663,71.0685424056
76359,0.0305436,-28.0274524689,59.1591826152,129.769012451,123.422042847,137.123165028,74.5190703761
76360,0.030544,135.783615112,56.3796281082,116.103408813,48.0936584473,63.8686700673,12.8127243063
76361,0.0305444,49.343585968,35.2085026154,121.103263855,48.4148750305,58.980193646,29.9671327392
76362,0.0305448,-162.20401001,-86.8555650483,170.14112854,29,123.627135445,52.0986631155
76363,0.0305452,-100.811233521,-26.5183905353,76.5506439209,231.354705811,165.841664954,166.94709254
76364,0.0305456,-159.662322998,65.7384273606,129.07749939,108.245094299,114.506499463,151.965010505
76365,0.030546,145.24760437,59.8150757709,143.220108032,99.0202026367,80.684984912,46.0985968058
76366,0.0305464,31.3811588287,104.179763156,116.606178284,35.1283378601,152.404845965,41.5295436981
76367,0.0305468,-55.1849136353,19.3155077291,185.658294678,48.0104141235,133.708311916,27.2835261425
76368,0.0305472,-140.194412231,-26.0278873129,111.772087097,28.1602554321,71.736948272,20.4029058282
76369,0.0305476,25.9695968628,14.3247239308,183.19934082,30.0665931702,151.968843753,53.2122666386
76370,0.030548,-99.220703125,1.23464583136,119.268600464,105.90562439,68.0187502515,86.7180290243
76371,0.0305484,-136.862350464,90.6692099997,123.405838013,30.1496276855,77.0059915429,18.0937853682
76372,0.0305488,-142.921066284,-8.77665301362,59.0931472778,105.759162903,41.4066937124,125.352194699
76373,0.0305492,-99.8724594116,-160.638848594,49.4064750671,149.214614868,49.3020303852,114.507832606
76374,0.0305496,161.671142578,-120.888704035,161.969146729,137.058380127,130.708687453,85.5864487499
76375,0.03055,99.3397674561,-92.8376858132,87.86353302,132.966156006,136.762256961,196.813456292
76376,0.0305504,-34.1439971924,-132.65690686,117.953384399,190.24458313,59.4633866669,150.387200352
76377,0.0305508,-124.219985962,-55.2856134624,73.3484802246,84.2199554443,60.3963581819,39.7084935104
76378,0.0305512,93.635635376,-166.624823978,198.849197388,96.6747055054,146.486106598,35.7177760824
76379,0.0305516,135.407608032,144.500604043,100.498764038,81.0987014771,95.9863014444,13.9363539774
76380,0.030552,-69.6667556763,-102.899092175,111.52129364,93.6482772827,19.2524235143,100.716995066
76381,0.0305524,-85.8617782593,106.515940346,63.7887115479,182.48286438,34.755352377,82.1930386411
76382,0.0305528,168.093841553,44.7561513146,101.390335083,69.8927764893,69.4592741209,70.1383459894
76383,0.0305532,-85.3529663086,162.612878137,46.1735877991,150.233139038,42.862233535,67.8239293345
76384,0.0305536,153.825393677,-150.499964861,170.343780518,103.247276306,113.253266489,77.5511472639
76385,0.030554,-102.974601746,-178.677039474,43.1856422424,124.277908325,24.7402535794,89.0009238363
76386,0.0305544,143.869628906,-43.0336618257,133.543991089,149.452331543,96.8067344386,61.634397929
76387,0.0305548,96.8021316528,102.008458261,68.949256897,92.5742950439,63.3940699705,48.5983585353
76388,0.0305552,127.394332886,44.1665811879,83.8629837036,49.2442855835,19.6182224868,39.6578927448
76389,0.0305556,-120.69808197,-54.9533422796,174.450561523,134.629119873,121.352189427,118.53386536
76390,0.030556,-23.1061401367,-119.70020268,160.822891235,95.1314926147,138.842992616,108.148836922
76391,0.0305564,-158.010070801,48.0432454575,96.6643676758,70.0642547607,90.9188919586,83.4923153472
76392,0.0305568,-136.171554565,-112.179398519,120.303779602,181.969787598,22.7976385461,164.078989763
76393,0.0305572,-49.7901268005,110.039518544,96,127.0157547,53.5308621991,144.706633206
76394,0.0305576,-123.459594727,87.9573604761,55.0090866089,142.898574829,43.6895465021,89.674780978
76395,0.030558,-166.0730896,134.91693231,81.8351974487,105.603027344,55.5839823453,36.0128201504
76396,0.0305584,139.779083252,-178.586270855,43.1856460571,45.3982391357,77.8133747624,93.3828123213
76397,0.0305588,89.3939285278,4.77449552391,89.822052002,31.5753059387,42.028082981,53.0316787816
76398,0.0305592,-118.699653625,128.048729391,89.5376968384,129.40246582,58.1177602126,103.136260164
76399,0.0305596,-44.3401870728,-143.091973591,56.6392097473,26.0192222595,71.7176142942,39.7430334089
76400,0.03056,105.833259583,167.891251354,154.987106323,91.0219802856,140.37633483,40.6034302929
76401,0.0305604,85.9853591919,-102.773135235,92.9139480591,71.1758346558,63.3629740567,80.4942897672
76402,0.0305608,-174.579605103,166.539598782,17.0293865204,239.954162598,51.957686406,189.380703534
76403,0.0305612,-149.170059204,-124.481813041,87.6641311646,108.041664124,73.7545940771,120.73210604
76404,0.0305616,-104.964927673,48.673672686,96.6074523926,133.364151001,100.879602964,88.8121720253
76405,0.030562,153.632614136,169.912547967,82.1522979736,77.3175201416,19.9045458177,61.4879067498
76406,0.0305624,-147.937484741,101.650172782,112.004463196,145.248062134,90.4804380786,196.748271756
76407,0.0305628,31.6565685272,156.319698451,98.8584823608,119.941642761,62.0394590053,113.156192081
76408,0.0305632,172.15612793,-84.4877706519,41.4366989136,174.888519287,55.200897083,155.788297253
76409,0.0305636,95.023765564,11.8230232898,133.281661987,93.0483779907,107.910330579,55.9525846264
76410,0.030564,-172.522766113,169.631094616,150.748138428,124.482933044,147.335634181,86.223604158
76411,0.0305644,-144.445083618,-81.7795869361,7.81024932861,148.408218384,28.2281766835,127.700640576
76412,0.0305648,168.879577637,4.60980680966,157.003189087,117.068359375,161.540359681,153.507132301
76413,0.0305652,88.7963867188,27.136259745,194.164871216,53.4509124756,195.595358998,43.2759956698
76414,0.0305656,152.892608643,157.500945667,33.8378486633,97.7394485474,27.2625000655,112.300376876
76415,0.030566,-137.461654663,-42.5334793529,103.247283936,110.022720337,113.309821449,68.9426650321
76416,0.0305664,123.899421692,32.7274611305,45.5411872864,10,98.8107878657,47.4706116539
76417,0.0305668,140.211639404,100.262205557,195.002563477,117.923706055,136.504317352,107.979220887
76418,0.0305672,172.693771362,-124.030052824,145.523193359,65.4904556274,109.579156595,49.7676543278
76419,0.0305676,-114.422264099,61.0365137918,123.975799561,98.7927093506,149.384340982,68.2104427019
76420,0.030568,-149.20149231,82.2508867154,142.688461304,130.003845215,102.818472613,68.7952037795
76421,0.0305684,-165.76348877,147.675714545,93.6055526733,45.2216758728,106.405728587,96.0185490021
76422,0.0305688,44.7593078613,124.450035338,116.777565002,157.114608765,79.3936370764,147.922970536
76423,0.0305692,-140.906143188,74.9850357713,107.200744629,115,96.3757534313,95.837919656
76424,0.0305696,-1.99277353287,-117.797100515,75.0066680908,126.905479431,20.7597526886,73.7396234221
76425,0.03057,135.06288147,62.4198599618,68.963760376,112.089241028,68.0363560597,91.7073913361
76426,0.0305704,-105.255111694,-51.7603105998,128.996124268,49.4974746704,83.99310259,61.7322257709
76427,0.0305708,-52.4192619324,169.051816668,135.830780029,120.702110291,129.642635552,84.2960597792
76428,0.0305712,-174.230484009,-54.5229683044,63.9531097412,33.2866325378,6.34275582096,27.6956957016
76429,0.0305716,-140.01411438,-121.190658148,98.8433151245,85.6154174805,61.3342171074,140.67581778
76430,0.030572,122.175987244,-33.3443444353,11.4017543793,143.617553711,70.9940530204,90.3214624479
76431,0.0305724,-4.12349176407,-121.873938179,181.416641235,104.56098175,147.789099854,66.4723940775
76432,0.0305728,-82.1382064819,-116.220475359,135.944854736,71.3091888428,161.190472396,88.532514906
76433,0.0305732,46.9529876709,99.3614261897,155.79473877,49.0102043152,132.183041098,53.705145341
76434,0.0305736,-67.2577590942,88.9003575496,210.287887573,124.338241577,208.495824494,145.348448899
76435,0.030574,-128.62059021,148.231658039,90.1997833252,227.747665405,135.780915327,173.272127861
76436,0.0305744,-92.8374099731,-2.87412633305,32.8937683105,104.403068542,56.4731519278,81.6562708885
76437,0.0305748,-124.848007202,98.8853796304,222.854217529,74.8865814209,140.429246892,44.7163454997
76438,0.0305752,65.4752349854,45.1716297506,122.196563721,64.3506011963,38.7922120231,25.3128185848
76439,0.0305756,-150.182006836,106.211981201,144.886169434,128.809936523,85.5328596081,59.4845801057
76440,0.030576,44.6555862427,-19.9652485948,70.0285644531,94.0691223145,57.8460586823,33.0206648717
76441,0.0305764,146.881149292,43.1836636152,31.0644493103,44.7772254944,23.9235310173,75.4227441394
76442,0.0305768,45.9941825867,-98.0237551815,24.6981773376,26.4007568359,47.9461533753,35.9556983266
76443,0.0305772,173.251998901,131.608747657,215.522628784,59.0338935852,158.605656606,85.74277771
76444,0.0305776,-59.2786750793,2.15249672703,161.276153564,76.9025344849,130.647157963,86.6409836439
76445,0.030578,-43.4255485535,148.81100431,35.3836135864,160.012496948,82.5631237991,141.500973693
76446,0.0305784,-158.332061768,76.5403839248,139.864227295,157.876541138,100.029025044,156.462651917
76447,0.0305788,-126.253829956,-87.3443781613,173.925262451,58.8217658997,90.3252552488,108.118552174
76448,0.0305792,-131.1847229,-66.9564314913,47.2016944885,190.46522522,149.685654518,94.8337615772
76449,0.0305796,-66.5409698486,-17.0373422819,67.8822479248,81.7067871094,20.3268510959,2.98721231676
76450,0.03058,-135.092193604,-84.4401711147,40.0499687195,87.783821106,28.0814295148,41.0014272654
76451,0.0305804,-151.355895996,-109.471603907,159.260787964,124.619415283,114.367577745,146.440806539
76452,0.0305808,-31.9743804932,124.486994831,59.6824951172,219.93862915,100.681589439,209.54482924
76453,0.0305812,-109.235069275,88.7067400147,185.010818481,100.244697571,144.917139392,119.324093036
76454,0.0305816,117.537712097,131.175058826,77.2010345459,68.2495422363,55.3694247175,51.0068737863
76455,0.030582,146.251205444,160.772989183,117.711509705,82.7586898804,114.250050288,52.0476545723
76456,0.0305824,-162.943557739,-81.4663690008,85.3287734985,41.5932693481,92.3508139793,51.3548313858
76457,0.0305828,155.68145752,75.9249356007,98.8433151245,78.0256347656,102.838155892,67.4879746177
76458,0.0305832,-116.236701965,-138.327638787,37.8549880981,86.5852127075,53.7750649304,35.5370831271
76459,0.0305836,29.5201911926,135.968130982,84.4807739258,73.0068511963,112.249726442,31.6884288689
76460,0.030584,11.6989364624,153.294536259,101.414985657,131.590270996,65.246024128,145.268973188
76461,0.0305844,39.4894447327,-77.1281170661,56.3027534485,40.8044128418,56.3772030097,46.3216017456
76462,0.0305848,78.9704666138,74.7178348795,83.5703277588,86.3133850098,118.159951466,120.064045796
76463,0.0305852,-35.0897636414,93.4676252126,154.301651001,131.643447876,74.6450658884,82.09539593
76464,0.0305856,89.1664276123,178.000174292,30.0166625977,119.079811096,93.6030185813,84.6822163822
76465,0.030586,177.205307007,149.007868693,178.16003418,82.5409011841,105.00892994,68.3231633119
76466,0.0305864,138.437057495,142.018318943,52.2015342712,90.376991272,84.8289803831,111.551624347
76467,0.0305868,52.2485160828,-171.991404233,141.661575317,83.8689498901,92.2583031825,84.8394667981
76468,0.0305872,-47.1812896729,-131.661636375,49.648765564,110.385696411,49.2185113801,121.00317202
76469,0.0305876,-66.7139282227,-104.924232013,60,86.0058135986,79.222990185,62.1775361527
76470,0.030588,92.1028289795,-176.933563832,165.849334717,67.2086257935,105.074895104,81.9520093595
76471,0.0305884,179.45753479,-61.1115727411,81.2157592773,75.4320907593,51.6615250367,32.8809699006
76472,0.0305888,-120.560508728,130.40985889,43.1856422424,135.988983154,89.0537991365,87.368086746
76473,0.0305892,-138.830856323,-92.6923586784,67.0522155762,57.4543304443,34.2371899686,36.210264442
76474,0.0305896,-51.5578155518,92.9244220105,145.003433228,58.4123268127,57.7304339147,91.9705973271
76475,0.03059,-17.0621604919,109.580541376,123.490890503,63.063457489,76.2886412664,42.3439503721
76476,0.0305904,-173.18397522,150.341307927,92.9139404297,39.3573379517,120.669512049,77.5338617901
76477,0.0305908,110.700889587,150.199421345,195.532608032,232.744506836,109.962834305,175.89685562
76478,0.0305912,-80.3106689453,93.7863669675,125.574676514,122.262008667,67.114207038,138.5672291
76479,0.0305916,-69.3964920044,132.996955901,179.387863159,137.058380127,165.096587979,135.880793379
76480,0.030592,44.3908424377,-27.3684775163,117.136672974,73.2461624146,106.282250081,31.9268166463
76481,0.0305924,37.1142234802,-131.004788952,209.74508667,8.94427204132,93.1204591373,83.2096502891
76482,0.0305928,-13.8530921936,-93.6999180251,67.268119812,169.189239502,127.136993189,74.2280125863
76483,0.0305932,117.682182312,12.17749498,118.067771912,62.1691207886,55.4193018877,99.1547749452
76484,0.0305936,-15.1401071548,-74.3603521467,123.369369507,108.374351501,100.037691989,68.3337984881
76485,0.030594,79.616317749,113.022356697,51.1566200256,116.914505005,25.1455921988,146.943115254
76486,0.0305944,-178.358215332,-154.516732614,30.1496276855,62.513999939,15.4616010176,56.3487504966
76487,0.0305948,20.8483943939,25.3488112003,29.1547603607,216.363113403,56.9258859406,122.480079962
76488,0.0305952,-43.3200416565,54.5382232078,136.458770752,99.6895217896,106.571182892,126.31002374
76489,0.0305956,-17.1974163055,81.1820073307,299.42779541,158.826950073,191.009974099,113.264886196
76490,0.030596,73.9103927612,115.736618967,144.533721924,12.0830459595,196.368414514,52.9020373922
76491,0.0305964,107.888450623,82.2038175014,53.5350341797,178.361999512,21.7812254799,117.984016779
76492,0.0305968,-35.1020927429,-11.4311389892,92.021736145,65.802734375,114.080695222,94.8736988874
76493,0.0305972,134.969070435,-40.9855099196,66.2419815063,39.5600852966,82.3320041724,41.8707768523
76494,0.0305976,176.813873291,31.0911714904,224.082565308,58.6941223145,231.452889616,21.9567586089
76495,0.030598,169.960739136,139.792413664,189.842025757,73.7902450562,144.706509103,81.3480345555
76496,0.0305984,157.314300537,-146.965908255,160.056243896,112.538879395,98.5639644319,102.73223911
76497,0.0305988,-20.3481464386,-140.949301347,68.876701355,69.3108901978,61.0163146884,78.953004749
76498,0.0305992,-121.149131775,-169.609539143,69.3397369385,55.0363502502,29.7844322835,73.0933269555
76499,0.0305996,60.1240081787,103.332585534,47.5394554138,228.035079956,66.36128103,207.838897308
76500,0.0306,-20.0354042053,53.2444400038,153.003265381,45.880279541,139.199828936,73.8745006546
76501,0.0306004,60.0558815002,-109.410889235,126.479240417,111.400177002,121.406071562,114.435372893
76502,0.0306008,-130.090179443,-171.241527439,80.8084182739,122.482650757,95.4746731057,54.5718167385
76503,0.0306012,-67.8380050659,91.340450997,124.426689148,65.2150268555,104.945201514,54.4493972682
76504,0.0306016,51.2743339539,-141.533548377,86,135.871261597,124.694230994,45.1503788858
76505,0.030602,120.490951538,9.53949692046,101.192886353,144.589065552,69.6552979137,64.5482988095
76506,0.0306024,-121.403137207,175.870049067,133.330413818,99.4635620117,92.1062895198,90.7009305269
76507,0.0306028,-9.24611186981,-25.674080064,73.498298645,43.8634262085,63.9234755547,53.4304412324
76508,0.0306032,-158.028808594,70.4549425491,64.6606521606,64.9384307861,75.5768756508,67.2856969345
76509,0.0306036,93.48387146,-62.7218080638,98.2344207764,134.18270874,61.7855233568,73.6722734298
76510,0.030604,33.3186225891,41.2255430604,76.531036377,62.6099052429,111.770742849,115.052379984
76511,0.0306044,5.3742852211,113.215148288,271.471923828,192.083312988,248.546152293,171.480534804
76512,0.0306048,-29.427646637,121.49978204,181.03314209,74,170.235062539,62.9731084873
76513,0.0306052,138.685928345,83.1478989462,140.345993042,105.801696777,168.106356928,71.1839817717
76514,0.0306056,-145.248535156,-139.525199479,152.029602051,58.0086174011,132.825010371,44.477057628
76515,0.030606,130.699569702,-53.1936044499,26.4007568359,81.4370880127,64.7522501273,70.7294765804
76516,0.0306064,-162.124206543,-55.7820752671,254.379623413,52.3545608521,214.097177871,33.3259660763
76517,0.0306068,-73.8957748413,-88.6558568956,134.536239624,187.843032837,146.369234838,116.004876555
76518,0.0306072,-78.8044967651,-87.8670038362,28.4429244995,107.018684387,60.7798667915,82.6526568881
76519,0.0306076,-35.0721435547,142.388985523,36.3455619812,85.4224853516,69.7888480713,119.358242126
76520,0.030608,-147.805999756,85.614131403,94.0691223145,55.1089859009,71.1558815654,68.2512493928
76521,0.0306084,-155.672073364,-140.713767229,107.447662354,144.903411865,72.5783544624,114.07817853
76522,0.0306088,-72.7207794189,-57.4013803157,135.823410034,47.0956459045,83.2722124355,63.1121031271
76523,0.0306092,-6.67925262451,48.543204517,39.0512466431,103.696670532,57.1140891889,77.673056779
76524,0.0306096,-169.345336914,122.264281287,89.6772003174,98.6711654663,18.5567020063,113.844114335
76525,0.03061,-82.8507385254,-61.521043753,146.013702393,140.54536438,83.9310455552,130.608832008
76526,0.0306104,-154.031402588,-19.1745649435,130.613937378,118.406082153,106.671634249,45.5210701503
76527,0.0306108,-14.8045711517,74.9617261398,88.6848373413,83.0060272217,69.7512333568,48.5972195223
76528,0.0306112,109.62348175,-90.6668350391,41.3400535583,55.3172645569,91.994440981,16.9638131364
76529,0.0306116,173.14730835,122.203104561,198.010101318,23.1948280334,167.60708681,72.2571430194
76530,0.030612,-38.099445343,107.912863901,134.09324646,221.382034302,121.528331105,135.41146593
76531,0.0306124,-104.999221802,133.235146398,134.528808594,169.917633057,81.5821320728,111.914867285
76532,0.0306128,-111.74987793,-161.387536671,118.60017395,57.4543304443,25.0075972022,107.188751036
76533,0.0306132,54.5272789001,151.603875888,107.703300476,53.3104133606,28.7274097108,33.0452979487
76534,0.0306136,8.00510120392,-40.3142379299,90.5207138062,78.7718276978,48.3804358084,37.9315900286
76535,0.030614,5.34236717224,-100.234219481,205.548049927,29,84.8915836286,42.5167507033
76536,0.0306144,49.6279716492,-56.6708099711,88.6171569824,13.1529464722,31.3610372352,2.53018420511
76537,0.0306148,32.581577301,-132.763788138,94.6414260864,43.3243560791,66.5683732306,31.0859602
76538,0.0306152,-44.9336051941,146.603759732,14.86606884,41.0487518311,57.6856662518,84.9711592689
76539,0.0306156,-148.86100769,9.41319439081,42.579334259,147.512710571,44.1138716761,102.309220883
76540,0.030616,-147.396606445,-71.6967901665,138.578491211,87.8009109497,61.305071928,26.810923672
76541,0.0306164,147.075271606,13.18748763,114.017547607,10.1980390549,57.4124572407,66.9788158542
76542,0.0306168,-130.598846436,87.9077190998,96.3846435547,132.502822876,106.940688579,67.2632340515
76543,0.0306172,88.4719772339,11.9976781919,36.0555152893,85.2877502441,26.1142002648,51.0771232965
76544,0.0306176,-10.1069469452,144.730762588,240.168701172,25.5538654327,197.185802553,36.2585272884
76545,0.030618,-122.638946533,35.8813320302,144.450683594,56.9385643005,197.486577946,94.9716106215
76546,0.0306184,161.340362549,86.6796078397,158.145492554,198.861755371,108.608533193,147.710710586
76547,0.0306188,134.889938354,61.828521958,89.0505523682,57.8705444336,94.1440646701,86.2593837512
76548,0.0306192,95.1861877441,147.110555945,217.589065552,31.8276615143,169.480793524,50.8910069197
76549,0.0306196,-139.538650513,81.0763130115,67.4240341187,85.6154174805,56.5064075509,101.421027123
76550,0.03062,-82.5454025269,-177.55592958,151.47605896,59.0762214661,132.665447448,85.9318072887
76551,0.0306204,27.271528244,86.3021238924,165.16960144,268.782440186,166.373566101,224.9929938
76552,0.0306208,35.6121826172,119.317730704,106.404891968,186.510040283,155.491531568,123.221437852
76553,0.0306212,-97.5785293579,40.1851818324,40.3112869263,81.6333236694,47.3297519977,155.164122805
76554,0.0306216,108.717422485,90.9802367318,53.7587203979,14.317820549,12.5542129527,44.9369541711
76555,0.030622,-89.3086776733,-83.9053826945,56.6480331421,117.046989441,66.5385526489,95.7098602684
76556,0.0306224,136.789901733,-47.2062306725,204.899978638,42.4264068604,184.642195877,32.7831039826
76557,0.0306228,56.1000099182,-113.061440904,23.4093971252,116.417358398,51.3961430395,148.028717956
76558,0.0306232,94.5080947876,85.6199420997,128.549606323,198.436386108,167.870877093,140.575777135
76559,0.0306236,98.1592559814,127.108679876,115.381980896,93.9201812744,79.2992719681,32.3616936238
76560,0.030624,5.09287786484,119.105578021,135.351394653,87.5556945801,58.8842223272,38.2066803034
76561,0.0306244,175.614120483,53.9131878576,150.119949341,82.0548553467,59.1549654797,121.270286373
76562,0.0306248,-108.750091553,-55.3332512531,78.1024932861,184.024459839,54.8948786862,115.805582216
76563,0.0306252,172.613952637,-100.807431051,76,54.4518165588,28.0297839368,95.3408164321
76564,0.0306256,178.95652771,13.5155228295,163.049072266,135.723983765,52.0604793671,93.8659257307
76565,0.030626,0.257343709469,-79.6449188081,217.14743042,54.3415145874,73.2146698426,54.4905778979
76566,0.0306264,37.3160171509,-78.5938900805,41.1825218201,17.4642486572,87.1973006006,7.40461843816
76567,0.0306268,26.3512611389,131.223748147,33.2415428162,36.0555114746,68.8047371475,35.3528945473
76568,0.0306272,94.9392089844,151.88495674,6.32455539703,25.7099208832,27.9665944324,25.935652053
76569,0.0306276,54.9251060486,56.9692587882,28.0713367462,125.099952698,111.166512713,112.743029872
76570,0.030628,-12.8681917191,39.0465862265,159.705993652,88.0568008423,59.0015210505,115.406781002
76571,0.0306284,171.394943237,114.968489142,119.473846436,16.2788200378,51.2425114348,45.8592702195
76572,0.0306288,-52.7934913635,162.113147025,69.1230773926,164.003036499,32.7244439159,102.52381287
76573,0.0306292,147.61517334,124.478340926,96.208114624,88.8425598145,79.1599882734,103.421262595
76574,0.0306296,19.4391880035,122.699045096,152.003295898,173.303192139,133.283203106,139.144429398
76575,0.03063,175.953811646,58.9092621765,51.3127670288,92.8008651733,7.63755341442,107.048766106
76576,0.0306304,73.0681838989,25.9511878191,60.4152297974,91.7877960205,88.5932060927,88.9287125867
76577,0.0306308,25.1502971649,83.6306871904,42.7200202942,67.4166107178,36.2464074448,62.6328465475
76578,0.0306312,-50.139755249,88.7092119909,72,134.18270874,98.538735203,162.434208543
76579,0.0306316,-119.395347595,111.936997733,138.462997437,131.867355347,80.5671646381,118.624895165
76580,0.030632,160.77645874,84.0789163359,125.928543091,75.5380706787,67.3893020414,76.1597080501
76581,0.0306324,-35.8585777283,84.3507618586,57.4282188416,73.0068511963,97.5336363364,52.24284887
76582,0.0306328,-166.302841187,-31.9105847253,88.3232727051,83.0541992188,17.79815509,57.66926976
76583,0.0306332,-154.835662842,141.925940729,136.824707031,20.59126091,95.0334931801,33.5891855951
76584,0.0306336,-159.48248291,114.417269967,129.522201538,16.1245155334,159.850971792,25.4327214212
76585,0.030634,-61.5946006775,0.548141252206,226.947113037,15.0332965851,188.469533329,50.8719535558
76586,0.0306344,-153.072311401,51.8885212227,65,282.64465332,89.8599663142,235.352532076
76587,0.0306348,6.4229221344,-49.0050210542,43.0116271973,160.031234741,61.7016330335,219.876608863
76588,0.0306352,-7.90339422226,58.6284314497,202.714080811,90.8019790649,185.379927777,65.8270023236
76589,0.0306356,-13.4633045197,123.090511554,81.9328918457,176.139144897,102.344053508,92.7227400544
76590,0.030636,-114.397216797,-154.743350896,101.390335083,120.104125977,61.154541754,75.4268742561
76591,0.0306364,64.4598693848,-25.7061705009,121.494857788,105.361289978,68.2859687342,10.4955523084
76592,0.0306368,-20.0742778778,100.626698207,118.848648071,6.32455539703,87.5312344345,60.8977263143
76593,0.0306372,54.9041786194,127.22666838,39.5979804993,63.9531097412,34.3042921403,52.2392348068
76594,0.0306376,-68.4932556152,160.942511256,116.04309845,78.721031189,130.617469306,111.667318698
76595,0.030638,166.693908691,168.438124968,182.024719238,129.757461548,126.379756435,72.0357067888
76596,0.0306384,72.8216323853,-125.629194869,107.898101807,202.871871948,49.413906626,137.383392924
76597,0.0306388,-157.839752197,-95.157242876,229.490737915,47.6759872437,121.159761356,60.6529689813
76598,0.0306392,20.5843048096,153.31930294,23.8537216187,139.269515991,105.939806851,150.801711322
76599,0.0306396,144.119659424,-104.968194865,64.1950073242,128.082000732,74.6381276274,106.776747758
76600,0.03064,-159.520843506,126.800631824,154.547729492,37.802116394,104.843496985,2.09642251492
76601,0.0306404,-137.262191772,115.126710738,155.769058228,96.6022796631,179.019394173,60.1894016948
76602,0.0306408,-81.6897201538,41.2717854495,31.6227760315,85.3287734985,40.0495685122,70.0929259757
76603,0.0306412,89.8334350586,99.3085963254,117.991523743,5.83095169067,93.2688923846,67.3126254298
76604,0.0306416,131.883010864,-42.98595265,10,114.437759399,23.2581890589,85.2583245798
76605,0.030642,14.9139652252,-126.917651511,33.2415390015,89.0673828125,65.1543917703,101.405025355
76606,0.0306424,-85.2839050293,-96.8058940087,119.920806885,146.860473633,95.6720785044,111.461431985
76607,0.0306428,31.1761875153,105.854138273,129.01550293,26.1725063324,129.948479125,61.9241201305
76608,0.0306432,-12.6996917725,104.859314755,123.032524109,59.4138069153,115.748213675,20.3345150386
76609,0.0306436,-45.8126487732,50.0627814422,115.256240845,31.1448230743,134.584337923,79.3641862925
76610,0.030644,60.7532844543,61.2929617024,159.028305054,231.708862305,105.73874788,92.40290266
76611,0.0306444,-17.8482456207,81.7010375183,212.249847412,176.638061523,134.130222977,54.4146794735
76612,0.0306448,22.5043716431,141.342770367,66.4830856323,107.912002563,109.815823272,120.967920733
76613,0.0306452,-131.352294922,126.267222465,93.5360870361,48.8364601135,46.72704009,75.5068698481
76614,0.0306456,40.969039917,-43.7204747851,104.804580688,8.06225776672,86.3526923762,49.9039182906
76615,0.030646,-10.6417236328,131.866749688,87.86353302,112.538871765,150.606276054,159.042344449
76616,0.0306464,-10.6650657654,-47.7552152593,41.1096115112,235.67137146,67.2933983663,215.718427363
76617,0.0306468,72.7211761475,30.9245419271,274.870880127,67.6239547729,200.143700941,46.2733891712
76618,0.0306472,-167.532852173,-149.886592333,85.0235290527,62.8171920776,92.1653015182,38.8194348778
76619,0.0306476,-33.8143463135,128.565947206,89.822052002,108.189651489,89.1401463922,67.5924536433
76620,0.030648,-20.470243454,-136.59627428,71.4212799072,29.5465736389,50.9979283628,82.1241335709
76621,0.0306484,-176.88381958,-173.140913361,34.985710144,59.9416389465,64.6584009107,46.2795889407
76622,0.0306488,97.795715332,-132.561182586,82.7586898804,101.019798279,41.2410466875,60.6122071628
76623,0.0306492,147.080230713,-58.0374994662,86.2844085693,45.188495636,64.2375192215,51.6931992877
76624,0.0306496,-73.1785888672,-48.2607924689,31.7647590637,11.3137083054,6.66952469047,41.214398142
76625,0.03065,70.1200866699,35.4625593927,52.4309043884,20.8086528778,76.6277393747,59.5581015546
76626,0.0306504,-77.2574005127,46.3116232273,141.031906128,105.118988037,108.934248866,55.221512098
76627,0.0306508,97.1956558228,-68.3242972896,159.050292969,104.355163574,126.119000537,79.4446176781
76628,0.0306512,-112.942848206,-75.9654608584,45.9673805237,119.037811279,47.2245143886,130.82563619
76629,0.0306516,176.081741333,124.472600385,4,73.1710357666,49.2309909672,45.1146028013
76630,0.030652,-123.470413208,34.9556944255,171.711959839,88.0568008423,123.994622708,74.3962023898
76631,0.0306524,-137.864440918,95.2423056225,110.652610779,35.8050270081,148.987780587,33.4472042028
76632,0.0306528,-117.365539551,137.489444314,200.419540405,20.1246128082,169.707579666,15.8041860651
76633,0.0306532,-19.7028160095,55.1311420316,162.689880371,113.1459198,168.41950165,67.0381792248
76634,0.0306536,2.90381860733,78.8842054756,39.0512466431,17.6918067932,54.7858778547,46.2170210378
76635,0.030654,88.3797454834,58.2573846093,69.8927764893,25.8069763184,94.1282257073,50.9014556148
76636,0.0306544,122.13168335,158.097171861,81.0246887207,110.385688782,90.3327184032,97.0815736941
