joint_state,session_id,rx0_tracklet_id,rx1_tracklet_id,review_agreement,distinct_paired_visits,rx0_stored_top_id,rx1_stored_top_id,joint_best_number,joint_runner_up_number,joint_train_leader_persisted,joint_best_eval_rms_hz,joint_runner_eval_rms_hz,rx0_individual_best,rx1_individual_best
scored,scan-hop-b89bc4be5e52c033,sha256:82b22387fb0bfae7f1bdb27b012c0e9c6bf7ce8c82e04e10c4630b3faa26e36c,sha256:04af4c0e50c414f65d7d0e790f765f399b8f5ed2e723659e71a3e384ff8c94c9,unreviewed-side,3,,63510,63510,69136,True,55.595598012942354,447.75161508175233,63510,63510
scored,scan-hop-b89bc4be5e52c033,sha256:9f73d26cc88613ab8d35f1f5a796be8b41f795d85e3601f90f4cf58237e3357f,sha256:c303f1cd329118592aafd4a6bea91b605d9711e888e6d667313b54adbd5a77e5,same-leader,7,68915,68915,68915,59564,True,109.14769225301575,5101.154903483268,68915,68915
scored,scan-hop-b89bc4be5e52c033,sha256:b51d256d70e0b42c5af1c04a9c697c62aae906a5236540770db67a4c2333cafc,sha256:19698105098ba58739f6b9fa0d30b5eeea1af6d68b61cdb2f455bd783da1f8da,same-leader,11,59211,59211,59211,69136,True,104.98806329049532,675.8976448092868,59211,59211
scored,scan-hop-b89bc4be5e52c033,sha256:c9ea4c202e087143ef9357f5b8aa4818fe8f81a5a8e0fc7188e9335e207574c9,sha256:ceca37c1fd08bbf497d8230c008ea7a66b5d2808b35a6a6d7d8d7c64eb77e617,same-leader,14,59724,59724,59724,68918,True,92.18824939066657,1066.8683847213817,59724,59724
scored,scan-hop-bd5ae3e8c50448cd,sha256:0514abd340604068c4ae19bfbe56c6cbcdedeebc3f4c8171483350c2991f1650,sha256:68a1d3b08d83b8fdd878c397d83ca10ed3c9ea585f52a74d982a70573bd2432b,same-leader,18,53023,53023,53023,67200,True,131.479654152807,138.01123609725227,53023,53023
scored,scan-hop-bd5ae3e8c50448cd,sha256:17481c2a4b2ee0e659668865291058f2d829aad777248763056de407d35c1ab4,sha256:17f101d967f3801b457d8a18a8f3cc7d99ed4f25f8488fa636b5493a79a702b3,unreviewed-side,9,66408,,66408,53250,True,161.1384997321442,480.92930737567696,66408,66408
scored,scan-hop-bd5ae3e8c50448cd,sha256:53db32750ba1b043a58848dae96fb095eb8855b1f45300a4616df8c385d0b931,sha256:a7bf81bef970d26329aa975b895ee3a829a64c9b4ee43a921107ae1097bf9234,same-leader,14,61724,61724,61724,47874,True,64.32164886490132,1772.8628207818865,61724,61724
scored,scan-hop-bd5ae3e8c50448cd,sha256:6063ff959f44b626adc09ea130ba7bfee615c1fd6296786434fa043f661fbde7,sha256:a9e85e5e5c50096ea0d0016ed4606338f7e1af58e2a83d7377dbd711f96fa12d,same-leader,17,66978,66978,66978,64370,True,166.5437874717307,733.9906431029625,66978,66978
scored,scan-hop-bd5ae3e8c50448cd,sha256:6237f52282e7a9456bdb0ff6acfe2e723edded3b11737f92a88a8b5825a1f341,sha256:fa02cfa91114aeaee36d592c883d0075284daa29e187a855673ce0b460bd0b18,different-leader,14,53023,67200,53023,67200,False,131.71148039025542,130.01846405814146,53023,67200
scored,scan-hop-bd5ae3e8c50448cd,sha256:6e3581420b260f2ee4915c25ac9540addacf8f7239286b844bde69df5bb55252,sha256:7ffd3e136f468f3cff9de7a89799f774512f157f1aa0a1925d0de81d4c7b7a01,same-leader,11,58065,58065,58065,62423,True,58.104950085288614,81.11667433247356,58065,58065
scored,scan-hop-bd5ae3e8c50448cd,sha256:703d74405bd44158bf230b6e2980eccf709b303539a757fcbfa6e8aa36a8e4ad,sha256:a4fbb435697cd630d76afde74f0b4157b8d5d5348c5a053aad44928f463edc01,same-leader,3,66970,66970,66970,66101,True,90.41368387575206,1067.9230120929947,66970,66970
scored,scan-hop-bd5ae3e8c50448cd,sha256:7110d969e7b445205f88e65783094454894b048f29bbdcda148d2627a8609189,sha256:23d7567d2f418da85139708b60195e3cd163e20805ebb09927f8bef29d343678,same-leader,17,66978,66978,66978,57668,True,86.16140254967625,784.5853717424446,66978,66978
scored,scan-hop-bd5ae3e8c50448cd,sha256:7f15fc35fffd9eee05ba1829ad9410176ccb408a8ae3aace77095b81fa0ce84f,sha256:56c9aff0840b9ffbbaa67492a53973fbbe9910b32ee2d4389653563eadc6a2c2,same-leader,14,67515,67515,67515,66021,True,85.01434363541384,268.3663042303275,67515,67515
scored,scan-hop-bd5ae3e8c50448cd,sha256:8b9e53e198f061e4d7226508d1f57498dcce4df704931aec4cda5356674b6bcd,sha256:93d71069a2cc038bf4576803a1c5d97b940a5cff091d6a79f95ba86a0e677137,same-leader,11,62236,62236,62236,48318,True,125.15930969251978,442.35718408936015,62236,62236
scored,scan-hop-bd5ae3e8c50448cd,sha256:913dce407841d68edf42701fa0d2a524b257b44750543b56ce0fc10b6d51d893,sha256:d8a8ea58f56af7f5348b2d977c425142386321ba3941e4f1bc936af8ae583a6e,unreviewed-side,6,,59096,59096,64370,True,49.91291802585936,430.18455444614375,64370,59096
scored,scan-hop-bd5ae3e8c50448cd,sha256:93eabe50632b87e630cff7f0da95d5104102ec4484249e0826b8fd3603f198c6,sha256:d8a8ea58f56af7f5348b2d977c425142386321ba3941e4f1bc936af8ae583a6e,same-leader,3,59096,59096,59096,64370,True,67.60128815588044,423.6264761187428,59096,59096
scored,scan-hop-bd5ae3e8c50448cd,sha256:9d515a7ff66888fe16c8f07f4f0318dc2846ab34156bb5e26144d906f5576a5c,sha256:0be170f1bb69ad7667adb470073055142c1272809ac8fef50af00eec6f575f42,same-leader,19,59095,59095,59095,67315,True,76.39372117969681,2212.880702072188,59095,59095
scored,scan-hop-bd5ae3e8c50448cd,sha256:b33c1b62e4f83b6dd63452cbde63ef453b36754df3f0b65244456d9e9a168799,sha256:cc827da17c646d2deed0922e6665683247d4716f07f54e235dd7fae572ba1f10,same-leader,9,59521,59521,59521,63320,True,556.7979181662046,3664.762699715379,59521,59521
scored,scan-hop-bd5ae3e8c50448cd,sha256:c459e5ab481ba3d505648683c02f59027408f249f6140f6b5e02de47ef19f0aa,sha256:c92b6e364899e1b25f800d48347334da4a5b48a9963388442c630e88d54cbaec,same-leader,29,67501,67501,67501,59029,True,105.57824982628347,1227.8978867576525,67501,67501
scored,scan-hop-bd5ae3e8c50448cd,sha256:c7ffdf9b81364316a2f0c28ffba207ee3072d4d42bdd710bb67a913f8419d82c,sha256:b1f4ea282408ba0aa59ce742230dbfe98aa66791e7607007c2d4d1c2eae78d46,same-leader,18,59521,59521,59521,63326,True,77.39519899461955,1287.669102641316,59521,59521
scored,scan-hop-bd5ae3e8c50448cd,sha256:ca87b67a0b0e7b056734775bbe15d5e40de464c28bf5461a2a776b43465f6f9b,sha256:c866586235ea6169cc3729d46c570c193fa365b9406d7e41cd05e984d311cc73,same-leader,25,62423,62423,62423,58065,True,92.69654154443673,233.8634233635841,62423,62423
scored,scan-hop-be3539ebcf1f95c6,sha256:3fa6e6b1ab76d109ac1c123b60cd32829c50b072765a9ef57f053a8292a1e38b,sha256:19bc4aeaaedc96fbeae9c49531a01024a27fa1ef1b285707c41d9a710f10bb20,same-leader,4,65472,65472,65472,61530,True,180.42639739685293,910.6168135166403,65472,65472
scored,scan-hop-be3539ebcf1f95c6,sha256:5357f23e2d1913a47ded287ce04606c00ec849372b443d51573d327144f88488,sha256:1edf14ed0755b1e9f63dcb6bc79e54570802d9de6519c8479d65e6d92db2e2fe,same-leader,17,57984,57984,57984,55572,True,176.8693707787382,2752.7654080076427,57984,57984
scored,scan-hop-be3539ebcf1f95c6,sha256:565fee16acbb3fbfb6ef60cc910decc7738ef610c7846269ee1725a764c48ace,sha256:797fbc7edfceef817834cb41ca6960fd5735934e9e2bd596e2b84d82a682cd60,same-leader,15,67981,67981,67981,68607,True,200.98500618662808,480.89831949969306,67981,67981
scored,scan-hop-be3539ebcf1f95c6,sha256:77144ce8d22d4541c81ca5b04648445df73b600e6feffd65f4993c381903cf94,sha256:ed0634e6829490c07640509de56c6a0aec892e724c276c780180175eff940835,same-leader,7,68607,68607,68607,67981,True,140.6339212040653,818.419060174167,68607,68607
scored,scan-hop-be3539ebcf1f95c6,sha256:7b2b5578045598a7d4940e7612d204f636dd1cea6083bba3502547ec427d68f1,sha256:235ccd4aeae8862fd97591254abbfbc7e00ceba26453c58d7b0d96920e38ba53,same-leader,14,58625,58625,58625,59378,True,148.54444068921464,931.3261228542445,58625,58625
scored,scan-hop-be3539ebcf1f95c6,sha256:8ad6ab0281d01a3ab4f480e7e7a79bcf18b9f8746468a8f7d88732f86a218d39,sha256:d28b74888b33a9426dfbdfbf789b5fa02bb7cbfcf97abdfd5ea4db15f76212ae,same-leader,32,59385,59385,59385,69132,True,127.25828397403419,2723.4259430721318,59385,59385
scored,scan-hop-be3539ebcf1f95c6,sha256:8eb25de493a9b7c7ecf5322c474f8883dc0268c2ee402114af31eb2acfd0ba12,sha256:094fbd0f3d008be903264bffdb37821fcb35e2ac3f1a3748d63beeafad2fdc4b,same-leader,29,65472,65472,65472,61530,True,171.85368647335795,1639.620488921671,65472,65472
unsupported-empty-candidate-union,scan-hop-be3539ebcf1f95c6,sha256:937e8fb9621639e3edc75241358818003f63a4d225548b87d64c3af1df9fe4bb,sha256:e3a4cb2bb6db79c05c77ddb93bab3aeba8160968442a79988e424f06e5288fcc,unreviewed-side,5,,,,,False,,,,
scored,scan-hop-c07e26fcb7280fda,sha256:022ad598f56ef9558752cd911ce1237fd91d82c99c073b5164666f77f7c934e1,sha256:34883b31f998c0243451ec0ba371b065078f87e52df594efbbda08176ac6146d,same-leader,9,58154,58154,58154,46059,True,106.93906221759495,3902.4881501267337,58154,58154
scored,scan-hop-c07e26fcb7280fda,sha256:04b388dfcb19331681f4987d56ffae6abf7da0460d6e181f3739da113f2c3598,sha256:a8fe7968915a95bdedba32fca52b47c8c172742f133771dc2b50bcc4927a43ac,same-leader,9,67034,67034,67034,62895,True,103.60048333832297,431.65871937454756,67034,67034
scored,scan-hop-c07e26fcb7280fda,sha256:0e2b8cdeb9320497397ea6a9d1eef8e5e44c0d0eebc85fe375f8d33e20417d69,sha256:f7c76b0a7c5ce0c6670ef97be63d3bb168fa7d02b7e5869415fd3d7cdb90ae07,unreviewed-side,4,,64778,64778,54002,True,100.42990853517782,292.5265289605212,64778,64778
scored,scan-hop-c07e26fcb7280fda,sha256:1e7b46cf1892491756080481d9b27a8637fa11bccea7339aeed27da03cb6454a,sha256:8d1f39d65bd68901547451959cdfd714e8b83540194774c42879691861b3062e,same-leader,10,67034,67034,67034,62895,True,172.82688736762915,856.2444971192649,67034,67034
scored,scan-hop-c07e26fcb7280fda,sha256:273bc16790cc47f37886f033337e63676dd921e2b1813219b61523ca82c92a8a,sha256:e240ea9fbc92634ed2180d1f98c8eb44d70b9e86f19fc864fda7fa5cc5c04765,same-leader,16,63589,63589,63589,56838,True,110.83340505562713,1982.1891055643187,63589,63589
scored,scan-hop-c07e26fcb7280fda,sha256:2b52fa86c2dc2e38bc04cc89bb013defd14064010d35d1234c66d1de15f8e411,sha256:b6be97bb16ba95b264620e1a41699f0b703f9f1cff947b184622d279398e2474,same-leader,13,67045,67045,67045,57920,True,154.7003148540197,259.69115007211775,67045,67045
scored,scan-hop-c07e26fcb7280fda,sha256:2b7b890a81be2b95121e6bf331391acc1cc150ea6cc4d9a66020c968e59db767,sha256:f3a3356966759fb03c67b4bb2da2ac7029e5de015159e704cff732b6acd441bf,same-leader,8,57928,57928,57928,52355,True,157.99351737117135,517.2185331946748,57928,57928
scored,scan-hop-c07e26fcb7280fda,sha256:36e4f6249dfca2843842afc13dc63262a475a098868bb9abeacac4fa180d0fbe,sha256:12dd8fcd19e96cfb068dcb4a9b80d6a05adf0f369c779f39f9cf2f565fe54ffc,same-leader,14,64778,64778,64778,54002,True,117.46953109655581,130.95912066853134,64778,54002
scored,scan-hop-c07e26fcb7280fda,sha256:4f24d27ab8f928e3063f60e59e35cdd018bf566b9b5201ea1b6e4b855b20615e,sha256:36ff2789aa3cc553249c9108c2431c7993e6fda1a827f5a5c79b222c5326e82d,same-leader,17,57920,57920,57920,67045,True,95.87799495058279,864.8501879097956,57920,57920
scored,scan-hop-c07e26fcb7280fda,sha256:5388c278aa9155d083f73f3e2924c3795e910767ad818db0465d3d968d220cc3,sha256:36ff2789aa3cc553249c9108c2431c7993e6fda1a827f5a5c79b222c5326e82d,unreviewed-side,4,,57920,57920,67045,True,89.3171763716832,1153.9249061951116,57920,57920
scored,scan-hop-c07e26fcb7280fda,sha256:5b004d8e3aa6f701ab6e0b2af8ad096671e7876891f77fcd1d3bff8d2051fca0,sha256:6f445c98745001fe4e8d8cff66f7fb69186aab62fd8513e70bf5004500c6907e,same-leader,6,58154,58154,58154,46059,True,97.93959964229596,3068.582145428195,58154,58154
scored,scan-hop-c07e26fcb7280fda,sha256:78a2680a063ce2884aec1d7da4a665937c2a951be65d79d76fdf9e8c52879f0e,sha256:8cced8c0a317903e571100c6cf604ad7d5a18f32a1ec1c2d8c5baaa5e868563b,same-leader,14,57928,57928,57928,59459,True,101.2243799613159,1581.7139910398844,57928,57928
scored,scan-hop-c07e26fcb7280fda,sha256:7c24901c7e23b062f9b71c9b9670e6496aa099dfb2ec249e8891fd339d2b0497,sha256:55e5539ef733b462d5ccc40f15059c907168d03ee4de795aa1be532c83c2f32f,different-leader,11,60991,62895,62895,60991,True,81.73052564954531,287.87007772662207,62895,62895
scored,scan-hop-c07e26fcb7280fda,sha256:88c0c76c6d042352a58b14d09f9be63e8dd731e4d8355bed8821165695f12571,sha256:10d56b9b065b2974b73c51ccf05a06d9ad5a7887f69b2a3ca478b4edc8f25340,same-leader,19,57928,57928,57928,64360,True,116.94324041093216,1333.8614046608118,57928,57928
scored,scan-hop-c07e26fcb7280fda,sha256:c25821eec7fca813adda47780bbdc967b07e7996ffb7407fe349630f328ba24f,sha256:cb43adfe1a47a516a0ede7320de92e1e182a92525d757d0d8fff50976038b56e,same-leader,14,63589,63589,63589,56838,True,376.1866660721578,1223.168238941415,63589,63589
scored,scan-hop-c07e26fcb7280fda,sha256:ce6c0f30d2d4c0814e149bd3351184cd9635c13d14b979627d2a78e9c7c554ac,sha256:7603b3de34d913c2c597b2bf3c6e908e64131c3697ac591fbbc4559e106a3f98,same-leader,23,67058,67058,67058,66390,True,138.85933200390477,507.75469682524306,67058,67058
scored,scan-hop-c07e26fcb7280fda,sha256:da26c643131189374bc64c0445fa4c236d54cf756c4ed8dcd22f3703242e5951,sha256:0c6cb8ae14c85a5a9d93717ac9585871a35e2a3ab36a4fcde65a9d6798953761,same-leader,15,62262,62262,62262,67318,True,125.46812775736709,379.45642350146016,62262,62262
scored,scan-hop-c07e26fcb7280fda,sha256:f3a8abcee992a4f55706d9003d10b5b622d46b23c9e5f97b68bbb69865f75232,sha256:943defb0c05f5e91eee25c5fb2f77ed9bb5ea0a417349f972ae5396f4e074281,same-leader,20,57920,57920,57920,67045,True,108.53721990762676,549.0051045564892,57920,57920
scored,scan-hop-c151a82d9c78b338,sha256:28d2e76bab8061b282fa29ec82fd638f4766b6e238cc883f7d119a017681089b,sha256:f667be0fc4a0be9431d397e46c6b66b727e2c1608feb817a734df8a30104c863,same-leader,5,63437,63437,63437,62854,True,53.24681698913958,188.5180694865611,63437,63437
scored,scan-hop-c151a82d9c78b338,sha256:378db5c5edff23db54aedbcc7e1dd734722dbebc69e23e88550b9ee68ce55169,sha256:7aabd8dafb03725e089e320dc1d4565c48aef5197ad4a845ec52e84ce33b3000,same-leader,12,67986,67986,67986,62515,True,115.7423957539712,186.30241037271688,67986,67986
scored,scan-hop-c151a82d9c78b338,sha256:42745b3d17344c4149d33b7e8cd07e370ddc3939fb2b1c8f476674c4653cecb5,sha256:49481215ed4aa56d4902ee737647021fb1d50c9ef06517904629e4f3395e3b6d,same-leader,19,57461,57461,57461,56332,True,199.7656334167221,685.7678881240504,57461,57461
scored,scan-hop-c151a82d9c78b338,sha256:718455b7fb0379cd601af10703d12f17136b5c102c44d693b0ba78a19f104eb1,sha256:d5680e8b702eb26be23ccee514034a173e065e6f7f7c28f461fe973e76cfdff4,same-leader,20,59684,59684,59684,55576,True,103.41531806531675,876.4128889860457,59684,59684
scored,scan-hop-c151a82d9c78b338,sha256:7dfaaf4f2c1956efea51a7758ac5e4ae47317240f348b894861f3cdb887dcf67,sha256:266f515a070fc3e15e52ab692ea0383043c97db041ac0d5b90dfc436e9d9a7bf,unreviewed-side,5,,61891,61891,55604,True,109.95282173014574,817.5162519483682,61891,61891
scored,scan-hop-c151a82d9c78b338,sha256:8f3d9595ff5ba1a5f0c37359038122ad5c9f30d3de66936d410a911e28f5faa5,sha256:e820d6a05b2ef6fc3406566e7fd13980ff85aa784920c789eccd6895be5aeeff,same-leader,24,66603,66603,66603,56332,True,114.9888246864951,212.1046822263878,66603,66603
scored,scan-hop-c151a82d9c78b338,sha256:a0dc324cedeffd3b088818624a61fca47329d3f5c673476f30a8db4d37cc77ca,sha256:506e46d09eddd8f748a355b7c65245b92382355385bbbdc616a4bc85b7d84dee,same-leader,20,59684,59684,59684,55576,True,82.733024570124,1207.328244999965,59684,59684
scored,scan-hop-c151a82d9c78b338,sha256:a4a7c9907bcfd96d0a28cf76693fad34b9921b5fe481396eba77e46d5d797534,sha256:eb14283ddc67b696442ed5c0df69a2d0f74166bfb4e74aa389577a46acc00dea,unreviewed-side,7,,63792,63792,55604,True,140.37221537167977,300.3027947798053,63792,63792
scored,scan-hop-c151a82d9c78b338,sha256:ad2962be72c9f1dbf356a0668505ac19249907f36baf00ee57bdf300b9306cf3,sha256:02f90c199b4f87575ed6fe65354a9906a299b1c176b4da1f38e77473d4302530,same-leader,20,67986,67986,67986,62515,True,150.8576457245431,286.38322919162636,67986,67986
scored,scan-hop-c151a82d9c78b338,sha256:b3234aadab5b4288a48c55bb5ec1849f881834f51d167796b4bbbed268990398,sha256:4ad386cdc8d7709ee5037aa25b6862c8a2f60a29140b6656e3667d013eba2455,same-leader,26,68514,68514,68514,47723,True,200.9872117028833,855.6800048241216,68514,68514
scored,scan-hop-c151a82d9c78b338,sha256:c22c198e2b7e00d20a23aaa73dc8607061f4a01c8b5002b1d085e3a989ac8223,sha256:12878108b73363a4ce3b9041b48bf2a6b54bccfbf44e0e537f7520469d514ff6,same-leader,13,61891,61891,61891,100419,True,103.66450632486075,1379.0548775156612,61891,61891
scored,scan-hop-c151a82d9c78b338,sha256:dbc8c9de4834d5155ad7677b4d78ff8cd283ed6ef5d99571641f545fb92afd61,sha256:56376811e872e1a5a2e4a2a7211a886c056d62ca61c7f11776b248f088f104fa,different-leader,12,65421,59024,59024,100419,True,84.61734262988855,1128.4019581696575,59024,59024
scored,scan-hop-d269a49975308aa9,sha256:1859c6418c8886e1048cf715dbec7fd81d5e3d7f1779c0cd7e940d6d0e2d4184,sha256:1c5ad290a79fe6d4c7fa57ba07bd95e3f8812618c0cadd11eb4f0d05a41ff314,same-leader,17,59846,59846,59846,53468,True,67.59869527496473,206.6012457268699,59846,59846
scored,scan-hop-d269a49975308aa9,sha256:2a81246d7fb39cb9f78d4b85ed13ddc6e69c01c5a91c279c4cc489f5e4a1c242,sha256:8d2037b43225c8c68b4e0968f351c2dd732e7ec61e7d9fb3c4ed6a8517f2cc4c,same-leader,5,62200,62200,62200,49745,True,170.5061325619664,907.3326956364764,62200,62200
scored,scan-hop-d269a49975308aa9,sha256:47c182bda49f12a05ff3027524f699f2321703c658c6362f6d1b9160d78c9f2d,sha256:bc1398688862a4348fd06921f7a1ad3e2852dd2a5103b71d88db2a5a842138d6,same-leader,16,65354,65354,65354,67694,True,82.6570716276441,835.3163378925705,65354,65354
scored,scan-hop-d269a49975308aa9,sha256:577f8209e8c0f3bc5802efa5ac06c683d14986433d0a1a644ead3b573766409e,sha256:d2e4ecc929a434c27836c4a11aba45c5efe015a572f2dc8a1ea7fb709f40da4f,same-leader,3,55499,55499,55499,65912,True,68.15194542182934,1091.505073179314,55499,55499
scored,scan-hop-d269a49975308aa9,sha256:d29a3cce2b53a9ed85dcca8d0f6039dadc2ff8c00bd15225101b00890844434e,sha256:15674665ca7ee70e9e898845da8933f98e7088c2777615799eb79edc54a9d8b3,unreviewed-side,5,,65912,65912,55499,True,103.39342582613016,1087.9119885452005,65912,65912
scored,scan-hop-d269a49975308aa9,sha256:edbb65af2a893e45038fb4b35d0b724789c2517dc9dbb383c06645a8f2eb6109,sha256:955b57182373f6a3c6a38dfb69590eb0b93030eba0389a848d382c403c68d14c,same-leader,17,62200,62200,62200,49745,True,106.12106584236835,1076.880842454774,62200,62200
scored,scan-hop-d7cc71f5a28f8b32,sha256:0aa7c65b68d50f85ab7b64e4b10e668ac626daf773517f555e355683c15c7159,sha256:5c46ffb224831c848694aaf2bb98ccd0972fb34772e6cb512e42ed855064b898,different-leader,12,52102,67866,52102,67866,True,163.06023215218423,181.15972145049633,52102,52102
scored,scan-hop-d7cc71f5a28f8b32,sha256:0b614861cedc44ecf21d9ed52560eb77f63ba571a0c1d6671ce0599afb681531,sha256:8b38072450323c1611d443beb28c8d77a3aa08afdf97d981003d05b82a023375,same-leader,5,67174,67174,67174,52371,True,91.9816346617486,348.14234718360234,52371,67174
scored,scan-hop-d7cc71f5a28f8b32,sha256:0f146c9536fe2d0a66bd5a895488f20d63786b3d24f88614c09436eab6c3feb1,sha256:9d3b8848546c5f493b00c9ebd8a06edddbb4dd63b6dffbd938ac80bc4e29d4ae,same-leader,7,57902,57902,57902,65349,True,117.80299849316363,577.6265672345114,57902,57902
scored,scan-hop-d7cc71f5a28f8b32,sha256:51736472e56bf9ee6da3833fc3746d3271b80da95c5ac33127df83f93a8b67d6,sha256:713559b938e43cb02b9b08744dc5b4a2a0db90a3ab3fd77bd61d5dca47b90ea8,same-leader,10,59089,59089,59089,45538,True,363.564935080171,449.14982544968893,59089,59089
scored,scan-hop-d7cc71f5a28f8b32,sha256:84fa365f119bf1d9a2b61e47c780be7b6d6e2fa39ddd6a89331449146257cf63,sha256:d42a811bb9db46ba14d6d4b17632f67a306a6770941cddb42a1179776086a05d,unreviewed-side,3,,67866,67866,52102,True,80.2193367713347,81.69350265776312,67866,67866
scored,scan-hop-d7cc71f5a28f8b32,sha256:9ad447e0a5c6fdea02e23ee4c061ca4558dc24ac79ea0e2a8bccf631273466c9,sha256:beb714af8bc0708f65be67032a6462be6430fe0faa7130667ec171d6abc672a6,unreviewed-side,5,,65349,65349,64381,True,80.9156630231491,351.9850999079701,64381,65349
scored,scan-hop-d7cc71f5a28f8b32,sha256:a38ce73b1b9f6b92cd6ced40af2e58d8f5cde187ab248dcf07f2a2bf9bcb3993,sha256:bdfefe9d1c2cbdebdcac2ae1f6b26210c0170743a8e9322de2070039824718c4,different-leader,6,67866,52102,52102,67866,True,112.85550546493673,153.92621042665016,52102,52102
scored,scan-hop-d7cc71f5a28f8b32,sha256:dee5bc4a6d827f6cfb3c01b0bf99199afc6bde1c3d818a4395eb82dbe1963edf,sha256:f164cdfa7179aa2d1884f287d3e32e961aabbfef243242da5663a3906d7b5ced,unreviewed-side,7,,68113,68113,64381,True,87.8766369345928,763.1453123852557,68113,68113
scored,scan-hop-d7cc71f5a28f8b32,sha256:e15fac828f8e82dfe3efccf833cc272e249a9be99afb8501aa2d79e65dcd6d67,sha256:eb1ce5812207167c72c4d67c355e905f7d567393cf20e1bbece7c56cbda474ac,same-leader,16,59082,59082,59082,66962,True,98.20627816674606,1515.6759653798772,59082,59082
scored,scan-hop-d7cc71f5a28f8b32,sha256:f58d8f7de72a660b798aaaf495706a1ab3aa5f7f6ba880e25b851869a2ee9b4b,sha256:b15fe48ad5598d5c983bcc12db2858dd2df7a61482699d854a3c97a2340a0560,same-leader,35,59082,59082,59082,66962,True,129.11911514055734,2685.0496558081763,59082,59082
scored,scan-hop-db07baf703626359,sha256:0cd1c9eb5b9f1bd5679b52508602cf42cfeb65720e8f9c53598d4f752cbbe7ec,sha256:a32c77b34d9784dabaa2722ce00ab0ad4f5fc04a521b820e69ef6b9f09f4637d,same-leader,22,59367,59367,59367,58099,True,140.3191290620801,2091.1966004712403,59367,59367
scored,scan-hop-db07baf703626359,sha256:5347ed34df1cc380b6bb1db17515aaef1ace29eef8141ac75707c183fb44e07d,sha256:876cbfe9f44abb8b0b45ad0cea4d12315a64cc0bd4203e1645a42679feb162c4,same-leader,30,59367,59367,59367,58099,True,170.64666154668097,2378.081856624332,59367,59367
scored,scan-hop-db07baf703626359,sha256:64263b5feac819e6d05fb6705451c6c958f5a90440db2f6924431b5e10c3ba8b,sha256:39478b50564080ae6859e8e72d65e7cee89590c9005a40ec20cc88554e3df73a,same-leader,27,59367,59367,59367,58099,True,139.28251297919024,2486.069939753487,59367,59367
scored,scan-hop-db07baf703626359,sha256:918b05643274e22e705677516bd2b636b8e933789aeee3094fdc5ebb4473281b,sha256:f73334ea46ba2201d79cea0437f336030e7e29eecc10e1a7718e3b87bbe655b2,same-leader,11,62033,62033,62033,67312,True,97.49321296416826,825.3588655825749,62033,62033
scored,scan-hop-db07baf703626359,sha256:b8e5d125c325ec7dd040670c0e1f64feba7aaf02e3aa2d87515cd8712ce21127,sha256:932d945bcd4facd12bee0c6b8aa74c075d795ae70e4515907618116d95217550,different-leader,4,63582,59930,59930,63465,True,846.9229686113129,1319.8719545345105,63582,59930
scored,scan-hop-e46d3aba244cf641,sha256:2b967dd1d322ff97a2301026f6787fd254031abe28cc6cc7e3ab6d90224e7d1d,sha256:a383de9700ba35dba6883c8475b636f68a0a3255187045f5aab0a320afe3827d,same-leader,18,59661,59661,59661,57921,True,152.35291006994444,204.88914744582377,59661,59661
scored,scan-hop-e46d3aba244cf641,sha256:33f564e41c9cc3b0c1ab913b8f392390da46e0db11d2d2786fcdc21878fa9d33,sha256:2d8aca61673df69483d6af90db90808c75fc864db2217a643a717878f6318968,unreviewed-side,5,,57921,57921,59661,True,57.48141573142728,132.24232503344606,57921,57921
scored,scan-hop-e46d3aba244cf641,sha256:52135bb05385e0f3820731eca5b8a6371e1c9cccd2d92fe0a2e93c7573df6968,sha256:c56e2c7ab784ff9458a3d2540e8a124ef556f3f30c5ed12ed06088dab68e4f11,different-leader,7,59925,60188,59925,60188,False,927.4884338396257,799.4565082213785,59925,59925
scored,scan-hop-e46d3aba244cf641,sha256:52945993e54a95bffec8fa397c0ef8f6b8dee8025961b4ecce3a607b9066009f,sha256:f061243e92d4ba328805ea44d4f8d5b1ab7df6245be9a7879ec068c4c01a35d3,same-leader,10,59674,59674,59674,67321,True,101.89237595895678,931.9973245310318,59674,59674
scored,scan-hop-e46d3aba244cf641,sha256:76525237b96a1612144fb4c29e71aae6453f6df22b4afada637bdd559f9e8c18,sha256:68f5a3c1015a9268dc4caccdcdcc0fbcd36af3ae067a1d2191989ae14e4d1b38,same-leader,20,64497,64497,64497,64483,True,114.72818454541087,1030.3419200664569,64497,64497
scored,scan-hop-e46d3aba244cf641,sha256:7cc20d62c9c6be692e248ab630a4110dd4b96cd06cedd4c5e2622d8d4769e135,sha256:bc85aacc3fb532a0c009ab9dfa69a0976580c7c9e48084a22b5dbb29c25a9228,same-leader,23,59927,59927,59927,64483,True,120.98358413187769,631.7527642504792,59927,59927
scored,scan-hop-e46d3aba244cf641,sha256:e36b7b6bea061125e5a739521fe465b98cebc51539be5158d6da2a4e59d3791b,sha256:78c307f35318463a89d69c38f2b648d13bf892efaf11810f153bc09b8ddf2173,same-leader,27,59925,59925,59925,60188,True,556.4221510437569,1948.9020642830112,59925,59925
